Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Panel Cutout Dimensions","Bushing Thread","Ingress Protection","Features","Operating Temperature"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2021SS1W01.jpg,360-3244-ND,M2021SS1W01,NKK Switches,SWITCH TOGGLE DPST 6A 125V,1110,1542,"5.08000","0","1","Bulk","M","Active","Panel Mount","DPST","On-Off","6A (AC), 4A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825138&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/A201P3ZQ04.jpg,1-1825138-5-ND,1-1825138-5,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 5A 120V,850,0,"5.08000","0","1","Bulk","Gemini A","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Flatted","12.29mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTS448F101AHR.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTS448F101AHR.JPG,CWI300-ND,GTS448F101AHR,CW Industries,SWITCH TOGGLE DPST 16A 250V,573,0,"5.08000","0","1","Bulk","GTS448","Active","Panel Mount","DPST","On-Off","16A (AC)","250V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","15/32-32","IP56 - Dust Protected, Water Resistant","-","0°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2267080&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/TMS6T1B1M1QE.jpg,450-2109-ND,TMS6T1B1M1QE,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPST 3A 120V,1477,0,"5.13000","0","1","Bulk","-","Active","Panel Mount","SPST","On-Off","3A (AC/DC)","120V","28V","Standard Round","9.40mm","Non-Illuminated","-","-","Solder Lug","Circular - 4.95mm Dia","10-48","-","Process Sealed","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7103SYCQE,%207105SYCQE,%207107SYCQE,%207108SYCQE,%207101SDCQE.jpg",CKN1008-ND,7107SYCQE,C&K,SWITCH TOGGLE SPDT 5A 120V,299,0,"5.14000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Carling%20Technologies%20PDFs/2FAA01-73_Dwg.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/2FAA01-73.jpg,432-1243-ND,2FAA01-73,Carling Technologies,SWITCH TOGGLE SPST 20A 125V,116,0,"5.15000","0","1","Bulk","F","Active","Panel Mount","SPST","On-Off","20A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2011LL1W01_RO.jpg,360-3287-ND,M2011LL1W01,NKK Switches,SWITCH TOGGLE SPST 6A 125V,733,1790,"5.17000","0","1","Bulk","M","Active","Panel Mount","SPST","On-Off","6A (AC), 4A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET05MD1ABE,%20ET03MD1ABE,%20ET08MD1ABE,%20ET01MD1ABE,%20ET01MD1AGE.jpg",CKN1073-ND,ET01MD1ABE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1390,0,"5.21000","0","1","Bulk","ET","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2019SS1W03,%20M2019SS1W03,%20M2013SS1W03,%20M2012SS1W03,%20M2018SS1W03.jpg",360-2066-ND,M2018SS1W03,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,1016,2917,"5.21000","0","1","Bulk","M","Active","Panel Mount","SPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2011SS1G01_RO.jpg,360-3288-ND,M2011SS1G01,NKK Switches,SWITCH TOGGLE SPST 0.4VA 28V,897,226,"5.21000","0","1","Bulk","M","Active","Panel Mount","SPST","On-Off","0.4VA (AC/DC)","28V","28V","Standard Round","10.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S301.jpg,360-1896-ND,S301,NKK Switches,SWITCH TOGGLE SPST 15A 125V,569,209,"5.21000","0","1","Bulk","S300","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=740,//media.digikey.com/Photos/APEM%20Comp%20Photos/5236AB.jpg,679-2462-ND,5236AB,APEM Inc.,SWITCH TOGGLE SPDT 6A 125V,389,400,"5.25000","0","1","Tray","5000","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101MD9AV2BE,%207107MD9AV2BE.jpg",CKN1059-ND,7101MD9AV2BE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,297,0,"5.26000","0","1","Tray","7000","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/MINI%20TOGGLE%20SWITCH%20TO53-1310.jpg,360-1852-ND,M2023SS1W01,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,173,648,"5.38000","0","1","Bulk","M","Active","Panel Mount","DPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2013Q4S4W01.jpg,360-3394-ND,M2013Q4S4W01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,645,519,"5.42000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","21.30mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","M6 x 0.75","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Toggle%20Switch.pdf,//media.digikey.com/Photos/Arcolectric/C1720H.JPG,1091-1024-ND,C1720H,Bulgin,SWITCH TOGGLE SPDT 20A 250V,103,0,"5.42000","0","1","Bulk","1700","Active","Panel Mount","SPDT","On-Off-On","20A (AC)","250V","-","Flatted","16.40mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","-","-"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/RT%20ANGLE%20TOGGLE%20SWITCH%20SPDT%20TO61-1383.jpg,CKN1050-ND,7103MD9ABE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,503,0,"5.43000","0","1","Tray","7000","Active","Through Hole, Right Angle","SPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2267079&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/TMS6T3B1M1QE.jpg,450-2071-ND,TMS6T3B1M1QE,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPST 3A 120V,592,0,"5.46000","0","1","Bulk","-","Active","Panel Mount","SPST","On-Off","3A (AC/DC)","120V","28V","Standard Round","7.37mm","Non-Illuminated","-","-","Solder Lug","Circular - 4.95mm Dia","10-48","-","Process Sealed","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_S116_RO.jpg,360-3216-ND,S116,NKK Switches,SWITCH TOGGLE DPDT 5A 125V,559,760,"5.46000","0","1","Bulk","S","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","125V","30V","Standard Round","18.00mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
http://www.nkkswitches.com/pdf/gtogglesilluminated.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/G12JPC.jpg,360-1686-ND,G12JPC,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,190,74,"5.46000","0","1","Bulk","G","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.80mm","Illuminated","LED, Red","2 VDC","PC Pin","-","Unthreaded","-","Process Sealed","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST165D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST165D00.jpg,EG4818-ND,ST165D00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,184,0,"5.48000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","On-Off-On","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S305%20(2).jpg,360-1902-ND,S305,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,750,935,"5.50000","0","1","Bulk","S300","Active","Panel Mount","SPDT","On-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_S2A_RO.jpg,360-3458-ND,S2A,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,718,1690,"5.50000","0","1","Bulk","S","Active","Panel Mount","SPDT","On-On","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022SD3W01.jpg,360-1093-ND,M2022SD3W01,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,703,847,"5.50000","0","1","Bulk","M","Active","Panel Mount","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2022ES1W01,%20M2023ES1W01,%20M2024ES1W01,%20M2025ES1W01,%20M2029ES1W01.jpg",360-1832-ND,M2022ES1W01,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,218,207,"5.50000","0","1","Bulk","M","Active","Panel Mount","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Flatted","11.40mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825139&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1825139-4.jpg,450-1905-ND,1825139-4,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 5A 120V,505,0,"5.54000","0","1","Bulk","Gemini A","Active","Panel Mount","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Flatted","12.29mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825138&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1825138-3.jpg,450-1795-ND,1825138-3,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 5A 120V,357,0,"5.55000","0","1","Bulk","Gemini A","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Locking Lever","16.51mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/m/MTogglesAnglePC.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2012S2A2G40,%20M2019S2A2G40.jpg",360-1792-ND,M2012S2A2G40,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,3424,398,"5.56000","0","1","Bulk","M","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST16DD00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST16DD00.jpg,EG4819-ND,ST16DD00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,1035,0,"5.57000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","Mom-Off-Mom","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST131003.pdf,//media.digikey.com/photos/E-Switch%20Photos/1003P3T1B1M1QEH.jpg,EG2424-ND,1003P1T1B1M1QEH,E-Switch,SWITCH TOGGLE 3PDT 5A 120V,306,0,"5.57000","0","1","Bulk","100","Active","Panel Mount","3PDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2013LL1W01,%20M2012LL1W01,%20M2015LL1W01.jpg",360-1809-ND,M2013LL1W01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,473,517,"5.60000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2267078&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/TMS6T5B2M2RE.JPG,450-2110-ND,TMS6T5B2M2RE,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPST 0.4VA 20V,903,0,"5.62000","0","1","Bulk","-","Active","Through Hole","SPST","On-Off","0.4VA (AC/DC)","20V","20V","Standard Round","7.62mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Process Sealed","-30°C ~ 85°C"
http://www.grayhill.com/assets/1/7/Toggle_34D.pdf,//media.digikey.com/Photos/Grayhill%20Photos/34DWMSP15B4M6RT.JPG,GH7619-ND,34DWMSP15B4M6RT,Grayhill Inc.,SWITCH TOGGLE SPDT 0.4VA 20V,572,217,"5.62000","0","1","Bulk","34D","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","10.70mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/F-SeriesSW_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/2FC54-73.jpg,432-1078-ND,2FC54-73,Carling Technologies,SWITCH TOGGLE SPDT 15A 125V,145,0,"5.62000","0","1","Bulk","F","Active","Panel Mount","SPDT","On-Off-On","15A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
http://spec_sheets.e-switch.com/specs/34-ST143D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST14-SERIES.jpg,EG4811-ND,ST143D00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,6883,0,"5.66000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","On-On","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST163D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST163D00.jpg,EG4816-ND,ST163D00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,261,0,"5.66000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","On-On","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST14DD00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST14-SERIES.jpg,EG4814-ND,ST14DD00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,2251,0,"5.67000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","Mom-Off-Mom","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST145D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST14-SERIES.jpg,EG4813-ND,ST145D00,E-Switch,SWITCH TOGGLE SPDT 20A 125V,924,0,"5.67000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPDT","On-Off-On","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2019SS1G03,%20M2015SS1G03,%20M2013SS1G03,%20M2018SS1G03,%20M2012SS1G03.jpg",360-1820-ND,M2015SS1G03,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,643,1120,"5.67000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-Mom","0.4VA (AC/DC)","28V","28V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/m/MTogglesAnglePC.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2012LL2W30.jpg,360-2994-ND,M2012LL2W30,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,303,85,"5.68000","0","1","Tray","M","Active","Through Hole, Right Angle","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=772,//media.digikey.com/photos/APEM%20Comp%20Photos/4631A22UU.jpg,679-1259-ND,4631A22UU,APEM Inc.,SWITCH TOGGLE SPST 6A 125V,377,220,"5.69000","0","1","Bulk","4600","Active","Panel Mount","SPST","On-Off","6A (AC)","125V","-","Flatted","13.50mm","Non-Illuminated","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101MDCQE.jpg,CKN1000-ND,7101MDCQE,C&K,SWITCH TOGGLE SPDT 5A 120V,568,0,"5.70000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Gtoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_G22AH_RO.jpg,360-3253-ND,G22AH,NKK Switches,SWITCH TOGGLE DPDT 0.4VA 28V,410,78,"5.72000","0","1","Tray","G","Active","Through Hole, Right Angle","DPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.80mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Process Sealed","-25°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20SPDT%20TO61-384%20BLUE.jpg,CKN1027-ND,7105SYZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,663,0,"5.79000","0","1","Bulk","7000","Active","Panel Mount","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST262D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST262D00.jpg,EG4825-ND,ST262D00,E-Switch,SWITCH TOGGLE DPST 20A 125V,222,0,"5.79000","0","1","Bulk","ST2, LAMB","Active","Panel Mount","DPST","On-Off","20A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=145144,//media.digikey.com/Photos/Honeywell%20Photos/11TS15-2.JPG,480-3053-ND,11TS15-2,Honeywell Sensing and Productivity Solutions,SWITCH TOGGLE SPST 20A 125V,131,0,"5.82000","0","1","Bulk","TS","Active","Panel Mount","SPST","On-Off","20A (AC)","125V","-","Standard Round","16.51mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.40mm Dia","15/32-32","-","-","-54°C ~ 71°C"
http://www.nkkswitches.com/pdf/d2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/D22018B.jpg,360-3029-ND,D22018B,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 48V,2066,2109,"5.84000","0","1","Bulk","D2","Active","Through Hole","SPDT","Mom-Off-Mom","0.4VA (AC/DC)","48V","48V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101MD9AV2QE.jpg,CKN1443-ND,7101MD9AV2QE,C&K,SWITCH TOGGLE SPDT 5A 120V,141,0,"5.88000","0","1","Tray","7000","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/T105MH9AVBE,%20T101MH9AVBE,%20T103MH9AVBE,%20T108MH9AVBE.jpg",CKN1070-ND,T101MH9AVBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,703,0,"5.89000","0","1","Tray","T","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
