Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Mounting Type","Termination Style","Ingress Protection","Features","Operating Force","Release Force","Pretravel","Differential Travel","Overtravel","Operating Temperature"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATB0000/ATB0000C8.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ESE-18R63D.jpg,P13373STR-ND,ESE-18R61D,Panasonic Electronic Components,SWITCH DETECTOR SPST-NC 10MA 5V,35000,0,"0.51800","0","5000","Tape & Reel (TR)","ESE18","Active","SPST-NC","On-Mom","10mA (DC)","-","5V","Angled Toggle (Detector)","Surface Mount, Right Angle","SMD (SMT) Tab","-","Board Guide","30gf","-","-","-","-","-10°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATB0000/ATB0000C8.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ESE-18R63D.jpg,P13373SCT-ND,ESE-18R61D,Panasonic Electronic Components,SWITCH DETECTOR SPST-NC 10MA 5V,42028,0,"1.08000","0","1","Cut Tape (CT)","ESE18","Active","SPST-NC","On-Mom","10mA (DC)","-","5V","Angled Toggle (Detector)","Surface Mount, Right Angle","SMD (SMT) Tab","-","Board Guide","30gf","-","-","-","-","-10°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATB0000/ATB0000C8.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ESE-18R63D.jpg,P13373SDKR-ND,ESE-18R61D,Panasonic Electronic Components,SWITCH DETECTOR SPST-NC 10MA 5V,42028,0,"Digi-Reel","0","1","Digi-Reel®","ESE18","Active","SPST-NC","On-Mom","10mA (DC)","-","5V","Angled Toggle (Detector)","Surface Mount, Right Angle","SMD (SMT) Tab","-","Board Guide","30gf","-","-","-","-","-10°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATB0000/ATB0000C18.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ESE-24MV.jpg,P10872S-ND,ESE-24MV1,Panasonic Electronic Components,SWITCH DETECTOR SPDT 10MA 5V,9748,0,"0.58000","0","1","Bulk","ESE24","Active","SPDT","Mom-Off-Mom","10mA (DC)","-","5V","Angled Toggle (Detector)","Surface Mount","SMD (SMT) Tab","-","Board Guide","35gf","-","-","-","-","-10°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2fs.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2FS-F-N.JPG,SW1978-ND,D2FS-F-N,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 100MA 6V,1019,0,"0.63000","0","1","Bulk","D2FS","Active","SPST-NO","Off-Mom","100mA (DC)","-","6V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","87gf","5.099gf","0.020"" (0.5mm)","0.005"" (0.12mm)","0.010"" (0.25mm)","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/DS-040-02_Dwg.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/DS-040-02.JPG,CKN10377-ND,DS-040-02,C&K,SWITCH DETECT SPST-NO 100MA 16V,9791,0,"0.65000","0","1","Bulk","DS, COMAX","Active","SPST-NO","Off-Mom","100mA (DC)","-","16V","Angled Toggle (Detector)","Chassis Mount","Solder Lug","-","-","30gf","-","-","-","-","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-da.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-DA-1CB4-A2T.jpg,563-1306-2-ND,CL-DA-1CB4-A2T,Nidec Copal Electronics,SWITCH DETECT SPST-NO 100MA 12V,13000,0,"0.68062","0","1000","Tape & Reel (TR)","CL-DA","Active","SPST-NO","Off-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","Gull Wing","-","-","76gf","-","0.014"" (0.35mm)","-","0.079"" (2.0mm)","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-da.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-DA-1CB4-A2T.jpg,563-1306-1-ND,CL-DA-1CB4-A2T,Nidec Copal Electronics,SWITCH DETECT SPST-NO 100MA 12V,13974,0,"1.28000","0","1","Cut Tape (CT)","CL-DA","Active","SPST-NO","Off-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","Gull Wing","-","-","76gf","-","0.014"" (0.35mm)","-","0.079"" (2.0mm)","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P010901.pdf,//media.digikey.com/photos/E-Switch%20Photos/900BGQ.jpg,EG2659TR-ND,900BGQ,E-Switch,SWITCH DETECT SPST-NO 100MA 50V,11400,0,"0.73470","0","1900","Tape & Reel (TR)","900","Active","SPST-NO","Off-Mom","100mA (DC)","-","50V","Overtravel Plunger","Surface Mount","Gull Wing","-","-","50gf","-","0.014"" (0.35mm)","-","-","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P010901.pdf,//media.digikey.com/photos/E-Switch%20Photos/900BGQ.jpg,EG2659CT-ND,900BGQ,E-Switch,SWITCH DETECT SPST-NO 100MA 50V,13130,0,"1.38000","0","1","Cut Tape (CT)","900","Active","SPST-NO","Off-Mom","100mA (DC)","-","50V","Overtravel Plunger","Surface Mount","Gull Wing","-","-","50gf","-","0.014"" (0.35mm)","-","-","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P010901.pdf,//media.digikey.com/photos/E-Switch%20Photos/900BGQ.jpg,EG2659DKR-ND,900BGQ,E-Switch,SWITCH DETECT SPST-NO 100MA 50V,13130,0,"Digi-Reel","0","1","Digi-Reel®","900","Active","SPST-NO","Off-Mom","100mA (DC)","-","50V","Overtravel Plunger","Surface Mount","Gull Wing","-","-","50gf","-","0.014"" (0.35mm)","-","-","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2FS-FL-N.JPG,SW1982-ND,D2FS-FL-N,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 100MA 6V,3777,0,"0.74000","0","1","Bulk","D2FS","Active","SPST-NO","Off-Mom","100mA (DC)","-","6V","Lever, Straight","Through Hole","PC Pin","IP40","-","25gf","2.039gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/14/TD.pdf,//media.digikey.com/photos/E-Switch%20Photos/TD1104.jpg,EG2660-ND,TD1104,E-Switch,SWITCH DETECT SPST-NO 100MA 30V,1786,4000,"0.75000","0","1","Bulk","TD","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Angled Toggle (Detector)","Through Hole","PC Pin","-","-","36gf","-","0.015"" (0.4mm)","-","-","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/DS-080-C%20PA.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/DS-080-C%20PA.JPG,CKN10387-ND,DS-080-C PA,C&K,SWITCH DETECTOR SPDT 100MA 30V,10837,0,"0.76000","0","1","Bulk","DS, COMAX","Active","SPDT","On-Mom","100mA (DC)","-","30V","Angled Toggle (Detector)","Through Hole","PC Pin","-","-","30gf","-","-","-","0.079"" (2.0mm)","-20°C ~ 70°C"
https://www.ckswitches.com/media/1320/sds.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SDS005R.jpg,CKN10233TR-ND,SDS005R,C&K,SWITCH DETECT SPST-NC 100MA 12V,3000,0,"0.78039","0","3000","Tape & Reel (TR)","SDS","Active","SPST-NC","On-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","SMD (SMT) Tab","-","-","75gf","-","-","-","0.079"" (2.0mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1320/sds.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SDS005R.jpg,CKN10233CT-ND,SDS005R,C&K,SWITCH DETECT SPST-NC 100MA 12V,6084,0,"1.57000","0","1","Cut Tape (CT)","SDS","Active","SPST-NC","On-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","SMD (SMT) Tab","-","-","75gf","-","-","-","0.079"" (2.0mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1320/sds.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SDS005R.jpg,CKN10233DKR-ND,SDS005R,C&K,SWITCH DETECT SPST-NC 100MA 12V,6084,0,"Digi-Reel","0","1","Digi-Reel®","SDS","Active","SPST-NC","On-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","SMD (SMT) Tab","-","-","75gf","-","-","-","0.079"" (2.0mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-F,%20D2F,%20D2F-01,%20D2F-01F.jpg",SW501-ND,D2F-01,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,3713,14000,"0.79000","0","1","Bulk","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","150gf","20gf","0.020"" (0.5mm)","0.005"" (0.12mm)","0.010"" (0.25mm)","-25°C ~ 65°C"
https://www.ckswitches.com/media/1321/zmadetect.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ZMA00A080S06PC.JPG,CKN10156-ND,ZMA00A080S06PC,C&K,SWITCH SNAP ACT SPDT 100MA 125V,7057,0,"0.81000","0","1","Tray","ZMA","Active","SPDT","On-Mom","100mA (AC/DC)","125V","60V","Lever, Simulated Roller","Through Hole","PC Pin","-","-","33gf","5.000gf","0.055"" (1.4mm)","-","0.049"" (1.25mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1321/zmadetect.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/ZMA00A080L04PC.jpg,CKN10940-ND,ZMA00A080L04PC,C&K,SWITCH SNAP ACT SPDT 100MA 125V,2692,0,"0.81000","0","1","Tray","ZMA","Active","SPDT","On-Mom","100mA (AC/DC)","125V","60V","Lever, Straight","Through Hole","PC Pin","-","-","30gf","5.000gf","0.120"" (3.0mm)","-","0.025"" (0.6mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1321/zmadetect.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/ZMA03A150P00PC.JPG,CKN9164-ND,ZMA03A150P00PC,C&K,SWITCH SNAP ACTION SPDT 3A 125V,32815,0,"0.84000","0","1","Tray","ZMA","Active","SPDT","On-Mom","3A (AC/DC)","125V","24V","Round (Pin Plunger)","Through Hole","PC Pin","-","-","150gf","35gf","0.024"" (0.6mm)","-","0.008"" (0.2mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-3GPT,%20SS-01GPT.jpg",SW766-ND,SS-3GPT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,12704,0,"1.01000","0","1","Tray","SS-P","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","153gf","20gf","0.024"" (0.6mm)","0.006"" (0.15mm)","0.015"" (0.4mm)","-25°C ~ 85°C"
https://www.ckswitches.com/media/1321/zmadetect.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ZMA%20Series.jpg,CKN9165-ND,ZMA03A150L04PC,C&K,SWITCH SNAP ACTION SPDT 3A 125V,5316,0,"1.09000","0","1","Tray","ZMA","Active","SPDT","On-Mom","3A (AC/DC)","125V","24V","Lever, Straight","Through Hole","PC Pin","-","-","50gf","8.000gf","0.120"" (3.0mm)","-","0.025"" (0.6mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1305/dds.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/DDS001.jpg,401-1734-ND,DDS001,C&K,SWITCH SNAP SPST-NO 100MA 30V,1264,0,"1.14000","0","1","Tray","DDS","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Overtravel Plunger","Through Hole","PC Pin","-","-","40gf","-","-","-","0.079"" (2.0mm)","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2ls.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_D2LS-11.jpg,Z4377TR-ND,D2LS-11,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 1MA 6V,12000,0,"1.14080","0","2000","Tape & Reel (TR)","D2LS","Active","SPST-NO","Off-Mom","1mA (DC)","-","6V","Round (Pin Plunger)","Surface Mount","SMD (SMT) Tab","IP40","Board Guide","122gf","15gf","-","0.005"" (0.12mm)","0.004"" (0.1mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2ls.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_D2LS-11.jpg,Z4377CT-ND,D2LS-11,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 1MA 6V,12533,0,"1.76000","0","1","Cut Tape (CT)","D2LS","Active","SPST-NO","Off-Mom","1mA (DC)","-","6V","Round (Pin Plunger)","Surface Mount","SMD (SMT) Tab","IP40","Board Guide","122gf","15gf","-","0.005"" (0.12mm)","0.004"" (0.1mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2ls.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_D2LS-11.jpg,Z4377DKR-ND,D2LS-11,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 1MA 6V,12533,0,"Digi-Reel","0","1","Digi-Reel®","D2LS","Active","SPST-NO","Off-Mom","1mA (DC)","-","6V","Round (Pin Plunger)","Surface Mount","SMD (SMT) Tab","IP40","Board Guide","122gf","15gf","-","0.005"" (0.12mm)","0.004"" (0.1mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-3GLPT,%20SS-01GLPT.jpg",SW767-ND,SS-3GLPT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,18800,0,"1.18000","0","1","Tray","SS-P","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-3GLP,%20SS-01GLP.jpg",SW764-ND,SS-3GLP,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,17336,0,"1.18000","0","1","Tray","SS-P","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Solder Lug","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-3GL13P,%20SS-01GL13P.jpg",SW777-ND,SS-01GL13P,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,4312,0,"1.18000","0","1","Tray","SS-P","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/125/SS.pdf,//media.digikey.com/Photos/E-Switch%20Photos/SS0750301F020P1A.jpg,EG4923-ND,SS0750301F020P1A,E-Switch,SWITCH SNAP ACTION SPDT 3A 125V,7949,0,"1.21000","0","1","Bulk","SS","Active","SPDT","On-Mom","3A (AC)","125V","-","Lever, Straight","Through Hole","PC Pin","-","-","20gf","5.000gf","0.063"" (1.6mm)","-","-","-25°C ~ 75°C"
http://spec_sheets.e-switch.com/specs/Q971003.pdf,//media.digikey.com/Photos/E-Switch%20Photos/SS0750301F040P1A.jpg,EG4924-ND,SS0750301F040P1A,E-Switch,SWITCH SNAP ACTION SPDT 3A 125V,6347,0,"1.21000","0","1","Bulk","SS","Active","SPDT","On-Mom","3A (AC)","125V","-","Lever, Straight","Through Hole","PC Pin","-","-","40gf","15gf","0.063"" (1.6mm)","-","-","-25°C ~ 75°C"
http://spec_sheets.e-switch.com/specs/Q971007.pdf,//media.digikey.com/Photos/E-Switch%20Photos/SS0750303F050S1A.jpg,EG4928-ND,SS0750303F050S1A,E-Switch,SWITCH SNAP ACTION SPDT 3A 125V,1917,0,"1.23000","0","1","Bulk","SS","Active","SPDT","On-Mom","3A (AC)","125V","-","Lever, Simulated Roller","Chassis Mount","Solder Lug","-","-","50gf","15gf","0.053"" (1.35mm)","-","-","-25°C ~ 75°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3v-01.pdf,"//media.digikey.com/Photos/Omron%20Elect%20Photos/D3V-Series,-Lever,-Straight.jpg",Z4495-ND,D3V-162-1A4,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 16A 250V,1199,0,"1.26000","0","1","Bulk","D3V","Active","SPDT","On-Mom","16A (AC), 10A (DC)","250V","30V","Lever, Straight","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","IP40","-","60gf","6.118gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2331329-1&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/JJOV0UL650NONPRBK.jpg,450-3349-ND,JJOV0UL650NONPRBK,TE Connectivity ALCOSWITCH Switches,SWITCH DETECTOR SPST-NO 1MA 5V,3875,0,"1.28000","0","1","Bulk","JJO","Active","SPST-NO","Off-Mom","1mA (DC)","-","5V","Angled Toggle (Detector)","Chassis Mount","Solder Lug","-","-","40gf","-","0.015"" (0.4mm)","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1320/sds.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SDS001R.jpg,401-1737-ND,SDS001,C&K,SWITCH DETECT SPST-NO 100MA 12V,2407,0,"1.29000","0","1","Bulk","SDS","Active","SPST-NO","Off-Mom","100mA (DC)","-","12V","Overtravel Plunger","Surface Mount, Right Angle","SMD (SMT) Tab","-","-","75gf","-","-","-","0.079"" (2.0mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GL13PT,%20SS-3GL13PT.jpg",SW768-ND,SS-3GL13PT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,34081,0,"1.31000","0","1","Tray","SS-P","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GL13PT,%20SS-3GL13PT.jpg",SW780-ND,SS-01GL13PT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,6533,0,"1.31000","0","1","Tray","SS-P","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss_p.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GLP.jpg,SW776-ND,SS-01GLP,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,4695,0,"1.31000","0","1","Bulk","SS-P","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Solder Lug","IP40","-","51gf","5.099gf","-","0.031"" (0.8mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/Q971024.pdf,//media.digikey.com/Photos/E-Switch%20Photos/SS075Q102F035V2A.jpg,EG4929-ND,SS075Q102F035V2A,E-Switch,SWITCH SNAP ACT SPDT 100MA 125V,11359,0,"1.32000","0","1","Bulk","SS","Active","SPDT","On-Mom","100mA (AC)","125V","-","Lever, Simulated Roller","Through Hole, Right Angle","PC Pin","-","-","35gf","10gf","0.080"" (2.0mm)","-","-","-25°C ~ 75°C"
http://spec_sheets.e-switch.com/specs/Q970007.pdf,//media.digikey.com/photos/E-Switch%20Photos/MS0850502F020S1A.JPG,EG4542-ND,MS0850502F020S1A,E-Switch,SWITCH SNAP ACTION SPDT 5A 125V,13666,0,"1.34000","0","1","Bulk","MS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Straight","Chassis Mount","Solder Lug","-","-","20gf","8.000gf","0.150"" (3.8mm)","-","-","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3c.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D3C-1220,%20D3C-1210,%20D3C-2210,%20D3C-2220.jpg",SW226-ND,D3C-2210,Omron Electronics Inc-EMC Div,SWITCH DETECTOR SPDT 100MA 30V,6417,0,"1.40000","0","1","Bulk","D3C","Active","SPDT","On-Mom","100mA (DC)","-","30V","Angled Toggle (Detector)","Through Hole","PC Pin","IP00","-","130gf","10gf","-","-","-","-20°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3c.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D3C-1220,%20D3C-1210,%20D3C-2210,%20D3C-2220.jpg",SW225-ND,D3C-1220,Omron Electronics Inc-EMC Div,SWITCH DETECTOR SPDT 100MA 30V,1184,4000,"1.40000","0","1","Bulk","D3C","Active","SPDT","On-Mom","100mA (DC)","-","30V","Angled Toggle (Detector)","Through Hole","PC Pin","IP00","-","40gf","3.059gf","-","-","-","-20°C ~ 80°C"
http://spec_sheets.e-switch.com/specs/Q970062.pdf,//media.digikey.com/Photos/E-Switch%20Photos/MS0850506F020P1C.JPG,MS0850506F020P1C-ND,MS0850506F020P1C,E-Switch,SWITCH SNAP ACT SPST-NO 5A 125V,1166,0,"1.40000","0","1","Bulk","MS","Active","SPST-NO","Off-Mom","5A (AC)","125V","-","Lever, Leaf","Through Hole","PC Pin","-","-","20gf","8.000gf","0.161"" (4.1mm)","-","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-F,%20D2F,%20D2F-01,%20D2F-01F.jpg",SW500-ND,D2F,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,30385,8000,"1.45000","0","1","Bulk","D2F","Active","SPDT","On-Mom","3A (AC), 2A (DC)","125V","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","150gf","20gf","0.020"" (0.5mm)","0.005"" (0.12mm)","0.010"" (0.25mm)","-25°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-xxFL2-T.JPG,Z4705-ND,D2F-FL2-T,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 1A 125V,1685,0,"1.45000","0","1","Bulk","D2F","Active","SPDT","On-Mom","1A (AC), 500mA (DC)","125V","30V","Lever, Roller","Through Hole","PC Pin","IP40","-","40gf","2.039gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-F,%20D2F,%20D2F-01,%20D2F-01F.jpg",SW502-ND,D2F-01F,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,1402,3000,"1.45000","0","1","Tray","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","75gf","5.099gf","0.020"" (0.5mm)","0.005"" (0.12mm)","0.010"" (0.25mm)","-25°C ~ 65°C"
http://spec_sheets.e-switch.com/specs/Q970080.pdf,//media.digikey.com/Photos/E-Switch%20Photos/MS0850505F065C1A.JPG,MS0850505F065C1A-ND,MS0850505F065C1A,E-Switch,SWITCH SNAP ACTION SPDT 5A 125V,2929,0,"1.47000","0","1","Bulk","MS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","-","-","65gf","25gf","0.157"" (4.0mm)","-","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-L,%20D2F-FL,%20D2F-01L,%20D2F-01FL.jpg",SW858-ND,D2F-01FL,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,2235,0,"1.61000","0","1","Bulk","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Straight","Through Hole","PC Pin","IP40","-","25gf","2.039gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-5,%20SS-5-F.jpg",SW868-ND,SS-5,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,1972,42500,"1.76000","0","1","Bulk","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP40","-","150gf","25gf","0.020"" (0.5mm)","0.004"" (0.1mm)","0.020"" (0.5mm)","-25°C ~ 85°C"
https://www.ckswitches.com/media/1371/zm.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ZMCJF7P0T.jpg,401-1742-ND,ZMCJF7P0T,C&K,SWITCH SNAP ACTION SPDT 3A 125V,1095,0,"1.84000","0","1","Tray","ZM","Active","SPDT","On-Mom","3A (AC)","125V","-","Round (Pin Plunger)","Through Hole","PC Pin","-","-","150gf","-","-","-","-","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-F.JPG,SW503-ND,D2F-F,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 1A 125V,3569,0,"1.85000","0","1","Bulk","D2F","Active","SPDT","On-Mom","1A (AC), 500mA (DC)","125V","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","75gf","5.099gf","0.020"" (0.5mm)","0.005"" (0.12mm)","0.010"" (0.25mm)","-25°C ~ 65°C"
