Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Voltage - Input","Voltage - Load","Load Current","On-State Resistance (Max)","Termination Style","Package / Case","Supplier Device Package"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61pr_71pr_81pr_101pr.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-Series.jpg,Z5286DKR-ND,G3VM-81PR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 120MA 0-80V,11118,500,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 80V","120mA","12 Ohms","SMD (SMT) Tab","4-SMD (0.128"", 3.25mm)","4-USOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr3.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5183-2-ND,AQY221N5TY,Panasonic Electric Works,SSR RELAY SPST-NO 180MA 0-20V,4000,0,"5.79600","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 20V","180mA","4.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr3.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5183-1-ND,AQY221N5TY,Panasonic Electric Works,SSR RELAY SPST-NO 180MA 0-20V,4196,0,"10.93000","0","1","Cut Tape (CT)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 20V","180mA","4.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr3.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5183-6-ND,AQY221N5TY,Panasonic Electric Works,SSR RELAY SPST-NO 180MA 0-20V,4196,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 20V","180mA","4.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5135-2-ND,AQY225R3TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-100V,16000,0,"5.83800","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 100V","120mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5135-1-ND,AQY225R3TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-100V,17333,0,"11.01000","0","1","Cut Tape (CT)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 100V","120mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5135-6-ND,AQY225R3TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-100V,17333,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 100V","120mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5133-2-ND,AQY222R2TY,Panasonic Electric Works,SSR RELAY SPST-NO 400MA 0-60V,11000,1000,"5.83800","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 60V","400mA","1.25 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5133-1-ND,AQY222R2TY,Panasonic Electric Works,SSR RELAY SPST-NO 400MA 0-60V,11753,1000,"11.01000","0","1","Cut Tape (CT)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 60V","400mA","1.25 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr.pdf?f_cd=401969,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-5133-6-ND,AQY222R2TY,Panasonic Electric Works,SSR RELAY SPST-NO 400MA 0-60V,11753,1000,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 60V","400mA","1.25 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_v_cr.pdf,"//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/4-SMD%20(0.175,%204.45mm).JPG",255-2689-ND,AQY225R2V,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-80V,8729,0,"5.86000","0","1","Tube","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 80V","120mA","15 Ohms","SMD (SMT) Tab","4-SMD (0.175"", 4.45mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_81g1.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z2459-ND,G3VM-81G1,Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 350MA 0-80V,23032,14400,"5.91000","0","1","Tube","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 80V","350mA","1.2 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1907B.pdf/$file/CPC1907B.pdf,//media.digikey.com/Photos/IXYS%20Photos/CPC1964B.JPG,CLA394-ND,CPC1907B,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 6A 0-60V,1982,0,"5.91000","0","1","Tube","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","6A","60 mOhms","Gull Wing","8-SOP (0.400"", 10.16mm Width)","8-SOIC"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_cr_fr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/MFG_G3VM-xx(x)FR.jpg,Z8242TR-ND,G3VM-201FR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.5A 0-200V,3500,0,"5.91346","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.64VDC","0V ~ 200V","1.5A","500 mOhms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_cr_fr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/MFG_G3VM-xx(x)FR.jpg,Z8242CT-ND,G3VM-201FR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.5A 0-200V,3549,0,"10.41000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.64VDC","0V ~ 200V","1.5A","500 mOhms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_cr_fr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/MFG_G3VM-xx(x)FR.jpg,Z8242DKR-ND,G3VM-201FR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.5A 0-200V,3549,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.64VDC","0V ~ 200V","1.5A","500 mOhms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_353g.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z2449-ND,G3VM353G,Omron Electronics Inc-EMC Div,SSR RELAY SPST-NC 120MA 0-350V,4963,1600,"5.98000","0","1","Tube","G3VM","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.15VDC","0V ~ 350V","120mA","25 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www.infineon.com/dgdl/pvg612.pdf?fileId=5546d462533600a401535683c1892937,//media.digikey.com/Renders/International%20Rectifier%20Renders/6-SMT.jpg,PVG612SPBF-ND,PVG612SPBF,Infineon Technologies,SSR RELAY SPST-NO 1A 0-60V,5107,0,"6.09000","0","1","Tube","PVG, HEXFET®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","1A","500 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMT"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_s_cr.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2687-ND,AQY225R1S,Panasonic Electric Works,SSR RELAY SPST-NO 350MA 0-80V,5485,0,"6.10000","0","1","Tube","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 80V","350mA","1.2 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3486-2-ND,AQY221N3TY,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,14000,0,"6.10400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3486-1-ND,AQY221N3TY,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,14922,0,"11.51000","0","1","Cut Tape (CT)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3486-6-ND,AQY221N3TY,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,14922,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3487-2-ND,AQY221N2TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-40V,2000,2000,"6.10400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 40V","120mA","12.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3487-1-ND,AQY221N2TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-40V,2363,2000,"11.51000","0","1","Cut Tape (CT)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 40V","120mA","12.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_t_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY2-Series-4-VSSOP.jpg,255-3487-6-ND,AQY221N2TY,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-40V,2363,2000,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 40V","120mA","12.5 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_hr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-6-DIP-SOP.jpg,Z6607TR-ND,G3VM-31HR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 4A 0-30V,4000,0,"6.12360","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 30V","4A","40 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_hr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-6-DIP-SOP.jpg,Z6607CT-ND,G3VM-31HR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 4A 0-30V,4075,0,"10.78000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 30V","4A","40 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_hr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-6-DIP-SOP.jpg,Z6607DKR-ND,G3VM-31HR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 4A 0-30V,4075,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 30V","4A","40 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61br_er.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G3VM-61ER.jpg,Z6437TR-ND,G3VM-61ER(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2.5A 0-60V,1500,0,"6.20070","0","1500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","2.5A","100 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61br_er.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G3VM-61ER.jpg,Z6437CT-ND,G3VM-61ER(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2.5A 0-60V,1543,0,"10.91000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","2.5A","100 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61br_er.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G3VM-61ER.jpg,Z6437DKR-ND,G3VM-61ER(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2.5A 0-60V,1543,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","2.5A","100 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_s_cr10.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-1793-5-ND,AQY221N2S,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-40V,2765,0,"6.23000","0","1","Tube","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 40V","120mA","12.5 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www.infineon.com/dgdl/pvg612.pdf?fileId=5546d462533600a401535683c1892937,//media.digikey.com/photos/International%20Rectifier%20Photos/21-6-DIP%20RELAY.jpg,PVG612PBF-ND,PVG612PBF,Infineon Technologies,SSR RELAY SPST-NO 1A 0-60V,3568,0,"6.24000","0","1","Tube","PVG, HEXFET®","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","1A","500 mOhms","PC Pin","6-DIP (0.300"", 7.62mm)","6-DIP"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1916.pdf/$file/CPC1916.pdf,//media.digikey.com/Renders/IXYS%20Renders/4-Pin%20SIP%20OptoMOS%20(Single-Pole).jpg,CLA209-ND,CPC1916Y,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 2.5A 0-100V,15917,0,"6.25000","0","1","Tube","CPC, OptoMOS®","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 100V","2.5A","340 mOhms","PC Pin","8-SIP, 4 Leads","4-SIP"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3VM%20Series.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1622TR-ND,G3VM-21LR1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 450MA 0-20V,63000,0,"6.28170","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 20V","450mA","1.2 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3VM%20Series.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1622CT-ND,G3VM-21LR1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 450MA 0-20V,63629,0,"11.06000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 20V","450mA","1.2 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3VM%20Series.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1622DKR-ND,G3VM-21LR1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 450MA 0-20V,63629,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 20V","450mA","1.2 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_101lr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z3834TR-ND,G3VM-101LR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 80MA 0-100V,4000,0,"6.29746","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 100V","80mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_101lr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z3834CT-ND,G3VM-101LR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 80MA 0-100V,4296,0,"11.08000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 100V","80mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_101lr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z3834DKR-ND,G3VM-101LR(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 80MA 0-100V,4296,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 100V","80mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_41lr5.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1625TR-ND,G3VM-41LR5(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 300MA 0-40V,24000,0,"6.30376","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 40V","300mA","1.5 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_41lr5.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1625CT-ND,G3VM-41LR5(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 300MA 0-40V,24235,0,"11.09000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 40V","300mA","1.5 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_41lr5.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SSOP-SMD.jpg,Z1625DKR-ND,G3VM-41LR5(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 300MA 0-40V,24235,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 40V","300mA","1.5 Ohms","SMD (SMT) Tab","4-SMD (0.165"", 4.20mm)","4-SSOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25_g.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/6SMD.jpg,255-1954-ND,AQV252GA,Panasonic Electric Works,SSR RELAY SPST-NO 2.5A 0-60V,15609,0,"6.31000","0","1","Tube","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","2.5A","120 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25_g.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-6-DIP.jpg,255-1791-5-ND,AQV252G,Panasonic Electric Works,SSR RELAY SPST-NO 2.5A 0-60V,7944,0,"6.31000","0","1","Tube","PhotoMOS™ AQV","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","2.5A","120 mOhms","PC Pin","6-DIP (0.300"", 7.62mm)","6-DIP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-6-DIP.jpg,255-1353-5-ND,AQV252,Panasonic Electric Works,SSR RELAY SPST-NO 400MA 0-60V,4706,0,"6.31000","0","1","Tube","PhotoMOS™ AQV","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","400mA","1.4 Ohms","PC Pin","6-DIP (0.300"", 7.62mm)","6-DIP"
http://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_v_cr10.pdf,"//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/4-SMD%20(0.175,%204.45mm).JPG",255-1982-ND,AQY221N3V,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,2713,0,"6.34000","0","1","Tube","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.175"", 4.45mm)","4-SSOP"
//media.digikey.com/PDF/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/AQY221R2T.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY221R2TY.JPG,255-3112-2-ND,AQY221R2TY,Panasonic Electric Works,SSR RELAY SPST-NO 250MA 0-40V,45000,0,"6.38400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY2","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 40V","250mA","1.25 Ohms","SMD (SMT) Tab","4-SMD (0.071"", 1.80mm)","4-VSSOP"
