Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector Type","1st Connector Gender","1st Connector Number of Positions","1st Connector Number of Positions Loaded","1st Connector Shell Size - Insert","1st Connector Orientation","1st Connector Mounting Type","2nd Connector Type","2nd Connector Gender","2nd Connector Number of Positions","2nd Connector Number of Positions Loaded","2nd Connector Shell Size - Insert","2nd Connector Orientation","2nd Connector Mounting Type","Length","Assembly Configuration","Cable Type","Cable Material","Color","Shielding","Ingress Protection","Usage"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1669835.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1669835.jpg,277-4474-ND,1669835,Phoenix Contact,CBL FMALE TO WIRE LEAD 5P 9.84',47,334,"20.12000","0","1","-","Active","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","9.84' (3.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.norcomp.net/rohspdfs/Circulars/M5/CCA-000-MYYR202.pdf,//media.digikey.com/Photos/Norcomp%20Photos/CCA-000-M0xR2xx.JPG,NOR1457-ND,CCA-000-M02R202,NorComp Inc.,CBL FMALE TO FMALE 4P SHLD 6.56',70,0,"20.45000","0","1","-","Active","Plug","Female Sockets","4","All","M5","Keyed","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M5","Keyed","Free Hanging (In-Line)","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213480814XXXXX_100578268DRW009A.pdf,//media.digikey.com/Photos/Harting/21348081489020.JPG,1195-6431-ND,21348081489050,HARTING,CBL FMALE TO MALE 4POS 16.4',75,0,"20.54000","0","1","M8","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411595,//media.digikey.com/photos/Phoenix%20Photos/1411595.jpg,277-13050-ND,1411595,Phoenix Contact,CBL MALE TO WIRE LEAD 8POS 1.64',21,0,"20.59000","0","1","-","Active","Receptacle","Male Pins","8","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Elastomer (TPE)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.molex.com/pdm_docs/sd/1200700175_sd.pdf,//media.digikey.com/Photos/Molex/1200700184.jpg,WM15486-ND,1200700175,Molex,CBL MALE TO WIRE LEAD 4POS 0.98',37,0,"20.68000","0","1","Brad Micro-Change 120070","Active","Receptacle","Male Pins","4","All","M12","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","0.98' (300.00mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406244,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1406244.jpg,277-12270-ND,1406244,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 32.8',13,424,"20.84000","0","1","-","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","32.8' (10.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681868.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681868.jpg,277-4164-ND,1681868,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 16.4',59,558,"21.26000","0","1","-","Active","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406178,//media.digikey.com/Photos/Phoenix%20Photos/1406178.jpg,277-9846-ND,1406178,Phoenix Contact,CBL MALE TO WIRE LEAD 4P 16.4',71,131,"21.34000","0","1","-","Active","Receptacle","Male Pins","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1671111.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1671111.jpg,277-2728-ND,1671111,Phoenix Contact,CBL MALE TO WIRE LEAD 5POS 1.64',17,237,"21.37000","0","1","-","Active","Receptacle","Male Pins","5","All","M12","A","Panel Feed Through","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Elastomer (TPE)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1453452.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1453452.jpg,277-2761-ND,1453452,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 1.64',38,0,"22.00000","0","1","-","Active","Receptacle","Female Sockets","4","All","M8","-","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Elastomer (TPE)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1668069.pdf,//media.digikey.com/Photos/Phoenix%20Photos/Cable%204%20Pos%20M12%20Plug%20Male%20to%20Wire.jpg,277-4253-ND,1668069,Phoenix Contact,CBL MALE TO WIRE LEAD 4P 16.4',26,175,"22.26000","0","1","-","Active","Receptacle","Male Pins","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1404476.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1404476.jpg,277-12268-ND,1404476,Phoenix Contact,CBL FMALE RA TO WIRE 5POS 9.84',36,0,"22.40000","0","1","-","Active","Plug, Right Angle","Female Sockets","5","All","M8","B","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","9.84' (3.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/Mini-Change%20Receptacles%20(2P-6P).pdf,//media.digikey.com/Photos/Molex/1300130202.jpg,WM6099-ND,1300130202,Molex,CBL MALE TO WIRE LEAD 3POS 1',92,0,"22.68000","0","1","Brad Mini-Change 130013","Active","Receptacle","Male Pins","3","All","-","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","1.00' (304.80mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://suddendocs.samtec.com/prints/mcp-8-02-x-xx.xx-x-xx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/MCP-8-02-L-01.00-T-BC.jpg,SAM9687-ND,MCP-8-02-L-01.00-T-BC,Samtec Inc.,IP67 SEALED 8 SERIES CABLE ASSY,88,0,"22.85000","0","1","AccliMate™ MCP 8","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1404178,//media.digikey.com/Photos/Phoenix%20Photos/1404178.jpg,277-12798-ND,1404178,Phoenix Contact,CBL MALE TO WIRE LEAD 8POS 4.92',7,0,"23.08000","0","1","-","Active","Receptacle","Male Pins","8","All","M8","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213484858XXXXX_100578827DRW009E.pdf,//media.digikey.com/Photos/Harting/21348485882050.jpg,1195-6269-ND,21348485882010,HARTING,CBL FMALE TO MALE 8POS 3.28',10,0,"23.11000","0","1","M12","Active","Receptacle","Male Pins","8","All","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","8","All","M12","A","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1668124.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1668124.jpg,277-4140-ND,1668124,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 16.4',75,2262,"23.23000","0","1","-","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1668247.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1668247.jpg,277-4171-ND,1668247,Phoenix Contact,CBL FMALE RA TO WIRE 4POS 16.4',80,1247,"23.37000","0","1","-","Active","Plug, Right Angle","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1671108.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1671108.jpg,277-2715-ND,1671108,Phoenix Contact,CBL FMALE TO WIRE LEAD 5P 1.64',35,0,"23.41000","0","1","-","Active","Plug","Female Sockets","5","All","M12","A","Panel Feed Through","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Elastomer (TPE)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1424136,//media.digikey.com/Photos/Phoenix%20Photos/1424136.jpg,277-13120-ND,1424136,Phoenix Contact,CBL MALE TO WIRE LEAD 4POS 1.64',18,202,"23.76000","0","1","-","Active","Receptacle","Male Pins","4 (Power)","All","M12","T","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1404187,//media.digikey.com/Photos/Phoenix%20Photos/1520369.jpg,277-12801-ND,1404187,Phoenix Contact,CBL FMALE TO WIRE LEAD 8P 4.92',62,0,"23.82000","0","1","-","Active","Plug","Female Sockets","8","All","M8","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406188,//media.digikey.com/Photos/Phoenix%20Photos/1406188.jpg,277-9847-ND,1406188,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 16.4',37,106,"24.11000","0","1","-","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1682728.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1682728.jpg,277-4618-ND,1682728,Phoenix Contact,CBL MALE TO WIRE LEAD 5POS 4.92',78,256,"24.41000","0","1","-","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681910.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681910.jpg,277-4348-ND,1681910,Phoenix Contact,CBL FMALE TO MALE 3POS 1.97',36,69,"24.69000","0","1","-","Active","Receptacle","Male Pins","3","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","1.97' (600.00mm)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1682142.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1682142.jpg,277-8532-ND,1682142,Phoenix Contact,CBL FMALE TO MALE 4POS 0.98',53,0,"24.87000","0","1","-","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","0.98' (300.00mm)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1682168.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681923.jpg,277-4613-ND,1682168,Phoenix Contact,CBL FMALE TO MALE 4POS 4.92',92,0,"25.38000","0","1","-","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1406104.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1406104.jpg,277-9830-ND,1406104,Phoenix Contact,CBL FMALE TO WIRE LEAD 8PS 16.4',50,171,"25.41000","0","1","-","Active","Plug","Female Sockets","8","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1521711.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1521737.jpg,277-4677-ND,1521711,Phoenix Contact,CBL FMALE TO WIRE LEAD 3P 4.92',30,0,"25.67000","0","1","-","Active","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.molex.com/pdm_docs/sd/1300130353_sd.pdf,//media.digikey.com/Photos/Molex/1300130353.jpg,WM4876-ND,1300130353,Molex,CBL MALE TO WIRE LEAD 4POS 1',31,0,"25.88000","0","1","Brad Mini-Change 130013","Active","Receptacle","Male Pins","4","All","-","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","1.00' (304.80mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681923.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681923.jpg,277-4264-ND,1681923,Phoenix Contact,CBL FMALE TO MALE 3POS 4.92',72,228,"25.95000","0","1","-","Active","Receptacle","Male Pins","3","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1522192.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1522192.jpg,277-8367-ND,1522192,Phoenix Contact,CBL FMALE TO WIRE LEAD 6P 4.92',8,0,"26.01000","0","1","-","Active","Plug","Female Sockets","6","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1694101.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1694101.jpg,277-4218-ND,1694101,Phoenix Contact,CBL FMALE TO WIRE LEAD 3P 32.8',32,653,"26.10000","0","1","-","Active","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","32.8' (10.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273041&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2273041-1.jpg,A120999-ND,2273041-1,TE Connectivity AMP Connectors,CBL FMALE TO WIRE LEAD 8P 4.92',30,0,"27.14000","0","1","M12","Active","Receptacle","Female Sockets","8","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Gray","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Switchcraft%20PDFs/Mini_Con_X_EN3_2_meter_Cables.pdf,-,SC2307-ND,CAEN3C8F07990,Switchcraft Inc.,CBL FMALE TO WIRE LEAD 8P 6.56',36,0,"27.97000","0","1","EN3®","Active","Plug","Female Sockets","8","All","-","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","-","IP68 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681936.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681936.JPG,277-4254-ND,1681936,Phoenix Contact,CBL FMALE TO MALE 3POS 9.84',38,299,"28.07000","0","1","-","Active","Receptacle","Male Pins","3","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","9.84' (3.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1542664.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1542664.jpg,277-7288-ND,1542664,Phoenix Contact,CBL MALE TO WIRE LEAD 6POS 1.64',58,0,"28.62000","0","1","-","Active","Receptacle","Male Pins","6","All","M8","A","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1682744.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1682744.jpg,277-4518-ND,1682744,Phoenix Contact,CBL MALE TO WIRE LEAD 5POS 9.84',28,1056,"29.31000","0","1","-","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","9.84' (3.00m)","Standard","Round","Polyurethane (PUR)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1682948.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1521944.jpg,277-4502-ND,1682948,Phoenix Contact,CBL FMALE TO WIRE LEAD 5P 9.84',39,136,"29.97000","0","1","-","Active","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","9.84' (3.00m)","Standard","Round","Polyurethane (PUR)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1693319.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1693319.jpg,277-4732-ND,1693319,Phoenix Contact,CBL FMALE TO MALE 3POS 16.4',24,103,"30.01000","0","1","-","Active","Receptacle","Male Pins","3","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","16.40' (5.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406001,//media.digikey.com/photos/Phoenix%20Photos/1406001.jpg,277-12830-ND,1406001,Phoenix Contact,CBL FMALE TO MALE 4P SHLD 4.92',38,351,"30.92000","0","1","-","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","4.92' (1.50m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
