Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Voltage","Barrel Depth","Wire Gauge","Shielding","Color - Cap","Color - Wire","Material - Cap"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862546&DocType=Customer+Drawing&DocLang=English,-,862546-8-ND,862546-8,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"286.09950","0","20","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","24.00"" (609.600mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=865751&DocType=Customer+Drawing&DocLang=English,-,865751-4-ND,865751-4,TE Connectivity AMP Connectors,LGH-2 PLG TO J1-21 SCKT 16AWG,0,0,"286.41600","0","25","-","Active","LGH-2 Plug to J1-21 Socket Contact, Right Angle","8.75"" (225.250mm)","30kV","1.44"" (36.58mm)","16 AWG","Unshielded","-","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862548&DocType=Customer+Drawing&DocLang=English,-,1-862548-4-ND,1-862548-4,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLUG TO 1/2L PLUG 16AWG,0,0,"286.98400","0","20","-","Active","LGH-1/2L Plug to LGH-1/2L Plug","4.00' (1.22m)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830612&DocType=Customer+Drawing&DocLang=English,-,830612-8-ND,830612-8,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"287.55000","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","18.00"" (457.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863743&DocType=Customer+Drawing&DocLang=English,-,863743-1-ND,863743-1,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO WIRE 22AWG 12"",0,0,"288.55000","0","10","-","Active","Micro-Miniature LGH, Plug, 3 pos to Individual Wire Leads","12.00"" (304.800mm)","7.5kV","0.27"" (6.86mm)","22 AWG","Unshielded","No Cap","Brown","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862425&DocType=Customer+Drawing&DocLang=English,-,862425-2-ND,862425-2,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO WIRE 22AWG 18"",0,0,"288.88400","0","10","-","Active","Micro-Miniature LGH, Receptacle, 3 pos to Individual Wire Leads","18.00"" (457.200mm)","7.5kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868354&DocType=Customer+Drawing&DocLang=English,-,868354-2-ND,868354-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 5.03',0,0,"290.80450","0","60","-","Active","LGH-3 Plug to Cable (Round)","5.03' (1.53m)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","Green","Brown","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862424&DocType=Customer+Drawing&DocLang=English,-,862424-2-ND,862424-2,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO WIRE 22AWG 18"",0,0,"291.50550","0","40","-","Active","Micro-Miniature LGH, Plug, 3 pos to Individual Wire Leads","18.00"" (457.200mm)","7.5kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,7-839564-6-ND,7-839564-6,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 6.59',0,0,"291.53240","0","25","-","Active","LGH-2 Plug to Cable (Round)","6.59' (2.01m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862548&DocType=Customer+Drawing&DocLang=English,-,862548-4-ND,862548-4,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLUG TO 1/2L PLUG 16AWG,0,0,"294.75600","0","20","-","Active","LGH-1/2L Plug to LGH-1/2L Plug","12.00"" (304.800mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,1-846290-6-ND,1-846290-6,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 18.38"",0,0,"295.27800","0","10","-","Active","LGH-4 Plug to Cable (Round)","18.38"" (466.852mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867479&DocType=Customer+Drawing&DocLang=English,-,867479-1-ND,867479-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P RCPT TO WIR 22AWG 12.98"",0,0,"297.63500","0","100","-","Active","Rectangular, 06 pos Female Receptacle, Right Angle (Flange Mount) to Individual Wire Leads","12.98"" (329.692mm)","-","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867479&DocType=Customer+Drawing&DocLang=English,-,5-867479-1-ND,5-867479-1,TE Connectivity AMP Connectors,RECT 6P RCPT TO WIR 22AWG 12.98"",0,0,"297.63500","0","100","-","Active","Rectangular, 06 pos Female Receptacle, Right Angle (Flange Mount) to Individual Wire Leads","12.98"" (329.692mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=869084&DocType=Customer+Drawing&DocLang=English,-,1-869084-3-ND,1-869084-3,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 36.38"",0,0,"297.85067","0","30","-","Active","LGH-3 Plug to Cable (Round)","36.38"" (924.052mm)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","No Cap","Green","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836566&DocType=Customer+Drawing&DocLang=English,-,1-836566-9-ND,1-836566-9,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 25.38"",0,0,"298.10533","0","15","-","Active","LGH-4 Plug to Cable (Round)","25.38"" (644.652mm)","50kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1484224&DocType=Customer+Drawing&DocLang=English,-,1484224-1-ND,1484224-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"299.25000","0","50","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","36.00"" (914.400mm)","10kV","1.50"" (38.10mm)","16 AWG","Shielded","Green","Black","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=832692&DocType=Customer+Drawing&DocLang=English,-,832692-9-ND,832692-9,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 5',0,0,"301.07800","0","10","-","Active","LGH-1L Plug to Cable (Round)","5.00' (1.52m)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830612&DocType=Customer+Drawing&DocLang=English,-,2-830612-4-ND,2-830612-4,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO 1/2 PLG 16AWG 8"",0,0,"303.02100","0","20","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","8.00"" (203.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=833779&DocType=Customer+Drawing&DocLang=English,-,833779-2-ND,833779-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 12.38"",0,0,"304.23900","0","10","-","Active","LGH-3 Plug to Cable (Round)","12.38"" (314.452mm)","40kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863702&DocType=Customer+Drawing&DocLang=English,-,1-863702-7-ND,1-863702-7,TE Connectivity AMP Connectors,LGH-1 PLG TO LGH-1 PLG 16AWG 36"",0,0,"307.58850","0","20","-","Active","LGH-1 Plug to LGH-1 Plug","36.00"" (914.400mm)","20kV","-","16 AWG","Unshielded","Red","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849616&DocType=Customer+Drawing&DocLang=English,-,849616-7-ND,849616-7,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"312.11117","0","60","-","Active","LGH-1L Plug to LGH-1L Plug","12.00"" (304.800mm)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,6-846290-4-ND,6-846290-4,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 20.38"",0,0,"317.66600","0","20","-","Active","LGH-4 Plug to Cable (Round)","20.38"" (517.652mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867947&DocType=Customer+Drawing&DocLang=English,-,867947-1-ND,867947-1,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 12.38"",0,0,"317.73900","0","10","-","Active","LGH-3 Plug to Cable (Round)","12.38"" (314.452mm)","40kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","Red","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=443832&DocType=Customer+Drawing&DocLang=English,-,5-443832-1-ND,5-443832-1,TE Connectivity AMP Connectors,RECT 6P RCPT TO WIR 22AWG 12.88"",0,0,"318.55200","0","100","-","Active","Rectangular, 06 pos Female Receptacle, Right Angle (Flange Mount) to Individual Wire Leads","12.88"" (327.152mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5837655&DocType=Customer+Drawing&DocLang=English,-,6-5837655-8-ND,6-5837655-8,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO CBL 16AWG 6.59',0,0,"318.76800","0","10","-","Active","LGH-1 Plug to Cable (Round)","6.59' (2.01m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,846290-3-ND,846290-3,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 24.38"",0,0,"320.61000","0","10","-","Active","LGH-4 Plug to Cable (Round)","24.38"" (619.252mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,2-846985-8-ND,2-846985-8,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 4.12',0,0,"320.79600","0","50","-","Active","LGH-1/2 Plug to Cable (Round)","4.12' (1.25m)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","-","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=840779&DocType=Customer+Drawing&DocLang=English,-,840779-5-ND,840779-5,"TE Connectivity Aerospace, Defense and Marine",J1-21 SCKT CONTACT TO CBL 16AWG,0,0,"322.71200","0","10","-","Active","J1-21 Socket Contact, Right Angle to Cable (Round)","24.38"" (619.252mm)","20kV","-","16 AWG","Unshielded","No Cap","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,1-846290-1-ND,1-846290-1,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 8.03',0,0,"325.32200","0","15","-","Active","LGH-4 Plug to Cable (Round)","8.03' (2.45m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=832692&DocType=Customer+Drawing&DocLang=English,-,1-832692-4-ND,1-832692-4,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO CBL 16AWG 24.38"",0,0,"331.99200","0","20","-","Active","LGH-1L Plug to Cable (Round)","24.38"" (619.252mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448658&DocType=Customer+Drawing&DocLang=English,-,448658-1-ND,448658-1,TE Connectivity AMP Connectors,MICRO-MIN LGH TO CBL 24AWG 6.27',0,0,"335.99800","0","100","240","Active","Micro-Miniature LGH, Plug, 1 pos to Cable (Round)","6.27' (1.91m)","12kV","0.69"" (17.50mm)","24 AWG","Unshielded","No Cap","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862548&DocType=Customer+Drawing&DocLang=English,-,2-862548-0-ND,2-862548-0,TE Connectivity AMP Connectors,LGH-1/2L PLG TO 1/2L PLG 16AWG,0,0,"340.40200","0","10","-","Active","LGH-1/2L Plug to LGH-1/2L Plug","15.00' (4.57m)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836917&DocType=Customer+Drawing&DocLang=English,-,2-836917-6-ND,2-836917-6,TE Connectivity AMP Connectors,LGH-1L PLG TO J1-21 SCKT 16AWG,0,0,"341.41700","0","10","-","Active","LGH-1L Plug to J1-21 Socket Contact","17.00"" (431.800mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862547&DocType=Customer+Drawing&DocLang=English,-,2-862547-7-ND,2-862547-7,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLG TO CBL 16AWG 33.38"",0,0,"341.66350","0","20","-","Active","LGH-1/2L Plug to Cable (Round)","33.38"" (847.852mm)","23kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867622&DocType=Customer+Drawing&DocLang=English,-,867622-1-ND,867622-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P PLG TO WIRE 22AWG 16.23"",0,0,"342.18450","0","40","-","Active","Rectangular, 06 pos Male Plug to Individual Wire Leads","16.23"" (412.242mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,1-839564-9-ND,1-839564-9,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 36.38"",0,0,"343.34600","0","10","-","Active","LGH-2 Plug to Cable (Round)","36.38"" (924.052mm)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830126&DocType=Customer+Drawing&DocLang=English,-,1-830126-3-ND,1-830126-3,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLG TO LGH-1 PLG 16AWG 12"",0,0,"345.68000","0","20","-","Active","LGH-1 Plug to LGH-1 Plug","12.00"" (304.800mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830638&DocType=Customer+Drawing&DocLang=English,-,1-830638-5-ND,1-830638-5,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"345.98450","0","20","-","Active","LGH-1L Plug to LGH-1L Plug","12.00"" (304.800mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830612&DocType=Customer+Drawing&DocLang=English,-,830612-6-ND,830612-6,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO PLUG 16AWG 6.92',0,0,"346.72400","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","6.92' (2.11m)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830638&DocType=Customer+Drawing&DocLang=English,-,2-830638-0-ND,2-830638-0,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"348.11600","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","18.00"" (457.200mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846977&DocType=Customer+Drawing&DocLang=English,-,846977-4-ND,846977-4,TE Connectivity AMP Connectors,LGH-1L PLG TO J1-21 SCKT 16AWG,0,0,"348.27600","0","10","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","8.00"" (203.200mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846977&DocType=Customer+Drawing&DocLang=English,-,5-846977-5-ND,5-846977-5,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO J1-21 SCKT 16AWG,0,0,"348.74000","0","10","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","15.00"" (381.000mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,3-846985-7-ND,3-846985-7,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 7.88"",0,0,"349.29100","0","10","-","Active","LGH-1/2 Plug to Cable (Round)","7.88"" (200.152mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848588&DocType=Customer+Drawing&DocLang=English,-,1-848588-3-ND,1-848588-3,TE Connectivity AMP Connectors,LGH-1 PLUG TO J1-21 SCKT 16AWG,0,0,"352.16100","0","30","-","Active","LGH-1 Plug to J1-21 Socket Contact, Right Angle","4.50"" (114.300mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868755&DocType=Customer+Drawing&DocLang=English,-,868755-1-ND,868755-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 7.88"",0,0,"353.56500","0","40","-","Active","LGH-1 Plug to Cable (Round)","7.88"" (200.152mm)","30kV","0.88"" (22.35mm)","16 AWG","Unshielded","Black","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830638&DocType=Customer+Drawing&DocLang=English,-,830638-6-ND,830638-6,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"353.93100","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","36.00"" (914.400mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830638&DocType=Customer+Drawing&DocLang=English,-,830638-2-ND,830638-2,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"355.10500","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","6.00"" (152.400mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=443832&DocType=Customer+Drawing&DocLang=English,-,443832-1-ND,443832-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P RCPT TO WIR 22AWG 12.88"",0,0,"355.27700","0","100","-","Active","Rectangular, 06 pos Female Receptacle, Right Angle (Flange Mount) to Individual Wire Leads","12.88"" (327.152mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863985&DocType=Customer+Drawing&DocLang=English,-,863985-1-ND,863985-1,TE Connectivity AMP Connectors,CIRC 5POS RCPT TO WIRE 17.48"",0,0,"357.05800","0","100","-","Active","Circular, 05 pos Female Receptacle (Flange Mount) to Individual Wire Leads","17.48"" (443.992mm)","4.5kV","-","20 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=833779&DocType=Customer+Drawing&DocLang=English,-,6-833779-9-ND,6-833779-9,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 3.28',0,0,"357.23700","0","10","-","Active","LGH-3 Plug to Cable (Round)","3.28' (1.00m)","40kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1883998&DocType=Customer+Drawing&DocLang=English,-,1883998-1-ND,1883998-1,TE Connectivity AMP Connectors,LGH-1L PLG TO J1-21 SCKT 16AWG,0,0,"360.35567","0","30","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","8.00"" (203.200mm)","-","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=443068&DocType=Customer+Drawing&DocLang=English,-,443068-1-ND,443068-1,"TE Connectivity Aerospace, Defense and Marine",LGH-3 PLG TO LGH-3 PLG 16AWG 33"",0,0,"360.59850","0","40","-","Active","LGH-3 Plug to LGH-3 Plug","33.00"" (838.200mm)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","No Cap","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846977&DocType=Customer+Drawing&DocLang=English,-,846977-5-ND,846977-5,TE Connectivity AMP Connectors,LGH-1L PLG TO J1-21 SCKT 16AWG,0,0,"365.34200","0","10","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","15.00"" (381.000mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846938&DocType=Customer+Drawing&DocLang=English,-,1-846938-3-ND,1-846938-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 10.38"",0,0,"366.70400","0","120","-","Active","LGH-1L Plug to Cable (Round)","10.38"" (263.652mm)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,2-848076-7-ND,2-848076-7,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 21.38"",0,0,"367.06800","0","120","-","Active","LGH-3 Plug to Cable (Round)","21.38"" (543.052mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867622&DocType=Customer+Drawing&DocLang=English,-,867622-2-ND,867622-2,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 22AWG 25.23"",0,0,"368.99550","0","40","-","Active","Rectangular, 06 pos Male Plug to Individual Wire Leads","25.23"" (640.842mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=832692&DocType=Customer+Drawing&DocLang=English,-,3-832692-0-ND,3-832692-0,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 6',0,0,"372.95500","0","10","-","Active","LGH-1L Plug to Cable (Round)","6.00' (1.83m)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445555&DocType=Customer+Drawing&DocLang=English,-,445555-1-ND,445555-1,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 24"",0,0,"380.23380","0","50","-","Active","LGH-4 Plug to LGH-4 Plug","24.00"" (609.600mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863986&DocType=Customer+Drawing&DocLang=English,-,863986-1-ND,863986-1,TE Connectivity AMP Connectors,CIRC 5POS RCPT TO WIRE 17.48"",0,0,"381.16000","0","100","-","Active","Circular, 05 pos Female Receptacle (Flange Mount) to Individual Wire Leads","17.48"" (443.992mm)","4.5kV","-","20 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,2-858885-1-ND,2-858885-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"384.27900","0","20","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","10.00"" (254.000mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863703&DocType=Customer+Drawing&DocLang=English,-,2-863703-2-ND,2-863703-2,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.03',0,0,"387.04500","0","30","-","Active","LGH-1 Plug to Cable (Round)","10.03' (3.06m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,2-848076-2-ND,2-848076-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 16.63"",0,0,"388.82560","0","50","-","Active","LGH-3 Plug to Cable (Round)","16.63"" (422.402mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
