Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Length - Exposed Ends","Termination Style"
https://www.molex.com/pdm_docs/sd/152660321_sd.pdf,//media.digikey.com/Photos/Molex/0152660325.jpg,WM11483-ND,0152660321,Molex,CABLE FFC 30POS 0.50MM 4"",2946,0,"4.65000","0","1","Premo-Flex 15266","Active","FFC, FPC","30","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R12.jpg,HFF-12U-03-ND,050R12-76B,Parlex USA LLC,CABLE FFC 12POS 0.50MM 3"",14382,0,"4.70000","0","1","-","Active","FFC, FPC","12","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R04.jpg,HFF-04U-03-ND,050R4-76B,Parlex USA LLC,CABLE FFC 4POS 0.50MM 3"",8716,0,"4.70000","0","1","-","Active","FFC, FPC","4","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R40.jpg,HFF-40U-03-ND,050R40-76B,Parlex USA LLC,CABLE FFC 40POS 0.50MM 3"",5010,0,"4.70000","0","1","-","Active","FFC, FPC","40","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R06.jpg,HFF-06U-03-ND,050R6-76B,Parlex USA LLC,CABLE FFC 6POS 0.50MM 3"",4631,0,"4.70000","0","1","-","Active","FFC, FPC","6","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R15.jpg,HFF-15U-03-ND,050R15-76B,Parlex USA LLC,CABLE FFC 15POS 0.50MM 3"",4396,0,"4.70000","0","1","-","Active","FFC, FPC","15","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R04.jpg,HFF-04U-04-ND,050R4-102B,Parlex USA LLC,CABLE FFC 4POS 0.50MM 4"",3791,0,"4.70000","0","1","-","Active","FFC, FPC","4","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/Photos/Parlex%20Photos/050R24%20SERIES.jpg,HFF-30U-03-ND,050R30-76B,Parlex USA LLC,CABLE FFC 30POS 0.50MM 3"",2693,0,"4.70000","0","1","-","Active","FFC, FPC","30","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R50.jpg,HFF-50U-03-ND,050R50-76B,Parlex USA LLC,CABLE FFC 50POS 0.50MM 3"",2018,0,"4.70000","0","1","-","Active","FFC, FPC","50","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R50.jpg,HFF-50U-02-ND,050R50-51B,Parlex USA LLC,CABLE FFC 50POS 0.50MM 2"",1917,0,"4.70000","0","1","-","Active","FFC, FPC","50","0.020"" (0.50mm)","2.000"" (50.80mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R20.jpg,HFF-20U-03-ND,050R20-76B,Parlex USA LLC,CABLE FFC 20POS 0.50MM 3"",1658,0,"4.70000","0","1","-","Active","FFC, FPC","20","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R10.jpg,HFF-10U-04-ND,050R10-102B,Parlex USA LLC,CABLE FFC 10POS 0.50MM 4"",1481,0,"4.70000","0","1","-","Active","FFC, FPC","10","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660053_sd.pdf,//media.digikey.com/Photos/Molex/0152660427.jpg,WM10534-ND,0152660431,Molex,CABLE FFC 40POS 0.50MM 4"",5701,0,"4.83000","0","1","Premo-Flex 15266","Active","FFC, FPC","40","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660053_sd.pdf,//media.digikey.com/Photos/Molex/0152660427.jpg,WM10535-ND,0152660435,Molex,CABLE FFC 40POS 0.50MM 6"",2432,0,"5.06000","0","1","Premo-Flex 15266","Active","FFC, FPC","40","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R40.jpg,HFF-40U-04-ND,050R40-102B,Parlex USA LLC,CABLE FFC 40POS 0.50MM 4"",8147,0,"5.20000","0","1","-","Active","FFC, FPC","40","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R04.jpg,HFF-04U-06-ND,050R4-152B,Parlex USA LLC,CABLE FFC 4POS 0.50MM 5.98"",9676,0,"5.45000","0","1","-","Active","FFC, FPC","4","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R12.jpg,HF12U-18-ND,100R12-457B,Parlex USA LLC,CABLE FFC 12POS 1.00MM 18"",3375,0,"5.48000","0","1","-","Active","FFC, FPC","12","0.039"" (1.00mm)","18.0"" (457.2mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-50pos.JPG,WM11519-ND,0150200541,Molex,CABLE FFC 50POS 0.50MM 4"",1477,0,"5.52000","0","1","Premo-Flex 15020","Active","FFC, FPC","50","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982660435_sd.pdf,//media.digikey.com/Photos/Molex/0982660435.jpg,WM4377-ND,0982660435,Molex,CABLE FFC 40POS 0.50MM 6"",3458,0,"5.80000","0","1","Premo-Flex 98266","Active","FFC, FPC","40","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-40pos.JPG,WM11518-ND,0150200435,Molex,CABLE FFC 40POS 0.50MM 6"",1226,0,"6.18000","0","1","Premo-Flex 15020","Active","FFC, FPC","40","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660439_sd.pdf,//media.digikey.com/Photos/Molex/0152660427.jpg,WM11531-ND,0152660439,Molex,CABLE FFC 40POS 0.50MM 8"",830,0,"6.23000","0","1","Premo-Flex 15266","Active","FFC, FPC","40","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R08.jpg,HF08U-18-ND,100R8-457B,Parlex USA LLC,CABLE FFC 8POS 1.00MM 18"",821,0,"6.44000","0","1","-","Active","FFC, FPC","8","0.039"" (1.00mm)","18.0"" (457.2mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R10.jpg,HF10U-18-ND,100R10-457B,Parlex USA LLC,CABLE FFC 10POS 1.00MM 18"",3244,0,"6.68000","0","1","-","Active","FFC, FPC","10","0.039"" (1.00mm)","18.0"" (457.2mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150222450_sd.pdf,//media.digikey.com/Photos/Molex/0150221250.JPG,WM16405-ND,0150222450,Molex,CABLE FFC 50POS 0.50MM 24"",856,0,"22.02000","0","1","Premo-Flex LVDS 15022","Active","FFC, FPC","50","0.020"" (0.50mm)","24.0"" (609.6mm)","0.075"" (1.90mm)","Top on Both Sides, Backers on Both Sides"
-,//media.digikey.com/Photos/TE%20Connectivity/2205086-1.JPG,A128556-ND,2205086-1,TE Connectivity AMP Connectors,CABLE FLXSTRP 5POS 1.27MM 0.5"",4744,0,"0.64000","0","1","-","Active","Flexstrip","5","0.050"" (1.27mm)","0.500"" (12.70mm)","0.125"" (3.18mm)","Completely Exposed Wires on Both Sides"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1474339.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-1474644-7.jpg,A128516-ND,2-1474644-7,TE Connectivity AMP Connectors,CABLE FLXSTRP 4POS 2.54MM 1"",1015,0,"0.84000","0","1","-","Active","Flexstrip","4","0.100"" (2.54mm)","1.000"" (25.40mm)","-","Completely Exposed Wires on Both Sides"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1474339.pdf,-,A128651-ND,2-6447164-7,TE Connectivity AMP Connectors,CABLE FLXSTRP 8POS 1.27MM 2"",1238,0,"0.96000","0","1","-","Active","Flexstrip","8","0.050"" (1.27mm)","2.000"" (50.80mm)","0.125"" (3.18mm)","Completely Exposed Wires on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/015267020x.jpg,WM21814-ND,0152670729,Molex,CABLE FFC 5POS 1.00MM 4"",4751,0,"1.16000","0","1","Premo-Flex 15267","Active","FFC, FPC","5","0.039"" (1.00mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1474339&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSP-21A-8.jpg,A129255-ND,FSP-21A-8,TE Connectivity AMP Connectors,CABLE FLXSTRP 8POS 2.54MM 1"",1655,0,"1.20000","0","1","-","Active","Flexstrip","8","0.100"" (2.54mm)","1.000"" (25.40mm)","0.125"" (3.18mm)","Completely Exposed Wires on Both Sides"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7540_CA.pdf,-,AE11330-ND,AFFC-050-12-051-11,Assmann WSW Components,CABLE FFC 12POS 0.50MM 2',1970,0,"1.48000","0","1","-","Active","FFC, FPC","12","0.020"" (0.50mm)","2.000"" (50.80mm)","0.138"" (3.50mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982670201_sd.pdf,//media.digikey.com/Photos/Molex/098267-06.jpg,WM22217-ND,0982670209,Molex,CABLE FFC 6POS 1.00MM 5"",2520,0,"1.52000","0","1","Premo-Flex 98267","Active","FFC, FPC","6","0.039"" (1.00mm)","5.000"" (127.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1474339&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FST-22A-5.jpg,A129265-ND,FST-22A-5,TE Connectivity AMP Connectors,CABLE FLXSTRP 5POS 2.54MM 2"",4358,0,"1.54000","0","1","-","Active","Flexstrip","5","0.100"" (2.54mm)","2.000"" (50.80mm)","0.125"" (3.18mm)","Completely Exposed Wires on Both Sides"
https://www.molex.com/pdm_docs/sd/982670201_sd.pdf,//media.digikey.com/Photos/Molex/098267-06.jpg,WM14121-ND,0982670211,Molex,CABLE FFC 6POS 1.00MM 6"",1663,0,"1.65000","0","1","Premo-Flex 98267","Active","FFC, FPC","6","0.039"" (1.00mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151670201_sd.pdf,//media.digikey.com/Photos/Molex/0152670269.jpg,WM15396-ND,0151670271,Molex,CABLE FFC 12POS 1.00MM 3"",1398,0,"1.66000","0","1","Premo-Flex 15167","Active","FFC, FPC","12","0.039"" (1.00mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/015267020x.jpg,WM10538-ND,0152670207,Molex,CABLE FFC 6POS 1.00MM 4"",1639,1000,"1.70000","0","1","Premo-Flex 15267","Active","FFC, FPC","6","0.039"" (1.00mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151670201_sd.pdf,//media.digikey.com/Photos/Molex/Series_15167-10.jpg,WM13123-ND,0151670247,Molex,CABLE FFC 10POS 1.00MM 2"",1282,0,"1.73000","0","1","Premo-Flex 15167","Active","FFC, FPC","10","0.039"" (1.00mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/01526707xx_9.jpg,WM14900-ND,0152670771,Molex,CABLE FFC 9POS 1.00MM 3"",1477,0,"1.75000","0","1","Premo-Flex 15267","Active","FFC, FPC","9","0.039"" (1.00mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/15166-Series-40.jpg,WM16424-ND,0151660425,Molex,CABLE FFC 40POS 0.50MM 1.18"",1535,0,"1.78000","0","1","Premo-Flex 15166","Active","FFC, FPC","40","0.020"" (0.50mm)","1.180"" (29.97mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/Photos/Molex/0152670225.jpg,WM19621-ND,0152670229,Molex,CABLE FFC 8POS 1.00MM 4"",1138,0,"1.78000","0","1","Premo-Flex 15267","Active","FFC, FPC","8","0.039"" (1.00mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1474339.pdf,-,A132532-ND,6-6437144-2,TE Connectivity AMP Connectors,CABLE FLXSTRP 8POS 2.54MM 3"",3111,0,"1.81000","0","1","-","Active","Flexstrip","8","0.100"" (2.54mm)","3.000"" (76.20mm)","0.125"" (3.18mm)","Completely Exposed Wires on Both Sides"
https://www.molex.com/pdm_docs/sd/151670201_sd.pdf,//media.digikey.com/Photos/Molex/Series_15167.jpg,WM13125-ND,0151670313,Molex,CABLE FFC 16POS 1.00MM 2"",1753,0,"1.81000","0","1","Premo-Flex 15167","Active","FFC, FPC","16","0.039"" (1.00mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660053.jpg,WM22844-ND,0151660051,Molex,CABLE FFC 6POS 0.50MM 1.18"",1497,0,"1.81000","0","1","Premo-Flex 15166","Active","FFC, FPC","6","0.020"" (0.50mm)","1.180"" (29.97mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/015267020x.jpg,WM14898-ND,0152670705,Molex,CABLE FFC 4POS 1.00MM 3"",3738,0,"1.82000","0","1","Premo-Flex 15267","Active","FFC, FPC","4","0.039"" (1.00mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/0152670249.jpg,WM10543-ND,0152670251,Molex,CABLE FFC 10POS 1.00MM 4"",1557,0,"1.86000","0","1","Premo-Flex 15267","Active","FFC, FPC","10","0.039"" (1.00mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/photos/Molex/0152670249.jpg,WM14895-ND,0152670247,Molex,CABLE FFC 10POS 1.00MM 2"",2743,0,"1.91000","0","1","Premo-Flex 15267","Active","FFC, FPC","10","0.039"" (1.00mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660603_sd.pdf,//media.digikey.com/Photos/Molex/0152660549.jpg,WM11534-ND,0152660539,Molex,CABLE FFC 50POS 0.50MM 3"",1516,0,"1.94000","0","1","Premo-Flex 15266","Active","FFC, FPC","50","0.020"" (0.50mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982670201_sd.pdf,//media.digikey.com/photos/Molex/09826702xx_10Pos.jpg,WM13026-ND,0982670255,Molex,CABLE FFC 10POS 1.00MM 6"",2074,0,"1.95000","0","1","Premo-Flex 98267","Active","FFC, FPC","10","0.039"" (1.00mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660077.jpg,WM11299-ND,0151660075,Molex,CABLE FFC 8POS 0.50MM 2"",1285,0,"1.95000","0","1","Premo-Flex 15166","Active","FFC, FPC","8","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/Photos/Molex/15267-Series-12.jpg,WM19627-ND,0152670274,Molex,CABLE FFC 12POS 1.00MM 4"",2821,0,"1.96000","0","1","Premo-Flex 15267","Active","FFC, FPC","12","0.039"" (1.00mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150150423_sd.pdf,//media.digikey.com/Photos/Molex/0150150433.jpg,WM9644-ND,0150150225,Molex,CABLE FFC 25POS 0.30MM 2"",2504,0,"1.96000","0","1","Premo-Flex 15015","Active","FFC, FPC","25","0.012"" (0.30mm)","2.000"" (50.80mm)","0.118"" (3.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/Photos/Molex/0152670269.jpg,WM10544-ND,0152670269,Molex,CABLE FFC 12POS 1.00MM 2"",4438,0,"1.97000","0","1","Premo-Flex 15267","Active","FFC, FPC","12","0.039"" (1.00mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/Photos/Molex/15267-Series-12.jpg,WM19625-ND,0152670270,Molex,CABLE FFC 12POS 1.00MM 2"",2517,0,"1.97000","0","1","Premo-Flex 15267","Active","FFC, FPC","12","0.039"" (1.00mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152670201_sd.pdf,//media.digikey.com/Photos/Molex/0152670225.jpg,WM10542-ND,0152670237,Molex,CABLE FFC 8POS 1.00MM 8"",1835,0,"1.97000","0","1","Premo-Flex 15267","Active","FFC, FPC","8","0.039"" (1.00mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151670201_sd.pdf,//media.digikey.com/Photos/Molex/0151670xxx.jpg,WM13128-ND,0151670721,Molex,CABLE FFC 4POS 1.00MM 12"",1096,0,"1.97000","0","1","Premo-Flex 15167","Active","FFC, FPC","4","0.039"" (1.00mm)","12.0"" (304.8mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660121.jpg,WM19587-ND,0151660121,Molex,CABLE FFC 12POS 0.50MM 3"",1125,0,"1.98000","0","1","Premo-Flex 15166","Active","FFC, FPC","12","0.020"" (0.50mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660165.jpg,WM11303-ND,0151660167,Molex,CABLE FFC 16POS 0.50MM 4"",1315,0,"1.99000","0","1","Premo-Flex 15166","Active","FFC, FPC","16","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660253.jpg,WM11305-ND,0151660251,Molex,CABLE FFC 24POS 0.50MM 2"",1725,0,"2.00000","0","1","Premo-Flex 15166","Active","FFC, FPC","24","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660275.jpg,WM11306-ND,0151660273,Molex,CABLE FFC 26POS 0.50MM 2"",1343,0,"2.00000","0","1","Premo-Flex 15166","Active","FFC, FPC","26","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0151660329.jpg,WM11310-ND,0151660317,Molex,CABLE FFC 30POS 0.50MM 2"",1452,0,"2.01000","0","1","Premo-Flex 15166","Active","FFC, FPC","30","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
