Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","1st Connector","2nd Connector","Number of Conductors","Cord Type","Wire Gauge","Shielding","Length","Approval Marks","Approved Countries","Color","Voltage Rating","Current Rating (Amps)","Operating Temperature","Features"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_26151-Clr-Hosp-Grade.jpg,1053-1739-ND,28151-100-03,Orion Fans,CRD 18AWG NEMA5-15P - 320C13 10',124,0,"13.29000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Gray","125VAC","10A","60°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2131.pdf,//media.digikey.com/photos/Schurter%20Photos/6051.2131.jpg,486-2465-ND,6051.2131,Schurter Inc.,CORD 14AWG 5-15P TO C19 9.84',789,210,"20.66000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C19","3","SJT","14 AWG","-","9.84' (3.00m)","CSA, UL","Canada, United States","White","125VAC","15A","-25°C ~ 70°C","Hospital Grade, V-Lock"
https://www.globtek.com/pdf/manual-datasheets/451J3401M8703D%28R%29.pdf,-,1939-1663-ND,451J3401M8703D(R),"GlobTek, Inc.",JAPAN DETACHABLE CORDSET,595,0,"2.97000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","JIS 8303","IEC 320-C7","2","VFF","18 AWG","Unshielded","6.00' (1.83m)","PSE","Japan","Black","125V","7A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/2074112M703A%28R%29.pdf,-,1939-1596-ND,2074112M703A(R),"GlobTek, Inc.",EURO CRDST;CEE7/16;2M HO3VVH2F2X,974,0,"3.13000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/16","IEC 320-C7","2","H03VVH2-F","18 AWG","Unshielded","6.56' (2.00m)","CE, CEBEC, D, EEA, ENEC, FIMKO, GOST, IMQ, KEMA, N, NF, OVE, S, VDE","Austria, Belgium, Europe, Finland, France, Germany, Italy,  Netherlands","Black","250V","2.5A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31132701.pdf,//media.digikey.com/Photos/Qualtek%20Photos/311328-01.JPG,Q1052-ND,311327-01,Qualtek,CORD 18AWG NEMA5-15P - CBL 1.67',2426,0,"3.20000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SVT","18 AWG","Unshielded","1.67' (508.0mm)","CSA, UL","Canada, United States","Black","125VAC","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/401P1026F6A00%28R%29.pdf,-,1939-1654-ND,401P1026F6A00(R),"GlobTek, Inc.",NORTH AMERICAN NON DETACHABLE CO,995,0,"3.48000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 1-15P, Polarized","Cable","2","HPN","18 AWG","Unshielded","6.50' (1.98m)","CSA, UL","Canada, United States","Black","125V","15A","105°C","-"
https://www.globtek.com/pdf/manual-datasheets/2074112M703T-GGY%28R%29.pdf,-,1939-1597-ND,2074112M703T-GGY(R),"GlobTek, Inc.",CONTINENTAL EUROPEAN DETACHABLE,480,0,"3.54000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/16","IEC 320-C7","2","H03VVH2-F","18 AWG","Unshielded","6.56' (2.00m)","CE, CEBEC, D, EEA, ENEC, FIMKO, IMQ, KEMA, N, OVE, S, SEV, SAA, UTE, VDE","Austria, Belgium, Europe, Finland, Germany, Italy, Netherlands","Gray","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/2044112M703A%28R%29.pdf,-,1939-1590-ND,2044112M703A(R),"GlobTek, Inc.",KOREAN DETACHABLE CORDSET/ IEC 3,254,0,"3.54000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","KSC 8305","IEC 320-C7","2","H03VVH2-F","18 AWG","Unshielded","6.56' (2.00m)","KCC","Korea","Black","250V","2.5A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31132901.pdf,//media.digikey.com/Photos/Qualtek%20Photos/311329-01.JPG,Q1054-ND,311329-01,Qualtek,CORD 16AWG NEMA5-15P - CBL 1.67',363,0,"3.64000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Unshielded","1.67' (508.0mm)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31132801.pdf,//media.digikey.com/Photos/Qualtek%20Photos/311328-01.JPG,Q1053-ND,311328-01,Qualtek,CORD 18AWG NEMA5-15P - CBL 3.28',243,0,"3.72000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SVT","18 AWG","Unshielded","3.28' (1.00m)","CSA, UL","Canada, United States","Black","125VAC","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/4033401M8703A%28R%29.pdf,-,1939-1659-ND,4033401M8703A(R),"GlobTek, Inc.",TAIWAN DETACHABLE CORDSET 2 PRON,254,0,"3.89000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","-","IEC 320-C7","2","VFF","18 AWG","Unshielded","6.00' (1.83m)","BMSI","Taiwan","Black","125V","2.5A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/3611781F2TRM(R).pdf,-,1939-1026-ND,3611781F2TRM(R),"GlobTek, Inc.",CORD 14AWG NEMA6-15P - CBL 1.17',265,0,"3.94000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 6-15P","Cable","3","SOW","14 AWG","Unshielded","1.17' (356.0mm)","CSA, UL","Canada, United States","Black","250V","15A","90°C","-"
https://www.globtek.com/pdf/manual-datasheets/23134271M0701%28R%29.pdf,-,1939-1611-ND,23134271M0701(R),"GlobTek, Inc.",EUROPEAN DETACHABLE CORDSET; CEE,875,0,"4.02000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7, Right Angle","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","3.28' (1.00m)","CEBEC, DEMKO, FIMKO, KEMA, LCIE, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, France, Germany, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/401P1086F071A%28R%29.pdf,-,1939-1655-ND,401P1086F071A(R),"GlobTek, Inc.",NA CRDST;NEMA 1-15P+SJT 18/2; 60,1000,0,"4.10000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 1-15P, Polarized","IEC 320-C17","2","SJT","18 AWG","Unshielded","6.00' (1.83m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/401P1086F071C.pdf,-,1939-1656-ND,401P1086F071C,"GlobTek, Inc.",NEMA 1-15P 18/2 SJT/6FT IEC 320C,1000,0,"4.13000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 1-15P, Polarized","IEC 320-C17","2","SJT","18 AWG","Unshielded","6.00' (1.83m)","CSA, UL","Canada, United States","Black","125V","10A","105°C","-"
https://www.globtek.com/pdf/manual-datasheets/5014112M703A%28R%29.pdf,-,1939-1668-ND,5014112M703A(R),"GlobTek, Inc.",AUSTRALIAN CORDSET AS3112 TO IEC,884,0,"4.27000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","AS3112","IEC 320-C7","2","H03VVH2-F","18 AWG","Unshielded","6.56' (2.00m)","SAA","Australia, New Zealand","Black","250V","2.5A","75°C","-"
https://www.globtek.com/pdf/manual-datasheets/3021066F712(R).pdf,-,1939-1010-ND,3021066F712(R),"GlobTek, Inc.",CORD 18AWG NEMA 5-15P - C5 6.17',690,0,"4.40000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C5","3","SJT","18 AWG","Unshielded","6.17' (1.88m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/401P1088F703AD%28R%29.pdf,-,1939-1657-ND,401P1088F703AD(R),"GlobTek, Inc.",NORTH AMERICAN DETACHABLE CORDSE,497,0,"4.46000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 1-15P, Polarized","IEC 320-C7","2","SJT","18 AWG","Unshielded","8.00' (2.44m)","CSA, UL","Canada, United States","Black","-","-","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/3021457F701-Y%28R%29.pdf,-,1939-1649-ND,3021457F701-Y(R),"GlobTek, Inc.",NORTH AMERICAN DETACHABLE CORDSE,940,0,"4.86000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SVT","18 AWG","Unshielded","7.05' (2.15m)","CSA, UL","Canada, United States","Black","125V","10A","105°C","-"
https://www.globtek.com/pdf/manual-datasheets/3021066F7701-CEE%28R%29.pdf,-,1939-1642-ND,3021066F7701-CEE(R),"GlobTek, Inc.",NA CRDST;NEMA5-15P;SJT18/3-CEECO,400,0,"4.86000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/1191068F07012(R).pdf,-,1939-1004-ND,1191068F07012(R),"GlobTek, Inc.",CORD 18AWG 5-15P TO C13 8.04',688,0,"4.97000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","18 AWG","Unshielded","8.04' (2.45m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","Hospital Grade"
https://www.globtek.com/pdf/manual-datasheets/3021066F7701%28R%29.pdf,-,1939-1641-ND,3021066F7701(R),"GlobTek, Inc.",NORTH AMERICAN DETACHABLE CORD S,997,0,"5.18000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/7011876F000-CEE%28R%29.pdf,-,1939-1679-ND,7011876F000-CEE(R),"GlobTek, Inc.",IEC 320 / C13 FEMALE SOCKET TO S,438,0,"5.18000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13","Cable","3","SVT","18 AWG","Shielded","6.00' (1.83m)","CSA, UL","Canada, United States","Black","250V","10A","75°C","-"
https://www.globtek.com/pdf/manual-datasheets/23144262M0712%28R%29.pdf,-,1939-1619-ND,23144262M0712(R),"GlobTek, Inc.",PWRCORDSCHUKO PLUG+H05VV-F 3X75M,437,0,"5.24000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","CEBEC, DEMKO, FIMKO, IMQ, KEMA, LCIE, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, France, Germany, Italy, Netherlands, Norway, Sweden","Black","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/3021876F700%28R%29.pdf,-,1939-1650-ND,3021876F700(R),"GlobTek, Inc.",NA CRDST;EL302+18/3 SVT;SHIELD 6,600,0,"5.32000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SVT","18 AWG","Shielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/23024262M0712%28R%29.pdf,-,1939-1607-ND,23024262M0712(R),"GlobTek, Inc.",ITALIAN DETACHABLE CORDSET,700,0,"5.40000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEI 23-16/7","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","ENEC, IMQ, VDE","Europe, Germany, Italy","Black","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23144262M5TTR%28R%29.pdf,-,1939-1621-ND,23144262M5TTR(R),"GlobTek, Inc.",EUROCRDST;CEE7/7+H05VV-F;3X0. .7,372,0,"5.40000","0","1","-","Active","Male Pins (Blades) to Leads","CEE 7/7","Cable","3","H05VV-F","18 AWG","Unshielded","8.20' (2.50m)","CEBEC, DEMKO, FIMKO, KEMA, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, Germany, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23214262M0712%28R%29.pdf,-,1939-1631-ND,23214262M0712(R),"GlobTek, Inc.",SWISS DETACHABLE CORDSET,233,0,"5.40000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","SEV 1011, 3 pos","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","ENEC, ESTI, VDE","Europe, Germany, Switzerland","Black","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/2064262M0712%28R%29.pdf,-,1939-1595-ND,2064262M0712(R),"GlobTek, Inc.",PWR CORDAUSTRALIAN PLUG+H05VV-F3,499,0,"5.56000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","AS3112","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","RCM, SAA, VDE","Australia, New Zealand, Germany","Black","250V","2.5A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31200306.pdf,-,Q1208-ND,312003-06,Qualtek,CORD 18AWG 5-15P - 320-C13 7.5',970,0,"5.63000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SVT","18 AWG","Unshielded","7.50' (2.29m)","-","-","Gray","125VAC","10A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39901001.pdf,-,Q1124-ND,399010-01,Qualtek,CORD 18AWG CBL 5.91' BLACK,495,0,"5.63000","0","1","-","Active","Male Pins (Blades) to Leads","-","Cable","3","RVV 300/500","18 AWG","Unshielded","5.91' (1.80m)","CCC","China","Black","250V","10A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39200201.pdf,-,Q1127-ND,392002-01,Qualtek,CORD 18AWG NBR 14136 - CBL 5.91',195,0,"5.63000","0","1","-","Active","Male Pins (Blades) to Leads","NBR 14136","Cable","3","H05VV-F","18 AWG","Unshielded","5.91' (1.80m)","INMETRO","Brazil","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/7011432M500-EL7012%28R.pdf,-,1939-1676-ND,7011432M500-EL7012(R,"GlobTek, Inc.",NA CRDST;DOWN ANGLE IEC320+SVT18,598,0,"5.67000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Right Angle","Cable","3","SVT","18 AWG","Unshielded","8.20' (2.50m)","UL","United States","Black","125V","7A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/36401806.pdf,//media.digikey.com/photos/Qualtek%20Photos/3640xx-x06.jpg,Q1044-ND,364018-06,Qualtek,CRD CEE 7/VII - IEC320-C13 5.90',816,0,"5.96000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/VII","IEC 320-C13","3","H05VV-F","-","Unshielded","5.91' (1.80m)","CB","Austria, Belgium, Denmark, Finland, Germany, Netherlands, Norway, Sweden","Gray","250V","10A","70°C","Gray Housing"
https://www.globtek.com/pdf/manual-datasheets/7055006F0712%28R%29.pdf,-,1939-1688-ND,7055006F0712(R),"GlobTek, Inc.",NORTH AMERICAN & EUPOREAN DETACH,208,0,"5.99000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C5","3","H05VV-F, SVT","18 AWG","Unshielded","6.00' (1.83m)","CSA, UL, VDE","Canada, Germany, United States","Black","125V, 250V","2.5A","105°C","-"
http://www.globtek.com/pdf/manual-datasheets/23144262M0712T-GGY(R).pdf,-,1939-1620-ND,23144262M0712T-GGY(R,"GlobTek, Inc.",EUROPEAN DETACHABLE CORDSET,466,0,"6.05000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","CEBEC, DEMKO, FIMKO, IMQ, KEMA, LCIE, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, France, Germany, Italy, Netherlands, Norway, Sweden","Gray","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/3021069F0GN%28R%29.pdf,-,1939-1643-ND,3021069F0GN(R),"GlobTek, Inc.",N.A.CRDST9""LGPEA GREEN EL 302+SJ,900,0,"6.07000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","18 AWG","Unshielded","9.00' (2.74m)","CSA, UL","Canada, United States","Green","125V","10A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39700401.pdf,-,Q1132-ND,397004-01,Qualtek,CORD 16AWG JIS 8303 TO CBL 5.91',300,0,"6.11000","0","1","-","Active","Male Pins (Blades) to Leads","JIS 8303","Cable","3","VCTF","16 AWG","Unshielded","5.91' (1.80m)","PSE","Japan","Black","125V","12A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/7051042F701HX2(R).pdf,"//media.digikey.com/Photos/Globtek,%20Inc/7051042F701HX2(R).jpg",1939-1028-ND,7051042F701HX2(R),"GlobTek, Inc.",CORD 14AWG 320C14 - C15 2.31',139,0,"6.12000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C15 (2)","3","SJT","14 AWG","Unshielded","2.31' (705.0mm)","CSA, UL","Canada, United States","Black","250V","15A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/2194272M0701%28R%29.pdf,-,1939-1605-ND,2194272M0701(R),"GlobTek, Inc.",ARGENTINA TYPE DETACH. CORDSET,337,0,"6.16000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IRAM 2073","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","6.56' (2.00m)","S Mark, UL","Argentina, United States","Black","250V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/7054272M5701%28R%29.pdf,-,1939-1685-ND,7054272M5701(R),"GlobTek, Inc.",INTERNATIONAL JUMPER CORDSET IEC,482,0,"6.19000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","CEBEC, DEMKO, FIMKO, KEMA, LCIE, NEMKO, OVE, SAA, SEMKO, VDE","Australia, Austria, Belgium, Denmark, Finland, France, Germany, New Zealand, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31200706.pdf,//media.digikey.com/Photos/Qualtek%20Photos/312007-06.jpg,Q1047-ND,312007-06,Qualtek,CORD 18AWG 5-15P - 320-C13 6.58',467,0,"6.20000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","6.58' (2.01m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/4581116F600%28R%29.pdf,-,1939-1667-ND,4581116F600(R),"GlobTek, Inc.",NA CORDSET;1-15W/FUSE+SPT-2; 18/,500,0,"6.22000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 1-15P","Cable","2","SPT-2","18 AWG","Unshielded","6.56' (2.00m)","UL","United States","Black","125V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/6023592M5712%28R%29.pdf,-,1939-1670-ND,6023592M5712(R),"GlobTek, Inc.",CHINA DETACHABLE CORDSET,264,0,"6.27000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","GR2099","IEC 320-C5","3","RVV 300/500","18 AWG","Unshielded","8.20' (2.50m)","CCC","China","Black","250V","2.5A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/3011863F2DDRR.pdf,-,1939-1640-ND,3011863F2DDRR,"GlobTek, Inc.",NA-CRDSTSJT 14/3 SHIELD NEMA 5-1,746,0,"6.30000","0","1","-","Active","Male Pins (Blades) to Leads with Terminals","NEMA 5-15P","2 QC Terminals, 2 Ring Terminals","3","SJT","14 AWG","Shielded","3.17' (965.2mm)","CSA, UL","Canada, United States","Black","120V","-","105°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31501201.pdf,//media.digikey.com/Photos/Qualtek%20Photos/315008-01.JPG,Q1121-ND,315012-01,Qualtek,CRD 16AWG IEC320-C13 - CBL 9.84',184,0,"6.33000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13","Cable","3","SJT","16 AWG","Unshielded","9.84' (3.00m)","cUL, UL","Canada, United States","Black","125V","13A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/1191068F0712(R).pdf,-,1939-1005-ND,1191068F0712(R),"GlobTek, Inc.",CORD 18AWG NEMA 5-15P - C5 8.04',1461,0,"6.40000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C5","3","SJT","18 AWG","Unshielded","8.04' (2.45m)","CSA, UL","Canada, United States","Black","125V","10A","60°C","Hospital Grade"
https://www.globtek.com/pdf/manual-datasheets/204B4272M5701%28R%29.pdf,-,1939-1592-ND,204B4272M5701(R),"GlobTek, Inc.",BRAZILIAN DETACHABLE LINE CORDSE,303,0,"6.43000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NBR 14136","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","INMETRO, TUV, UL","Brazil, Germany, United States","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23024272M5701%28R%29.pdf,-,1939-1608-ND,23024272M5701(R),"GlobTek, Inc.",ITALN CRDST;EL303+H05VV-F3X1.0MM,500,0,"6.45000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEI 23-16/7","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","IMQ","Italy","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23214272M5701%28R%29.pdf,-,1939-1632-ND,23214272M5701(R),"GlobTek, Inc.",SWISS CRDST;ES439E+H05VV-F3X1.0M,368,0,"6.45000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","SEV 1011, 3 pos","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","ESTI","Switzerland","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/2084262M0712%28R%29.pdf,-,1939-1600-ND,2084262M0712(R),"GlobTek, Inc.",INDIA / SOUTH AFRICAN DETACHABLE,488,0,"6.51000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","SANS 164-1, Right Angle","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.56' (2.00m)","SABS, VDE, WNWX","Africa, Germany, South Africa","Black","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/208A4262M0712%28R%29.pdf,-,1939-1602-ND,208A4262M0712(R),"GlobTek, Inc.",INDIA AND SOUTH AFRICA POWER COR,423,0,"6.51000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","SABS 164-1","IEC 320-C5","3","H05VV-F","18 AWG","Unshielded","6.73' (2.05m)","SABS, STQC","Africa, India, South Africa","Black","250V","2.5A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/6023602M5701%28R%29.pdf,-,1939-1671-ND,6023602M5701(R),"GlobTek, Inc.",CHINA CRDST;EL602+RVV3X1.0 MMSQ+,750,0,"6.53000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","GR2099, Right Angle","IEC 320-C13","3","RVV 300/500","17 AWG","Unshielded","8.20' (2.50m)","CCC","China","Black","250V","10A","60°C","-"
http://www.globtek.com/pdf/manual-datasheets/23144136F000.PDF,-,1939-1618-ND,23144136F000,"GlobTek, Inc.",EURO CRDST;CEE7/7STR;HO5RN-F; 3X,495,0,"6.61000","0","1","-","Active","Male Pins (Blades) to Leads","CEE 7/7","Cable","3","H05RN-F","17 AWG","Unshielded","6.17' (1.88m)","CE, DEMKO, FE, IMQ, KEMA, NEMKO, SEMKO, VDE","Denmark, Europe, Germany, Italy, Netherlands, Norway, Sweden","Black","250V","10A","60°C","-"
https://www.globtek.com/pdf/manual-datasheets/23144272M5702-T%28R%29.pdf,-,1939-1625-ND,23144272M5702-T(R),"GlobTek, Inc.",EUROPEAN POWER CORD,723,0,"6.66000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7","IEC 320-C13, Right Angle","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","CEBEC, DEMKO, FIMKO, KEMA, LCIE, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, France, Germany, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23134272M5701%28R%29.pdf,-,1939-1612-ND,23134272M5701(R),"GlobTek, Inc.",EURO CRSTALL APPR2.5M LGBLKANGLE,494,0,"6.66000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7, Right Angle","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.20' (2.50m)","CEBEC, DEMKO, FIMKO, KEMA, LCIE, NEMKO, OVE, SEMKO","Austria, Belgium, Denmark, Finland, France, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/23134272M5701D%28R%29.pdf,-,1939-1613-ND,23134272M5701D(R),"GlobTek, Inc.",CRDST PLUG RTANG SCHUKOH05VV-F3X,112,0,"6.66000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7, Right Angle","IEC 320-C13","3","H05VV-F","17 AWG","Unshielded","8.50' (2.59m)","CEBEC, DEMKO, FIMKO, IMQ, KEMA, LCIE, NEMKO, OVE, SEMKO, VDE","Austria, Belgium, Denmark, Finland, France, Germany, Italy, Netherlands, Norway, Sweden","Black","250V","10A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39200601.pdf,-,Q1128-ND,392006-01,Qualtek,CORD 18AWG NBR 14136 - C13 5.91',196,0,"6.67000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NBR 14136","IEC 320-C13","3","H05VV-F","18 AWG","Unshielded","5.91' (1.80m)","INMETRO","Brazil","Black","250V","10A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39901101.pdf,-,Q1125-ND,399011-01,Qualtek,CORD 18AWG CBL 8.20' BLACK,653,0,"6.69000","0","1","-","Active","Male Pins (Blades) to Leads","-","Cable","3","RVV 300/500","18 AWG","Unshielded","8.20' (2.50m)","CCC","China","Black","250V","10A","70°C","-"
