Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Cable Diameter","Cable Type","Features","Fiber Type","Length - Overall","Type","Ratings"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Fiber-Optic_Network_Components_Cat..pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2612-SERIES.jpg,AE10433-ND,DK-2612-01,Assmann WSW Components,FIBER OPTIC CBL SC-ST DUPLEX 1M,56,0,"13.57000","0","1","Digitus®","Active","SC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
https://www.assmann.com/en/products/fiber-optic-solutions/patch-cables/om1/dk-2622-10/?PL=ru&pdf=1,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2622-SERIES.jpg,AE10440-ND,DK-2622-02,Assmann WSW Components,FIBER OPTIC CBL SC-SC DUPLEX 2M,27,0,"14.77000","0","1","Digitus®","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","6.6' (2.0m)","Multimode, Duplex","-"
https://www.assmann.com/en/products/fiber-optic-solutions/patch-cables/om1/dk-2622-10/?PL=ru&pdf=1,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2622-SERIES.jpg,AE10439-ND,DK-2622-01,Assmann WSW Components,FIBER OPTIC CBL SC-SC DUPLEX 1M,76,0,"15.17000","0","1","Digitus®","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8257_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2631-SERIES.jpg,AE10446-ND,DK-2631-02,Assmann WSW Components,FIBER OPTIC CBL LC-ST DUPLEX 2M,26,0,"17.19000","0","1","Digitus®","Active","LC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","6.6' (2.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n52002m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N520%20M%20Series.jpg,TL1128-ND,N520-02M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,10,0,"18.76000","0","1","-","Active","LC Duplex","LC Duplex","0.03"" (0.9mm)","Twin Zip","Zipcord","50/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8257_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2631-SERIES.jpg,AE10449-ND,DK-2631-07,Assmann WSW Components,FIBER OPTIC CBL LC-ST DUPLEX 7M,16,0,"19.08000","0","1","Digitus®","Active","LC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","23.0' (7.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n32003m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL829-ND,N320-03M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 3M,17,0,"19.58000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","9.8' (3.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n52003m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N520%20M%20Series.jpg,TL1129-ND,N520-03M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 3M,16,0,"19.66000","0","1","-","Active","LC Duplex","LC Duplex","0.03"" (0.9mm)","Twin Zip","Zipcord","50/125","9.8' (3.0m)","Multimode, Duplex","FDDI, OFNR"
https://www.assmann.com/en/products/fiber-optic-solutions/patch-cables/om1/dk-2622-10/?PL=ru&pdf=1,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2622-SERIES.jpg,AE10444-ND,DK-2622-10,Assmann WSW Components,FIBER OPTIC CBL SC-SC DUPLEX 10M,32,0,"20.51000","0","1","Digitus®","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n82005m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-xxM%20Series.jpg,TL844-ND,N820-05M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 5M,96,0,"22.80000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","16.4' (5.0m)","Multimode, Duplex, OM3","LSZH"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10463-ND,DK-2633-07,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 7M,17,0,"22.92000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","23.0' (7.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n37005m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370%20M%20Series.jpg,TL838-ND,N370-05M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 5M,9,0,"24.51000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","16.4' (5.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n32010m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL831-ND,N320-10M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 10M,23,0,"25.71000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","32.8' (10.0m)","Multimode, Duplex","FDDI, OFNR"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10464-ND,DK-2633-10,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 10M,86,0,"25.96000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n37006m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-XXM.JPG,TL1293-ND,N370-06M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 6M,11,0,"27.50000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","19.7' (6.0m)","Singlemode, Duplex","FDDI, OFNR"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8257_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2631-SERIES.jpg,AE10451-ND,DK-2631-15,Assmann WSW Components,FIBER OPTIC CBL LC-ST DUPLEX 15M,8,0,"28.29000","0","1","Digitus®","Active","LC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","49.2' (15.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n52015m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N520%20M%20Series.jpg,TL1130-ND,N520-15M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 15M,21,0,"29.90000","0","1","-","Active","LC Duplex","LC Duplex","0.03"" (0.9mm)","Twin Zip","Zipcord","50/125","49.2' (15.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82010m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/N820-10M.jpg,TL845-ND,N820-10M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 10M,10,0,"32.89000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","32.8' (10.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n45800162.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N458-001-62.jpg,TL1127-ND,N458-001-62,Tripp Lite,FIBER OPTC CBL LC-SC DUPLX 305MM,41,0,"34.38000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","-","50/125","1.00' (305mm)","Multimode, Duplex","-"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF%20636-0-3.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-636-0-3.jpg,FB186-ND,IF 636-0-3,Industrial Fiberoptics,FIBER OPTC CBL SMA-SMA POF 300MM,24,0,"34.97000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","0.98' (300mm)","POF","-"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF-636-1-0.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-637-1-0.jpg,FB152-ND,IF-636-1-0,Industrial Fiberoptics,FIBER OPTIC CBL SMA-SMA POF 1M,7,0,"35.93000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","3.3' (1.0m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/n32020m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL833-ND,N320-20M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 20M,10,0,"38.68000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","65.6' (20.0m)","Multimode, Duplex","FDDI, OFNR"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF-636-3-0.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-637-1-0.jpg,FB153-ND,IF-636-3-0,Industrial Fiberoptics,FIBER OPTIC CBL SMA-SMA POF 3M,14,0,"39.76000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","9.8' (3.0m)","POF","-"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF-636-4-0.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-636-4-0.jpg,FB154-ND,IF-636-4-0,Industrial Fiberoptics,FIBER OPTIC CBL SMA-SMA POF 4M,9,0,"41.68000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","13.1' (4.0m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/n37015m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370%20M%20Series.jpg,TL840-ND,N370-15M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 15M,7,0,"41.85000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","49.2' (15.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37025m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-XXM.JPG,TL1297-ND,N370-25M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 25M,23,0,"43.96000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","82.0' (25.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37020m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-XXM.JPG,TL1296-ND,N370-20M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 20M,15,0,"44.10000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","65.6' (20.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82015m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-xxM%20Series.jpg,TL846-ND,N820-15M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 15M,13,0,"44.23000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","49.2' (15.0m)","Multimode, Duplex, OM3","LSZH"
https://b2b.harting.com/files/download/PRD/PDF_TS/3301241XXX0005_100210841DRW008E.pdf,//media.digikey.com/Photos/Harting/33012410010005.jpg,1195-3733-ND,33012410010005,HARTING,FIBER OPTIC CBL LC-LC DUPLEX 1M,28,0,"44.46000","0","1","-","Active","LC Duplex","LC Duplex","0.20"" (5.1mm)","Twin Zip","IP20","50/125","3.3' (1.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n32025m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL834-ND,N320-25M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 25M,25,0,"45.16000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","82.0' (25.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n36825m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N368-XXM.JPG,TL1287-ND,N368-25M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 25M,33,0,"49.45000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","Zipcord","8.3/125","82.0' (25.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82020m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820%20M%20Series.jpg,TL847-ND,N820-20M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 20M,17,0,"52.75000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","65.6' (20.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n82025m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820%20M%20Series.jpg,TL848-ND,N820-25M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 25M,40,0,"62.64000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","LSZH"
https://www.molex.com/pdm_docs/sd/1062672001_sd.pdf,//media.digikey.com/Photos/Molex/1062672011.jpg,WM9086-ND,1062672011,Molex,FIBER OPTIC CBL MTP-VERSA 500MM,8,0,"81.35000","0","1","VersaBeam 106267","Active","MTP","VersaBeam Pod","0.07"" (1.8mm)","Ribbon Fiber","-","50/125","1.64' (500mm)","Multimode, Simplex","OFNG-LS"
https://www.molex.com/pdm_docs/sd/1062673000_sd.pdf,//media.digikey.com/Photos/Molex/1062673001.jpg,WM9091-ND,1062673000,Molex,FIBER OPTIC CBL MTP-VERSA 300MM,25,0,"90.70000","0","1","VersaBeam 106267","Active","MTP","VersaBeam Pod Ext","0.07"" (1.8mm)","Ribbon Fiber","-","50/125","0.98' (300mm)","Multimode, Simplex","OFNG-LS"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2989158,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2901799.jpg,277-14986-ND,2989158,Phoenix Contact,CABLE FIBER OPTIC,2,0,"93.56000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-635-22-5.jpg,FB185-ND,IF 635-22-5,Industrial Fiberoptics,FIBER OPTC CBL SMA-SMA POF 22.5M,12,0,"107.02000","0","1","-","Active","SMA 905","SMA 905","0.20"" (5.0mm)","Buffered Fiber","Heavy Duty","-","73.8' (22.5m)","POF","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124370-ND,2061980-2,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 2M,6,0,"146.67000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","6.6' (2.0m)","Singlemode, Duplex","-"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300870-01thru80_PreliminaryDwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300870.jpg,626-1699-ND,17-300870-03,Conec,FIBER OPTIC CBL LC-LC DUPLEX 3M,13,0,"154.86000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","62.5/125","9.8' (3.0m)","Multimode, Duplex","OFNR"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300190-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300190.jpg,626-1648-ND,17-300190-07,Conec,FIBER OPTIC CBL LC-LC DUPLEX 7M,9,0,"160.40000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","50/125","23.0' (7.0m)","Multimode, Duplex","OFNR"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124375-ND,9-2061980-9,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 99M,12,0,"325.69000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","324.8' (99.0m)","Singlemode, Duplex","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Fiber-Optic_Network_Components_Cat..pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2612-SERIES.jpg,AE10438-ND,DK-2612-10,Assmann WSW Components,FIBER OPTIC CBL SC-ST DUPLEX 10M,12,0,"19.37000","0","1","Digitus®","Active","SC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n81603m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N816-xxM.jpg,TL1131-ND,N816-03M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 3M,9,0,"21.53000","0","1","-","Active","LC Duplex","SC Duplex","-","Buffered Fiber","Low Smoke","50/125","9.8' (3.0m)","Multimode, Duplex","LSZH"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8198_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2632-SERIES.jpg,AE10457-ND,DK-2632-10,Assmann WSW Components,FIBER OPTIC CBL LC-SC DUPLEX 10M,8,0,"23.23000","0","1","Digitus®","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8257_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2631-SERIES.jpg,AE10450-ND,DK-2631-10,Assmann WSW Components,FIBER OPTIC CBL LC-ST DUPLEX 10M,6,0,"23.23000","0","1","Digitus®","Active","LC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8198_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2632-SERIES.jpg,AE10458-ND,DK-2632-15,Assmann WSW Components,FIBER OPTIC CBL LC-SC DUPLEX 15M,6,0,"29.73000","0","1","Digitus®","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","49.2' (15.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n82007m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820%20M%20Series.jpg,TL1133-ND,N820-07M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 7M,13,0,"29.75000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","23.0' (7.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n81610m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N816-xxM.jpg,TL1132-ND,N816-10M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 10M,6,0,"31.39000","0","1","-","Active","LC Duplex","SC Duplex","-","Buffered Fiber","Low Smoke","50/125","32.8' (10.0m)","Multimode, Duplex","LSZH"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF%20636-0-2.pdf,//media.digikey.com/photos/Industrial%20Fiberoptics%20Photos/IF%20636-0-2.jpg,FB183-ND,IF 636-0-2,Industrial Fiberoptics,FIBER OPTC CBL SMA-SMA POF 200MM,32,0,"34.97000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","0.66' (200mm)","POF","-"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF-636-0-1.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-636-0-1.JPG,FB149-ND,IF-636-0-1,Industrial Fiberoptics,FIBER OPTC CBL SMA-SMA POF 130MM,15,0,"34.97000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","0.47' (130mm)","POF","-"
//media.digikey.com/pdf/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF-636-0-5.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-636-0-5.jpg,FB151-ND,IF-636-0-5,Industrial Fiberoptics,FIBER OPTC CBL SMA-SMA POF 500MM,7,0,"34.97000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","1.64' (500mm)","POF","-"
//media.digikey.com/PDF/Data%20Sheets/Industrial%20Fiber%20Optics%20Inc/IF%20637-1-0.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-637-1-0.jpg,FB156-ND,IF 637-1-0,Industrial Fiberoptics,FIBER OPTIC CBL SMA-SMA POF 1M,15,0,"36.15000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","3.3' (1.0m)","POF","-"
http://i-fiberoptics.com/pdf/ghn4001.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF%20637-1-5.jpg,FB157-ND,IF 637-1-5,Industrial Fiberoptics,FIBER OPTIC CBL SMA-SMA POF 1.5M,57,0,"37.31000","0","1","-","Active","SMA 905","SMA 905","0.09"" (2.2mm)","Buffered Fiber","-","-","4.9' (1.5m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/n37001mt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-0xM-T.JPG,TL1289-ND,N370-01M-T,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 1M,6,0,"37.74000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","3.3' (1.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37002mt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-0xM-T.JPG,TL1290-ND,N370-02M-T,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,10,0,"40.17000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","6.6' (2.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37003mt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-0xM-T.JPG,TL1291-ND,N370-03M-T,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 3M,10,0,"41.67000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","9.8' (3.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n36620m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N366-XXM.JPG,TL1284-ND,N366-20M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 20M,13,0,"42.58000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Zipcord","8.3/125","65.6' (20.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37005mt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370-0xM-T.JPG,TL1292-ND,N370-05M-T,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 5M,10,0,"43.16000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","8.3/125","16.4' (5.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n36630m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N366-XXM.JPG,TL1285-ND,N366-30M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 30M,13,0,"52.20000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Zipcord","8.3/125","98.4' (30.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n36650m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N366-XXM.JPG,TL1286-ND,N366-50M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 50M,8,0,"72.80000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Zipcord","8.3/125","164.0' (50.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n36850m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N368-XXM.JPG,TL1288-ND,N368-50M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 50M,12,0,"74.17000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","Zipcord","8.3/125","164.0' (50.0m)","Singlemode, Duplex","FDDI, OFNR"
https://www.molex.com/pdm_docs/sd/1062673000_sd.pdf,//media.digikey.com/Photos/Molex/1062673000.jpg,WM9092-ND,1062673001,Molex,FIBER OPTIC CBL MTP-VERSA 300MM,3,0,"92.84000","0","1","VersaBeam 106267","Active","MTP","VersaBeam Pod Ext","0.07"" (1.8mm)","Ribbon Fiber","-","50/125","0.98' (300mm)","Multimode, Simplex","OFNG-LS"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12873-ND,1062830001,Molex,FIBER OPTIC CBL MTP-MTP DUPLX 1M,6,0,"119.10000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","Plenum","50/125","3.3' (1.0m)","Multimode, Duplex","OFNP"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300860-01thru80_PreliminaryDwg.pdf,//media.digikey.com/photos/Conec%20Photos/17-300.jpg,626-1703-ND,17-300860-03,Conec,FIBER OPTIC CBL LC-LC DUPLEX 3M,11,0,"141.32000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","62.5/125","9.8' (3.0m)","Multimode, Duplex","OFNR"
