Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Number of Positions","Number of Rows","Pitch - Connector","Pitch - Cable","Length","Features","Color","Shielding","Usage","Cable Termination","Contact Finish","Contact Finish Thickness"
https://www.molex.com/pdm_docs/sd/151340701_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade7.jpg,WM15269-ND,0151340701,Molex,PICOBLADE 7 CIRCUIT 100MM,740,0,"4.79000","0","1","PicoBlade 15134","Active","Socket to Socket","7","1","0.049"" (1.25mm)","-","0.328' (100.00mm, 3.94"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151340700_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade7.jpg,WM15268-ND,0151340700,Molex,PICOBLADE 7 CIRCUIT 50MM,335,0,"4.79000","0","1","PicoBlade 15134","Active","Socket to Socket","7","1","0.049"" (1.25mm)","-","0.164' (50.00mm, 1.97"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-003.pdf,//media.digikey.com/Photos/JST%20Photos/A10XSR10XSR36R51A.jpg,455-3133-ND,A10XSR10XSR36R295A,JST Sales America Inc.,JUMPER 10XSR-36S - 10XSR-36S 11.,710,0,"4.80000","0","1","XSR","Active","Socket to Socket, Reversed","10","1","0.024"" (0.60mm)","-","0.968' (295.00mm, 11.61"")","-","Red, Individual","-","-","IDC","Tin","-"
https://www.molex.com/pdm_docs/sd/151330503_sd.pdf,//media.digikey.com/Photos/Molex/Pico-Clasp-15133-5-POS.jpg,WM16339-ND,0151330503,Molex,PICO-CLASP 5 CIRCUIT 300MM,595,0,"4.98000","0","1","Pico-Clasp 15133","Active","Socket to Socket","5","1","-","0.039"" (1.00mm)","0.984' (300.00mm, 11.81"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
http://suddendocs.samtec.com/prints/sfsdx-xx-xxx-xx-xx.xx-xx-xxx-mkt.pdf,-,SAM11763-ND,SFSD-05-28-H-03.00-S,Samtec Inc.,.050 SOCKET DISCRETE CABLE ASSEM,108,0,"5.04000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1502070002_sd.pdf,//media.digikey.com/Photos/Molex/1502070003.jpg,WM10872-ND,1502070003,Molex,DITTO SG/END HARNESS 4 CKT .30M,228,0,"5.10000","0","1","Ditto 172578","Active","Self Mating, Non-Gendered to Individual Wire Leads","4","1","0.098"" (2.50mm)","-","0.984' (300.00mm, 11.81"")","-","Black, White","-","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/451300401_sd.pdf,//media.digikey.com/Photos/Molex/451300401.jpg,WM16368-ND,0451300401,Molex,NANO-FIT 4 CIRCUIT 150MM,886,0,"5.18000","0","1","Nano-Fit 45130","Active","Socket to Socket","4","2","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151330600_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16342-ND,0151330600,Molex,PICO-CLASP 6 CIRCUIT 50MM,828,0,"5.38000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","0.164' (50.00mm, 1.97"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151330601_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16343-ND,0151330601,Molex,PICO-CLASP 6 CIRCUIT 100MM,638,0,"5.38000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","0.328' (100.00mm, 3.94"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151330602_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16344-ND,0151330602,Molex,PICO-CLASP 6 CIRCUIT 150MM,609,0,"5.38000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","0.492' (150.00mm, 5.91"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151350706_sd.pdf,//media.digikey.com/Photos/Molex/MFG_ClikMate%207-Pos.jpg,WM16514-ND,0151350706,Molex,CLICKMATE 7 CIRCUIT 600MM,962,0,"5.40000","0","1","CLIK-MATE 15135","Active","Plug to Plug","7","1","0.059"" (1.50mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","-","-","Crimp","Tin","16.0µin (0.41µm)"
https://www.molex.com/pdm_docs/sd/151360406_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15136040x.jpg,WM16382-ND,0151360406,Molex,MICROCLASP 4 CIRCUIT 600MM,847,0,"5.47000","0","1","MicroClasp 15136","Active","Socket to Socket","4","1","0.079"" (2.00mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/923151615_sd.pdf,//media.digikey.com/photos/Molex/0923151615.jpg,WM13334-ND,0923151615,Molex,16CC PICOFLEX 150MM LONG,256,0,"5.47000","0","1","Picoflex 92315","Active","Socket to Socket","16","2","0.100"" (2.54mm)","0.050"" (1.27mm)","0.492' (150.00mm, 5.91"")","-","Gray, Ribbon","Unshielded","-","IDC","Tin","80.0µin (2.03µm)"
https://www.molex.com/pdm_docs/sd/451300403_sd.pdf,//media.digikey.com/Photos/Molex/451300403.jpg,WM16369-ND,0451300403,Molex,NANO-FIT 4CIRCUIT 300MM,782,0,"5.52000","0","1","Nano-Fit 45130","Active","Socket to Socket","4","2","0.098"" (2.50mm)","-","0.984' (300.00mm, 11.81"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151330603_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16345-ND,0151330603,Molex,PICO-CLASP 6 CIRCUIT 300MM,456,0,"5.71000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","0.984' (300.00mm, 11.81"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2205060&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2205066-x.jpg,A123299-ND,2205066-1,TE Connectivity AMP Connectors,CABLE ASSEMBLY HEADER WTW 16POS,550,0,"5.73000","0","1","-","Active","Plug to Plug","16","2","-","-","0.246' (75.00mm, 2.95"")","-","Gray","-","-","IDC","-","-"
https://www.molex.com/pdm_docs/sd/151330701_sd.pdf,//media.digikey.com/Photos/Molex/151330701.jpg,WM16349-ND,0151330701,Molex,PICO-CLASP 7 CIRCUIT 100MM,770,0,"5.79000","0","1","Pico-Clasp 15133","Active","Socket to Socket","7","1","-","0.039"" (1.00mm)","0.328' (100.00mm, 3.94"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151330605_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16346-ND,0151330605,Molex,PICO-CLASP 6 CIRCUIT 450MM,822,0,"6.06000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","1.48' (450.00mm)","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151330802_sd.pdf,//media.digikey.com/Photos/Molex/Pico-Clasp-15133-8-POS.jpg,WM16356-ND,0151330802,Molex,PICO-CLASP 8 CIRCUIT 150MM,910,0,"6.13000","0","1","Pico-Clasp 15133","Active","Socket to Socket","8","1","-","0.039"" (1.00mm)","0.492' (150.00mm, 5.91"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151330606_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15133_PicoClasp_6-Pos.jpg,WM16347-ND,0151330606,Molex,PICO-CLASP 6 CIRCUIT 600MM,794,0,"6.16000","0","1","Pico-Clasp 15133","Active","Socket to Socket","6","1","-","0.039"" (1.00mm)","1.97' (600.00mm)","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/451300601_sd.pdf,//media.digikey.com/Photos/Molex/451300601.jpg,WM16371-ND,0451300601,Molex,NANO-FIT 6CIRCUIT 150MM,745,0,"6.17000","0","1","Nano-Fit 45130","Active","Socket to Socket","6","2","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151330703_sd.pdf,//media.digikey.com/Photos/Molex/151330703.jpg,WM16351-ND,0151330703,Molex,PICO-CLASP 7 CIRCUIT 300MM,886,0,"6.18000","0","1","Pico-Clasp 15133","Active","Socket to Socket","7","1","-","0.039"" (1.00mm)","0.984' (300.00mm, 11.81"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/151360506_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15136050x.jpg,WM16383-ND,0151360506,Molex,MICROCLASP 5 CIRCUIT 600MM,842,0,"6.19000","0","1","MicroClasp 15136","Active","Socket to Socket","5","1","0.079"" (2.00mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151330803_sd.pdf,//media.digikey.com/Photos/Molex/Pico-Clasp-15133-8-POS.jpg,WM16357-ND,0151330803,Molex,PICO-CLASP 8 CIRCUIT 300MM,754,0,"6.55000","0","1","Pico-Clasp 15133","Active","Socket to Socket","8","1","-","0.039"" (1.00mm)","0.984' (300.00mm, 11.81"")","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/451300603_sd.pdf,//media.digikey.com/Photos/Molex/451300603.jpg,WM16372-ND,0451300603,Molex,NANO-FIT 6CIRCUIT 300MM,870,0,"6.67000","0","1","Nano-Fit 45130","Active","Socket to Socket","6","2","0.098"" (2.50mm)","-","0.984' (300.00mm, 11.81"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/451330401_sd.pdf,//media.digikey.com/Photos/Molex/04513304xx.jpg,WM13006-ND,0451330401,Molex,ULTRAFIT 4 CIRCUIT BLACK 150MM,1377,0,"6.69000","0","1","Ultra-Fit 45133","Active","Socket to Socket","4","2","-","-","0.492' (150.00mm, 5.91"")","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151330706_sd.pdf,//media.digikey.com/Photos/Molex/151330706.jpg,WM16353-ND,0151330706,Molex,PICO-CLASP 7 CIRCUIT 600MM,899,0,"6.70000","0","1","Pico-Clasp 15133","Active","Socket to Socket","7","1","-","0.039"" (1.00mm)","1.97' (600.00mm)","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/451300410_sd.pdf,//media.digikey.com/Photos/Molex/451300410.jpg,WM16370-ND,0451300410,Molex,NANO-FIT 6CIRCUIT 150MM,626,0,"6.81000","0","1","Nano-Fit 45130","Active","Socket to Socket","4","2","0.098"" (2.50mm)","-","3.28' (1.00m)","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,-,SAM12015-ND,TCSD-05-D-06.00-01-F-N,Samtec Inc.,2MM DOUBLE ROW FEMALE IDC ASSEMB,108,0,"7.02000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","10","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.500' (152.40mm, 6.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","Flash"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/TCSD-05-D-02.00-01-F-N.JPG,SAM10749-ND,TCSD-05-D-02.00-01-F-N,Samtec Inc.,2MM DOUBLE ROW FEMALE IDC ASSEMB,197,0,"7.18000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","10","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.167' (50.80mm, 2.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","Flash"
https://www.molex.com/pdm_docs/sd/151360606_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15136060x.jpg,WM16384-ND,0151360606,Molex,MICROCLASP 6 CIRCUIT 600MM,885,0,"7.22000","0","1","MicroClasp 15136","Active","Socket to Socket","6","1","0.079"" (2.00mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/451300801_sd.pdf,//media.digikey.com/Photos/Molex/451300801.jpg,WM16374-ND,0451300801,Molex,NANO-FIT 8CIRCUIT 150MM,841,0,"7.36000","0","1","Nano-Fit 45130","Active","Socket to Socket","8","2","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151330806_sd.pdf,//media.digikey.com/Photos/Molex/Pico-Clasp-15133-8-POS.jpg,WM16359-ND,0151330806,Molex,PICO-CLASP 8 CIRCUIT 600MM,801,0,"7.41000","0","1","Pico-Clasp 15133","Active","Socket to Socket","8","1","-","0.039"" (1.00mm)","1.97' (600.00mm)","-","Black","-","-","Crimp","Tin","39.4µin (1.00µm)"
http://suddendocs.samtec.com/prints/hcsd-xx-x-xx.xx-01-xxx-xxx-mkt.pdf,-,SAM11296-ND,HCSD-05-D-10.00-01-N,Samtec Inc.,.100 C.L. MOLD TO POS. DOUBLE RO,124,0,"7.58000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451300803_sd.pdf,//media.digikey.com/Photos/Molex/451300803.jpg,WM16375-ND,0451300803,Molex,NANO-FIT 8CIRCUIT 300MM,858,0,"8.00000","0","1","Nano-Fit 45130","Active","Socket to Socket","8","2","0.098"" (2.50mm)","-","0.984' (300.00mm, 11.81"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/451301001_sd.pdf,//media.digikey.com/Photos/Molex/451301001.jpg,WM16377-ND,0451301001,Molex,NANO-FIT 10 CIRCUIT 150MM,919,0,"8.06000","0","1","Nano-Fit 45130","Active","Socket to Socket","10","2","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/idsx-xx-x-xx.xx-xxx-xxx-mkt.pdf,-,SAM11396-ND,IDSS-16-D-06.00,Samtec Inc.,INSULATION DISPLACEMENT SOCKET C,153,0,"8.26000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-05-D-xx,xx-01-N.jpg",SAM9332-ND,FFSD-05-D-03.50-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,271,0,"8.50000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451300610_sd.pdf,//media.digikey.com/Photos/Molex/451300610.jpg,WM16373-ND,0451300610,Molex,NANO-FIT 6CIRCUIT 1M,813,0,"8.54000","0","1","Nano-Fit 45130","Active","Socket to Socket","6","2","0.098"" (2.50mm)","-","3.28' (1.00m)","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11184-ND,FFSD-20-S-04.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,110,0,"8.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451330601_sd.pdf,//media.digikey.com/Photos/Molex/04513306xx.jpg,WM13009-ND,0451330601,Molex,ULTRAFIT 6 CIRCUIT BLACK 150MM,438,0,"8.73000","0","1","Ultra-Fit 45133","Active","Socket to Socket","6","2","-","-","0.492' (150.00mm, 5.91"")","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/451301003_sd.pdf,//media.digikey.com/Photos/Molex/451301003.jpg,WM16378-ND,0451301003,Molex,NANO-FIT 10CIRCUIT 300MM,926,0,"8.84000","0","1","Nano-Fit 45130","Active","Socket to Socket","10","2","0.098"" (2.50mm)","-","0.984' (300.00mm, 11.81"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://cdn.harwin.com/pdfs/M50-90X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-90xxx42.jpg,952-3354-ND,M50-9011342,Harwin Inc.,IDC F/M 13POS RIBBON CBL ASSY,170,0,"8.88000","0","1","Archer M50","Active","Socket to Plug","26","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.492' (150.00mm, 5.91"")","-","Gray, Ribbon","Unshielded","-","IDC","Gold","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-05-D-xx,xx-01-N.jpg",SAM11150-ND,FFSD-05-D-07.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,1254,0,"9.06000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451330603_sd.pdf,//media.digikey.com/Photos/Molex/04513306xx.jpg,WM13010-ND,0451330603,Molex,ULTRAFIT 6 CIRCUIT BLACK 300MM,553,0,"9.21000","0","1","Ultra-Fit 45133","Active","Socket to Socket","6","2","-","-","0.984' (300.00mm, 11.81"")","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/TCSD-10-D.jpg,SAM8536-ND,TCSD-10-D-02.00-01-N,Samtec Inc.,CABLE ASSEM 2MM 20POS F-F 2"",1015,0,"9.25000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","20","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.167' (50.80mm, 2.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
http://suddendocs.samtec.com/prints/ffmd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/FFMD-08-T-05.00-01-N.jpg,SAM11146-ND,FFMD-08-T-05.00-01-N,Samtec Inc.,.050 CABLE PLUG,294,0,"9.42000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Samtec%20Photos/IDD-25-G.JPG,SAM11394-ND,IDD-25-G,Samtec Inc.,FEMALE CABLE BASE ASSEMBLY,181,0,"9.48000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-05-D-xx,xx-01-N-R.jpg",SAM9330-ND,FFSD-05-D-02.00-01-N-R,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,147,0,"9.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11159-ND,FFSD-10-D-02.00-01-N-R,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,125,0,"10.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/ISDCB8%20Ribbon%20Cable.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/ISDCB84.JPG,360-2434-ND,ISDCB88,NKK Switches,CABLE RIBBON 8"",227,439,"10.12000","0","1","SmartSwitch®","Active","Socket to Socket, Reversed","14","2","0.100"" (2.54mm)","0.050"" (1.27mm)","0.667' (203.20mm, 8.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-D-xx,xx-01-N.jpg",SAM11160-ND,FFSD-10-D-02.50-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,114,0,"10.15000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451300810_sd.pdf,//media.digikey.com/Photos/Molex/451300810.jpg,WM16376-ND,0451300810,Molex,NANO-FIT 8CIRCUIT 1M,840,0,"10.77000","0","1","Nano-Fit 45130","Active","Socket to Socket","8","2","0.098"" (2.50mm)","-","3.28' (1.00m)","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-D-xx,xx-01-N.jpg",SAM9360-ND,FFSD-10-D-20.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,120,0,"11.39000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11170-ND,FFSD-13-D-08.00-01-N-R,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,125,0,"11.42000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11171-ND,FFSD-13-D-09.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,112,0,"11.66000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-15-D-xx,xx-01-N.jpg",SAM9366-ND,FFSD-15-D-05.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,143,0,"11.70000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11168-ND,FFSD-13-D-03.50-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,138,0,"11.75000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451301010_sd.pdf,//media.digikey.com/Photos/Molex/451301010.JPG,WM16379-ND,0451301010,Molex,NANO-FIT 10 CIRCUIT 1M,887,0,"11.82000","0","1","Nano-Fit 45130","Active","Socket to Socket","10","2","0.098"" (2.50mm)","-","3.28' (1.00m)","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,-,SAM11169-ND,FFSD-13-D-04.50-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,131,0,"12.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-08-D-xx,xx-01-N.jpg",SAM11158-ND,FFSD-08-D-18.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,152,0,"12.09000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/FFSD-13-D-05.00-01-N.jpg,SAM9362-ND,FFSD-13-D-05.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,165,0,"12.14000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-15-D-xx,xx-01-N.jpg",SAM9365-ND,FFSD-15-D-02.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,283,0,"12.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-17-D-xx,xx-01-N.jpg",SAM9370-ND,FFSD-17-D-05.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,148,0,"12.89000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/CNC-SAE-16-183-002_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/CNC-SAE-16-183-002.jpg,1175-1720-ND,CNC-SAE-16-183-002,CNC Tech,ADPT CBL SAE TO CBL 16AWG 1.83M,726,0,"12.98000","0","1","-","Active","SAE Connector to Cable","2","1","-","-","6.00' (1.83m)","-","Black","Unshielded","Adapter, Extension","-","-","-"
http://www.tensility.com/pdffiles/10-02413.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02413.jpg,839-1354-ND,10-02413,Tensility International Corp,CBL ASSY SAE TO SAE 12',438,0,"13.22000","0","1","-","Active","SAE Connector to SAE Connector","2","1","0.295"" (7.50mm)","-","12.0' (3.66m)","Dust Cap","Black, Red","Unshielded","-","-","Nickel","-"
https://www.molex.com/pdm_docs/sd/451330810_sd.pdf,//media.digikey.com/Photos/Molex/0451330803.jpg,WM13014-ND,0451330810,Molex,ULTRAFIT 8 CIRCUIT BLACK 1M,470,0,"13.77000","0","1","Ultra-Fit 45133","Active","Socket to Socket","8","2","-","-","3.28' (1.00m)","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
http://www.tensility.com/pdffiles/10-02411.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02411.jpg,839-1352-ND,10-02411,Tensility International Corp,CBL ASSY SAE W SPLIT TO 3 SAE,486,0,"13.88000","0","1","-","Active","SAE Connector to SAE Connector (3)","2","1","0.295"" (7.50mm)","-","1.00' (304.80mm)","Dust Cap","Black, Red","Unshielded","-","-","Nickel","-"
