Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Frequency - Center","Voltage - Supply","Tuning Voltage (VDC)","2nd Harmonic, Typ (dBc)","Icc Max","Pushing (MHz/V)","Power (dBm)","Phase Noise Typ (dBc/Hz)","Operating Temperature","Package / Case","Size / Dimension","Height"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-0575-0675.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0575-0675-ND,CRBV55CL-0575-0675,Crystek Corporation,VCO 625MHZ 0.3-4.7V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","575 ~ 675MHz","625MHz","5V","0.3V ~ 4.7V","-15","24mA","3","2.5 ±2.5","-110","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-0600-0880.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0600-0880-ND,CRBV55CL-0600-0880,Crystek Corporation,VCO 740MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","600 ~ 880MHz","740MHz","5V","0.5V ~ 4.5V","-10","20mA","2","0 ±3","-98","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-0640-0690.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0640-0690-ND,CRBV55CL-0640-0690,Crystek Corporation,VCO 665MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","640 ~ 690MHz","665MHz","5V","0.5V ~ 4.5V","-12","25mA","1","6.5 ±1.5","-100","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-0805-0900.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0805-0900-ND,CRBV55CL-0805-0900,Crystek Corporation,VCO 852.5MHZ 0.5-5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","805 ~ 900MHz","852.5MHz","5V","0.5V ~ 5V","-15","20mA","1","2 ±3","-105","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-0902-0928.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0902-0928-ND,CRBV55CL-0902-0928,Crystek Corporation,VCO 915MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","902 ~ 928MHz","915MHz","5V","0.5V ~ 4.5V","-15","20mA","1.7","5 ±3","-115","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-1032-1088.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-1032-1088-ND,CRBV55CL-1032-1088,Crystek Corporation,VCO 1060MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","1032 ~ 1088MHz","1060MHZ","5V","0.5V ~ 4.5V","-15","30mA","0.5","0 ±2","-109","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-1088-1144.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-1088-1144-ND,CRBV55CL-1088-1144,Crystek Corporation,VCO 1116MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","1088 ~ 1144MHz","1116MHz","5V","0.5V ~ 4.5V","-15","30mA","0.5","0 ±2","-115","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55CL-1188-1212.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-1188-1212-ND,CRBV55CL-1188-1212,Crystek Corporation,VCO 1200MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","1188 ~ 1212MHz","1200MHz","12V","0.5V ~ 4.5V","-20","20mA","1","8 ±2","-110","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BH-4100-4300.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BH-4100-4300-ND,CRBV55BH-4100-4300,Crystek Corporation,VCO 4200MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","4100 ~ 4300MHz","4200MHz","5V","0.5V ~ 4.5V","-15","15mA","6","2 ±2","-84","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BH-5450-5550.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BH-5450-5550-ND,CRBV55BH-5450-5550,Crystek Corporation,VCO 5500MHZ 0.5-4.5V 31.75X14.99,0,0,"84.00000","0","1","Tray","CRBV55, RedBox","Active","5450 ~ 5550MHz","5500MHz","5V","0.5V ~ 4.5V","-10","30mA","6","2 ±3","-85","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BE-2732-3120.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-2732-3120-ND,CRBV55BE-2732-3120,Crystek Corporation,VCO 2926MHZ 0.5-18V 31.75X14.99,0,0,"95.20000","0","1","Tray","CRBV55, RedBox","Active","2732 ~ 3120MHz","2926MHz","8V","0.5V ~ 18V","-15","35mA","1","0 ±3","-101","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BE-2900-3273.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-2900-3273-ND,CRBV55BE-2900-3273,Crystek Corporation,VCO 3086.5MHZ 0.5-18V,0,0,"95.20000","0","1","Tray","CRBV55, RedBox","Active","2900 ~ 3273MHz","3086.5MHz","8V","0.5V ~ 18V","-10","35mA","0.5","0 ±3","-100","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BE-2900-3300.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-2900-3300-ND,CRBV55BE-2900-3300,Crystek Corporation,VCO 3100MHZ 0-16V 31.75X14.99MM,0,0,"95.20000","0","1","Tray","CRBV55, RedBox","Active","2900 ~ 3300MHz","3100MHz","8V","0V ~ 16V","-15","28mA","0.5","2.5 ±2.5","-95","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BES-3020-3265.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-3020-3265-ND,CRBV55BE-3020-3265,Crystek Corporation,VCO 3142.5MZ 0.5-11.5V,0,0,"95.20000","0","1","Tray","CRBV55, RedBox","Active","3020 ~ 3265MHz","3142.5MHz","6.8V","0.5V ~ 11.5V","-15","40mA","2","5 ±2","-100","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
http://www.crystek.com/microwave/spec-sheets/redbox/CRBV55BE-3100-3350.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-3100-3350-ND,CRBV55BE-3100-3350,Crystek Corporation,VCO 3225MHZ 0.3-4.7V 31.75X14.99,0,0,"95.20000","0","1","Tray","CRBV55, RedBox","Active","3100 ~ 3350MHz","3225MHz","5V","0.3V ~ 4.7V","-30","40mA","3","4 ±4","-98","-40°C ~ 85°C","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO790-1500T(Y).pdf,//media.digikey.com/photos/Sirenza%20Photos/599-16-SMD.jpg,599-1074-ND,VCO790-1500T,RFMD,VCO 1500MHZ 0.5-20V 12.7X12.7MM,0,0,"Obsolete","0","1","Tube","-","Obsolete","1000 ~ 2000MHz","1500MHz","5V","0.5V ~ 20V","-9","30mA","5","6.5 ±3.5","-97","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.177"" (4.49mm)"
"//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO790-2300T,Y.pdf",//media.digikey.com/photos/Sirenza%20Photos/599-16-SMD.jpg,599-1075-ND,VCO790-2300T,RFMD,VCO 2300MHZ 0.5-4.5V 12.7X12.7MM,0,0,"Obsolete","0","1","Tube","-","Obsolete","2100 ~ 2500MHz","2300MHz","5V","0.5V ~ 4.5V","10","30mA","25","3 ±3","-90","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.177"" (4.49mm)"
//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO790-600T(Y)_Datasheet.pdf,//media.digikey.com/photos/Sirenza%20Photos/599-16-SMD.jpg,599-1076-ND,VCO790-600T,RFMD,VCO 600MHZ 0.5-20V 12.7X12.7MM,0,0,"Obsolete","0","1","Tube","-","Obsolete","400 ~ 800MHz","600MHz","5V","0.5V ~ 20V","-5","30mA","2","5.5 ±4","-102","-40°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.177"" (4.49mm)"
//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO793-750T(Y)_Datasheet.pdf,//media.digikey.com/photos/Sirenza%20Photos/599-16-SMD.jpg,599-1077-ND,VCO793-750T,RFMD,VCO 750MHZ 2.2-20V 12.7X12.7MM,0,0,"Obsolete","0","1","Tube","-","Obsolete","500 ~ 1000MHz","750MHz","12V","2.2V ~ 20V","-6","30mA","3","5.5 ±4.5","-104","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.157"" (4.00mm)"
-,//media.digikey.com/photos/Sirenza%20Photos/VCO790-1500TY.JPG,599-1079-ND,VCO790-1500TY,RFMD,VCO 1500MHZ 0.5-20V 12.7X12.7MM,0,0,"Obsolete","0","30","Tube","-","Obsolete","1000 ~ 2000MHz","1500MHz","5V","0.5V ~ 20V","-9","30mA","5","6.5 ±3.5","-97","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.177"" (4.49mm)"
//media.digikey.com/pdf/Data%20Sheets/Crystek/CVCO55BE-3245-3500.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1163-ND,CVCO55BE-3245-3500,Crystek Corporation,VCO 3372.5MHZ 1-20V 12.7X12.7MM,0,0,"Obsolete","0","5","Strip","CVCO55","Obsolete","3245 ~ 3500MHz","3372.5MHz","5V","1V ~ 20V","-15","38mA","5","2.5 ±2.5","-97","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/VCO790-2300TY.pdf,-,VCO790-2300TY-ND,VCO790-2300TY,RFMD,VCO 2300MHZ 0.5-4.5V 12.7X12.7MM,0,0,"Obsolete","0","500","Tube","-","Obsolete","2100 ~ 2500MHz","2300MHz","5V","0.5V ~ 4.5V","-25","20mA","25","3 ±3","-90","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.177"" (4.49mm)"
-,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55BE-2300-2600-ND,CRBV55BE-2300-2600,Crystek Corporation,VCO 2450MHZ 31.75MM X 31.75MM,0,0,"Obsolete","0","1","Tray","CRBV55, RedBox","Obsolete","2300 ~ 2600MHz","2450MHz","-","-","-","-","-","-","-","-","Module Adapter, SMA  F (3)","1.250"" L x 1.250"" W (31.75mm x 31.75mm)","0.590"" (14.99mm)"
-,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0350-0460-ND,CRBV55CL-0350-0460,Crystek Corporation,VCO 405MHZ 31.75MM X 31.75MM,0,0,"Obsolete","0","1","Tray","CRBV55, RedBox","Obsolete","350 ~ 460MHz","405MHz","-","-","-","-","-","-","-","-","Module Adapter, SMA  F (3)","1.250"" L x 1.250"" W (31.75mm x 31.75mm)","0.590"" (14.99mm)"
-,//media.digikey.com/photos/Crystek%20Photos/Crystek%20-%20Redbox.jpg,CRBV55CL-0900-0940-ND,CRBV55CL-0900-0940,Crystek Corporation,VCO 920MHZ 31.75MM X 14.99MM,0,0,"Obsolete","0","1","Tray","CRBV55, RedBox","Obsolete","900 ~ 940MHz","920MHz","-","-","-","-","-","-","-","-","Module Adapter, SMA  F (3)","1.250"" L x 0.590"" W (31.75mm x 14.99mm)","1.250"" (31.75mm)"
//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO191-964U(Y).pdf,-,VCO191-964UY-ND,VCO191-964UY,RFMD,VCO 964MHZ 0.4-2.6V 9.5X9.5MM,0,0,"Obsolete","0","750","-","-","Obsolete","951 ~ 977MHz","964MHz","3V","0.4V ~ 2.6V","-14","8mA","1","-3 ±3","-108","-35°C ~ 85°C","-","0.374"" L x 0.374"" W (9.50mm x 9.50mm)","0.130"" (3.30mm)"
-,-,VCO190-1900TY-ND,VCO190-1900TY,RFMD,VCO 1900MHZ 1-6V,0,0,"Discontinued at Digi-Key","0","25","Bulk","-","Discontinued at Digi-Key","1850 ~ 1950MHz","1900MHz","5V","1V ~ 6V","-15","15mA","4","3 ±3","-100","-35°C ~ 85°C","-","-","-"
http://www.crystek.com/documents/catalog/VCOSelectorGuide.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1584-ND,CVCO55CC-2990-3400,Crystek Corporation,VCO 3195MHZ 0.5-22V 12.7X12.7MM,0,0,"Obsolete","0","5","Strip","CVCO55","Obsolete","2990 ~ 3400MHz","3195MHz","8V","0.5V ~ 22V","-10 (Max)","35mA","2","0 ±4","-102","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
//media.digikey.com/pdf/Data%20Sheets/Crystek/CVCO55CC-3345-3955.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1594-ND,CVCO55CC-3345-3955,Crystek Corporation,VCO 3650MHZ 2.5-23.5V 12.7X12.7,0,0,"Obsolete","0","5","Strip","CVCO55","Obsolete","3345 ~ 3955MHz","3650MHz","10V","2.5V ~ 23.5V","-15 (Max)","50mA","3","3.5 ±3.5","-90","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://downloads.semtech.com/extranet/document/40746,-,GO1555-IXTE3TR-ND,GO1555-IXTE3,Semtech Corporation,VCO 1484.25MHZ 4.5MM X 3.2MM,0,0,"Discontinued at Digi-Key","0","3000","Tape & Reel (TR)","GO1555","Discontinued at Digi-Key","1483.5MHz ~ 1485MHz","1484.25MHz","-","-","-","-","-","-","-","-40°C ~ 85°C","8-SMD, No Lead","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)"
http://downloads.semtech.com/extranet/document/40746,-,GO1555-IXTE3CT-ND,GO1555-IXTE3,Semtech Corporation,VCO 1484.25MHZ 4.5MM X 3.20MM,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","GO1555","Discontinued at Digi-Key","1483.5MHz ~ 1485MHz","1484.25MHz","-","-","-","-","-","-","-","-40°C ~ 85°C","8-SMD, No Lead","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)"
http://downloads.semtech.com/extranet/document/40746,-,GO1555-IXTE3DKR-ND,GO1555-IXTE3,Semtech Corporation,VCO 1484.25MHZ 4.5MM X 3.2MM,0,0,"Digi-Reel","0","1","Digi-Reel®","GO1555","Discontinued at Digi-Key","1483.5MHz ~ 1485MHz","1484.25MHz","-","-","-","-","-","-","-","-40°C ~ 85°C","8-SMD, No Lead","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc509.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC509LP5-ND,HMC509LP5,Analog Devices Inc.,VCO 4.15GHZ/8.3GHZ 2-13V 5X5MM,0,0,"Obsolete","0","10","Tube","-","Obsolete","3.9 ~ 4.4GHz, 7.8 ~ 8.8GHz","4.15GHz, 8.3GHz","5V","2V ~ 13V","10","270mA","10","7.5±2.5, 12.5±2.5","-115","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc511.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC511LP5-ND,HMC511LP5,Analog Devices Inc.,VCO 4.8GHZ/9.6GHZ 2-13V 5X5MM,0,0,"Obsolete","0","20","Strip","-","Obsolete","4.525 ~ 5.075GHz, 9.05 ~ 10.15GHz","4.8GHz, 9.6GHz","5V","2V ~ 13V","15","300mA","15","8±3, 12.5±3.5","-115","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc509.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC509LP5TR-ND,HMC509LP5TR,Analog Devices Inc.,VCO 4.15GHZ/8.3GHZ 2-13V 5X5MM,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","3.9 ~ 4.4GHz, 7.8 ~ 8.8GHz","4.15GHz, 8.3GHz","5V","2V ~ 13V","10","270mA","10","7.5±2.5, 12.5±2.5","-115","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc511.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC511LP5TR-ND,HMC511LP5TR,Analog Devices Inc.,VCO 4.8GHZ/9.6GHZ 2-13V 5X5MM,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","4.525 ~ 5.075GHz, 9.05 ~ 10.15GHz","4.8GHz, 9.6GHz","5V","2V ~ 13V","15","300mA","15","8±3, 12.5±3.5","-115","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
-,-,VCO-100TC-ND,VCO-100TC,RFMD,VCO 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","-","-","-","-","-","-","-","-","-","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
-,-,VCO-102-ND,VCO-102,RFMD,VCO 37.5MHZ 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","25 ~ 50MHz","37.5MHz","-","-","-","-","-","12.5","-115","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
//media.digikey.com/pdf/Data%20Sheets/Sirenza%20Microdevices/VCO-103TC.pdf,-,VCO-103TC-ND,VCO-103TC,RFMD,VCO 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","-","-","-","-","-","-","-","-","-","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/VCO-104_104TC.pdf,-,VCO-104-ND,VCO-104,RFMD,VCO 150MHZ 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","100 ~ 200MHz","150MHz","-","-","-","-","-","12.5","-99","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/VCO-104_104TC.pdf,-,VCO-104TC-ND,VCO-104TC,RFMD,VCO 150MHZ 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","100 ~ 200MHz","150MHz","-","-","-","-","-","12.5","-99","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
-,-,VCO-105-ND,VCO-105,RFMD,VCO 300MHZ 12.8MM DIA,0,0,"Obsolete","0","0","Bulk","VCO","Obsolete","200 ~ 400MHz","300MHz","-","-","-","-","-","12.5","-97","-","TO-8 Style, 4 Lead","0.504"" Dia (12.80mm)","0.270"" (6.86mm)"
