Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Frequency Range","Frequency - Self Resonant","Impedance","Efficiency - dBA","Efficiency - Testing","Efficiency - Type","Power - Rated","Power - Max","Port Location","Shape","Material - Cone","Material - Magnet","Ingress Protection","Ratings","Termination","Size / Dimension","Height - Seated (Max)"
https://www.soberton.com/wp-content/uploads/2016/10/RC-1506S-Specification-Rev.A_2016.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_RC-1506S-1.jpg,433-1121-ND,RC-1506S,Soberton Inc.,SPEAKR 32OHM 20MW TOP PORT 108DB,1526,0,"1.54000","0","1","Tray","RC","Active","Magnetic","Receiver","300Hz ~ 3.4kHz","650Hz","32 Ohms","108.00","-","Sound Pressure Level (SPL)","20mW","50mW","Top","Rectangular","Polyethylenimine (PEI)","Nd-Fe-B","-","-","Spring Type","0.591"" L x 0.236"" W (15.00mm x 6.00mm)","0.118"" (3.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1813-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-1813.jpg,433-1103-ND,SP-1813,Soberton Inc.,SPEAKER 8OHM 500MW TOP PORT 88DB,1537,0,"1.73000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 8kHz","900Hz","8 Ohms","89.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Oval","Polyethylene Naphthalate (PEN)","Nd-Fe-B-N38","-","-","Wire Leads","0.709"" L x 0.512"" W (18.00mm x 13.00mm)","0.185"" (4.70mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1511S-4-28-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1511S-4.jpg,433-1128-ND,SP-1511S-4,Soberton Inc.,SPEAKER 8OHM 700MW TOP PORT 82DB,1494,0,"1.92000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","200Hz ~ 3.4kHz","950Hz","8 Ohms","82.00","100mW","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","-","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.134"" (3.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1314_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1314.jpg,1528-2435-ND,1314,Adafruit Industries LLC,SPEAKER - 3 DIAMETER - 4 OHM 3 W,157,0,"1.95000","0","1","-","-","Active","-","General Purpose","-","-","4 Ohms","-","-","-","-","3W","-","Oval, Rectangular Frame","-","-","-","-","Wire Leads","3.071"" L x 3.071"" W (78.00mm x 78.00mm)","1.000"" (25.40mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1511S-1-28-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1511S-1.jpg,433-1125-ND,SP-1511S-1,Soberton Inc.,SPEAKER 8OHM 700MW TOP PORT 83DB,19595,0,"2.04000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","400Hz ~ 5kHz","850Hz","8 Ohms","83.00","100mW","Sound Pressure Level (SPL)","700mW","800mW","Top","Rectangular","Polyetheretherketone (PEEK)","N42","-","-","Spring Type","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.124"" (3.15mm)"
https://www.soberton.com/wp-content/uploads/2016/10/SP-1609S-1-Specification_Rev-A-2016.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1609S-1.jpg,433-1133-ND,SP-1609S-1,Soberton Inc.,SPEAKER 8OHM 500MW TOP PORT 82DB,2265,0,"2.08000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","200Hz ~ 3.4kHz","850Hz","8 Ohms","82.00","100mW","Sound Pressure Level (SPL)","500mW","700mW","Top","Rectangular","-","Nd-Fe-B","-","-","Spring Type","0.630"" L x 0.354"" W (16.00mm x 9.00mm)","0.217"" (5.50mm)"
https://www.mspindy.com/Specifications/PSR12N08AK.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PSR12N08AK-front.jpg,458-1465-ND,PSR12N08AK,Mallory Sonalert Products Inc.,SPEAKER 8OHM 500MW TOP PORT 90DB,101,0,"2.46000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","1kHz ~ 20kHz","1000Hz","8 Ohms","74.00","1W/1M","Sound Pressure Level (SPL)","500mW","600mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.472"" Dia (12.00mm)","0.118"" (3.00mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-29958F.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-29958F.jpg,102-3854-ND,CMS-29958F,CUI Inc.,SPEAKER 8OHM 100MW TOP PORT 88DB,761,0,"2.75000","0","1","Tray","CMS","Active","Magnetic","General Purpose","520Hz ~ 4kHz","650Hz","8 Ohms","78.00","1W/1M","Sound Pressure Level (SPL)","100mW","200mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Pads","1.142"" Dia (29.00mm)","0.374"" (9.50mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-28468N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-28468N.jpg,102-3853-ND,CMS-28468N,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 95DB,283,0,"2.75000","0","1","Tray","CMS","Active","Magnetic","General Purpose","480Hz ~ 6kHz","600Hz","8 Ohms","79.00","1W/1M","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.102"" Dia (28.00mm)","0.181"" (4.60mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-26418N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-26418N.jpg,102-3852-ND,CMS-26418N,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 92DB,553,0,"2.80000","0","1","Tray","CMS","Active","Magnetic","General Purpose","416Hz ~ 6kHz","520Hz","8 Ohms","79.00","1W/1M","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.024"" Dia (26.00mm)","0.161"" (4.10mm)"
http://www.puiaudio.com/pdf/AS03808PR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS03808PR-R.jpg,668-1419-ND,AS03808PR-R,"PUI Audio, Inc.",SPEAKER 8OHM 100MW TOP PORT 82DB,468,0,"2.94000","0","1","Bulk","AS","Active","Magnetic","General Purpose","800Hz ~ 5kHz","800Hz","8 Ohms","89.00","100mW/100mm","Sound Pressure Level (SPL)","100mW","200mW","Top","Round","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.496"" Dia (38.00mm)","0.362"" (9.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/AS02008MR-LW152-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS02008MR-LW152-R.jpg,668-1436-ND,AS02008MR-LW152-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 86DB,1125,0,"2.98000","0","1","Tray","AS","Active","Magnetic","General Purpose","500Hz ~ 4kHz","500Hz","8 Ohms","86.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","0.787"" Dia (20.00mm)","0.118"" (3.00mm)"
http://www.puiaudio.com/pdf/AST-03032MR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AST-03032MR-R.jpg,668-1137-ND,AST-03032MR-R,"PUI Audio, Inc.",SPEAKR 32OHM 100MW TOP PORT 81DB,593,0,"3.16000","0","1","Tray","AST","Active","Magnetic","General Purpose","1.2kHz ~ 20kHz","1200Hz","32 Ohms","81.00","100mW/100mm","Sound Pressure Level (SPL)","100mW","200mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","1.181"" Dia (30.00mm)","0.520"" (13.20mm)"
https://www.cui.com/product/resource/digikeypdf/CSS-50508N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CSS-50508N.jpg,102-3847-ND,CSS-50508N,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 85DB,253,0,"3.16000","0","1","Tray","CSS","Active","Magnetic","General Purpose","304Hz ~ 3.2kHz","380Hz","8 Ohms","85.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round, Square Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.988"" L x 1.988"" W (50.50mm x 50.50mm)","0.677"" (17.20mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2040-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-2040_VIEW-1.jpg,433-1145-ND,SP-2040,Soberton Inc.,SPEAKER 8OHM 1W TOP PORT 86DB,354,0,"3.25000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","650Hz ~ 6kHz","650Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 0.787"" W (40.00mm x 20.00mm)","0.331"" (8.40mm)"
http://www.puiaudio.com/pdf/AS01508AO-3-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01508AO-3-R.jpg,668-1518-ND,AS01508AO-3-R,"PUI Audio, Inc.",SPEAKER 8OHM 700MW TOP PORT 94DB,1822,0,"3.36000","0","1","Tray","Slim Line Micro","Active","Magnetic","General Purpose","500Hz ~ 14kHz","500Hz","8 Ohms","94.00","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.118"" (3.00mm)"
http://www.puiaudio.com/pdf/AS01308MR-2-R.pdf,//media.digikey.com/photos/PUI%20Audio/AS01308MR-2-R.JPG,668-1226-ND,AS01308MR-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 200MW TOP PORT 85DB,5238,0,"3.39000","0","1","Tray","AS","Active","Magnetic","General Purpose","700Hz ~ 5kHz","1100Hz","8 Ohms","85.00","100mW/100mm","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd","-","-","Solder Pads","0.512"" Dia (13.00mm)","0.110"" (2.80mm)"
http://www.puiaudio.com/pdf/AS01308MR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01308MR-R.jpg,668-1353-ND,AS01308MR-R,"PUI Audio, Inc.",SPEAKER 8OHM 200MW TOP PORT 86DB,110,0,"3.39000","0","1","Tray","AS","Active","Magnetic","General Purpose","1.05kHz ~ 20kHz","1050Hz","8 Ohms","86.00","200mW/100mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.512"" Dia (13.00mm)","0.087"" (2.20mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2027-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-2027_VIEW-1.jpg,433-1143-ND,SP-2027,Soberton Inc.,SPEAKER 8OHM 1W TOP PORT 83DB,432,0,"3.45000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","700Hz ~ 10kHz","700Hz","8 Ohms","83.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.252"" (6.40mm)"
https://www.mspindy.com/Specifications/PB-1715PK.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PB-1715PK.JPG,458-1483-ND,PB-1715PK,Mallory Sonalert Products Inc.,SPEAKER 8OHM 200MW TOP PORT 87DB,248,0,"3.47000","0","1","Bulk","PB","Active","Magnetic","General Purpose","1.5kHz ~ 20kHz","1500Hz","8 Ohms","74.00","1W/1M","Sound Pressure Level (SPL)","200mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","0.669"" Dia (17.00mm)","0.315"" (8.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2035-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-2035_VIEW-1.jpg,433-1144-ND,SP-2035,Soberton Inc.,SPEAKER 8OHM 1W TOP PORT 85DB,160,0,"3.59000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","750Hz ~ 10kHz","750Hz","8 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.378"" L x 0.787"" W (35.00mm x 20.00mm)","0.299"" (7.60mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-40558N-L152.pdf,//media.digikey.com/Photos/CUI%20Photos/CMS-40558N-L152.jpg,102-3851-ND,CMS-40558N-L152,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 90DB,14588,0,"3.61000","0","1","Tray","CMS","Active","Magnetic","General Purpose","400Hz ~ 6kHz","500Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.575"" Dia (40.00mm)","0.217"" (5.50mm)"
http://www.puiaudio.com/pdf/AS05008MR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS05008MR-R.jpg,668-1365-ND,AS05008MR-R,"PUI Audio, Inc.",SPEAKER 8OHM 200MW TOP PORT 80DB,136,0,"3.61000","0","1","Tray","AS","Active","Magnetic","General Purpose","550Hz ~ 4.5kHz","550Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.728"" (18.50mm)"
https://www.mspindy.com/Specifications/PSR36N08AK.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PSR36N08AK.JPG,458-1475-ND,PSR36N08AK,Mallory Sonalert Products Inc.,SPEAKER 8OHM 1W TOP PORT 104DB,217,0,"3.70000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","570Hz ~ 5kHz","570Hz","8 Ohms","88.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.417"" Dia (36.00mm)","0.189"" (4.80mm)"
http://www.puiaudio.com/pdf/AS03508CO-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS03508CO-2-R.jpg,668-1356-ND,AS03508CO-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 84DB,252,0,"3.90000","0","1","Tray","AS","Active","Magnetic","General Purpose","500Hz ~ 20kHz","500Hz","8 Ohms","84.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.378"" L x 0.787"" W (35.00mm x 20.00mm)","0.315"" (8.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0281mp.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0281MP.jpg,102-1545-ND,CLS0281MP,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 82DB,102,0,"3.95000","0","1","Tray","CLS","Active","Magnetic","Low Profile","850Hz ~ 6kHz","850Hz","8 Ohms","82.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","1.102"" Dia (28.00mm)","0.165"" (4.20mm)"
http://www.puiaudio.com/pdf/AS06608MR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS06608MR-R.jpg,668-1370-ND,AS06608MR-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 84DB,1260,0,"4.10000","0","1","Tray","AS","Active","Magnetic","General Purpose","380Hz ~ 7.5kHz","380Hz","8 Ohms","84.00","1W/1M","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","2.598"" Dia (66.00mm)","0.492"" (12.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0301ma-l152.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0301MA-L152.jpg,102-1556-ND,CLS0301MA-L152,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 89DB,1557,0,"4.19000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 13kHz","550Hz","8 Ohms","89.00","1W/500mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.181"" Dia (30.00mm)","0.157"" (4.00mm)"
http://www.puiaudio.com/pdf/AS07108PO-3-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS07108PO-3-R.jpg,668-1240-ND,AS07108PO-3-R,"PUI Audio, Inc.",SPEAKER 8OHM 3W TOP PORT 86DB,225,0,"4.23000","0","1","Tray","AS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","250Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Oval, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","2.795"" L x 1.614"" W (71.00mm x 41.00mm)","0.925"" (23.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0282ma-l152.pdf,//media.digikey.com/Photos/CUI%20Photos/CLS0282MA-L152.JPG,102-1555-ND,CLS0282MA-L152,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 85DB,5734,0,"4.26000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 10kHz","550Hz","8 Ohms","85.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.102"" Dia (28.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0362ma-1-l152.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0362MA-1-L152.jpg,102-1550-ND,CLS0362MA-1-L152,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 89DB,1957,0,"4.39000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 6kHz","550Hz","8 Ohms","89.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.417"" Dia (36.00mm)","0.209"" (5.30mm)"
https://www.cui.com/product/resource/digikeypdf/gf0501m.pdf,//media.digikey.com/photos/CUI%20Photos/GF0501M.JPG,GF0501M-ND,GF0501M,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 86DB,1381,0,"4.48000","0","1","Tray","GF","Active","Magnetic","General Purpose","440Hz ~ 5.8kHz","440Hz","8 Ohms","86.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.689"" (17.50mm)"
http://www.puiaudio.com/pdf/AS04008PO-2-LW152-WR-R.PDF,//media.digikey.com/Photos/PUI%20Audio/MFG_AS04008PO-2-LW152-WR-R.JPG,668-1441-ND,AS04008PO-2-LW152-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 84DB,420,0,"4.52000","0","1","Tray","AS","Active","Magnetic","General Purpose","450Hz ~ 20kHz","450Hz","8 Ohms","84.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Rectangular","Paper, Coated","Nd-Fe-B","Water Resistant","-","Wire Leads","1.575"" L x 1.114"" W (40.00mm x 28.30mm)","0.472"" (12.00mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-25148N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-25148N.jpg,102-3840-ND,CMS-25148N,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 92DB,137,0,"4.56000","0","1","Tray","CMS","Active","Magnetic","General Purpose","840Hz ~ 20kHz","1050Hz","8 Ohms","92.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","0.984"" L x 0.551"" W (25.00mm x 14.00mm)","0.205"" (5.20mm)"
https://www.cui.com/product/resource/digikeypdf/cls0401m-l152.pdf,//media.digikey.com/photos/CUI%20Photos/CLS0401M-L152.JPG,102-1538-ND,CLS0401M-L152,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 80DB,774,0,"4.96000","0","1","Bulk","CLS","Active","Magnetic","Low Profile","600Hz ~ 8kHz","600Hz","8 Ohms","80.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.575"" Dia (40.00mm)","0.382"" (9.70mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-35208N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-35208N.jpg,102-3848-ND,CMS-35208N,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 98DB,536,0,"5.13000","0","1","Tray","CMS","Active","Magnetic","General Purpose","576Hz ~ 2.5kHz","720Hz","8 Ohms","98.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.398"" L x 0.807"" W (35.50mm x 20.50mm)","0.319"" (8.10mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-40288N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-40288N.jpg,102-3842-ND,CMS-40288N,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 85DB,479,0,"5.20000","0","1","Tray","CMS","Active","Magnetic","General Purpose","440Hz ~ 20kHz","550Hz","8 Ohms","85.00","1W/300mm","Sound Pressure Level (SPL)","2W","3W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 1.102"" W (40.00mm x 28.00mm)","0.465"" (11.80mm)"
http://www.puiaudio.com/pdf/AS04008PO-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS04008PO-2-WR-R.jpg,668-1114-ND,AS04008PO-2-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 84DB,995,0,"5.38000","0","1","Tray","AS","Active","Magnetic","General Purpose","450Hz ~ 20kHz","450Hz","8 Ohms","84.00","1W/1M","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","1.575"" L x 1.114"" W (40.00mm x 28.30mm)","0.453"" (11.50mm)"
http://www.puiaudio.com/pdf/AS04008CO-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS04008CO-2-WR-R.jpg,668-1361-ND,AS04008CO-2-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 1.5W TOP PORT 84DB,822,0,"5.38000","0","1","Tray","AS","Active","Magnetic","General Purpose","200Hz ~ 20kHz","550Hz","8 Ohms","84.00","1W/500mm","Sound Pressure Level (SPL)","1.5W","3W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","1.575"" L x 0.787"" W (40.00mm x 20.00mm)","0.315"" (8.00mm)"
https://www.cui.com/product/resource/digikeypdf/gc0301k.pdf,//media.digikey.com/photos/CUI%20Photos/GC0301K.jpg,GC0301K-ND,GC0301K,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 77DB,1243,0,"5.55000","0","1","Tray","GC","Active","Magnetic","General Purpose","400Hz ~ 4kHz","500Hz","8 Ohms","77.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","1.181"" L x 0.630"" W (30.00mm x 16.00mm)","0.197"" (5.00mm)"
https://www.mspindy.com/Specifications/PSR4028F08S11.5K.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PSR4028F08S11.5K.JPG,458-1477-ND,PSR4028F08S11.5K,Mallory Sonalert Products Inc.,SPEAKER 8OHM 1W TOP PORT 97DB,297,0,"6.05000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","390Hz ~ 15kHz","390Hz","8 Ohms","78.00","1W/1M","Sound Pressure Level (SPL)","1W","2W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 1.122"" W (40.00mm x 28.50mm)","0.453"" (11.50mm)"
https://www.tymphany.com/drivers/driver_functions/specsheet.php?id=662,//media.digikey.com/Photos/Peerless%20by%20Tymphany/MFG_TC5FB00-08.jpg,TC5FB00-08-ND,TC5FB00-08,Peerless by Tymphany,SPEAKER 8OHM 5W TOP PORT 79.1DB,1598,0,"7.73000","0","1","Bulk","TC","Active","Magnetic","Full Range","250Hz ~ 20kHz","261.01Hz","7.52 Ohms","79.10","1W/1M","Half Space Sensitivity","5W","-","Top","Round, Square Frame","Paper","Ferrite","-","-","Solder Eyelet(s)","1.594"" L x 1.594"" W (40.50mm x 40.50mm)","0.850"" (21.60mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-34348N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-34348N.jpg,102-3845-ND,CMS-34348N,CUI Inc.,SPEAKER 8OHM 3W TOP PORT 80DB,539,0,"8.17000","0","1","Tray","CMS","Active","Magnetic","General Purpose","304Hz ~ 10kHz","380Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","3W","4W","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.339"" L x 1.339"" W (34.00mm x 34.00mm)","0.571"" (14.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1674_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1674.JPG,1528-1948-ND,1674,Adafruit Industries LLC,SPEAKER 8OHM 1W 90.1DB,356,0,"8.95000","0","1","Bulk","Bone Conductor","Active","Magnetic","Exciter","300Hz ~ 19kHz","1600Hz","8 Ohms","90.10","1W/1M","Sound Pressure Level (SPL)","1W","2W","-","Rectangular","-","-","Waterproof","-","Wire Leads","-","0.311"" (7.90mm)"
