Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Wire Duct Type","Height","Length","Width","Mounting Type","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X2-36897-678-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1X2LG6-A.jpg,298-12062-ND,G1X2LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCREW 6',7,0,"45.47000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF15X3IB6--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10598-ND,F1.5X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',5,0,"52.71000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.020"" (76.71mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X3-36897-706-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X3WH6.JPG,298-10355-ND,G2X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',4,0,"54.08000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.010"" (76.45mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X4WH6-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10601-ND,F1X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',3,0,"61.32000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F1.5X4LG6.jpg,298-10341-ND,F1.5X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',4,0,"62.27000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.020"" (102.11mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240302.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240302.jpg,277-9662-ND,3240302,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',14,0,"12.50000","0","1","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240313.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240313.jpg,277-9668-ND,3240313,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',6,0,"18.17000","0","1","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2010052CST.PDF,-,1436-1699-ND,181-05501,HellermannTyton,WIRE DUCT SOLID BASE SCRW GRY 6',25,0,"18.98000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","0.500"" (12.70mm)","6.00' (1.83m)","0.500"" (12.70mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240307.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240307.jpg,277-9664-ND,3240307,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"22.73000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240630.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240630.jpg,277-12537-ND,3240630,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',3,0,"23.18000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240294.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240294.jpg,277-5502-ND,3240294,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',4,450,"28.14000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240319.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240319.jpg,277-9671-ND,3240319,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',3,0,"28.51000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240323.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240323x.jpg,277-9674-ND,3240323,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',1,0,"31.32000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","3.937"" (100.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-22008.jpg,1436-1716-ND,181-22008,HellermannTyton,WIRE DUCT SOLID BASE SCRW GRY 6',3,0,"31.65000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","2.008"" (51.00mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240312.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240312.jpg,277-9667-ND,3240312,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',5,0,"32.21000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240264.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240264.jpg,277-5448-ND,3240264,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',3,376,"34.19000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/FS2X2LG6NM.jpg,298-10361-ND,FS2X2LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',2,0,"37.58000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
https://www.panduit.com/content/dam/panduit/en/products/assets/h/hs/hs2/hs2x/hs2x2yl6/media/HS2X2.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HS2X2LG6NM.jpg,298-10330-ND,HS2X2LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',3,0,"43.20000","0","1","PANDUCT® Type HS","Active","Solid (Raceway), Base","1.920"" (48.77mm)","6.00' (1.83m)","2.170"" (55.12mm)","-","Hinged, No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X3-36897-696-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G1X3LG6-A.jpg,298-10362-ND,G1X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',2,0,"56.81000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.020"" (76.71mm)","6.00' (1.83m)","1.260"" (32.00mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF1-5X4-36897-769-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10599-ND,F1.5X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',5,0,"62.27000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.020"" (102.11mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X4-36897-774-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10602-ND,F2X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',2,0,"65.31000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDH3X3-36897-1027-R2-1--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H3X3LG6.JPG,298-10328-ND,H3X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',1,0,"72.24000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X4-36897-712R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G3X4WH6.jpg,298-10610-ND,G3X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',4,0,"77.81000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X4-36897-717-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10611-ND,G4X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',4,0,"83.90000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F4X4LG6.JPG,298-10345-ND,F4X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',1,0,"83.90000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240359.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240359.jpg,277-9692-ND,3240359,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',4,0,"87.54000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PDB66-A.JPG,298-12409-ND,PDB66-A,Panduit Corp,WIRE DUCT SOLID BASE ADH WHT 6',14,0,"12.54000","0","1","Pan-Way® P","Active","Solid (Raceway), Base","0.460"" (11.68mm)","6.00' (1.83m)","1.330"" (33.78mm)","Adhesive","-","Poly-Vinyl Chloride (PVC)","White, Off"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240621.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240621.jpg,277-17469-ND,3240621,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"14.74000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ld3/ld3i/ld3iw6a/media/LD3-200.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LD3WH6-A.JPG,298-12336-ND,LD3WH6-A,Panduit Corp,WIRE DUCT SOLID ADHESIVE WHT 6',25,0,"15.43000","0","1","Pan-Way® LD","Active","Solid Wall","0.460"" (11.68mm)","6.00' (1.83m)","0.775"" (19.68mm)","Adhesive","Attached Latching Lid","Poly-Vinyl Chloride (PVC)","White"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ld3/ld3i/ld3iw6a/media/LD3-200.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LD3EI6-A.JPG,298-12463-ND,LD3EI6-A,Panduit Corp,WIRE DUCT SOLID ADH IVORY 6',24,0,"15.43000","0","1","Pan-Way® LD","Active","Solid (Raceway), Single Channel","0.460"" (11.68mm)","6.00' (1.83m)","0.775"" (19.68mm)","Adhesive","Attached Latching Lid","Poly-Vinyl Chloride (PVC)","Ivory"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ldp/ldph/ldph3iw6a/media/LDPH3-2_224132.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LDPH3WH6-A.JPG,298-12342-ND,LDPH3WH6-A,Panduit Corp,WIRE DUCT SOLID 2PC ADH SCREW 6',15,0,"15.87000","0","1","Pan-Way® LDPH","Active","Solid (Raceway), 2 Piece","0.410"" (10.41mm)","6.00' (1.83m)","0.770"" (19.56mm)","Adhesive, Screw","Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3240281,-,277-18067-ND,3240281,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',23,0,"16.46000","0","1","CD","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ld5/ld5e/ld5ei6a/media/LD5-200.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LD5IW6-A.JPG,298-12338-ND,LD5IW6-A,Panduit Corp,WIRE DUCT SOLID ADHESIVE WHT 6',21,0,"17.21000","0","1","Pan-Way® LD","Active","Solid Wall","0.583"" (14.80mm)","6.00' (1.83m)","1.010"" (25.65mm)","Adhesive","Attached Latching Lid","Poly-Vinyl Chloride (PVC)","White, Off"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ld5/ld5e/ld5ei6a/media/LD5-200.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LD5EI6-A.JPG,298-12337-ND,LD5EI6-A,Panduit Corp,WIRE DUCT SOLID ADHESIVE IVRY 6',20,0,"17.21000","0","1","Pan-Way® LD","Active","Solid Wall","0.583"" (14.80mm)","6.00' (1.83m)","1.010"" (25.65mm)","Adhesive","Attached Latching Lid","Poly-Vinyl Chloride (PVC)","Ivory"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ldp/ldph/ldph5iw6a/media/LDPH5-2_224140.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LDPH5IW6-A.JPG,298-12343-ND,LDPH5IW6-A,Panduit Corp,WIRE DUCT SOLID 2PC ADH SCREW 6',19,0,"17.43000","0","1","Pan-Way® LDPH","Active","Solid (Raceway), 2 Piece","0.550"" (13.97mm)","6.00' (1.83m)","1.020"" (25.91mm)","Adhesive, Screw","Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White, Off"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ld/ldp/ldph/ldph5iw6a/media/LDPH5-2_224140.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LDPH5WH6-A.JPG,298-12344-ND,LDPH5WH6-A,Panduit Corp,WIRE DUCT SOLID 2PC ADH SCREW 6',12,0,"17.43000","0","1","Pan-Way® LDPH","Active","Solid (Raceway), 2 Piece","0.550"" (13.97mm)","6.00' (1.83m)","1.020"" (25.91mm)","Adhesive, Screw","Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240622.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240622.jpg,277-17470-ND,3240622,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',9,0,"19.25000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240629.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240629.jpg,277-17472-ND,3240629,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',5,0,"19.83000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG-5X1-36897-689R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G.5X1WH6.jpg,298-18133-ND,G.5X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',1,0,"27.32000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.990"" (25.15mm)","6.00' (1.83m)","0.690"" (17.53mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-302CST.pdf,-,1436-2536-ND,181-05561,HellermannTyton,"SLOTTED-WALL WIRING DUCT, 3"" X 1",2,0,"34.30000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","3.000"" (76.20mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240202.pdf,-,277-17457-ND,3240202,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',2,0,"36.56000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","4.724"" (120.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
https://www.panduit.com/content/dam/panduit/en/products/assets/h/hs/hs2/hs2x/hs2x2yl6/media/HS2X2.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HS2X2YL6.JPG,298-12301-ND,HS2X2YL6,Panduit Corp,WIRE DUCT SOLID BASE SCREW 6',5,0,"47.41000","0","1","PANDUCT® Type HS","Active","Solid (Raceway), Base","1.920"" (48.77mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Yellow"
http://www.panduit.com/heiler/PartDrawings/C-WDFS3X3LG6NM--ENG.PDF,-,298-18314-ND,FS3X3BL6NM,Panduit Corp,WIRE DUCT SOLID BASE BLACK 6',1,0,"54.39000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/SCD.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SCD-xxxx.jpg,RPC5011-ND,SCD-2228,Essentra Components,WIRE DUCT SOLID BASE ADHESIVE 6',5,0,"56.20000","0","1","SCD","Active","Solid (Raceway), Base","0.260"" (6.60mm)","6.00' (1.83m)","0.360"" (9.14mm)","Adhesive","-","Poly-Vinyl Chloride (PVC)","Tan"
-,-,805G-ND,805G,3M,WIRE DUCT SOLID GRAY 0.08',0,0,"0.46400","0","1000","-","Active","Solid (Raceway), Single Channel","-","0.08' (25.40mm)","1.000"" (25.40mm)","-","-","Plastic","Gray"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-403CST.pdf,-,181-00210-ND,181-00210,HellermannTyton,WIRE DUCT SLOTTED SCREW BLUE 6',0,0,"3.73708","0","120","Pro-Duct® SL","Active","Slotted (Raceway), Base","3.070"" (77.98mm)","6.00' (1.83m)","4.000"" (101.60mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Blue"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT2010077CST.pdf,-,181-00456-ND,181-00456,HellermannTyton,WIRE DUCT SOLID BASE SCRW WHT 6',0,0,"4.24575","0","240","Pro-Duct® SD","Active","Solid (Raceway), Base","0.800"" (20.32mm)","6.00' (1.83m)","0.750"" (19.05mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,184-21002-ND,184-21002,HellermannTyton,WIRE DUCT SLOTTED SCREW GRAY 6',0,0,"4.95925","0","120","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","1.060"" (26.92mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-302CST.pdf,-,181-33012-ND,181-33012,HellermannTyton,WIRE DUCT SLOTTED SCREW BLUE 6',0,0,"5.84288","0","960","Pro-Duct® SL","Active","Slotted (Raceway), Base","3.070"" (77.98mm)","6.00' (1.83m)","3.000"" (76.20mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Blue"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-153CST.pdf,-,181-00605-ND,181-00605,HellermannTyton,WIRE DUCT SLOTTED SCREW BLACK 6',0,0,"6.54550","0","120","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","3.070"" (77.98mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,181-23013-ND,181-23013,HellermannTyton,WIRE DUCT SLOTTED SCREW BLACK 6',0,0,"8.18183","0","120","Pro-Duct® SL","Active","Slotted (Raceway), Base","3.070"" (77.98mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240616.pdf,-,3240616-ND,3240616,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"8.25280","0","25","CD","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240617.pdf,-,3240617-ND,3240617,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"8.53667","0","24","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-203CST.pdf,-,184-23001-ND,184-23001,HellermannTyton,WIRE DUCT SLOTTED ADH SCRW GY 6',0,0,"8.90875","0","120","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","3.070"" (77.98mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-152CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-00464.jpg,1436-1736-ND,181-00464,HellermannTyton,WIRE DUCT SOLID BASE SCRW WHT 6',0,0,"35.45200","0","20","Pro-Duct® SD","Active","Solid (Raceway), Base","3.009"" (76.43mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240301.pdf,-,3240301-ND,3240301,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"9.50240","0","25","CD","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240620.pdf,-,3240620-ND,3240620,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',0,0,"9.79650","0","20","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
