Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-5-ND,6693951-5,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 ROSE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-6-ND,6693951-6,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 AQUA,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-7-ND,6693951-7,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 BRWN,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-8-ND,6693951-8,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 VIOL,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-9-ND,6693951-9,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 ORNG,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,1-6693951-0-ND,1-6693951-0,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 SLAT,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028760000-ND,9028760000,Weidmüller,CRIMP-SET PZ 6/5 T,0,0,"348.73000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028700000-ND,9028700000,Weidmüller,CRIMP-SET PZ 6 ROTO T,0,0,"371.36000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
-,-,608028-1-ND,608028-1,TE Connectivity AMP Connectors,PIDG KIT W/TOOL,0,0,"378.54000","0","1","Metal Box with Bin Guide","PIDG","Active","Terminal - Wire Splice","501 pcs - 25 ea - Assorted Connectors, Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028790000-ND,9028790000,Weidmüller,CRIMP-SET STRIPAX PLUS T,0,0,"381.22000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028800000-ND,9028800000,Weidmüller,CRIMP-SET PZ 16 D,0,0,"383.53000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028810000-ND,9028810000,Weidmüller,CRIMP-SET PZ 16 T,0,0,"383.53000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028870000-ND,9028870000,Weidmüller,CRIMP-SET PZ 50 D,0,0,"386.17000","0","1","Plastic Box","-","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028880000-ND,9028880000,Weidmüller,CRIMP-SET PZ 50 T,0,0,"386.17000","0","1","Plastic Box","-","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HRM/01-1304&DocType=Customer+Drawing&DocLang=English,-,7-1196067-5-ND,7-1196067-5,TE Connectivity Raychem Cable Protection,BOX COAX SPLICES,0,0,"388.15200","0","10","Plastic Box with Bin Guide","-","Active","Splice","20 pcs - Assorted of 8 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9202640000-ND,9202640000,Weidmüller,CRIMP-SET KONTAKTE,0,0,"407.72000","0","1","Plastic Box","-","Active","Ferrule - Wire End","Assorted Connectors, Ferrules"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psl/psld/psldcplrxbl/media/C10842_05A.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSL-DCPLRX-GR.jpg,PSL-DCPLRX-GR-C-ND,PSL-DCPLRX-GR-C,Panduit Corp,CONN RJ45 PLUG LOCK-IN DEVICE,0,0,"408.38000","0","1","Bulk","-","Active","RJ45 Plug Lock-In Device","105 pcs - 100 Connectors, 5 Removal Tools"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787054&DocType=Customer+Drawing&DocLang=English,-,5787054-1-ND,5787054-1,TE Connectivity AMP Connectors,KIT MULTIPOSN HDP-20 WO/TOOL,0,0,"422.31592","0","49","Plastic Box with Bin Guide","AMPLIMITE","Active","D-Sub Connector","261 pcs - Assorted Backshell, Housing, Pins, Socket, Extraction Tool"
http://www.panduit.com/heiler/CatalogCutSheets/KLM14-250Y%20Product%20Page.pdf,-,KLM6-600Y-ND,KLM6-600Y,Panduit Corp,LUG ALUMINUM MECH KIT,0,0,"422.76000","0","1","Bulk","KLM","Active","Termination","101 pcs - Assorted of 10 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028850000-ND,9028850000,Weidmüller,CRIMP-SET PZ 50,0,0,"442.90000","0","1","Plastic Box","-","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028670000-ND,9028670000,Weidmüller,CRIMP-SET PZ 3 T,0,0,"451.09000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1579010-4&DocType=Customer+Drawing&DocLang=German,//media.digikey.com/Photos/TE%20Connectivity/5-1579010-4.jpg,A107459-ND,5-1579010-4,TE Connectivity AMP Connectors,SOLARLOK INSTALLER STARTER KIT,0,0,"458.38000","0","1","Plastic Box with Bin Guide","Solarlok","Active","Photovoltaic (Solar Panel)","91 pcs - Assorted of 13 values"
-,-,608029-1-ND,608029-1,TE Connectivity AMP Connectors,PG KIT W/TOOL,0,0,"467.51000","0","1","Metal Box with Bin Guide","Plasti-Grip","Active","Terminal - Wire Splice","501 pcs - 25 ea - Assorted Connectors, Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8890&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/55892-1.JPG,A09093-ND,55892-1,TE Connectivity AMP Connectors,KIT TOOL SEALED SPLICE CONN.,0,0,"470.42000","0","1","Plastic Box with Bin Guide","-","Active","Sealed Connector System","51 pcs - 10 ea 12 ~ 10AWG , 15 ea 22 ~ 18AWG, 25 ea 16 ~ 14 AWG Splice, Crimp Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028730000-ND,9028730000,Weidmüller,CRIMP-SET PZ 6 HEX T,0,0,"473.87000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028820000-ND,9028820000,Weidmüller,CRIMP-SET PZ ZH 16,0,0,"484.13000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028830000-ND,9028830000,Weidmüller,CRIMP-SET PZ ZH 16 D,0,0,"485.04000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028840000-ND,9028840000,Weidmüller,CRIMP-SET PZ ZH 16 T,0,0,"485.04000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028720000-ND,9028720000,Weidmüller,CRIMP-SET PZ 6 HEX D,0,0,"524.62000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2069577&DocType=Customer+Drawing&DocLang=English,-,2069577-1-ND,2069577-1,TE Connectivity AMP Connectors,MINI I/O PLUG CONN KIT(100 PC) D,0,0,"529.12600","0","400","Bulk","-","Active","Pluggable","1000 pcs - Assorted 8 Circuit Plugs, Housings"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2069577&DocType=Customer+Drawing&DocLang=English,-,2069577-2-ND,2069577-2,TE Connectivity AMP Connectors,MINI I/O PLUG CONN KIT(100 PC) D,0,0,"529.12600","0","400","Bulk","-","Active","Pluggable","1000 pcs - Assorted 8 Circuit Plugs, Housings"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9025850000-ND,9025850000,Weidmüller,CRIMP SET 16,0,0,"558.17000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
-,-,FM0300146-ND,FM 0300 146,Amphenol Sine Systems Corp,C146 SAMPLE CASE,0,0,"569.55000","0","1","Plastic Carrying Case","heavy|mate®, C146","Active","Rectangular - Contact, Header, Housing","Assorted"
-,-,608030-1-ND,608030-1,TE Connectivity AMP Connectors,"CPC DESIGNER KIT,SER 1 W/TOOL",0,0,"576.05500","0","2","Metal Box with Bin Guide","CPC","Active","Circular- Accessories, Contact, Housing","Assorted Backshells, Contacts, Tool"
-,-,608030-2-ND,608030-2,TE Connectivity AMP Connectors,"CPC DESIGNER KIT,SER 2 W/TOOL",0,0,"600.41000","0","1","Metal Box with Bin Guide","CPC","Active","Circular- Accessories, Contact, Housing","Assorted Backshells, Contacts, Tool"
-,-,608030-6-ND,608030-6,TE Connectivity AMP Connectors,"CPC DESIGNER KIT,SER 2 W/TOOL",0,0,"655.25000","0","1","Metal Box with Bin Guide","CPC","Active","Circular- Accessories, Contact, Housing","544 pcs - Assorted Backshells, Contacts, Tool"
-,//media.digikey.com/Photos/TE%20Connectivity/608030-5.jpg,A105286-ND,608030-5,TE Connectivity AMP Connectors,"CPC DESIGNER KIT,SER 1 W/TOOL",0,0,"670.34500","0","2","Metal Box with Bin Guide","CPC","Active","Circular- Accessories, Contact, Housing","446 pcs - Assorted Backshells, Contacts, Tool"
