Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Region Utilized","Form","Input Type","Voltage - Input","Voltage - Output","Current - Output (Max)","Power (Watts)","No Load Power Consumption","Polarization","Applications","Efficiency","Operating Temperature","Output Connector","Cord Length","Input Connector","Size / Dimension","Approvals"
https://www.phihong.com/admin/uploads/PSA120U-L6.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA120U-L6.jpg,993-1351-ND,PSA120U-240L6,Phihong USA,AC/DC DESKTOP ADAPTER 24V 120W,127,0,"37.86000","0","1","PSA120U-L6 (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","5A","120W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug R/A, 2.5mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","IEC 320-C14","5.98"" L x 2.87"" W x 1.46"" H (152.0mm x 73.0mm x 37.0mm)","CE, cULus, GS"
https://www.xppower.com/Portals/0/pdfs/SF_ALM65.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ALM65-Series.JPG,1470-3141-ND,ALM65US24,XP Power,AC/DC DESKTOP ADAPTER 24V 65W,189,0,"40.00000","0","1","ALM65 (65W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","80 ~ 264 VAC","24V","2.7A","65W","210mW (Max)","Positive Center","ITE (Commercial), Medical","Level VI","0°C ~ 60°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","35.4"" (0.9m)","IEC 320-C14","4.94"" L x 2.19"" W x 1.32"" H (125.5mm x 55.5mm x 33.5mm)","CB, CE"
http://www.deltaww.com/filecenter/Products/download/01/0101/010102/IPC/Datasheet%20DPS-120AB-3.pdf,//media.digikey.com/Photos/Delta%20Photos/DPS-120AB-3-B.jpg,941-1788-ND,DPS-120AB-3 B,Delta Electronics,AC/DC DESKTOP ADAPTER 24V 120W,158,0,"42.96000","0","1","-","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","5A","120W","-","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.57"" H (170.0mm x 85.0mm x 40.0mm)","BSMI, CB, CCC, CE, cULus, GS, KC, NOM, PSE, RCM"
https://www.cui.com/product/resource/digikeypdf/sdi90-u.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SDI90.jpg,102-3409-ND,SDI90-24-U-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 90W,644,0,"43.31000","0","1","SDI90-U (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","3.75A","90W","210mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","5.94"" L x 2.52"" W x 1.42"" H (151.0mm x 64.0mm x 36.0mm)","CE, cULus, FCC, GS, PSE"
https://www.cui.com/product/resource/digikeypdf/sdi90-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI90-24-U-P5R.jpg,102-4323-ND,SDI90-24-U-P5R,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 90W,177,0,"43.31000","0","1","SDI90-U (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","3.75A","90W","210mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","5.94"" L x 2.52"" W x 1.42"" H (151.0mm x 64.0mm x 36.0mm)","CE, cULus, FCC, GS, PSE"
http://inventuspower.com/wp-content/uploads/2015/11/65-Watt-Medical-Desktop-Power-Supply-_-Elpac-MWA065.pdf,//media.digikey.com/Photos/Iccnexergy/MWA065-3P-SERIES.jpg,EPS463-ND,MWA065012A-11A,Inventus Power,AC/DC DESKTOP ADAPTER 12V 65W,2285,0,"43.75000","0","1","MWA065 (65W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","12V","6A","72W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 5 Pin","72"" (1.83m)","IEC 320-C14","5.02"" L x 2.20"" W x 1.37"" H (127.6mm x 55.9mm x 34.8mm)","CB, CE, cTUVus"
https://www.xppower.com/Portals/0/pdfs/SF_VES90.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VES90_cut_1115.jpg,1470-3119-ND,VES90PS24,XP Power,AC/DC DESKTOP ADAPTER 24V 90W,152,0,"45.00000","0","1","VES90 (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","3.75A","90W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","5.47"" L x 2.28"" W x 1.22"" H (139.0mm x 58.0mm x 31.0mm)","CB"
https://www.xppower.com/Portals/0/pdfs/SF_VES90.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VES90_cut_1115.jpg,1470-3120-ND,VES90PS48,XP Power,AC/DC DESKTOP ADAPTER 48V 90W,134,0,"45.00000","0","1","VES90 (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","48V","1.875A","90W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","5.47"" L x 2.28"" W x 1.22"" H (139.0mm x 58.0mm x 31.0mm)","CB"
https://www.cui.com/product/resource/digikeypdf/etma_60w.pdf,//media.digikey.com/Photos/CUI%20Photos/ETMA_60watt.jpg,T1217-P5P-ND,ETMA150400UD-P5P-IC,CUI Inc.,AC/DC DESKTOP ADAPTER 15V 60W,1193,0,"45.44000","0","1","ETMA-UD (60W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","15V","4A","60W","300mW (Max)","Positive Center","Medical","Level V","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","48"" (1.22m)","IEC 320-C8","5.20"" L x 2.28"" W x 1.20"" H (132.0mm x 58.0mm x 30.5mm)","CE, cURus, TUV"
https://www.cui.com/product/resource/digikeypdf/etma_60w.pdf,//media.digikey.com/Photos/CUI%20Photos/ETMA_60watt.jpg,T1218-P5P-ND,ETMA120500UD-P5P-IC,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 60W,182,0,"45.70000","0","1","ETMA-UD (60W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","12V","5A","60W","300mW (Max)","Positive Center","Medical","Level V","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","28.35"" (720mm)","IEC 320-C8","5.20"" L x 2.28"" W x 1.20"" H (132.0mm x 58.0mm x 30.5mm)","CE, cURus, TUV"
https://www.cui.com/product/resource/digikeypdf/sdi90-u.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SDI90.jpg,102-3408-ND,SDI90-12-U-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 90W,645,0,"46.08000","0","1","SDI90-U (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","7A","84W","210mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","5.94"" L x 2.52"" W x 1.42"" H (151.0mm x 64.0mm x 36.0mm)","CE, cULus, FCC, GS, PSE"
http://inventuspower.com/wp-content/uploads/2015/12/InventusPower-Data-Sheet-FWC100-ClassI_072916.pdf,//media.digikey.com/Photos/Iccnexergy/MFG_FWC100012A-12A.jpg,EPS582-ND,FWC100012A-12A,Inventus Power,100 WATT DESKTOP POWER SUPPLY 12,153,0,"57.31000","0","1","ELPAC FWC100 (100W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","12V","8.3A","100W","200mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 60°C","DIN, 8 Pin","48"" (1.22m)","IEC 320-C14","7.09"" L x 2.27"" W x 1.52"" H (180.2mm x 57.5mm x 38.6mm)","CB, CE, cTUVus"
http://inventuspower.com/wp-content/uploads/2015/12/InventusPower-Data-Sheet-FWC100-ClassI_072916.pdf,//media.digikey.com/Photos/Inventus-Power/MFG_FWC100024A-11A.jpg,EPS570-ND,FWC100024A-11A,Inventus Power,AC/DC DESKTOP ADAPTER 24V 100W,347,0,"59.72000","0","1","ELPAC FWC100 (100W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","24V","4.1A","98W","200mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 60°C","DIN, 5 Pin","48"" (1.22m)","IEC 320-C14","7.09"" L x 2.27"" W x 1.52"" H (180.2mm x 57.5mm x 38.6mm)","CB, CE, cTUVus"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/41/volgen_KTPS90.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_260.jpg,62-1186-ND,KTPS90-1207,Kaga Electronics USA,AC/DC DESKTOP ADAPTER 12V 84W,356,0,"59.84000","0","1","KTPS90 (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","100 ~ 240 VAC","12V","7A","84W","-","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C6","5.47"" L x 2.40"" W x 1.42"" H (139.0mm x 61.0mm x 36.0mm)","CB, CE, cUL, GS, PSE, UL"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/41/volgen_KTPS90.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_260.jpg,62-1187-ND,KTPS90-2437,Kaga Electronics USA,AC/DC DESKTOP ADAPTER 24V 90W,237,0,"59.84000","0","1","KTPS90 (90W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","100 ~ 240 VAC","24V","3.75A","90W","-","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C6","5.47"" L x 2.40"" W x 1.42"" H (139.0mm x 61.0mm x 36.0mm)","CB, CE, cUL, GS, PSE, UL"
https://www.xppower.com/Portals/0/pdfs/SF_VES120.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VES120-Series.jpg,1470-3639-ND,VES120PS12,XP Power,"EXTERNAL PSU, 120W, LEVEL VI",479,0,"62.00000","0","1","VES120 (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","10A","120W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.61"" L x 2.80"" W x 1.48"" H (168.0mm x 71.0mm x 37.2mm)","CB, CCC, UL, GS"
https://www.xppower.com/Portals/0/pdfs/SF_VES120.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VES120-Series.jpg,1470-3641-ND,VES120PS24,XP Power,"EXTERNAL PSU, 120W, LEVEL VI",309,0,"62.00000","0","1","VES120 (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","5A","120W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.61"" L x 2.80"" W x 1.48"" H (168.0mm x 71.0mm x 37.2mm)","CB, CCC, UL, GS"
https://www.cui.com/product/resource/digikeypdf/sdi120-u.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SDI120.jpg,102-3411-ND,SDI120-24-U-P51,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 120W,592,0,"64.42000","0","1","SDI120-U (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","5A","120W","210mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Power DIN, 4 Pin","59"" (1.50m)","IEC 320-C14","6.62"" L x 2.60"" W x 1.54"" H (168.1mm x 66.0mm x 39.0mm)","CE, cULus, GS, PSE"
https://www.cui.com/product/resource/digikeypdf/sdi120-u.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SDI120.jpg,102-3410-ND,SDI120-12-U-P51,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 120W,829,0,"64.98000","0","1","SDI120-U (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","9A","108W","210mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.62"" L x 2.60"" W x 1.54"" H (168.1mm x 66.0mm x 39.0mm)","CE, cULus, GS, PSE"
https://www.xppower.com/Portals/0/pdfs/SF_VES150.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VES150P.JPG,1470-4467-ND,VES150PS24,XP Power,"AC-DC EXTERNAL PSU, 150W, LEVEL",165,0,"68.00000","0","1","VES150 (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","6.25A","150W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","-10°C ~ 60°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.66"" L x 2.79"" W x 1.56"" H (169.2mm x 70.9mm x 39.6mm)","CB, CCC, TUV, UL"
https://www.us.tdk-lambda.com/ftp/Specs/dtm65c.pdf,//media.digikey.com/Photos/TDK%20Photos/DTM65PW050C.jpg,285-2025-ND,DTM65PW050C,TDK-Lambda Americas Inc.,AC/DC DESKTOP ADAPTER 5V 40W,150,0,"70.70000","0","1","DTM65-C (65W)","Not For New Designs","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","5V","8A","40W","500mW (Max)","-","Medical","Level V","0°C ~ 50°C","Power DIN, 4 Pin","41.34"" (1.05m)","IEC 320-C14","5.20"" L x 2.71"" W x 1.57"" H (132.0mm x 69.0mm x 40.0mm)","CE"
http://inventuspower.com/wp-content/uploads/2015/12/InventusPower-Data-Sheet-MWA150_ClassI.pdf,//media.digikey.com/Photos/ICC%20Elpac%20Photos/MWA150024A-12A.jpg,EPS439-ND,MWA150018A-12A,Inventus Power,AC/DC DESKTOP ADAPTER 18V 150W,771,0,"72.32000","0","1","ELPAC MWA150 (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","18V","8.3A","149W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 8 Pin","72"" (1.83m)","IEC 320-C14","7.56"" L x 2.45"" W x 1.52"" H (192.0mm x 62.2mm x 38.7mm)","CB, CE, cTUVus"
http://inventuspower.com/wp-content/uploads/2015/12/InventusPower-Data-Sheet-MWA150_ClassI.pdf,//media.digikey.com/Photos/ICC%20Elpac%20Photos/MWA150024A-12A.jpg,EPS438-ND,MWA150015A-12A,Inventus Power,AC/DC DESKTOP ADAPTER 15V 150W,207,0,"76.76000","0","1","ELPAC MWA150 (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","15V","10A","150W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 8 Pin","48"" (1.22m)","IEC 320-C14","7.56"" L x 2.45"" W x 1.52"" H (192.0mm x 62.2mm x 38.7mm)","CB, CE, cTUVus"
//media.digikey.com/pdf/Data%20Sheets/Condor%20Power%20Supplies%20PDFs/Connector_Options_01.01.18.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_TE120.JPG,271-2971-ND,TE120A1251F01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC DESKTOP ADAPTER,164,0,"83.82000","0","1","TE120 (120W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","10A","120W","210mW (Max)","-","ITE (Commercial)","Level VI","-20°C ~ 50°C","Rectangular, 6 Position","45.3"" (1.15m)","IEC 320-C14","8.36"" L x 2.65"" W x 1.74"" H (212.4mm x 67.4mm x 44.3mm)","CE, cULus"
https://www.cui.com/product/resource/digikeypdf/etsa-150w-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_ETSA-150W-U.jpg,T1278-P51-ND,ETSA240625UC-P51-WP,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 150W,351,0,"86.18000","0","1","ETSA-U (150W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","24V","6.25A","150W","500mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Power DIN, 4 Pin","39.4"" (1.00m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.73"" H (170.0mm x 85.0mm x 44.0mm)","CE, cULus, TUVgs"
https://www.cui.com/product/resource/digikeypdf/etsa-150w-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_ETSA-150W-U.jpg,T1275-P51-ND,ETSA1201167UC-P51-WP,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 150W,249,0,"86.18000","0","1","ETSA-U (150W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","12V","11.67A","140W","500mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Power DIN, 4 Pin","39.4"" (1.00m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.73"" H (170.0mm x 85.0mm x 44.0mm)","CE, cULus, TUVgs"
http://www.deltapsu.com/products/download/Datasheet/MDS-150AAS24-FB,//media.digikey.com/Photos/Delta%20Photos/MDS-150AAS19%20BA.jpg,1145-1013-ND,MDS-150AAS24 BA,Delta Electronics,AC/DC DESKTOP ADAPTER 24V 150W,311,0,"89.28000","0","1","MDS","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","6.25A","150W","500mW (Max)","-","ITE (Commercial), Medical","Level VI","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.57"" H (170.0mm x 85.0mm x 40.0mm)","CB, CCC, CE, cURus"
http://www.deltapsu.com/products/download/Datasheet/MDS-150AAS12-FB,//media.digikey.com/Photos/Delta%20Photos/MDS-150AAS19%20BA.jpg,1145-1015-ND,MDS-150AAS12 BA,Delta Electronics,AC/DC DESKTOP ADAPTER 12V 150W,83,0,"89.28000","0","1","MDS","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","10A","120W","500mW (Max)","-","ITE (Commercial), Medical","Level VI","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.57"" H (170.0mm x 85.0mm x 40.0mm)","CB, CCC, CE, cURus"
http://www.deltapsu.com/products/download/Datasheet/MDS-150AAS19-FB,//media.digikey.com/Photos/Delta%20Photos/MDS-150AAS19%20BA.jpg,1145-1014-ND,MDS-150AAS19 BA,Delta Electronics,AC/DC DESKTOP ADAPTER 19V 150W,30,0,"89.28000","0","1","MDS","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","19V","7.89A","150W","500mW (Max)","-","ITE (Commercial), Medical","Level VI","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","6.69"" L x 3.35"" W x 1.57"" H (170.0mm x 85.0mm x 40.0mm)","CB, CCC, CE, cURus"
https://www.cui.com/product/resource/digikeypdf/etma_110w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_ETMA_110W.jpg,T1237-P51-ND,ETMA240460UC-P51-WP,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 110W,143,0,"95.50000","0","1","ETMA-U (110W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","24V","4.6A","110W","300mW (Max)","-","Medical","Level V","0°C ~ 40°C","Power DIN, 4 Pin","41.34"" (1.05m)","IEC 320-C14","6.69"" L x 2.55"" W x 1.52"" H (170.0mm x 64.8mm x 38.5mm)","CB, CE, cURus"
http://inventuspower.com/wp-content/uploads/2015/11/220-Watt-Medical-Power-Supply-_-Elpac-MWA220-_-220W-Power-Supply.pdf,//media.digikey.com/Photos/Iccnexergy/MWA220-5PIN-SERIES.jpg,EPS507-ND,MWA220048A-11A,Inventus Power,AC/DC DESKTOP ADAPTER 48V 220W,1196,0,"96.95000","0","1","MWA220 (220W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","48V","4.6A","221W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 5 Pin","72"" (1.83m)","IEC 320-C14","8.20"" L x 2.90"" W x 1.60"" H (208.0mm x 73.0mm x 39.0mm)","CB, CE, cTUVus"
https://www.us.tdk-lambda.com/ftp/Specs/dt100150d.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DT100%5E150-D-Series.jpg,285-2466-ND,DT150PW120D,TDK-Lambda Americas Inc.,AC/DC DESKTOP ADAPTER 12V 150W,668,0,"99.00000","0","1","DT150-D (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","11.67A","140W","-","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Power DIN, 4 Pin","41.34"" (1.05m)","IEC 320-C14","6.70"" L x 3.35"" W x 1.73"" H (170.0mm x 85.0mm x 44.0mm)","-"
https://www.us.tdk-lambda.com/ftp/Specs/dt100150d.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DT100%5E150-D-Series.jpg,285-2471-ND,DT150PW480D,TDK-Lambda Americas Inc.,AC/DC DESKTOP ADAPTER 48V 150W,191,0,"99.00000","0","1","DT150-D (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","48V","3.13A","150W","-","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Power DIN, 4 Pin","41.34"" (1.05m)","IEC 320-C14","6.70"" L x 3.35"" W x 1.73"" H (170.0mm x 85.0mm x 44.0mm)","-"
https://www.us.tdk-lambda.com/ftp/Specs/dt100150d.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DT100%5E150-D-Series.jpg,285-2469-ND,DT150PW240D,TDK-Lambda Americas Inc.,AC/DC DESKTOP ADAPTER 24V 150W,103,0,"99.00000","0","1","DT150-D (150W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","6.25A","150W","-","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Power DIN, 4 Pin","41.34"" (1.05m)","IEC 320-C14","6.70"" L x 3.35"" W x 1.73"" H (170.0mm x 85.0mm x 44.0mm)","-"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/146/KTPS200-VI.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_KTPS200%20Series.jpg,62-1256-ND,KTPS200-24083-VI,Kaga Electronics USA,AC/DC DESKTOP ADAPTER 24V 200W,219,0,"100.07000","0","1","KTPS200 (200W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","100 ~ 240 VAC","24V","8.3A","199W","-","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Power DIN, 4 Pin","47.2"" (1.20m)","IEC 320-C14","7.20"" L x 3.19"" W x 1.67"" H (183.0mm x 81.0mm x 42.3mm)","CB, CE, cUL, GS, PSE, UL"
http://inventuspower.com/wp-content/uploads/2015/11/MWA180-Series-Inventus-Power.pdf,//media.digikey.com/Photos/Iccnexergy/MWA180024A-12A.jpg,EPS539-ND,MWA180024A-12A,Inventus Power,AC/DC DESKTOP ADAPTER 24V 180W,52,0,"101.25000","0","1","MWA180 (180W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","24V","7.5A","180W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 8 Pin","72"" (1.83m)","IEC 320-C14","8.20"" L x 2.90"" W x 1.60"" H (208.0mm x 73.0mm x 39.0mm)","CB, CE, cTUVus"
http://inventuspower.com/wp-content/uploads/2015/11/220-Watt-Medical-Power-Supply-_-Elpac-MWA220-_-220W-Power-Supply.pdf,//media.digikey.com/Photos/Iccnexergy/MWA220-6POS-SERIES.jpg,EPS512-ND,MWA220012A-13A,Inventus Power,AC/DC DESKTOP ADAPTER 12V 220W,157,0,"103.20000","0","1","MWA220 (220W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","12V","18.3A","220W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","Rectangular, 6 Position","48"" (1.22m)","IEC 320-C14","8.20"" L x 2.90"" W x 1.60"" H (208.0mm x 73.0mm x 39.0mm)","CB, CE, cTUVus"
http://inventuspower.com/wp-content/uploads/2015/11/220-Watt-Medical-Power-Supply-_-Elpac-MWA220-_-220W-Power-Supply.pdf,//media.digikey.com/Photos/Iccnexergy/MWA220-8PIN-SERIES.jpg,EPS513-ND,MWA220024A-12A,Inventus Power,AC/DC DESKTOP ADAPTER 24V 220W,95,0,"103.20000","0","1","MWA220 (220W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","85 ~ 264 VAC","24V","9.2A","221W","500mW (Max)","-","Medical","Level V","0°C ~ 60°C","DIN, 8 Pin","72"" (1.83m)","IEC 320-C14","8.20"" L x 2.90"" W x 1.60"" H (208.0mm x 73.0mm x 39.0mm)","CB, CE, cTUVus"
https://www.xppower.com/Portals/0/pdfs/SF_AHE220.pdf,//media.digikey.com/Photos/XP%20Power/MFG_AHE220-SERIES.jpg,1470-3054-ND,AHE220PS24,XP Power,AC/DC DESKTOP ADAPTER 24V 220W,85,0,"113.00000","0","1","AHE220 (220W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","9.16A","220W","210mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 60°C","Rectangular, 6 Position","59"" (1.50m)","IEC 320-C14","7.76"" L x 3.46"" W x 1.73"" H (197.0mm x 88.0mm x 44.0mm)","CB"
https://www.cui.com/product/resource/digikeypdf/etma_200w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_ETMA_200W.jpg,T1238-P51-ND,ETMA240833UC-P51-WP,CUI Inc.,AC/DC DESKTOP ADAPTER 24V 200W,304,0,"134.18000","0","1","ETMA-U (200W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","24V","8.33A","200W","500mW (Max)","-","Medical","Level V","0°C ~ 50°C","Power DIN, 4 Pin","39.4"" (1.00m)","IEC 320-C14","7.42"" L x 4.11"" W x 2.36"" H (188.5mm x 104.5mm x 60.0mm)","CB, CE, cURus"
https://www.cui.com/product/resource/digikeypdf/etma_200w.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_ETMA_200W.jpg,T1239-P51-ND,ETMA360555UC-P51-WP,CUI Inc.,AC/DC DESKTOP ADAPTER 36V 200W,205,0,"134.19000","0","1","ETMA-U (200W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","36V","5.55A","200W","500mW (Max)","-","Medical","Level V","0°C ~ 50°C","Power DIN, 4 Pin","39.4"" (1.00m)","IEC 320-C14","7.42"" L x 4.11"" W x 2.36"" H (188.5mm x 104.5mm x 60.0mm)","CB, CE, cURus"
