Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2661TR-ND,ECS-320-10-33-JTL-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,2000,0,"0.29600","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","32MHz","±20ppm","±20ppm","10pF","40 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2661CT-ND,ECS-320-10-33-JTL-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,2000,169,"0.61000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","32MHz","±20ppm","±20ppm","10pF","40 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2661DKR-ND,ECS-320-10-33-JTL-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,2000,169,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","32MHz","±20ppm","±20ppm","10pF","40 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
-,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1697-2-ND,CX2016DB27120B0HLLC1,Kyocera International Inc. Electronic Components,CRYSTAL 27.1200MHZ 6PF SMD,159000,0,"0.30000","0","3000","Tape & Reel (TR)","CX2016DB, Kyocera","Active","MHz Crystal","27.12MHz","-","±20ppm","6pF","60 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.018"" (0.45mm)"
-,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1697-1-ND,CX2016DB27120B0HLLC1,Kyocera International Inc. Electronic Components,CRYSTAL 27.1200MHZ 6PF SMD,161083,0,"0.66000","0","1","Cut Tape (CT)","CX2016DB, Kyocera","Active","MHz Crystal","27.12MHz","-","±20ppm","6pF","60 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.018"" (0.45mm)"
-,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1697-6-ND,CX2016DB27120B0HLLC1,Kyocera International Inc. Electronic Components,CRYSTAL 27.1200MHZ 6PF SMD,161083,0,"Digi-Reel","0","1","Digi-Reel®","CX2016DB, Kyocera","Active","MHz Crystal","27.12MHz","-","±20ppm","6pF","60 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.018"" (0.45mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3801TR-ND,FA-20H 32.0000MF20X-K3,EPSON,CRYSTAL 32.0000MHZ 10PF SMD,137750,0,"0.30000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3801CT-ND,FA-20H 32.0000MF20X-K3,EPSON,CRYSTAL 32.0000MHZ 10PF SMD,138010,0,"0.50000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3801DKR-ND,FA-20H 32.0000MF20X-K3,EPSON,CRYSTAL 32.0000MHZ 10PF SMD,138010,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB14745H0KPQCC_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1699-2-ND,CX3225SB14745H0KPQCC,Kyocera International Inc. Electronic Components,CRYSTAL 14.7450MHZ 12PF SMD,63000,0,"0.30000","0","3000","Tape & Reel (TR)","CX3225SB, Kyocera","Active","MHz Crystal","14.745MHz","-","±30ppm","12pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB14745H0KPQCC_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1699-1-ND,CX3225SB14745H0KPQCC,Kyocera International Inc. Electronic Components,CRYSTAL 14.7450MHZ 12PF SMD,64785,0,"0.66000","0","1","Cut Tape (CT)","CX3225SB, Kyocera","Active","MHz Crystal","14.745MHz","-","±30ppm","12pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB14745H0KPQCC_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1699-6-ND,CX3225SB14745H0KPQCC,Kyocera International Inc. Electronic Components,CRYSTAL 14.7450MHZ 12PF SMD,64785,0,"Digi-Reel","0","1","Digi-Reel®","CX3225SB, Kyocera","Active","MHz Crystal","14.745MHz","-","±30ppm","12pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/USY1N-H1-13168-00_ST3215SB_Spec.pdf,//media.digikey.com/Renders/AVX%20Renders/ST3215SB%20Series.jpg,1253-1113-2-ND,ST3215SB32768C0HPWBB,Kyocera International Inc. Electronic Components,CRYSTAL 32.7680KHZ 7PF SMD,27000,0,"0.30000","0","3000","Tape & Reel (TR)","ST3215SB, Kyocera","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","7pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/USY1N-H1-13168-00_ST3215SB_Spec.pdf,//media.digikey.com/Renders/AVX%20Renders/ST3215SB%20Series.jpg,1253-1113-1-ND,ST3215SB32768C0HPWBB,Kyocera International Inc. Electronic Components,CRYSTAL 32.7680KHZ 7PF SMD,27183,0,"0.66000","0","1","Cut Tape (CT)","ST3215SB, Kyocera","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","7pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/USY1N-H1-13168-00_ST3215SB_Spec.pdf,//media.digikey.com/Renders/AVX%20Renders/ST3215SB%20Series.jpg,1253-1113-6-ND,ST3215SB32768C0HPWBB,Kyocera International Inc. Electronic Components,CRYSTAL 32.7680KHZ 7PF SMD,27183,0,"Digi-Reel","0","1","Digi-Reel®","ST3215SB, Kyocera","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","7pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB12000D0GZJC1_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1696-2-ND,CX3225SB12000D0GZJC1,Kyocera International Inc. Electronic Components,CRYSTAL 12.0000MHZ 8PF SMD,21000,0,"0.30000","0","3000","Tape & Reel (TR)","CX3225SB, Kyocera","Active","MHz Crystal","12MHz","±15ppm","±15ppm","8pF","150 Ohms","Fundamental","-25°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB12000D0GZJC1_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1696-1-ND,CX3225SB12000D0GZJC1,Kyocera International Inc. Electronic Components,CRYSTAL 12.0000MHZ 8PF SMD,21676,0,"0.66000","0","1","Cut Tape (CT)","CX3225SB, Kyocera","Active","MHz Crystal","12MHz","±15ppm","±15ppm","8pF","150 Ohms","Fundamental","-25°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225SB12000D0GZJC1_Spec.pdf,"//media.digikey.com/Renders/AVX%20Renders/4-SMD,%20No%20Lead%20(DFN,%20LCC).jpg",1253-1696-6-ND,CX3225SB12000D0GZJC1,Kyocera International Inc. Electronic Components,CRYSTAL 12.0000MHZ 8PF SMD,21676,0,"Digi-Reel","0","1","Digi-Reel®","CX3225SB, Kyocera","Active","MHz Crystal","12MHz","±15ppm","±15ppm","8pF","150 Ohms","Fundamental","-25°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3631TR-ND,FA-20H 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,13750,0,"0.30000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3631CT-ND,FA-20H 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,13781,0,"0.50000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER3631DKR-ND,FA-20H 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,13781,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4045TR-ND,FA-20H 40.0000MF10Z-K3,EPSON,CRYSTAL 40.00 MHZ 10PF SMD,13500,0,"0.30000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","40MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4045CT-ND,FA-20H 40.0000MF10Z-K3,EPSON,CRYSTAL 40.00 MHZ 10PF SMD,20247,0,"0.50000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","40MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4045DKR-ND,FA-20H 40.0000MF10Z-K3,EPSON,CRYSTAL 40.00 MHZ 10PF SMD,20247,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","40MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4237TR-ND,FA-20H 24.0000MF20X-K3,EPSON,CRYSTAL 24.00 MHZ 10.0PF SMD,4500,0,"0.30000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","24MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4237CT-ND,FA-20H 24.0000MF20X-K3,EPSON,CRYSTAL 24.00 MHZ 10.0PF SMD,4575,0,"0.50000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","24MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4237DKR-ND,FA-20H 24.0000MF20X-K3,EPSON,CRYSTAL 24.00 MHZ 10.0PF SMD,4575,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","24MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4240TR-ND,FA-20H 25.0000MF20X-K3,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3750,0,"0.30000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","25MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4240CT-ND,FA-20H 25.0000MF20X-K3,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3907,0,"0.50000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","25MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4240DKR-ND,FA-20H 25.0000MF20X-K3,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3907,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","25MHz","±20ppm","±10ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC2129TR-ND,ECS-.327-6-17X-C-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,3000,15000,"0.30000","0","3000","Tape & Reel (TR)","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±10ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC2129CT-ND,ECS-.327-6-17X-C-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,3375,15000,"0.66000","0","1","Cut Tape (CT)","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±10ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC2129DKR-ND,ECS-.327-6-17X-C-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,3375,15000,"Digi-Reel","0","1","Digi-Reel®","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±10ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2076TR-ND,ECS-80-20-5PX-TR,ECS Inc.,CRYSTAL 8.0000MHZ 20PF SMD,1000,43000,"0.14400","0","1000","Tape & Reel (TR)","CSM-7X","Active","MHz Crystal","8MHz","±50ppm","±30ppm","20pF","60 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2076CT-ND,ECS-80-20-5PX-TR,ECS Inc.,CRYSTAL 8.000 MHZ 20PF SMD,2160,43390,"0.30000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","8MHz","±50ppm","±30ppm","20pF","60 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2076DKR-ND,ECS-80-20-5PX-TR,ECS Inc.,CRYSTAL 8.000 MHZ 20PF SMD,2160,43390,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","8MHz","±50ppm","±30ppm","20pF","60 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2590TR-ND,ECS-260-18-30B-AGM-TR,ECS Inc.,CRYSTAL 26MHZ 18PF SMD,3000,2000,"0.30400","0","1000","Tape & Reel (TR)","ECX-53B","Active","MHz Crystal","26MHz","±30ppm","±25ppm","18pF","30 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2590CT-ND,ECS-260-18-30B-AGM-TR,ECS Inc.,CRYSTAL 26MHZ 18PF SMD,3000,2136,"0.63000","0","1","Cut Tape (CT)","ECX-53B","Active","MHz Crystal","26MHz","±30ppm","±25ppm","18pF","30 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2590DKR-ND,ECS-260-18-30B-AGM-TR,ECS Inc.,CRYSTAL 26MHZ 18PF SMD,3000,2136,"Digi-Reel","0","1","Digi-Reel®","ECX-53B","Active","MHz Crystal","26MHz","±30ppm","±25ppm","18pF","30 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2731TR-ND,ECS-120-20-30B-AGL-TR,ECS Inc.,CRYSTAL 12MHZ 20PF SMD,3000,1000,"0.30400","0","1000","Tape & Reel (TR)","ECX-53B","Active","MHz Crystal","12MHz","±30ppm","±25ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2731CT-ND,ECS-120-20-30B-AGL-TR,ECS Inc.,CRYSTAL 12MHZ 20PF SMD,3490,1135,"0.63000","0","1","Cut Tape (CT)","ECX-53B","Active","MHz Crystal","12MHz","±30ppm","±25ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2731DKR-ND,ECS-120-20-30B-AGL-TR,ECS Inc.,CRYSTAL 12MHZ 20PF SMD,3490,1135,"Digi-Reel","0","1","Digi-Reel®","ECX-53B","Active","MHz Crystal","12MHz","±30ppm","±25ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2732TR-ND,ECS-160-18-30B-JEM-TR,ECS Inc.,CRYSTAL 16MHZ 18PF SMD,3000,0,"0.30400","0","1000","Tape & Reel (TR)","ECX-53B","Active","MHz Crystal","16MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2732CT-ND,ECS-160-18-30B-JEM-TR,ECS Inc.,CRYSTAL 16MHZ 18PF SMD,3617,204,"0.63000","0","1","Cut Tape (CT)","ECX-53B","Active","MHz Crystal","16MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2732DKR-ND,ECS-160-18-30B-JEM-TR,ECS Inc.,CRYSTAL 16MHZ 18PF SMD,3617,204,"Digi-Reel","0","1","Digi-Reel®","ECX-53B","Active","MHz Crystal","16MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
http://www.ecsxtal.com/store/pdf/ecx_53b.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-53B5-SERIES.jpg,XC2674TR-ND,ECS-110.5-18-30B-AGN-TR,ECS Inc.,CRYSTAL 11.0592MHZ 18PF SMD,2000,0,"0.30400","0","1000","Tape & Reel (TR)","ECX-53B","Active","MHz Crystal","11.0592MHz","±30ppm","±25ppm","18pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.033"" (0.85mm)"
