Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR626SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR626_6.8mmx2.6mm.JPG,728-1095-ND,SR626SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 6.8MM,303,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","28mAh","0.27"" Dia x 0.10"" H (6.8mm x 2.6mm)","Requires Holder"
http://data.energizer.com/pdfs/397-396.pdf,//media.digikey.com/photos/Energizer%20Photos/397-396TS.jpg,N111-ND,397-396TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 7.9MM,403,0,"1.10000","0","1","397/396","Active","Silver Oxide","Coin, 7.9mm","1.55V","33mAh","0.31"" Dia x 0.10"" H (7.9mm x 2.6mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1632-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-1632%5EV1AN.JPG,P656-ND,CR-1632/V1AN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,338,0,"1.58000","0","1","CR1632","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","140mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR927W_DS.pdf,-,728-1116-ND,SR927W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,274,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","60mAh","0.37"" Dia x 0.11"" H (9.5mm x 2.8mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR920SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR920SW.JPG,728-1104-ND,SR920SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,102,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","46mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1130SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR1130_11.6mmx3.1mm.JPG,728-1108-ND,SR1130SW,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,36,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","80mAh","0.46"" Dia x 0.12"" H (11.6mm x 3.1mm)","Requires Holder"
//media.digikey.com/pdf/Data Sheets/Panasonic Batteries PDFS/BR-1.2AAE5P.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-1^2AAE5P.JPG,P631-ND,BR-1/2AAE5PN,Panasonic - BSG,BATTERY LITHIUM 3V 1/2 AA,53,0,"4.51000","0","1","BR-1/2AA","Active","Lithium Poly-Carbon Monoflouride","1/2AA","3V","1Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","PC Pin (Horizontal Mount)"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/B9650T.pdf,//media.digikey.com/Photos/Fedco%20Batteries/B9650T.jpg,1706-1005-ND,B9650T,Fedco Batteries,BATTERY LITHIUM 3V 1.2AH,35,0,"16.00000","0","1","Energy+","Active","Lithium","2/3AA","3V","1.2Ah","0.58"" Dia x 1.04"" H (14.7mm x 26.4mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/LS14500-MDS.pdf,-,1706-1009-ND,LS14500-MDS,Fedco Batteries,BATTERY LITHIUM 3.6V 2.6AH,30,0,"18.00000","0","1","Energy+","Active","Lithium","AA","3.6V","2.6Ah","0.58"" Dia x 1.99"" H (14.7mm x 50.5mm)","Wire Leads with Connector"
-,//media.digikey.com/Photos/Panasonic%20Photos/AFP1801.jpg,1110-3186-ND,AFP1801,Panasonic Industrial Automation Sales,BATTERY LITHIUM 3V 160MAH,55,0,"25.00000","0","1","FP","Active","Lithium","-","3V","160mAh","0.46"" Dia x 0.43"" H (11.6mm x 10.8mm)","Wire Leads with Connector"
-,//media.digikey.com/photos/Panasonic%20Photos/AFP8801.JPG,1110-3989-ND,AFP8801,Panasonic Industrial Automation Sales,BATTERY LITHIUM 3V 1.2AH,49,0,"27.00000","0","1","FP","Active","Lithium","2/3A","3V","1.2Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","Wire Leads with Connector"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2325%5EVCN.JPG,P194-ND,BR-2325/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,757,0,"1.71000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr2.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2PA%5E1BOEM.jpg,P155-ND,CR-2PA/1B,Panasonic - BSG,BATTERY LITHIUM 3V CR2 RETAIL,83,0,"6.24000","0","1","CR2","Active","Lithium Manganese Dioxide","CR2","3V","850mAh","0.61"" Dia x 1.06"" H (15.6mm x 27.0mm)","Button Top (Extending)"
https://industrial.panasonic.com/cdbs/www-data/pdf2/AAD4000/AAD4000C1.pdf,//media.digikey.com/photos/Panasonic%20Photos/2CR-5MPA^1B.jpg,P073-ND,2CR-5MPA/1B,Panasonic - BSG,BATTERY LITHIUM 6V 2CR5 RETAIL,41,0,"10.19000","0","1","-","Active","Lithium Manganese Dioxide","2CR5","6V","1.4Ah","1.34"" L x 0.67"" W x 1.77"" H (34.0mm x 17.0mm x 45.0mm)","Flat Top (Side Contacts)"
http://data.energizer.com/pdfs/2cr5.pdf,//media.digikey.com/photos/Energizer%20Photos/EL2CR5BP.jpg,N073-ND,EL2CR5BP,Energizer Battery Company,BATTERY LITHIUM 6V 2CR5,41,0,"12.84000","0","1","-","Active","Lithium Manganese Dioxide","2CR5","6V","1.5Ah","1.34"" L x 0.67"" W x 1.77"" H (34.0mm x 17.0mm x 45.0mm)","Flat Top (Side Contacts)"
http://data.energizer.com/pdfs/10.pdf,//media.digikey.com/Photos/Energizer%20Photos/AZ10DP-8.jpg,N406-ND,AZ10DP-8,Energizer Battery Company,BATTERY ZINC 1.4V COIN 5.8MM 8PK,28,0,"13.15000","0","1","10","Active","Zinc Air","Coin, 5.8mm","1.4V","91mAh","0.23"" Dia x 0.14"" H (5.8mm x 3.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/B9670MC.pdf,-,1706-1006-ND,B9670MC,Fedco Batteries,BATTERY LITHIUM 3.6V 2.1AH,80,0,"18.00000","0","1","Energy+","Active","Lithium","2/3A","3.6V","2.1Ah","0.68"" Dia x 1.32"" H (17.3mm x 33.5mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/BR-23A4F.pdf,//media.digikey.com/Photos/Fedco%20Batteries/BR-2%5E3A4F.jpg,1706-1007-ND,BR-2/3A4F,Fedco Batteries,BATTERY LITHIUM 6V 2.9AH,46,0,"42.00000","0","1","Energy+","Active","Lithium","-","6V","2.9Ah","1.80"" L x 1.38"" W x 1.33"" H (45.7mm x 35.1mm x 33.8mm)","Wire Leads with Connector"
http://data.energizer.com/pdfs/cr1220.pdf,-,N739-ND,ECR1220,Energizer Battery Company,BATTERY LITHIUM COIN 3V 1220,699,0,"1.13000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","37mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR527SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR527_5.8mmx2.8mm.JPG,728-1092-ND,SR527SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 5.8MM,140,0,"1.15000","0","1","-","Active","Silver Oxide","Coin, 5.8mm","1.55V","22mAh","0.23"" Dia x 0.11"" H (5.8mm x 2.8mm)","Requires Holder"
http://data.energizer.com/pdfs/cr1616.pdf,-,N740-ND,ECR1616,Energizer Battery Company,BATTERY LITHIUM COIN 3V 1616,957,0,"1.27000","0","1","CR1616","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","60mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR726SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR726_7.9mmx2.6mm.JPG,728-1099-ND,SR726SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,578,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","34mAh","0.31"" Dia x 0.10"" H (7.9mm x 2.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR721SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR721_7.9mmx2.0mm.JPG,728-1098-ND,SR721SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,385,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","23mAh","0.31"" Dia x 0.08"" H (7.9mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR721W_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR721_7.9mmx2.0mm.JPG,728-1112-ND,SR721W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,260,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","26mAh","0.31"" Dia x 0.08"" H (7.9mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR726W_DS.pdf,-,728-1113-ND,SR726W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,217,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","34mAh","0.31"" Dia x 0.10"" H (7.9mm x 2.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR716SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR716_7.9mmx1.6mm.JPG,728-1097-ND,SR716SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,59,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","21mAh","0.31"" Dia x 0.06"" H (7.9mm x 1.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR726W_DS.pdf,-,728-1122-ND,SR726W-5SE,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,500,0,"1.59000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","34mAh","0.31"" Dia x 0.10"" H (7.9mm x 2.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR721W_DS.pdf,-,728-1121-ND,SR721W-5SE,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,75,0,"1.59000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","26mAh","0.31"" Dia x 0.08"" H (7.9mm x 2.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2450W.jpg,CR2450W/03M1AWW-ND,CR2450W/03M1AWW,Murata Electronics North America,CR HEAT-RESISTANT,135,0,"1.66000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","550mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR512SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR512_5.8mmx1.3mm.JPG,728-1089-ND,SR512SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 5.8MM,661,0,"1.73000","0","1","-","Active","Silver Oxide","Coin, 5.8mm","1.55V","5.5mAh","0.23"" Dia x 0.05"" H (5.8mm x 1.3mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR731SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR731_7.9mmx3.1mm.JPG,728-1100-ND,SR731SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,619,0,"1.73000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","36mAh","0.31"" Dia x 0.12"" H (7.9mm x 3.1mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR41W_DS.pdf,-,728-1114-ND,SR41W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,297,0,"1.73000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","45mAh","0.31"" Dia x 0.14"" H (7.9mm x 3.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR41SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR41_7.9mmx3.6mm.JPG,728-1101-ND,SR41SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,262,0,"1.73000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","45mAh","0.31"" Dia x 0.14"" H (7.9mm x 3.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR712SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR712_7.9mmx1.3mm.JPG,728-1096-ND,SR712SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 7.9MM,169,0,"1.73000","0","1","-","Active","Silver Oxide","Coin, 7.9mm","1.55V","10mAh","0.31"" Dia x 0.05"" H (7.9mm x 1.3mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802803679262/CR2450X-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2450X.jpg,490-18192-ND,CR2450X/09M2BWW,Murata Electronics North America,COIN MANGANESE DIOXIDE LITHIUM B,900,0,"1.89000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","600mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1120W_DS.pdf,-,728-1117-ND,SR1120W,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,382,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","53mAh","0.46"" Dia x 0.08"" H (11.6mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR936SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR936_9.5mmx3.6mm.JPG,728-1106-ND,SR936SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,307,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","85mAh","0.37"" Dia x 0.14"" H (9.5mm x 3.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1130W_DS.pdf,-,728-1118-ND,SR1130W,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,305,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","80mAh","0.46"" Dia x 0.12"" H (11.6mm x 3.1mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR920W_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR920_9.5mmx2.0mm.JPG,728-1115-ND,SR920W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,82,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","42mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1120SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR1120_11.6mmx2.0mm.JPG,728-1107-ND,SR1120SW,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,66,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","53mAh","0.46"" Dia x 0.08"" H (11.6mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR916SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR916_9.5mmx1.5mm.JPG,728-1103-ND,SR916SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,55,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","27mAh","0.37"" Dia x 0.06"" H (9.5mm x 1.5mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1130W_DS.pdf,-,728-1126-ND,SR1130W-5SE,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,99,0,"2.31000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","80mAh","0.46"" Dia x 0.12"" H (11.6mm x 3.1mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR1120W_DS.pdf,-,728-1125-ND,SR1120W-5SE,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,82,0,"2.31000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","53mAh","0.46"" Dia x 0.08"" H (11.6mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR920W_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR920_9.5mmx2.0mm.JPG,728-1123-ND,SR920W-5SE,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,80,0,"2.31000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","42mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR912SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR912_9.5mmx1.3mm.JPG,728-1102-ND,SR912SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,42,0,"3.62000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","15mAh","0.37"" Dia x 0.05"" H (9.5mm x 1.3mm)","Requires Holder"
http://www.fdk.com/battery/lithium_e/data_sheet/CR17335E-R_spec-sheet.pdf,//media.digikey.com/Photos/FDK%20America/CR17335E-R.jpg,SY607-ND,CR17335E-R,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR17335,81,0,"6.44000","0","1","-","Active","Lithium Manganese Dioxide","CR17335","3V","1.6Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","Button Top (Extending)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/1.5vseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR14XWA%5EBB.jpg,P644T-ND,LR14XWA/BB,Panasonic - BSG,BATTERY ALKALINE 1.5V C,385,0,"2.01000","0","1","LR14","Active","Alkaline Manganese Dioxide","C","1.5V","-","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Solder Tab"
-,-,TL-4934/P-ND,TL-4934/P,Tadiran Batteries,BATT LITHIUM 3.6V WAFER 32.9MM,59,0,"8.18000","0","1","TL4934","Active","Lithium Thionyl Chloride","1/10D","3.6V","1Ah","1.30"" Dia x 0.28"" H (32.9mm x 7.2mm)","PC Pin"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/A76VP.jpg,N402-ND,A76,Energizer Battery Company,BATTERY ALKA 1.5V BUTTON 11.6MM,3836,0,"0.54000","0","1","A76","Active","Alkaline Manganese Dioxide","Coin, 11.6mm","1.5V","150mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1620-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1620.jpg,P035-ND,CR-1620/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,42,0,"1.03000","0","1","CR1620","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","75mAh","0.63"" Dia x 0.08"" H (16.0mm x 2.0mm)","Requires Holder"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032%5EHSN.JPG,P658-ND,CR-2032/HF1N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,0,0,"1.17000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3633,//media.digikey.com/photos/Panasonic%20Photos/CR3032.jpg,P121-ND,CR3032,Panasonic - BSG,BATTERY LITHIUM 3V COIN 30MM,0,0,"2.34000","0","1","CR3032","Active","Lithium Manganese Dioxide","Coin, 30.0mm","3V","500mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.2mm)","Requires Holder"
http://www.tadiranbat.com/assets/tl-5930.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5930^S.jpg,439-1021-ND,TL-5930/S,Tadiran Batteries,BATTERY LITHIUM 3.6V D,0,0,"20.92000","0","1","iXtra","Active","Lithium Thionyl Chloride","D","3.6V","19Ah","1.30"" Dia x 2.42"" H (32.9mm x 61.5mm)","Button Top (Extending)"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR927_9.5mmx2.8mm.JPG,728-1105-ND,SR927SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 9.5MM,7,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","60mAh","0.37"" Dia x 0.11"" H (9.5mm x 2.8mm)","Requires Holder"
http://www.tadiranbat.com/assets/tl-4902.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5902^P.jpg,439-1060-ND,TL-4902/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,0,0,"6.32000","0","1","XOL","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1.2Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Axial Leaded"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br3032-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-3032%5EVCN.jpg,P655-ND,BR-3032/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 30MM,0,0,"3.28000","0","1","BR3032","Active","Lithium Poly-Carbon Monoflouride","Coin, 30.0mm","3V","500mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.2mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/BR2_3A-AB.pdf,-,1706-1008-ND,BR2/3A-AB,Fedco Batteries,BATTERY LITHIUM 3V 1.2AH,11,0,"16.00000","0","1","Energy+","Active","Lithium","2/3A","3V","1.2Ah","0.68"" Dia x 1.38"" H (17.3mm x 35.1mm)","Wire Leads with Connector"
http://data.energizer.com/pdfs/675.pdf,//media.digikey.com/photos/Energizer%20Photos/AZ675DP-8.JPG,N729-ND,AZ675DP-8,Energizer Battery Company,BATTERY ZINC 1.5V BUTTON 11.6MM,12,0,"16.23000","0","1","675","Active","Zinc Air","Coin, 11.6mm","1.4V","620mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
http://www.ia.omron.com/data_pdf/cat/h7e_-n_ds_e_9_2_csm119.pdf,//media.digikey.com/Photos/Omron%20Auto/Y92S-36.JPG,Z6283-ND,Y92S-36,Omron Automation and Safety,BATTERY LITHIUM 3V COIN 24.5MM,4,0,"25.11000","0","1","-","Active","Lithium","Coin, 24.5mm","3V","-","-","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr-v3p.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-V3A^1B.jpg,P212-ND,CR-V3A/1B,Panasonic - BSG,BATTERY LITHIUM 3V CR-V3 RETAIL,11,0,"11.39000","0","1","-","Active","Lithium Manganese Dioxide","CR-V3","3V","3Ah","1.13"" L x 0.57"" W x 2.06"" H (28.6mm x 14.6mm x 52.2mm)","Flat Top (Non-Extending)"
https://www.murata.com/en-us/products/productdata/8802945564702/LR41-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/LR41.jpg,490-18189-ND,LR41/8MR1WW,Murata Electronics North America,ALKALINE MANGANESE BATTERIES,0,0,"0.64000","0","1","-","Active","Alkaline Manganese Dioxide","Coin, 7.9mm","1.5V","45mAh","0.31"" Dia x 0.14"" H (7.9mm x 3.6mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802803712030/CR2032R-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2032R.jpg,490-18194-ND,CR2032R/14M2BWW,Murata Electronics North America,COIN MANGANESE DIOXIDE LITHIUM B,0,0,"1.08000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","200mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://www.murata.com/en-eu/products/en-gb/products/productdata/8802803744798/CR2032X-DATASHEET.pdf,-,490-18609-ND,CR2032X-HE1AAWW,Murata Electronics North America,COIN MANGANESE DIOXIDE LITHIUM,0,0,"1.08000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","220mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
