Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Current - Max","Region Utilized","Overload Protection","Connector - AC Input","Connector - AC Output","Voltage - Input","Dielectric Material","Media Lines Protected","AC Outlets","Energy","Cord Length","Approvals","Features"
https://assets.tripplite.com/product-pdfs/en/ps361220.pdf,//media.digikey.com/Photos/Tripplite%20Photos/PS361220.jpg,TL766-ND,PS361220,Tripp Lite,POWER STRIP 36"" 12OUT 15'CORD,22,0,"85.97000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-15R (10), 5-20R (2)","120V","Aluminum","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2838843.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2838843.jpg,277-7091-ND,2838843,Phoenix Contact,SURGE PROTECTION CONN TYPE 2,8,106,"93.00000","0","1","-","Active","-","Base Mount","-","International","None","-","-","-","-","-","None","-","-","CB, CCA, cUL, cULus, GL, GOST, KEMA, OVE, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdu1215.pdf,//media.digikey.com/photos/Tripplite%20Photos/PDU1215.jpg,TL267-ND,PDU1215,Tripp Lite,POWER STRIP 15A 13 OUT RACK M,4,0,"96.04000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","13","-","15' (4.57m)","CSA, UL","-"
https://www.bourns.com/docs/Product-Datasheets/1210.pdf,//media.digikey.com/photos/Bourns%20Photos/1210-1S-120.jpg,1210-1S-120-ND,1210-1S-120,Bourns Inc.,SPD AC 1W+G 120VAC,9,0,"107.23000","0","1","1210","Active","-","DIN Rail","-","-","None","-","-","120V","Plastic","-","-","-","-","CE, CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps722420.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS7224%20Series.jpg,TL1965-ND,PS7224-20,Tripp Lite,POWER STRIP 72"" 24OUT 15'CORD,11,0,"118.94000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-15R (22), 5-20R (2)","120V","Aluminum","-","24","-","15' (4.57m)","cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumh15.pdf,//media.digikey.com/Photos/Tripplite%20Photos/PDUMH15.JPG,TL365-ND,PDUMH15,Tripp Lite,POWER STRIP 13OUT RACK AMMETER,5,0,"126.55000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","13","-","15' (4.57m)","CSA, UL","Load Meter"
https://assets.tripplite.com/product-pdfs/en/ps1916d1u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS1916D1U.jpg,TL1704-ND,PS1916D1U,Tripp Lite,RACK MOUNT AC CHARGER POWER STRI,9,0,"133.32000","0","1","-","Active","Outlet Strip","Rack Mount","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (16)","125V","Steel","-","16","-","15' (4.57m)","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-422HESP/Product%20-%20Datasheet/485HESP-422HESP-232HESP_3117ds20170805014417.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_422HESP.jpg,1165-1012-ND,BB-422HESP,"B&B SmartWorx, Inc.",SURGE PROTECTOR HI ENERGY RS-422,13,84,"136.50000","0","1","-","Active","Surge Protector for Media Lines Only","Panel Mount","-","International","-","-","-","-","-","RS-422, RS-485","-","-","-","CE, IEEE","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2804623.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2804623.JPG,277-9315-ND,2804623,Phoenix Contact,TVS DIODE 36VWM MODULE,25,0,"163.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/ibar1220ultra.pdf,//media.digikey.com/photos/Tripplite%20Photos/IBAR12^20ULTRA.jpg,TL282-ND,ISOBAR12/20 UL,Tripp Lite,SURGE SUPPRSSR 20A 12OUT RACKMNT,17,0,"163.88000","0","1","ISOBAR®","Active","PDU, Surge Protector","Rack, Horizontal","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-15R (2), 5-20R (10)","120V","Steel","-","12","3840J","15' (4.57m)","CSA, cUL, UL","-"
https://www.bourns.com/docs/Product-Datasheets/1250.pdf,//media.digikey.com/Photos/Bourns%20Photos/1250-2S-230.jpg,1250-2S-230-ND,1250-2S-230,Bourns Inc.,SPD AC 2W+G 230VAC,17,0,"201.72000","0","1","1250","Active","-","DIN Rail","-","-","None","-","-","230V","Plastic","-","-","-","-","CE, CSA, UL","-"
https://www.bourns.com/docs/Product-Datasheets/1210.pdf,//media.digikey.com/photos/Bourns%20Photos/1210-2S-120.jpg,1210-2S-120-ND,1210-2S-120,Bourns Inc.,SPD AC 2W+G 120VAC,0,0,"224.44000","0","1","1210","Active","-","DIN Rail","-","-","None","-","-","120V","Plastic","-","-","-","-","CE, CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumh20iso.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMH20-ISO.jpg,TL1221-ND,PDUMH20-ISO,Tripp Lite,PDU SWITCHED,10,0,"230.19000","0","1","-","Active","PDU, Surge Protector","Rack, Horizontal","20A","North America","Circuit Breaker(s)","NEMA 5-20P, NEMA L5-20P","NEMA 5-15R (2), 5-20R (12)","120V","Metal","-","14","3840J","15' (4.57m)","CSA, cUL, UL","Load Meter"
https://orionfans.com/productFiles/datasheet/OSP-H15-11-08-N1.pdf,//media.digikey.com/Photos/Orion%20Fans/OSP-H15-11-08-N1.jpg,1053-1432-ND,OSP-H15-11-08-N1,Orion Fans,PDU 8OUT RACK 120V W/SENSORS,3,0,"315.81000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-20R","120V","-","-","8","-","9.84' (3m)","CE, CSA, cUL, EN, FCC, ICES, UL","Ethernet Control and Monitor Interface for Individual Outlets, Programmable Alerts, Load Meter"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2859987.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2859987.jpg,277-7173-ND,2859987,Phoenix Contact,SURGE PROTECTION FILTER 230VAC,8,21,"413.00000","0","1","SFP","Active","-","DIN Rail","20A","International","None","-","-","230V","Plastic","-","None","-","-","GOST","-"
https://assets.tripplite.com/product-pdfs/en/sk30.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SK3-0.jpg,TL1150-ND,SK3-0,Tripp Lite,SURGE DIRECT PLUG IN 3 OUTLET,28,0,"9.42000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","-","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","3","660J","-","UL","-"
https://assets.tripplite.com/product-pdfs/en/spikecube.pdf,//media.digikey.com/photos/Tripplite%20Photos/SPIKECUBE.jpg,TL287-ND,SPIKECUBE,Tripp Lite,SURGE SUPPRESSR 1OUT DIRECT PLUG,43,0,"9.67000","0","1","SPIKECUBE™","Active","Outlet Strip, Surge Protector","-","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","1","540J","Without Cord","UL","-"
https://assets.tripplite.com/product-pdfs/en/striker.pdf,//media.digikey.com/photos/Tripplite%20Photos/STRIKER.jpg,TL083-ND,STRIKER,Tripp Lite,SURGE SUPPRESSR 120V 7OUT 6'CORD,10,0,"22.43000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","7","1080J","6' (1.83m)","CSA, cUL, NOM, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/PDU1615-VM_Dwg.pdf,//media.digikey.com/Photos/Delta%20Photos/PDU1615-VM.jpg,603-2023-ND,%PDU1615-VM,Delta Electronics,ZERO U RACK MOUNT PDU 16 OUTLETS,676,0,"23.74000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","16","-","15' (4.57m)","cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm626ns.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLM626NS.jpg,TLM626NS-ND,TLM626NS,Tripp Lite,POWER STRIP 6OUT 6'CORD,12,0,"25.45000","0","1","Power It!™","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","cULus","-"
https://assets.tripplite.com/product-pdfs/en/tlp712.pdf,//media.digikey.com/photos/Tripplite%20Photos/TLP712.jpg,TL263-ND,TLP712,Tripp Lite,SURGE SUPPRESSR 15A 7OUT 12'CORD,17,0,"26.78000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","7","1080J","12' (3.66m)","CSA, cUL, NOM, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm306nc.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLM306NC.jpg,TL1168-ND,TLM306NC,Tripp Lite,POWER STRIP 3OUT 6'CORD METAL,48,0,"27.57000","0","1","Power It!™","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","3","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/pm6sn1.pdf,//media.digikey.com/photos/Tripplite%20Photos/PM6SN1.jpg,TL332-ND,PM6SN1,Tripp Lite,SURGE SUPPRSSR 6OUT 6'CORD METAL,22,0,"30.22000","0","1","WABER®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","900J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/6spdx.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfg6SPDX(-15).jpg,TL327-ND,6SPDX,Tripp Lite,POWER STRIP 12.5""15A 6OUT 6'CORD,10,0,"30.22000","0","1","WABER®","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/pm6ns.pdf,//media.digikey.com/photos/Tripplite%20Photos/PM6NS.jpg,TL331-ND,PM6NS,Tripp Lite,SURGE SUPPRSSR 6OUT 6'CORD METAL,10,0,"30.22000","0","1","WABER®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","900J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm626sa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLM626SA.jpg,TLM626SA-ND,TLM626SA,Tripp Lite,POWER STRIP 6OUT 6'CORD,6,0,"30.38000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","420J","6' (1.83m)","cULus","-"
https://assets.tripplite.com/product-pdfs/en/tlp615.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP615.jpg,TL1182-ND,TLP615,Tripp Lite,SURGE PROTECT STRIP 6 OUTLET 15',17,0,"30.40000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","6","790J","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm626.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLM626.jpg,TL1174-ND,TLM626,Tripp Lite,SURGE SUPPR 6OUT 6'CORD,38,0,"32.54000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","1340J","6' (1.83m)","CSA, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/IBLOK2-0.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IBLOK2-0.jpg,TL002-ND,IBLOK2-0,Tripp Lite,SURGE SUPP ISOBAR 2 OUT/DIRECT,25,0,"36.18000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","-","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","2","1410J","Without Cord","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ultrablok.pdf,//media.digikey.com/photos/Tripplite%20Photos/ULTRABLOK428.jpg,TL276-ND,ULTRABLOK,Tripp Lite,SURGE SUPPR 15A 2OUT DIRECT PLUG,36,0,"37.63000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","-","20A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","2","1410J","Without Cord","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/6spdx15.pdf,//media.digikey.com/photos/Tripplite%20Photos/6SPDX-15.JPG,TL328-ND,6SPDX-15,Tripp Lite,POWER STRIP 12.5""15A 6OUT15'CORD,6,0,"38.18000","0","1","WABER®","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm609ns.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLM609NS.jpg,TLM609NS-ND,TLM609NS,Tripp Lite,POWER STRIP 6OUT 9'CORD,15,0,"39.59000","0","1","Power It!™","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","9' (2.74m)","cULus","-"
https://assets.tripplite.com/product-pdfs/en/tlp1208tel.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP1208TEL.jpg,TL1179-ND,TLP1208TEL,Tripp Lite,SURGE PROTECTOR 12 OUTLET 8FT,34,0,"42.33000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","RJ11","12","2160J","8' (2.44m)","CSA, cUL, FCC, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp1008tel.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLP1008TEL.jpg,TL300-ND,TLP1008TEL,Tripp Lite,SURGE SUPPRESS 15A 10 OUT 8'CORD,6,0,"42.69000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","RJ11","10","2395J","8' (2.44m)","CSA, cUL, FCC, UL","-"
https://assets.tripplite.com/product-pdfs/en/isobar26.pdf,//media.digikey.com/photos/Tripplite%20Photos/IBAR2-6.jpg,TL003-ND,IBAR2-6D,Tripp Lite,SURGE SUPPRSR ISOBAR 2OUT 6'CORD,9,0,"45.00000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","12A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","2","1410J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp825.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP825.jpg,TL1189-ND,TLP825,Tripp Lite,SURGE SUPPRESSOR 8 OUT 25FT,10,0,"49.80000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","8","1440J","25' (7.62m)","CSA, cUL, UL","-"
https://us.schurter.com/en/datasheet/typ_4740.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_4740.4000.jpg,486-3742-ND,4740.4000,Schurter Inc.,4740 STRIPBLOC INLET 6 OUT,40,0,"49.84000","0","1","4740","Active","Outlet Strip","Bench, Floor, Wall","15A","International","Fuse Holder","IEC 320-C14","IEC 320-C13","100 ~ 250V","Plastic","-","6","-","Without Cord","CSA, IEC, UL","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Distribution%20Units.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PXD301%5E050%5E01%5E1.jpg,708-1939-ND,PXD301/050/01/1,Bulgin,IEC DISTRIBUTION UNIT,10,0,"51.53000","0","1","-","Active","Outlet Strip","Bench, Floor, Wall","10A","International","Fuse Holder","IEC 320-C14","IEC 320-C13","100 ~ 250V","Plastic","-","5","-","Without Cord","SEMKO","-"
https://assets.tripplite.com/product-pdfs/en/dg115si.pdf,//media.digikey.com/photos/Tripplite%20Photos/DG115-SI.jpg,TL329-ND,DG115-SI,Tripp Lite,SURGE SUPPRSSR 6OUT 6'CORD METAL,66,0,"52.49000","0","1","WABER®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","2100J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps240810.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS240810.jpg,TL723-ND,PS240810,Tripp Lite,POWER STRIP 120V 8OUT VERT 10',14,0,"53.33000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","10' (3.05m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps361206.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS361206.jpg,TL765-ND,PS361206,Tripp Lite,POWER STRIP 36"" 12OUT 6'CORD,8,0,"54.66000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","12","-","6' (1.83m)","CSA, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/IBAR4-6D.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IBAR4-6D.jpg,TL1110-ND,IBAR4-6D,Tripp Lite,SURGE SUPPR 4OUT 6'CORD,74,0,"60.66000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","12A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","4","3330J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm609gf.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLM609GF.jpg,TLM609GF-ND,TLM609GF,Tripp Lite,POWER STRIP 6OUT 9'CORD,52,0,"62.66000","0","1","Power It!™","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","9' (2.74m)","cULus","GFCI Protected"
https://assets.tripplite.com/product-pdfs/en/ps480806.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS480806.jpg,TL767-ND,PS480806,Tripp Lite,POWER STRIP,23,0,"62.66000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","6' (1.83m)","CSA, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/672000542x.pdf,//media.digikey.com/photos/Weidmuller/MFG_6720005423.jpg,281-2582-ND,6720005423,Weidmüller,MODULE OUTLET AC GFI 20A 120VAC,11,407,"68.07000","0","1","-","Active","Outlet Box","DIN Rail","20A","North America","None","Screw Terminals","NEMA 5-15R","120V","Plastic","-","2","-","Without Cord","cUL, TUL, UL","GFCI Protected"
http://www.chipquik.com/datasheets/EPS-4186.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/EPS-4186.jpg,EPS-4186-ND,EPS-4186,Chip Quik Inc.,POWER STRIP 48"" 18 WHITE OUTLET,18,0,"71.25000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","18","400J","6' (1.83m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm812gf.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLM812GF.jpg,TL1176-ND,TLM812GF,Tripp Lite,POWER STRIP 8OUT 12'CORD,52,0,"71.99000","0","1","Power It!™","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","12' (3.66m)","cULus","GFCI Protected"
https://assets.tripplite.com/product-pdfs/en/ps120420.pdf,//media.digikey.com/Photos/Tripplite%20Photos/PS120406.jpg,TL762-ND,PS120420,Tripp Lite,POWER STRIP,13,0,"73.33000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-15R (2), 5-20R (2)","120V","Aluminum","-","4","-","15' (4.57m)","CSA, cUL, UL","-"
http://www.chipquik.com/datasheets/EPS-4129BL.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_EPS-4129BL-ND.jpg,EPS-4129BL-ND,EPS-4129BL,Chip Quik Inc.,POWER STRIP 48"" 12 WHITE OUTLET,25,0,"91.49000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","1824J","9' (2.74m)","CSA, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2807599.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2807599.jpg,277-7090-ND,2807599,Phoenix Contact,SURGE PROTECTION MOD 240V/415V,7,66,"93.00000","0","1","-","Active","Surge Protection Module","Base Mount","-","International","-","-","-","240V, 415V","Plastic","-","None","-","-","CB, CCA, CSA, cUL, cULus, EAC, KEMA, OVE, UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2920434,//media.digikey.com/Photos/Phoenix%20Photos/2920434.jpg,277-14919-ND,2920434,Phoenix Contact,SURGE PROTECTION DEVICE,2,0,"93.00000","0","1","-","Active","-","-","-","International","None","-","-","-","-","-","None","-","-","CB, CCA, cUL, cULus, GOST, KEMA, OVE, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2807573.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2807573.JPG,277-7669-ND,2807573,Phoenix Contact,SURGE PROTECTION MOD 60VAC/DC,9,18,"93.97000","0","1","-","Active","Surge Protection Module","Base Mount","-","International","-","-","-","60VAC/DC","Plastic","-","None","-","-","CB, CCA, CSA, cUL, cULus, EAC, KEMA, OVE, UL","-"
https://www.bourns.com/docs/Product-Datasheets/1250.pdf,//media.digikey.com/Photos/Bourns%20Photos/1250-1S-230.jpg,1250-1S-230-ND,1250-1S-230,Bourns Inc.,SPD AC 1W+G 230VAC,12,0,"95.91000","0","1","1250","Active","-","DIN Rail","-","-","None","-","-","230V","Plastic","-","-","-","-","CE, CSA, UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800723,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2800723.jpg,277-14696-ND,2800723,Phoenix Contact,SURGE SUPPRESSOR,3,302,"97.75000","0","1","D-LAN","Active","Surge Protector for Media Lines Only","DIN Rail","-","International","None","-","-","-","Plastic","RJ45","None","-","-","EAC, UL","Ground"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2803153,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2803153.jpg,277-14708-ND,2803153,Phoenix Contact,CONN ATTACH PLUG ML-FML N,4,122,"98.00000","0","1","CN-UB","Active","Surge Protector for Media Lines Only","-","-","International","None","-","-","-","Brass","Type N Coax","None","-","-","GOST","-"
https://assets.tripplite.com/product-pdfs/en/ps615hgoem.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS-615-HG-OEM.jpg,TL477-ND,PS-615-HG-OEM,Tripp Lite,POWER STRIP 120V 6OUT HOSP GRADE,8,0,"100.19000","0","1","-","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Metal","-","6","-","15' (4.57m)","UL","-"
https://assets.tripplite.com/product-pdfs/en/ps615hg.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgPS-615-HG.jpg,TL260-ND,PS-615-HG,Tripp Lite,POWER STRIP 120V 6OUT HOSP GRADE,6,0,"100.19000","0","1","-","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ul62015.pdf,//media.digikey.com/photos/Tripplite%20Photos/UL620-15.jpg,TL338-ND,UL620-15,Tripp Lite,POWER STRIP 12.5""20A 6OUT15'CORD,20,0,"101.08000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-20R","120V","Steel","-","6","-","15' (4.57m)","CSA, cUL, UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2856595,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2856595.jpg,277-14738-ND,2856595,Phoenix Contact,SURGE PROTECTION DEVICE,4,0,"106.00000","0","1","-","Active","-","-","-","International","None","-","-","-","-","-","None","-","-","CB, CCA, CSA, cUL, cULus, GOST, KEMA, OVE, UL","-"
https://assets.tripplite.com/product-pdfs/en/ss761915.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgSS7619-15.jpg,TL319-ND,SS7619-15,Tripp Lite,POWER STRIP 72"" 15A 24OUT15'CORD,8,0,"107.30000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","-","-","24","450J","15' (4.57m)","CSA, cUL, UL","-"
http://www.chipquik.com/datasheets/EPS-51512.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/EPS-51512.JPG,EPS-51512-ND,EPS-51512,Chip Quik Inc.,POWER STRIP 60"" 15 BLK W/WHITE,9,0,"112.47000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","15","400J","12' (3.66m)","-","-"
