Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approvals","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
http://catalog.triadmagnetics.com/Asset/SP-69.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1154-ND,SP-69,Triad Magnetics,TRANS 600/ 600CT 150 SPLIT AUDIO,2153,645,"17.63000","0","1","Bulk","Red-Spec","Active","2:1:1","600","600, 150/150","72Ohm","40Ohm, 45Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-51.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",237-1149-ND,SP-51,Triad Magnetics,TRANSER 900 CT/ 600 OHM AUDIO,819,1043,"17.63000","0","1","Bulk","Red-Spec","Active","1.22:1","900CT","600","104Ohm","96Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/101F.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/101f-b.jpg,HM1692-ND,101F,Hammond Manufacturing,TRANSFORMER AUDIO 600CT/600CT,396,246,"17.65000","0","1","Bulk","101","Active","1:1","600CT","600CT","44Ohm","52Ohm","Miniature Epoxy Potted","200Hz ~ 100kHz","±0.5dB","100VRMS","-","-","100mW","-40°C ~ 85°C","-","Through Hole","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.480"" (12.19mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-5.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,237-1138-ND,SP-5,Triad Magnetics,TRANSF 50K CT/1K CT AUDIO,244,190,"19.41000","0","1","Bulk","Red-Spec","Active","7.1:1","50kCT","1kCT","3.8kOhm","75Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","25mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107B.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM2368-ND,107B,Hammond Manufacturing,TRANSFORMER AUDIO 150CT/12,224,156,"19.79000","0","1","Bulk","107","Active","3.53:1","150CT","12","22Ohm","1.85Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/560G.jpg,HM5156-ND,560G,Hammond Manufacturing,TRANSF AUDIO 150/600 150/600 IMP,194,29,"54.53000","0","1","Bulk","560","Active","-","600, 150/150","600, 150/150","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5028.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-5028.JPG,MT7212-ND,TTC-5028,Tamura,TRANSFORMER TELECOMM 600:470 OHM,474,0,"4.26000","0","1","Bulk","TTC","Active","1:1","600","470","92Ohm","120Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±1dB ~ ±4dB","1875VRMS @ 1 Second","2.5dB Max @ 1kHz","-","-40dB ~ 4dB","-","CSA-C22.2 No. 950-95, UL1950","Through Hole","0.886"" L x 0.909"" W (22.50mm x 23.10mm)","0.583"" (14.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-400P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-400P.jpg,237-1133-ND,TY-400P,Triad Magnetics,TRANSF 600 OHM 90MA DC TEL,3060,1024,"5.13000","0","1","Bulk","TY","Active","1:1.07","600","600","76.5Ohm","108Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.75dB Typ","15dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.820"" L x 0.715"" W (20.83mm x 18.16mm)","0.750"" (19.05mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-264.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-264.jpg,MT4123-ND,TTC-264,Tamura,TRANSF TELE 600/470 OHM 100MADC,1756,0,"5.63000","0","1","Bulk","TTC","Active","1:1","600","470","108Ohm","120Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±1dB ~ ±4dB","1500VRMS @ 1 Minute","2.5dB Max @ 1kHz","-","-20dB ~ 4dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.945"" L x 0.906"" W (24.00mm x 23.00mm)","0.472"" (12.00mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-142P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-142P.jpg,237-1119-ND,TY-142P,Triad Magnetics,TRANSF 10K AUDIO CTAP/2K CTAP,1657,3654,"5.68000","0","1","Bulk","TY","Active","2.24:1","10kCT","2kCT","750Ohm","217Ohm","Data/Voice Coupling","200Hz ~ 15kHz","±2dB","1500V","1.5dB","26dB","100mW","-20°C ~ 85°C","-","Through Hole","0.812"" L x 0.700"" W (20.62mm x 17.78mm)","0.740"" (18.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-300P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-300P.jpg,237-1123-ND,TY-300P,Triad Magnetics,TRANSF 600 OHM 0MA DC TEL HYBRID,954,1130,"6.34000","0","1","Bulk","TY","Active","1:2.48","600","600/600","172Ohm","66Ohm, 66Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","-","1500VAC","0.8dB Typ","30dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.812"" L x 0.700"" W (20.62mm x 17.78mm)","0.740"" (18.80mm)","PC Pin"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/T628/doc_part/T628.pdf,//media.digikey.com/Photos/Pulse%20Photos/T6003NLT.JPG,553-1916-ND,T6003NL,Pulse Electronics Network,TRANSFORMER AUDIO 1:1 SMD,1137,0,"6.50000","0","1","Tray","-","Active","1:1","600","600","55Ohm","70Ohm","General Purpose","-","-","1500Vrms","1dB @ 200Hz, 1dB @ 1kHz, 1dB @ 20kHz, 1.9dB @ 100kHz","20dB @ 200Hz, 30dB @ 1kHz, 25dB @ 10kHz","-","-","-","Surface Mount","0.530"" L x 0.516"" W (13.46mm x 13.11mm)","0.485"" (12.32mm)","Gull Wing"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-108.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-108.jpg,MT4136-ND,TTC-108,Tamura,TRANSF TELE COUP 600CT:600CT,735,0,"6.83000","0","1","Bulk","TTC","Active","1:1","600CT","600CT","44Ohm","56Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.4dB Max @ 1kHz","-","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.799"" L x 0.689"" W (20.30mm x 17.50mm)","0.752"" (19.10mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-167.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-167.jpg,MT4139-ND,TTC-167,Tamura,TRANSF TELE COUP 10K:10K 0MADC,2602,0,"6.88000","0","1","Bulk","TTC","Active","1:1","10k","10k","330Ohm","420Ohm","Data/Voice Coupling","300Hz ~ 4kHz","±1dB","1000VRMS @ 1 Minute","1.7dB Max @ 1kHz","-","-","-","CSA-C22.2 No. 66-M1988, UL1863","Through Hole","0.610"" L x 0.689"" W (15.50mm x 17.50mm)","0.551"" (14.00mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-02.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-02.jpg,MT4133-ND,TTC-02,Tamura,TRANSF TELE FCC68 600:600 0 MADC,1139,0,"7.19000","0","1","Bulk","TTC","Active","1:1","600","600","72Ohm","90Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.5dB Max @ 1kHz","-","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.799"" L x 0.650"" W (20.30mm x 16.50mm)","0.488"" (12.40mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-146P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-144P.jpg,237-1122-ND,TY-146P,Triad Magnetics,TRANSF 600 AUDIO CT 150/600CT 15,722,1260,"8.10000","0","1","Bulk","TY","Active","1:1","600, 150/150","600, 150/150","17Ohm, 19Ohm","14.5Ohm, 22Ohm","Data/Voice Coupling","200Hz ~ 15kHz","±2dB","1500V","1.5dB","26dB","1W","-20°C ~ 85°C","-","Through Hole","1.375"" L x 1.187"" W (34.93mm x 30.15mm)","1.187"" (30.15mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-59-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-2022-ND,MET-59-T,Triad Magnetics,AUDIO XFMR 600/150:150 THRU HOLE,391,0,"11.04000","0","1","Bulk","MET","Active","2:1:1","600","150/150","70Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-42.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-28,%20MET-39,%20MET-42,%20MET-46.jpg",MT4156-ND,MET-42,Tamura,TRANSFORMER 150:12 10.0MADC,336,0,"11.68000","0","1","Bulk","MET","Active","3.54:1","150","12","20Ohm","2.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-17.pdf,//media.digikey.com/photos/Tamura%20Photos/MET-17.jpg,MT4147-ND,MET-17,Tamura,TRANSFORMER 10KCT:500CT 1.0MADC,328,0,"14.06000","0","1","Bulk","MET","Active","4.47:1","10kCT","500CT","1kOhm","80Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-21.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1141-ND,SP-21,Triad Magnetics,TRANSF 10K CT/ 2K CT AUDIO,360,0,"16.29000","0","1","Bulk","Red-Spec","Active","2.24:1","10kCT","2kCT","1.05kOhm","330Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-52.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-52.JPG,237-1150-ND,SP-52,Triad Magnetics,TRANSER 1.5K CT/ 600 OHM AUDIO,355,115,"17.03000","0","1","Bulk","Red-Spec","Active","1.58:1","1.5kCT","600","168Ohm","92Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-50.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",237-1148-ND,SP-50,Triad Magnetics,TRANSER 500 CT/ 600 OHM AUDIO,410,0,"17.63000","0","1","Bulk","Red-Spec","Active","1:1.1","500CT","600","67Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-4.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1137-ND,SP-4,Triad Magnetics,TRANSF 200K CT/1K CT AUDIO,191,405,"20.15000","0","1","Bulk","Red-Spec","Active","14.1:1","200kCT","1kCT","5.3kOhm","100Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","10mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/149.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_149C.jpg,HM1777-ND,149U,Hammond Manufacturing,TRANSFORM AUDIO 150/600 TO 8 IMP,159,207,"20.94000","0","1","Bulk","149","Active","-","600, 150/150","8","53Ohm","95Ohm","Economical Open Type","200Hz ~ 15kHz","±1dB","-","0.5dB","-","1000mW","-","-","Through Hole","1.060"" L x 0.820"" W (26.92mm x 20.83mm)","0.820"" (20.83mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-401P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-401P.jpg,237-1134-ND,TY-401P,Triad Magnetics,TRANSF 600 OHM CTAP 90MA DC TE,169,324,"5.13000","0","1","Bulk","TY","Active","1:1.07","600CT","600CT","76.53Ohm","108Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.75dB Typ","15dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.820"" L x 0.715"" W (20.83mm x 18.16mm)","0.750"" (19.05mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5014.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-5014.JPG,MT7231-ND,TTC-5014,Tamura,TRANSFORMER TELECOMM 600:348 OHM,460,0,"5.20000","0","1","Bulk","TTC","Active","1:1","600","348","149Ohm","139Ohm","-","200Hz ~ 4kHz","±0.25dB","1875VRMS @ 1 Second","3.25dB Max @ 1kHz","14dB Min @ 200Hz ~ 4kHz","-","-","UL60950","Through Hole","0.591"" L x 0.571"" W (15.00mm x 14.50mm)","0.472"" (12.00mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-105-1.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-105-1.jpg,MT4135-ND,TTC-105-1,Tamura,TRANSF TEL COUP 600:600CT 90MADC,962,0,"5.85000","0","1","Bulk","TTC","Active","1:1","600","600CT","71Ohm","117Ohm","Data/Voice Coupling","660Hz ~ 3.5kHz","-1dB ~ 0.7dB","1500VRMS @ 1 Minute","3dB Max @ 660Hz ~ 800Hz, 2.5dB Max @ 800Hz @ 3.5kHz","-","-45dB ~ 10dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.839"" L x 0.630"" W (21.30mm x 16.00mm)","0.748"" (19.00mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5029.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-5029.jpg,MT7213-ND,TTC-5029,Tamura,TRANSFORMER TELECOMM 600:600 OHM,397,0,"6.85000","0","1","Bulk","TTC","Active","1:1","600","600","40Ohm","40Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.2dB","1875VRMS @ 1 Second","1dB Max @ 1kHz","20dB Min @ 200Hz ~ 4kHz","-","0°C ~ 70°C","-","Through Hole","0.669"" L x 0.669"" W (17.00mm x 17.00mm)","0.472"" (12.00mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-108N.pdf,//media.digikey.com/Photos/Tamura%20Photos/TTC-108N.jpg,MT7385-ND,TTC-108N,Tamura,TRANSFORMER 600CT:600CT 0MADC,219,0,"7.30000","0","1","Bulk","TTC","Active","1:1","600CT","600CT","44Ohm","56Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.4dB Max @ 1kHz","-","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.815"" L x 0.650"" W (20.70mm x 16.50mm)","0.736"" (18.70mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-42-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-2021-ND,MET-42-T,Triad Magnetics,AUDIO XFMR 150/12 THRU HOLE,375,780,"10.11000","0","1","Bulk","MET","Active","3.54:1","150","12","20Ohm","2.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-28.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-28,%20MET-39,%20MET-42,%20MET-46.jpg",MT4149-ND,MET-28,Tamura,TRANSFORMER 1K:50 3.0MADC,525,0,"11.59000","0","1","Bulk","MET","Active","4.47:1","1k","50","110Ohm","8Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-42.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",237-1145-ND,SP-42,Triad Magnetics,TRANSER 150 CT/ 12 OHM AUDIO,101,0,"16.27000","0","1","Bulk","Red-Spec","Active","3.54:1","150CT","12","18Ohm","2.7Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5020.pdf,//media.digikey.com/photos/Tamura%20Photos/TTC-5020.jpg,MT7236-ND,TTC-5020,Tamura,TRANSFORMER COUPLING 600:301 OHM,182,0,"4.58000","0","1","Bulk","TTC","Active","1:1","600","301","152Ohm","152Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±1dB ~ ±4dB","1875VRMS @ 1 Second","3.75dB Max @ 1kHz","-","-20dB ~ 4dB","-","CSA-C22.2 No. 950-95, UL1950","Through Hole","0.886"" L x 0.909"" W (22.50mm x 23.10mm)","0.543"" (13.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-11.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MT4146-ND,MET-11,Tamura,TRANSFORMER 10KCT:2KCT 1.0MADC,145,0,"13.55000","0","1","Bulk","MET","Active","2.23:1","10kCT","2kCT","1kOhm","300Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-50.pdf,//media.digikey.com/Photos/Tamura%20Photos/MET-50.jpg,MT7365-ND,MET-50,Tamura,TRANSFORMER 10K:125 0.0MADC,201,0,"26.35000","0","1","Bulk","MET","Active","8.62:1","10k","125","1.1kOhm","28Ohm","Data/Voice Coupling","300Hz ~ 20kHz","±3dB","500VRMS @ 30 Seconds","-","-","10mW Max @ 300Hz","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107D.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM2369-ND,107D,Hammond Manufacturing,TRANSFORMER AUDIO 150CT/150CT,266,128,"19.79000","0","1","Bulk","107","Active","1:1","150CT","150CT","22Ohm","27Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/104.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/104-Series.jpg,HM2356-ND,104S,Hammond Manufacturing,TRANSFORMER AUDIO 600CT/150CT,186,158,"25.52000","0","1","Bulk","104","Active","-","600CT","150CT","47Ohm","10.6Ohm","Miniature Epoxy Potted","200Hz","-1dB","200V","1dB","-","500mW","-","-","Through Hole","0.860"" L x 0.710"" W (21.84mm x 18.03mm)","0.750"" (19.05mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/classic/1608-1650.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4116-ND,1609,Hammond Manufacturing,TRANSFORMER AUDIO 10KCT 10W,35,30,"85.25000","0","1","Bulk","1600","Active","-","10kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","-","10W","-","-","Chassis Mount","2.750"" L x 2.500"" W (69.85mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/850.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_806A.jpg,HM5191-ND,850GA,Hammond Manufacturing,TRANSFORMER AUDIO BROADCAST,51,3,"120.63000","0","1","Bulk","850A","Active","-","600, 150/150","600, 150/150","71Ohm","71Ohm","-","20Hz ~ 20kHz","±0.5dB","-","1dB","-","15dB","-","-","Chassis Mount","1.700"" L x 1.200"" W (43.18mm x 30.48mm)","1.650"" (41.90mm)","Wire Leads"
http://productfinder.pulseeng.com/products/datasheets/T688.pdf,-,553-3918-5-ND,T6074NL,Pulse Electronics Network,XFRMR 1:1 FOR CIRRUS LOGIC T/H,991,0,"2.58000","0","1","Tube","-","Active","-","-","-","-","-","Data/Voice Coupling","-","-","-","-","-","-","-","-","Through Hole","0.500"" L x 0.350"" W (12.70mm x 8.89mm)","0.250"" (6.35mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-60-T.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/MET-60-T.JPG,237-1464-ND,MET-60-T,Triad Magnetics,TRANSFORMER 135:135CT 10.0MADC,46,1270,"11.23000","0","1","Bulk","MET","Active","1:1","135","135CT","10.5Ohm","10.8Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-22.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1142-ND,SP-22,Triad Magnetics,TRANSF 10K/2KCT 500 SPLIT SEC AU,92,139,"16.29000","0","1","Bulk","Red-Spec","Active","4.48:1:1","10k","2k, 500/500","1.05kOhm","146/168Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-49.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-49.JPG,237-1147-ND,SP-49,Triad Magnetics,TRANS 300/600 OHM IMPEDNCE AUDIO,32,0,"17.63000","0","1","Bulk","Red-Spec","Active","1:1.42","300CT","600","41Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-13.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,237-1139-ND,SP-13,Triad Magnetics,TRANSF 25K CT 20K CT/1K 800CT AU,30,396,"18.54000","0","1","Bulk","Red-Spec","Active","5:1","25kCT, 20kCT","1kCT, 800CT","1.7kOhm","115Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","40mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107T.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM2377-ND,107T,Hammond Manufacturing,TRANSFORMER AUDIO 10KCT/10KCT,78,42,"19.79000","0","1","Bulk","107","Active","1:1","10kCT","10kCT","690Ohm","680Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107H.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM1693-ND,107H,Hammond Manufacturing,TRANSFORMER AUDIO 600CT/600CT,23,66,"19.79000","0","1","Bulk","107","Active","1:1","600CT","600CT","60Ohm","78Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
