Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance Range","Adjustment Type","Voltage - Rated","Dielectric Material","Q @ Freq","Size / Dimension","Height - Seated (Max)","Operating Temperature","Mounting Type","Features"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S200.JPG,SG9040DKR-ND,SGC3S200NM,Sprague-Goodman,CAP TRIMMER 5.5-20PF 500V SMD,3077,0,"Digi-Reel","0","1","Digi-Reel®","SGC3","Active","5.5 ~ 20pF","Top","500V","Ceramic","500 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
https://www.knowlescapacitors.com/getattachment/4e3ef37f-1910-4b01-89e4-302e57c70f90/JZ-Series.aspx,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1007-2-ND,JZ500,Knowles Voltronics,CAP TRIMMER 8-50PF 125V SMD,13000,0,"1.42100","0","1000","Tape & Reel (TR)","JZ","Active","8 ~ 50pF","Top","125V","Ceramic","200 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getattachment/4e3ef37f-1910-4b01-89e4-302e57c70f90/JZ-Series.aspx,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1007-1-ND,JZ500,Knowles Voltronics,CAP TRIMMER 8-50PF 125V SMD,13337,0,"3.49000","0","1","Cut Tape (CT)","JZ","Active","8 ~ 50pF","Top","125V","Ceramic","200 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getattachment/4e3ef37f-1910-4b01-89e4-302e57c70f90/JZ-Series.aspx,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1007-6-ND,JZ500,Knowles Voltronics,CAP TRIMMER 8-50PF 125V SMD,13337,0,"Digi-Reel","0","1","Digi-Reel®","JZ","Active","8 ~ 50pF","Top","125V","Ceramic","200 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GYC65000.jpg,SG3009-ND,GYC65000,Sprague-Goodman,CAP TRIMMER 4.5-65PF 100V TH,3047,0,"4.44000","0","1","Bulk","FILMTRIM®","Active","4.5 ~ 65pF","Top and Bottom","100V","Polypropylene (PP)","1000 @ 1MHz","0.433"" Dia (11.00mm)","0.402"" (10.20mm)","-40°C ~ 70°C","Through Hole","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GZC10100.jpg,SG3011-ND,GZC10100,Sprague-Goodman,CAP TRIMMER 9-100PF 100V TH,1518,0,"6.69000","0","1","Bulk","FILMTRIM®","Active","9 ~ 100pF","Top and Bottom","100V","Polycarbonate (PC)","200 @ 1MHz","0.433"" Dia (11.00mm)","0.449"" (11.40mm)","-40°C ~ 85°C","Through Hole","General Purpose"
http://www.vishay.com/docs/28529/bfc280905.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/BFC2%20809%20SERIES.JPG,BC2775-ND,BFC280905217,Vishay BC Components,CAP TRIMMER 2-18PF 300V TH,2755,0,"10.33000","0","1","Bulk","BFC2 809","Active","2 ~ 18pF","Top and Bottom","300V","-","-","0.291"" L x 0.264"" W (7.40mm x 6.70mm)","0.354"" (9.00mm)","-40°C ~ 125°C","Through Hole","General Purpose"
http://www.vishay.com/docs/28529/bfc280905.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/BFC2%20809%20SERIES.JPG,BC2774-ND,BFC280905216,Vishay BC Components,CAP TRIMMER 1.8-10PF 300V TH,1090,0,"14.50000","0","1","Bulk","BFC2 809","Active","1.8 ~ 10pF","Top and Bottom","300V","-","-","0.291"" L x 0.264"" W (7.40mm x 6.70mm)","0.354"" (9.00mm)","-40°C ~ 125°C","Through Hole","General Purpose"
http://www.vishay.com/docs/28531/bfc2809080.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/BFC280908003.JPG,BC2776-ND,BFC280908003,Vishay BC Components,CAP TRIMMER 5-57PF 250V TH,483,0,"15.50000","0","1","Bulk","BFC2 809","Active","5 ~ 57pF","Top and Bottom","250V","-","-","0.429"" L x 0.413"" W (10.90mm x 10.50mm)","0.433"" (11.00mm)","-40°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_9ba3ad517c1aaf7775f5335b3a9f8dcd.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/ER-530-0xx.jpg,SG3029-ND,ER-530-000,Sprague-Goodman,CAP TRIMMER 0.25-1.5PF 1250V TH,422,0,"18.06000","0","1","Bulk","ER","Active","0.25 ~ 1.5pF","Side","1250V","Polytetrafluoroethylene (PTFE)","2000 @ 1MHz","0.140"" Dia (3.56mm)","-","-55°C ~ 125°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC31500.jpg,SG9036-ND,GMC31500,Sprague-Goodman,CAP TRIMMER 240-700PF 175V TH,470,0,"18.57000","0","1","Bulk","GM","Active","240 ~ 700pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,-,SG9302-ND,GME90401,Sprague-Goodman,CAP TRIM 70-160PF 2000V PNL MNT,139,0,"18.57000","0","1","Bulk","GM","Active","70 ~ 160pF","Top","2000V","Mica","-","0.937"" L x 0.874"" W (23.80mm x 22.20mm)","0.360"" (9.13mm)","-35°C ~ 85°C","Panel Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Johanson-Manufacturing/47273.jpg,1956-1039-ND,47273,Johanson Manufacturing,CAP TRIMMER 0.6-4.5PF 500V SMD,257,0,"31.18000","0","1","Bulk","Giga-Trim®","Active","0.6 ~ 4.5pF","Top","500V","Alumina","3000 @ 250MHz","0.150"" Dia (3.81mm)","0.330"" (8.38mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Johanson-Manufacturing/27293.jpg,1956-1042-ND,27293,Johanson Manufacturing,CAP TRIMMER 0.8-8PF 500V SMD,533,0,"37.19000","0","1","Bulk","Giga-Trim®","Active","0.8 ~ 8pF","Top","500V","Sapphire","3000 @ 100MHz","0.140"" Dia (3.56mm)","0.480"" (12.19mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/SGNMA3T20005_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/SGNMA3T10005.JPG,SG9069-ND,SGNMA3T20005,Sprague-Goodman,CAP TRIMMER 2-20PF 1000V SMD,288,0,"38.23000","0","1","Bulk","SGNMA3T","Active","2 ~ 20pF","Side","1000V","Polytetrafluoroethylene (PTFE)","2000 @ 100MHz","0.280"" Dia (7.11mm)","0.522"" (13.26mm)","-65°C ~ 125°C","Surface Mount","Non-Magnetic"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/SGNMNC1206_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/SGNM-Series1.JPG,SG9045-ND,SGNMNC1206,Sprague-Goodman,CAP TRIM 2-20PF 6000V CHAS MNT,29,0,"120.00000","0","1","Bulk","SGNM-Series 1","Active","2 ~ 20pF","-","6000V","Ceramic","1500 @ 25MHz","0.270"" Dia (6.86mm)","-","-55°C ~ 125°C","Chassis Mount","Non-Magnetic, Sealed"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Knowles-Voltronics/AM15HV.JPG,1608-1233-ND,NMAM25HV,Knowles Voltronics,CAP TRIMMER 1-23PF 750V SMD,49,0,"146.01000","0","1","Bulk","A_HV","Active","1 ~ 23pF","Top","750V","Polytetrafluoroethylene (PTFE)","2000 @ 100MHz","0.300"" Dia (7.62mm)","0.480"" (12.19mm)","-65°C ~ 125°C","Surface Mount","Non-Magnetic"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/SGNMNC3706HTT_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/SGNMNC3706HTT.JPG,SG9047-ND,SGNMNC3706HTT,Sprague-Goodman,CAP TRIM 2-70PF 6000V CHAS MNT,61,0,"264.00000","0","1","Bulk","SGNM-Series 3","Active","2 ~ 70pF","-","6000V","Ceramic","600 @ 25MHz","0.710"" Dia (18.03mm)","-","-55°C ~ 125°C","Chassis Mount","Non-Magnetic, Sealed"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG5R015.JPG,SG9034-ND,GKG5R015,Sprague-Goodman,CAP TRIMMER 2-5PF 100V TH,1834,0,"0.81000","0","1","Bulk","SURFTRIM® GKG","Active","2 ~ 5pF","Top","100V","Ceramic","300 @ 1MHz","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","-25°C ~ 85°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S300.JPG,SG9041TR-ND,SGC3S300NM,Sprague-Goodman,CAP TRIMMER 8-30PF 500V SMD,7000,0,"0.99600","0","1000","Tape & Reel (TR)","SGC3","Active","8 ~ 30pF","Top","500V","Ceramic","300 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S300.JPG,SG9041CT-ND,SGC3S300NM,Sprague-Goodman,CAP TRIMMER 8-30PF 500V SMD,7866,0,"2.76000","0","1","Cut Tape (CT)","SGC3","Active","8 ~ 30pF","Top","500V","Ceramic","300 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S300.JPG,SG9041DKR-ND,SGC3S300NM,Sprague-Goodman,CAP TRIMMER 8-30PF 500V SMD,7866,0,"Digi-Reel","0","1","Digi-Reel®","SGC3","Active","8 ~ 30pF","Top","500V","Ceramic","300 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S030.JPG,SG9008TR-ND,SGC3S030,Sprague-Goodman,CAP TRIMMER 1.2-3PF 500V SMD,3000,0,"1.20350","0","1000","Tape & Reel (TR)","SGC3","Active","1.2 ~ 3pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S030.JPG,SG9008CT-ND,SGC3S030,Sprague-Goodman,CAP TRIMMER 1.2-3PF 500V SMD,3477,0,"1.37000","0","1","Cut Tape (CT)","SGC3","Active","1.2 ~ 3pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S030.JPG,SG9008DKR-ND,SGC3S030,Sprague-Goodman,CAP TRIMMER 1.2-3PF 500V SMD,3477,0,"Digi-Reel","0","1","Digi-Reel®","SGC3","Active","1.2 ~ 3pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GKH25000.jpg,SG9212-ND,GKH25000,Sprague-Goodman,CAP TRIMMER 5-25PF 25V SMD,9931,0,"2.28000","0","1","Bulk","GKH","Active","5 ~ 25pF","Top","25V","Ceramic","100 @ 1MHz","0.091"" Dia (2.30mm)","0.047"" (1.20mm)","-25°C ~ 85°C","Surface Mount","Low Profile"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GZC80000.jpg,SG3010-ND,GZC80000,Sprague-Goodman,CAP TRIMMER 8-80PF 100V TH,1102,0,"3.11000","0","1","Bulk","FILMTRIM®","Active","8 ~ 80pF","Top and Bottom","100V","Polycarbonate (PC)","200 @ 1MHz","0.433"" Dia (11.00mm)","0.402"" (10.20mm)","-40°C ~ 85°C","Through Hole","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GYC40000.jpg,SG3008-ND,GYC40000,Sprague-Goodman,CAP TRIMMER 3-40PF 100V TH,1055,0,"3.30000","0","1","Bulk","FILMTRIM®","Active","3 ~ 40pF","Top and Bottom","100V","Polypropylene (PP)","1000 @ 1MHz","0.433"" Dia (11.00mm)","0.402"" (10.20mm)","-40°C ~ 70°C","Through Hole","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GKG3R015.JPG,SG9031-ND,GKG3R015,Sprague-Goodman,CAP TRIMMER 1-3PF 100V TH,2062,0,"3.89000","0","1","Bulk","SURFTRIM® GKG","Active","1 ~ 3pF","Top","100V","Ceramic","300 @ 1MHz","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","-25°C ~ 85°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GZL5R000.JPG,SG9151-ND,GZL5R000,Sprague-Goodman,CAP TRIMMER 1.2-5PF 150V TH,260,0,"4.78000","0","1","Bulk","FILMTRIM®","Active","1.2 ~ 5pF","Top","150V","Polyimide (PI)","150 @ 1MHz","0.217"" L x 0.197"" W (5.50mm x 5.00mm)","0.197"" (5.00mm)","-40°C ~ 85°C","Through Hole","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GYA15000.jpg,SG3002-ND,GYA15000,Sprague-Goodman,CAP TRIMMER 2-15PF 100V TH,5061,0,"5.49000","0","1","Bulk","FILMTRIM®","Active","2 ~ 15pF","Top and Bottom","100V","Polypropylene (PP)","1000 @ 1MHz","0.335"" Dia (8.50mm)","0.402"" (10.20mm)","-40°C ~ 70°C","Through Hole","General Purpose"
http://www.vishay.com/docs/28527/bfc2808-75mm.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/BFC280811339.JPG,BC2769-ND,BFC280811339,Vishay BC Components,CAP TRIMMER 3-33PF 250V TH,1945,0,"5.66000","0","1","Bulk","BFC2 808","Active","3 ~ 33pF","Top and Bottom","250V","Polypropylene (PP)","-","0.299"" Dia (7.60mm)","0.394"" (10.00mm)","-40°C ~ 70°C","Through Hole","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GYA22000.jpg,SG3003-ND,GYA22000,Sprague-Goodman,CAP TRIMMER 2.2-22PF 100V TH,2454,0,"5.83000","0","1","Bulk","FILMTRIM®","Active","2.2 ~ 22pF","Top and Bottom","100V","Polypropylene (PP)","1000 @ 1MHz","0.335"" Dia (8.50mm)","0.402"" (10.20mm)","-40°C ~ 70°C","Through Hole","General Purpose"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/Photos/Sprague-Goodman%20Photos/GYD40000.jpg,SG3027-ND,GYD40000,Sprague-Goodman,CAP TRIMMER 3-40PF 100V TH,4865,0,"6.23000","0","1","Bulk","FILMTRIM®","Active","3 ~ 40pF","Side","100V","Polypropylene (PP)","1000 @ 1MHz","0.433"" Dia (11.00mm)","0.402"" (10.20mm)","-40°C ~ 70°C","Through Hole","General Purpose"
http://www.johansonmfg.com/media/pdf/Cera-Trim.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/2320-1R1.jpg,1956-1026-2-ND,2320-1R1,Johanson Manufacturing,CAP TRIMMER 1-5PF 250V SMD,1000,0,"7.83370","0","500","Tape & Reel (TR)","Cera-Trim®","Active","1 ~ 5pF","Top","250V","Ceramic","1000 @ 100MHz","0.180"" L x 0.167"" W (4.57mm x 4.24mm)","0.086"" (2.18mm)","-55°C ~ 125°C","Surface Mount","Sealed"
http://www.johansonmfg.com/media/pdf/Cera-Trim.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/2320-1R1.jpg,1956-1026-1-ND,2320-1R1,Johanson Manufacturing,CAP TRIMMER 1-5PF 250V SMD,1116,0,"13.55000","0","1","Cut Tape (CT)","Cera-Trim®","Active","1 ~ 5pF","Top","250V","Ceramic","1000 @ 100MHz","0.180"" L x 0.167"" W (4.57mm x 4.24mm)","0.086"" (2.18mm)","-55°C ~ 125°C","Surface Mount","Sealed"
http://www.johansonmfg.com/media/pdf/Cera-Trim.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/2320-1R1.jpg,1956-1026-6-ND,2320-1R1,Johanson Manufacturing,CAP TRIMMER 1-5PF 250V SMD,1116,0,"Digi-Reel","0","1","Digi-Reel®","Cera-Trim®","Active","1 ~ 5pF","Top","250V","Ceramic","1000 @ 100MHz","0.180"" L x 0.167"" W (4.57mm x 4.24mm)","0.086"" (2.18mm)","-55°C ~ 125°C","Surface Mount","Sealed"
"//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GX,GY,GZ%20Series.pdf",//media.digikey.com/photos/Sprague-Goodman%20Photos/GZD18100.jpg,SG3019-ND,GZD18100,Sprague-Goodman,CAP TRIMMER 10-180PF 100V TH,4108,0,"8.98000","0","1","Bulk","FILMTRIM®","Active","10 ~ 180pF","Side","100V","Polycarbonate (PC)","200 @ 1MHz","0.433"" Dia (11.00mm)","0.472"" (12.00mm)","-40°C ~ 85°C","Through Hole","General Purpose"
http://www.johansonmfg.com/media/pdf/Thin-Trim.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/9402-0.JPG,1956-1072-ND,9402-0,Johanson Manufacturing,CAP TRIMMER 0.5-2.5PF 250V SMD,662,0,"9.05000","0","1","Bulk","Thin-Trim®","Active","0.5 ~ 2.5pF","Top","250V","-","3000 @ 100MHz","0.141"" Dia (3.58mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
http://www.johansonmfg.com/media/pdf/Thin-Trim.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/9702-2SL-1.jpg,1956-1080-ND,9702-2SL-1,Johanson Manufacturing,CAP TRIMMER 2.5-10PF 250V SMD,459,0,"10.19000","0","1","Bulk","Thin-Trim®","Active","2.5 ~ 10pF","Top","250V","Ceramic","1000 @ 100MHz","0.145"" Dia (3.68mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GZN_Series_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GZN60100.JPG,SG9058-ND,GZN60100,Sprague-Goodman,CAP TRIMMER 25-600PF 150V TH,4525,0,"10.46000","0","1","Bulk","FILMTRIM®","Active","25 ~ 600pF","Top","150V","Polyimide (PI)","150 @ 1MHz","0.709"" L x 0.610"" W (18.00mm x 15.50mm)","0.669"" (17.00mm)","-40°C ~ 85°C","Through Hole","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GZN_Series_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GZN20100.JPG,SG9056-ND,GZN20100,Sprague-Goodman,CAP TRIMMER 9-200PF 150V TH,4691,0,"10.53000","0","1","Bulk","FILMTRIM®","Active","9 ~ 200pF","Top","150V","Polycarbonate (PC)","200 @ 1MHz","0.709"" L x 0.610"" W (18.00mm x 15.50mm)","0.669"" (17.00mm)","-40°C ~ 85°C","Through Hole","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GXEyy000NM_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GXE36000NM.jpg,SG9043-ND,GXE36000NM,Sprague-Goodman,CAP TRIMMER 4.5-36PF 200V TH,4680,0,"10.73000","0","1","Bulk","GXE","Active","4.5 ~ 36pF","Top and Bottom","200V","Polytetrafluoroethylene (PTFE)","1500 @ 1MHz","0.335"" Dia (8.50mm)","0.449"" (11.40mm)","-40°C ~ 125°C","Through Hole","Non-Magnetic"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC80800.jpg,SG9299-ND,GMC80800,Sprague-Goodman,CAP TRIMMER 175-680PF 250V TH,497,0,"18.57000","0","1","-","GM","Active","175 ~ 680pF","Top","250V","Mica","-","0.752"" L x 0.626"" W (19.10mm x 15.90mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://www.knowlescapacitors.com/getattachment/c38e65d2-a3db-47aa-86bd-6ad8981e8888/Seal-Trim,//media.digikey.com/photos/Johanson-Manufacturing/9622SL.JPG,1956-1052-ND,9622SL,Johanson Manufacturing,CAP TRIMMER 2.5-10PF 250V TH,1650,0,"19.63000","0","1","Bulk","Seal-Trim®","Active","2.5 ~ 10pF","Top","250V","-","1000 @ 100MHz","0.180"" Dia (4.57mm)","0.085"" (2.16mm)","-55°C ~ 125°C","Through Hole","Sealed"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GZN_Series_Dwg.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GZN30100.JPG,SG9057-ND,GZN30100,Sprague-Goodman,CAP TRIMMER 18-300PF 150V TH,4065,0,"20.36000","0","1","Bulk","FILMTRIM®","Active","18 ~  300pF","Top","150V","Polycarbonate (PC)","200 @ 1MHz","0.709"" L x 0.610"" W (18.00mm x 15.50mm)","0.669"" (17.00mm)","-40°C ~ 85°C","Through Hole","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,-,1956-1034-2-ND,27273-3R5,Johanson Manufacturing,CAP TRIMMER 0.6-4.5PF 500V SMD,400,0,"20.89800","0","400","Tape & Reel (TR)","Giga-Trim®","Active","0.6 ~ 4.5pF","Top","500V","Sapphire","3000 @ 250MHz","0.140"" Dia (3.56mm)","0.314"" (7.98mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,-,1956-1034-1-ND,27273-3R5,Johanson Manufacturing,CAP TRIMMER 0.6-4.5PF 500V SMD,780,0,"33.82000","0","1","Cut Tape (CT)","Giga-Trim®","Active","0.6 ~ 4.5pF","Top","500V","Sapphire","3000 @ 250MHz","0.140"" Dia (3.56mm)","0.314"" (7.98mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,-,1956-1034-6-ND,27273-3R5,Johanson Manufacturing,CAP TRIMMER 0.6-4.5PF 500V SMD,780,0,"Digi-Reel","0","1","Digi-Reel®","Giga-Trim®","Active","0.6 ~ 4.5pF","Top","500V","Sapphire","3000 @ 250MHz","0.140"" Dia (3.56mm)","0.314"" (7.98mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,-,SG9300-ND,GME11501,Sprague-Goodman,CAP TRIM 1400-3055PF 250V PNL MT,983,0,"21.85000","0","1","Bulk","GM","Active","1400 ~ 3055pF","Top","250V","Mica","-","0.937"" L x 0.874"" W (23.80mm x 22.20mm)","0.360"" (9.13mm)","-35°C ~ 85°C","Panel Mount","General Purpose"
http://www.johansonmfg.com/media/pdf/Air-Capacitor.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/5201.jpg,1956-1003-ND,5201,Johanson Manufacturing,CAP TRIMMER 0.8-10PF 250V TH,417,0,"22.71000","0","1","Bulk","-","Active","0.8 ~ 10pF","Side","250V","Air","5000 @ 100MHz","0.295"" Dia (7.49mm)","-","-65°C ~ 125°C","Through Hole","Sealed"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Knowles-Voltronics/AP14.JPG,1608-1222-ND,AP14,Knowles Voltronics,CAP TRIMMER 1-14PF 125V TH,121,0,"33.70000","0","1","Bulk","A","Active","1 ~ 14pF","Side","125V","Air","3000 @ 100MHz","0.300"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Through Hole","General Purpose"
