Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features","Failure Rate"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1452-2-ND,TCA0J476M8R,Rohm Semiconductor,CAP TANT 47UF 20% 6.3V 1206,54000,0,"0.13296","0","2000","Tape & Reel (TR)","TC","Active","47µF","±20%","6.3V","Molded","3.2Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1452-1-ND,TCA0J476M8R,Rohm Semiconductor,CAP TANT 47UF 20% 6.3V 1206,55476,0,"0.55000","0","1","Cut Tape (CT)","TC","Active","47µF","±20%","6.3V","Molded","3.2Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1452-6-ND,TCA0J476M8R,Rohm Semiconductor,CAP TANT 47UF 20% 6.3V 1206,55476,0,"Digi-Reel","0","1","Digi-Reel®","TC","Active","47µF","±20%","6.3V","Molded","3.2Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://www.vishay.com/docs/40002/293d.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-1123-2-ND,293D106X9016A2TE3,Vishay Sprague,CAP TANT 10UF 10% 16V 1206,260000,0,"0.13472","0","2000","Tape & Reel (TR)","TANTAMOUNT®, 293D","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://www.vishay.com/docs/40002/293d.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-1123-1-ND,293D106X9016A2TE3,Vishay Sprague,CAP TANT 10UF 10% 16V 1206,261468,0,"0.56000","0","1","Cut Tape (CT)","TANTAMOUNT®, 293D","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://www.vishay.com/docs/40002/293d.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-1123-6-ND,293D106X9016A2TE3,Vishay Sprague,CAP TANT 10UF 10% 16V 1206,261468,0,"Digi-Reel","0","1","Digi-Reel®","TANTAMOUNT®, 293D","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8273-2-ND,F931D106KAA,AVX Corporation,CAP TANT 10UF 10% 20V 1206,56000,0,"0.13472","0","2000","Tape & Reel (TR)","F93","Active","10µF","±10%","20V","Molded","3.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8273-1-ND,F931D106KAA,AVX Corporation,CAP TANT 10UF 10% 20V 1206,56461,0,"0.56000","0","1","Cut Tape (CT)","F93","Active","10µF","±10%","20V","Molded","3.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8273-6-ND,F931D106KAA,AVX Corporation,CAP TANT 10UF 10% 20V 1206,56461,0,"Digi-Reel","0","1","Digi-Reel®","F93","Active","10µF","±10%","20V","Molded","3.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2398-2-ND,TPSB106K016R0800,AVX Corporation,CAP TANT 10UF 10% 16V 1411,90000,120000,"0.13560","0","2000","Tape & Reel (TR)","TPS","Active","10µF","±10%","16V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2398-1-ND,TPSB106K016R0800,AVX Corporation,CAP TANT 10UF 10% 16V 1411,91658,120000,"0.57000","0","1","Cut Tape (CT)","TPS","Active","10µF","±10%","16V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2398-6-ND,TPSB106K016R0800,AVX Corporation,CAP TANT 10UF 10% 16V 1411,91658,120000,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","10µF","±10%","16V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1690-2-ND,TAJB475K025RNJ,AVX Corporation,CAP TANT 4.7UF 10% 25V 1411,84000,6000,"0.13805","0","2000","Tape & Reel (TR)","TAJ","Active","4.7µF","±10%","25V","Molded","1.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1690-1-ND,TAJB475K025RNJ,AVX Corporation,CAP TANT 4.7UF 10% 25V 1411,85346,6000,"0.58000","0","1","Cut Tape (CT)","TAJ","Active","4.7µF","±10%","25V","Molded","1.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1690-6-ND,TAJB475K025RNJ,AVX Corporation,CAP TANT 4.7UF 10% 25V 1411,85346,6000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","4.7µF","±10%","25V","Molded","1.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,//media.digikey.com/Photos/AVX%20Photos/TAJ%20SERIES%201206%20PKG.JPG,478-3965-2-ND,TAJS106K006RNJ,AVX Corporation,CAP TANT 10UF 10% 6.3V 1206,42500,0,"0.13808","0","2500","Tape & Reel (TR)","TAJ","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)","-","S","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,//media.digikey.com/Photos/AVX%20Photos/TAJ%20SERIES%201206%20PKG.JPG,478-3965-1-ND,TAJS106K006RNJ,AVX Corporation,CAP TANT 10UF 10% 6.3V 1206,44269,0,"0.58000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)","-","S","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,//media.digikey.com/Photos/AVX%20Photos/TAJ%20SERIES%201206%20PKG.JPG,478-3965-6-ND,TAJS106K006RNJ,AVX Corporation,CAP TANT 10UF 10% 6.3V 1206,44269,0,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)","-","S","-","General Purpose","-"
https://www.rohm.com/datasheet/TCM0G106M8R/tc_m,//media.digikey.com/Renders/Rohm%20Renders/TCM-0603-pkg.jpg,511-1494-2-ND,TCM0J106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 6.3V 0603,52000,0,"0.13905","0","4000","Tape & Reel (TR)","TC","Active","10µF","±20%","6.3V","Molded","9Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
https://www.rohm.com/datasheet/TCM0G106M8R/tc_m,//media.digikey.com/Renders/Rohm%20Renders/TCM-0603-pkg.jpg,511-1494-1-ND,TCM0J106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 6.3V 0603,56051,0,"0.62000","0","1","Cut Tape (CT)","TC","Active","10µF","±20%","6.3V","Molded","9Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
https://www.rohm.com/datasheet/TCM0G106M8R/tc_m,//media.digikey.com/Renders/Rohm%20Renders/TCM-0603-pkg.jpg,511-1494-6-ND,TCM0J106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 6.3V 0603,56051,0,"Digi-Reel","0","1","Digi-Reel®","TC","Active","10µF","±20%","6.3V","Molded","9Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8156-2-ND,F930J107MBA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,112000,0,"0.13936","0","2000","Tape & Reel (TR)","F93","Active","100µF","±20%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8156-1-ND,F930J107MBA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,113228,0,"0.58000","0","1","Cut Tape (CT)","F93","Active","100µF","±20%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8156-6-ND,F930J107MBA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,113228,0,"Digi-Reel","0","1","Digi-Reel®","F93","Active","100µF","±20%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1683-2-ND,TAJB226K020RNJ,AVX Corporation,CAP TANT 22UF 10% 20V 1411,100000,58000,"0.13981","0","2000","Tape & Reel (TR)","TAJ","Active","22µF","±10%","20V","Molded","1.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1683-1-ND,TAJB226K020RNJ,AVX Corporation,CAP TANT 22UF 10% 20V 1411,103268,58000,"0.58000","0","1","Cut Tape (CT)","TAJ","Active","22µF","±10%","20V","Molded","1.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1683-6-ND,TAJB226K020RNJ,AVX Corporation,CAP TANT 22UF 10% 20V 1411,103268,58000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","22µF","±10%","20V","Molded","1.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8153-2-ND,F930J107KBA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,60000,0,"0.14272","0","2000","Tape & Reel (TR)","F93","Active","100µF","±10%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8153-1-ND,F930J107KBA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,62244,0,"0.59000","0","1","Cut Tape (CT)","F93","Active","100µF","±10%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8153-6-ND,F930J107KBA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,62244,0,"Digi-Reel","0","1","Digi-Reel®","F93","Active","100µF","±10%","6.3V","Molded","900mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B106K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8298-2-ND,T491B106K020AT,KEMET,CAP TANT 10UF 10% 20V 1411,60000,0,"0.14368","0","2000","Tape & Reel (TR)","T491","Active","10µF","±10%","20V","Molded","2.1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B106K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8298-1-ND,T491B106K020AT,KEMET,CAP TANT 10UF 10% 20V 1411,60635,0,"0.60000","0","1","Cut Tape (CT)","T491","Active","10µF","±10%","20V","Molded","2.1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B106K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8298-6-ND,T491B106K020AT,KEMET,CAP TANT 10UF 10% 20V 1411,60635,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±10%","20V","Molded","2.1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8311-2-ND,T491B226K010AT,KEMET,CAP TANT 22UF 10% 10V 1411,32000,0,"0.14368","0","2000","Tape & Reel (TR)","T491","Active","22µF","±10%","10V","Molded","2.3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8311-1-ND,T491B226K010AT,KEMET,CAP TANT 22UF 10% 10V 1411,34576,0,"0.60000","0","1","Cut Tape (CT)","T491","Active","22µF","±10%","10V","Molded","2.3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8311-6-ND,T491B226K010AT,KEMET,CAP TANT 22UF 10% 10V 1411,34576,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","22µF","±10%","10V","Molded","2.3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491C106K016AT7280.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%206.0L,3.2W.jpg",399-10156-2-ND,T491C106K016AT7280,KEMET,CAP TANT 10UF 10% 16V 2312,45000,0,"0.14688","0","3000","Tape & Reel (TR)","T491","Active","10µF","±10%","16V","Molded","1.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-9728-2-ND,T491B476K010AT,KEMET,CAP TANT 47UF 10% 10V 1411,42000,0,"0.14688","0","2000","Tape & Reel (TR)","T491","Active","47µF","±10%","10V","Molded","1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-9728-1-ND,T491B476K010AT,KEMET,CAP TANT 47UF 10% 10V 1411,43660,0,"0.61000","0","1","Cut Tape (CT)","T491","Active","47µF","±10%","10V","Molded","1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-9728-6-ND,T491B476K010AT,KEMET,CAP TANT 47UF 10% 10V 1411,43660,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","47µF","±10%","10V","Molded","1Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-10150-2-ND,T491B476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1411,28000,0,"0.14688","0","2000","Tape & Reel (TR)","T491","Active","47µF","±20%","6.3V","Molded","2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-10150-1-ND,T491B476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1411,29459,0,"0.61000","0","1","Cut Tape (CT)","T491","Active","47µF","±20%","6.3V","Molded","2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-10150-6-ND,T491B476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1411,29459,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","47µF","±20%","6.3V","Molded","2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8882-2-ND,TAJA336K010RNJ,AVX Corporation,CAP TANT 33UF 10% 10V 1206,28000,8000,"0.14704","0","2000","Tape & Reel (TR)","TAJ","Active","33µF","±10%","10V","Molded","1.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8882-1-ND,TAJA336K010RNJ,AVX Corporation,CAP TANT 33UF 10% 10V 1206,28373,8000,"0.61000","0","1","Cut Tape (CT)","TAJ","Active","33µF","±10%","10V","Molded","1.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8882-6-ND,TAJA336K010RNJ,AVX Corporation,CAP TANT 33UF 10% 10V 1206,28373,8000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","33µF","±10%","10V","Molded","1.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-5230-2-ND,TPSB106K016R0500,AVX Corporation,CAP TANT 10UF 10% 16V 1411,174000,0,"0.14800","0","2000","Tape & Reel (TR)","TPS","Active","10µF","±10%","16V","Molded","500mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-5230-1-ND,TPSB106K016R0500,AVX Corporation,CAP TANT 10UF 10% 16V 1411,174571,0,"0.62000","0","1","Cut Tape (CT)","TPS","Active","10µF","±10%","16V","Molded","500mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
