Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/polymer/c90e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/Mfg-D9-Series.jpg,490-14404-2-ND,ECASD90J337M009K00,Murata Electronics North America,CAP ALUM POLY 330UF 20% 6.3V SMD,2000,0,"1.02218","0","2000","Tape & Reel (TR)","ECAS","Active","Polymer","330µF","±20%","6.3V","9mOhm","1000 Hrs @ 105°C","-40°C ~ 105°C","-","General Purpose","-","3.4A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.177"" (4.50mm)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","Surface Mount","2917 (7343 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/polymer/c90e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/Mfg-D9-Series.jpg,490-14404-1-ND,ECASD90J337M009K00,Murata Electronics North America,CAP ALUM POLY 330UF 20% 6.3V SMD,3634,0,"2.94000","0","1","Cut Tape (CT)","ECAS","Active","Polymer","330µF","±20%","6.3V","9mOhm","1000 Hrs @ 105°C","-40°C ~ 105°C","-","General Purpose","-","3.4A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.177"" (4.50mm)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","Surface Mount","2917 (7343 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/polymer/c90e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/Mfg-D9-Series.jpg,490-14404-6-ND,ECASD90J337M009K00,Murata Electronics North America,CAP ALUM POLY 330UF 20% 6.3V SMD,3634,0,"Digi-Reel","0","1","Digi-Reel®","ECAS","Active","Polymer","330µF","±20%","6.3V","9mOhm","1000 Hrs @ 105°C","-40°C ~ 105°C","-","General Purpose","-","3.4A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.177"" (4.50mm)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1236.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_EEH-ZE_A.jpg,P122144TR-ND,EEH-ZE1V271P,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 35V SMD,5500,0,"1.02336","0","500","Tape & Reel (TR)","ZE","Active","Hybrid","270µF","±20%","35V","20mOhm","2000 Hrs @ 145°C","-55°C ~ 145°C","AEC-Q200","Automotive","135mA @ 100Hz","900mA @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1236.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_EEH-ZE_A.jpg,P122144CT-ND,EEH-ZE1V271P,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 35V SMD,5711,0,"2.50000","0","1","Cut Tape (CT)","ZE","Active","Hybrid","270µF","±20%","35V","20mOhm","2000 Hrs @ 145°C","-55°C ~ 145°C","AEC-Q200","Automotive","135mA @ 100Hz","900mA @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1236.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_EEH-ZE_A.jpg,P122144DKR-ND,EEH-ZE1V271P,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 35V SMD,5711,0,"Digi-Reel","0","1","Digi-Reel®","ZE","Active","Hybrid","270µF","±20%","35V","20mOhm","2000 Hrs @ 145°C","-55°C ~ 145°C","AEC-Q200","Automotive","135mA @ 100Hz","900mA @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rnu.pdf,"//media.digikey.com/Photos/Nichicon%20Photos/FPCAP,%20NU%20Series%2010mm.jpg",493-6642-3-ND,RNU1V151MDN1PH,Nichicon,CAP ALUM POLY 150UF 20% 35V T/H,2500,0,"1.02438","0","500","Tape & Box (TB)","FPCAP, RNU","Active","Polymer","150µF","±20%","35V","20mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","380mA @ 120Hz","3.8A @ 100kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-rnu.pdf,"//media.digikey.com/Photos/Nichicon%20Photos/FPCAP,%20NU%20Series%2010mm.jpg",493-6642-1-ND,RNU1V151MDN1PH,Nichicon,CAP ALUM POLY 150UF 20% 35V T/H,2929,0,"2.48000","0","1","Cut Tape (CT)","FPCAP, RNU","Active","Polymer","150µF","±20%","35V","20mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","380mA @ 120Hz","3.8A @ 100kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/35SVPD47M.jpg,PCE5080TR-ND,35SVPD47M,Panasonic Electronic Components,CAP ALUM POLY 47UF 20% 35V SMD,7200,0,"1.04923","0","400","Tape & Reel (TR)","OS-CON™, SVPD","Active","Polymer","47µF","±20%","35V","30mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","57.5mA @ 120Hz","1.15A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/35SVPD47M.jpg,PCE5080CT-ND,35SVPD47M,Panasonic Electronic Components,CAP ALUM POLY 47UF 20% 35V SMD,7721,0,"2.39000","0","1","Cut Tape (CT)","OS-CON™, SVPD","Active","Polymer","47µF","±20%","35V","30mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","57.5mA @ 120Hz","1.15A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/35SVPD47M.jpg,PCE5080DKR-ND,35SVPD47M,Panasonic Electronic Components,CAP ALUM POLY 47UF 20% 35V SMD,7721,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPD","Active","Polymer","47µF","±20%","35V","30mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","57.5mA @ 120Hz","1.15A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SVPD%20SERIES%2010x12.7mm.jpg,PCE5073TR-ND,25SVPD82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 25V SMD,3300,0,"1.04923","0","400","Tape & Reel (TR)","OS-CON™, SVPD","Active","Polymer","82µF","±20%","25V","28mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","60.1mA @ 120Hz","1.202A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SVPD%20SERIES%2010x12.7mm.jpg,PCE5073CT-ND,25SVPD82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 25V SMD,3436,0,"2.39000","0","1","Cut Tape (CT)","OS-CON™, SVPD","Active","Polymer","82µF","±20%","25V","28mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","60.1mA @ 120Hz","1.202A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C181.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SVPD%20SERIES%2010x12.7mm.jpg,PCE5073DKR-ND,25SVPD82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 25V SMD,3436,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPD","Active","Polymer","82µF","±20%","25V","28mOhm","2000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","60.1mA @ 120Hz","1.202A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15450TR-ND,EEH-ZA1V151P,Panasonic Electronic Components,CAP ALUM POLY HYB 150UF 35V SMD,90000,0,"1.05184","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","150µF","±20%","35V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15450CT-ND,EEH-ZA1V151P,Panasonic Electronic Components,CAP ALUM POLY HYB 150UF 35V SMD,90106,0,"2.57000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","150µF","±20%","35V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15450DKR-ND,EEH-ZA1V151P,Panasonic Electronic Components,CAP ALUM POLY HYB 150UF 35V SMD,90106,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","150µF","±20%","35V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15437TR-ND,EEH-ZA1E221P,Panasonic Electronic Components,CAP ALUM POLY HYB 220UF 25V SMD,29510,0,"1.05184","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","220µF","±20%","25V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15437CT-ND,EEH-ZA1E221P,Panasonic Electronic Components,CAP ALUM POLY HYB 220UF 25V SMD,30721,0,"2.70000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","220µF","±20%","25V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15437DKR-ND,EEH-ZA1E221P,Panasonic Electronic Components,CAP ALUM POLY HYB 220UF 25V SMD,30721,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","220µF","±20%","25V","27mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","345mA @ 100Hz","2.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15445TR-ND,EEH-ZA1H680P,Panasonic Electronic Components,CAP ALUM POLY HYB 68UF 50V SMD,9500,0,"1.05184","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","68µF","±20%","50V","30mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","270mA @ 100Hz","1.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15445CT-ND,EEH-ZA1H680P,Panasonic Electronic Components,CAP ALUM POLY HYB 68UF 50V SMD,9634,0,"2.70000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","68µF","±20%","50V","30mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","270mA @ 100Hz","1.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15445DKR-ND,EEH-ZA1H680P,Panasonic Electronic Components,CAP ALUM POLY HYB 68UF 50V SMD,9634,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","68µF","±20%","50V","30mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","270mA @ 100Hz","1.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15448TR-ND,EEH-ZA1J330P,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 63V SMD,4000,0,"1.05184","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","33µF","±20%","63V","40mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","170mA @ 100Hz","1.7A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15448CT-ND,EEH-ZA1J330P,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 63V SMD,4367,0,"2.57000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","33µF","±20%","63V","40mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","170mA @ 100Hz","1.7A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V151P.jpg,P15448DKR-ND,EEH-ZA1J330P,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 63V SMD,4367,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","33µF","±20%","63V","40mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","170mA @ 100Hz","1.7A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4588-2-ND,PCG0J272MCL1GS,Nichicon,CAP ALUM POLY 2700UF 6.3V SMD,18800,0,"1.06435","0","400","Tape & Reel (TR)","PCG","Active","Polymer","2700µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.1A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4588-1-ND,PCG0J272MCL1GS,Nichicon,CAP ALUM POLY 2700UF 6.3V SMD,19177,0,"2.31000","0","1","Cut Tape (CT)","PCG","Active","Polymer","2700µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.1A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4588-6-ND,PCG0J272MCL1GS,Nichicon,CAP ALUM POLY 2700UF 6.3V SMD,19177,0,"Digi-Reel","0","1","Digi-Reel®","PCG","Active","Polymer","2700µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.1A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122246TR-ND,EEH-ZK1V331V,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 35V SMD,23500,0,"1.12896","0","500","Tape & Reel (TR)","ZK","Active","Hybrid","330µF","±20%","35V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122246CT-ND,EEH-ZK1V331V,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 35V SMD,23993,0,"2.90000","0","1","Cut Tape (CT)","ZK","Active","Hybrid","330µF","±20%","35V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122246DKR-ND,EEH-ZK1V331V,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 35V SMD,23993,0,"Digi-Reel","0","1","Digi-Reel®","ZK","Active","Hybrid","330µF","±20%","35V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122244TR-ND,EEH-ZK1E471V,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 25V SMD,7000,0,"1.12896","0","500","Tape & Reel (TR)","ZK","Active","Hybrid","470µF","±20%","25V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122244CT-ND,EEH-ZK1E471V,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 25V SMD,7528,0,"2.76000","0","1","Cut Tape (CT)","ZK","Active","Hybrid","470µF","±20%","25V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,-,P122244DKR-ND,EEH-ZK1E471V,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 25V SMD,7528,0,"Digi-Reel","0","1","Digi-Reel®","ZK","Active","Hybrid","470µF","±20%","25V","20mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive, High Temperature Reflow","420mA @ 100Hz","2.8A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15442TR-ND,EEH-ZA1H101P,Panasonic Electronic Components,CAP ALUM POLY HYB 100UF 50V SMD,43000,0,"1.14368","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","100µF","±20%","50V","28mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","300mA @ 100Hz","2A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15442CT-ND,EEH-ZA1H101P,Panasonic Electronic Components,CAP ALUM POLY HYB 100UF 50V SMD,43041,0,"2.93000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","100µF","±20%","50V","28mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","300mA @ 100Hz","2A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15442DKR-ND,EEH-ZA1H101P,Panasonic Electronic Components,CAP ALUM POLY HYB 100UF 50V SMD,43041,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","100µF","±20%","50V","28mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","300mA @ 100Hz","2A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15453TR-ND,EEH-ZA1V271P,Panasonic Electronic Components,CAP ALUM POLY HYB 270UF 35V SMD,21000,0,"1.14368","0","500","Tape & Reel (TR)","ZA","Active","Hybrid","270µF","±20%","35V","20mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","375mA @ 100Hz","2.5A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15453CT-ND,EEH-ZA1V271P,Panasonic Electronic Components,CAP ALUM POLY HYB 270UF 35V SMD,21335,0,"2.93000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","270µF","±20%","35V","20mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","375mA @ 100Hz","2.5A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.413"" (10.50mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
