Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Holding Type","Mounting Type","Between Board Height","Length - Overall","Support Hole Diameter","Support Panel Thickness","Mounting Hole Diameter","Mounting Panel Thickness","Features","Material"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1141-ND,TCBS-4-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/4"",2991,0,"0.78000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.654"" (16.60mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SSRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SSRS6-16-01.JPG,RP1004-ND,SSRS6-16-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1"",1770,0,"0.78000","0","1","SSRS6","Active","Snap Lock","Screw Mount","1.000"" (25.40mm) 1""","1.126"" (28.60mm)","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.234"" (5.94mm)","-","Stackable","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-14M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MDLSP1-14M-01.JPG,RP913-ND,MDLSP1-14M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 14MM,18121,0,"0.79000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.551"" (14.00mm)","0.839"" (21.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23362.jpg,RPC1311-ND,DLCBST-10-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/8"",3050,0,"0.79000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.625"" (15.88mm) 5/8""","0.912"" (23.16mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLSP-1.pdf,//media.digikey.com/photos/Richco%20Photos/DLSP-1-14M-01.JPG,RP854-ND,DLSP-1-14M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 14MM,3006,0,"0.79000","0","1","DLSP-1","Active","Snap Lock","Snap Lock","0.551"" (14.00mm)","0.945"" (24.00mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/UBMC-12.3M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22581.jpg,RPC1681-ND,UBMC-12.3M-01,Essentra Components,BRD SPT EDGE HLD SNAP LCK 12.3MM,13385,0,"0.80000","0","1","UBMC","Active","Edge Holding","Snap Lock","0.484"" (12.30mm)","0.870"" (22.10mm)","-","0.060"" ~ 0.090"" (1.50mm ~ 2.30mm)","0.187"" (4.75mm) 3/16""","0.039"" ~ 0.090"" (1.00mm ~ 2.30mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-07M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23368.jpg,RPC1226-ND,MDLSP1-07M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 7MM,4734,0,"0.80000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.276"" (7.00mm)","0.563"" (14.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LCBS.jpg,RPC1523-ND,LCBS-16-19,Essentra Components,BRD SPT SNAP LOCK NYLON 1"",2986,0,"0.80000","0","1","LCBS","Active","Snap Lock","Snap Lock","1.000"" (25.40mm) 1""","1.732"" (44.00mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/UBM(C).pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_UBM-12.3M-01.JPG,RPC1680-ND,UBM-12.3M-01,Essentra Components,BRD SPT EDGE HLD SNAP LCK 12.3MM,1871,0,"0.80000","0","1","UBM","Active","Edge Holding","Snap Lock","0.484"" (12.30mm)","0.846"" (21.50mm)","-","0.060"" ~ 0.090"" (1.50mm ~ 2.30mm)","0.187"" (4.75mm) 3/16""","0.039"" ~ 0.090"" (1.00mm ~ 2.30mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC2130-ND,TCBS-8-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/2"",3489,0,"0.81000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.500"" (12.70mm) 1/2""","0.902"" (22.90mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CRLCBSRE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22652.jpg,RPC1923-ND,CRLCBSRE-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",5153,0,"0.82000","0","1","CRLCBSRE","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.791"" (20.10mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.047"" ~ 0.079"" (1.20mm ~ 2.00mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_25938.jpg,RPC2086-ND,SCBS-4-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 1/4"",3844,0,"0.82000","0","1","SCBS","Active","Snap Lock","Threaded Stud","0.250"" (6.35mm) 1/4""","0.906"" (23.00mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","0.250"" (6.35mm) 1/4""","8-32 Thread","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23145.jpg,RPC1727-ND,CBS-TMM-8-01,Essentra Components,CBS THR MALE-MALE 1/2"" NYLON,1723,0,"0.82000","0","1","CBS-TMM","Active","Threaded Stud","Threaded Stud","0.500"" (12.70mm) 1/2""","1.100"" (27.94mm)","-","-","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CRLCBSRE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22652.jpg,RPC1728-ND,CRLCBSRE-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",3475,0,"0.83000","0","1","CRLCBSRE","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.913"" (23.20mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.047"" ~ 0.079"" (1.20mm ~ 2.00mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/EHCBS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_EHCBS-x-01.jpg,RPC2179-ND,EHCBS-5-01,Essentra Components,BRD SPT EDGE HOLD SNAP LCK 5/16"",33974,0,"0.84000","0","1","EHCBS","Active","Edge Holding","Snap Lock","0.313"" (7.95mm) 5/16""","1.240"" (31.50mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBSBT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBSBT-7-01A-RT.JPG,RPC1481-ND,CBSBT-7-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 7/16"",1779,0,"0.84000","0","1","CBSBT","Active","Snap Lock","Adhesive","0.438"" (11.13mm) 7/16""","0.580"" (14.74mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_25938.jpg,RPC1710-ND,SCBS-8-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 1/2"",4965,0,"0.85000","0","1","SCBS","Active","Snap Lock","Threaded Stud","0.500"" (12.70mm) 1/2""","1.154"" (29.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","0.250"" (6.35mm) 1/4""","8-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1794-ND,TCBS-10-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/8"",1586,0,"0.85000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.625"" (15.88mm) 5/8""","1.028"" (26.10mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-18M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MDLSP1-18M-01.JPG,RP914-ND,MDLSP1-18M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 18MM,11860,0,"0.86000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.709"" (18.00mm)","0.996"" (25.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBSBT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBSBT-9-01A-RT.JPG,RPC1482-ND,CBSBT-9-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 9/16"",2848,0,"0.86000","0","1","CBSBT","Active","Snap Lock","Adhesive","0.563"" (14.30mm) 9/16""","0.706"" (17.92mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/UBM(C).pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_UBM-12.3M-01.JPG,RPC2139-ND,UBM-22.0M-01,Essentra Components,BRD SPT EDGE HOLD SNAP LOCK 22MM,1216,0,"0.86000","0","1","UBM","Active","Edge Holding","Snap Lock","0.866"" (22.00mm)","1.228"" (31.20mm)","-","0.060"" ~ 0.090"" (1.50mm ~ 2.30mm)","0.187"" (4.75mm) 3/16""","0.039"" ~ 0.090"" (1.00mm ~ 2.30mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-TF.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_LCBS-TF-xx-01.jpg,RPC1979-ND,LCBS-TF-10-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/8"",3799,0,"0.89000","0","1","LCBS-TF","Active","Snap Lock","Screw Mount","0.625"" (15.88mm) 5/8""","1.028"" (26.10mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1795-ND,TCBS-12-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/4"",12369,0,"0.90000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.750"" (19.05mm) 3/4""","1.154"" (29.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBS-TF.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CBS-TF-10-01.JPG,RPC1478-ND,CBS-TF-10-01,Essentra Components,BRD SPT SNAP FIT SCREW MNT 5/8"",9971,0,"0.90000","0","1","CBS-TF","Active","Snap Fit","Screw Mount","0.625"" (15.88mm) 5/8""","1.028"" (26.10mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-TM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16562.jpg,RPC1533-ND,LCBS-TM-10-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 5/8"",7172,0,"0.90000","0","1","LCBS-TM","Active","Snap Lock","Threaded Stud","0.625"" (15.88mm) 5/8""","1.327"" (33.70mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SCBSM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22879.jpg,RPC2088-ND,SCBSM-632-2-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 1/8"",7902,0,"0.92000","0","1","SCBSM","Active","Snap Lock","Threaded Stud","0.125"" (3.18mm) 1/8""","0.720"" (18.30mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","0.250"" (6.35mm) 1/4""","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CBSPM-6.JPG,RP840-ND,CBSPM-6,Essentra Components,BRD SPT SNAP FIT RUBBER 3/8"",1429,0,"0.92000","0","1","CBSPM","Active","Snap Fit","Snap Lock","0.375"" (9.53mm) 3/8""","0.942"" (23.93mm)","0.187"" (4.75mm) 3/16""","0.093"" (2.40mm) 3/32""","0.187"" (4.75mm) 3/16""","0.093"" (2.40mm) 3/32""","Vibration Dampening","Rubber"
http://www.essentracomponents.com.sg/images-line/pdfs/SCBSM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22879.jpg,RPC2089-ND,SCBSM-632-3-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 3/16"",5539,0,"0.93000","0","1","SCBSM","Active","Snap Lock","Threaded Stud","0.188"" (4.78mm) 3/16""","0.783"" (19.87mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","0.250"" (6.35mm) 1/4""","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-TF.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_LCBS-TF-xx-01.jpg,RPC1980-ND,LCBS-TF-12-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/4"",6622,0,"0.94000","0","1","LCBS-TF","Active","Snap Lock","Screw Mount","0.750"" (19.05mm) 3/4""","1.154"" (29.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SCBSM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22879.jpg,RPC1774-ND,SCBSM-632-4-01,Essentra Components,BRD SPT SNAP LOCK THR STUD 1/4"",1560,0,"0.94000","0","1","SCBSM","Active","Snap Lock","Threaded Stud","0.250"" (6.35mm) 1/4""","0.846"" (21.50mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","0.250"" (6.35mm) 1/4""","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBS1.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_DLCBSHD-20M-19.jpg,RPC2178-ND,DLCBSHD-20M-19,Essentra Components,BRD SPT SNAP LOCK NYLON 20MM,2173,0,"0.95000","0","1","DLCBS","Active","Snap Lock","Snap Lock","0.787"" (20.00mm)","1.480"" (37.60mm)","0.250"" (6.35mm) 1/4""","0.031"" ~ 0.087"" (0.79mm ~ 2.20mm)","0.250"" (6.35mm) 1/4""","0.031"" ~ 0.087"" (0.79mm ~ 2.20mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCBS-16-01.jpg,RPC1440-ND,TCBS-16-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1"",2487,0,"0.97000","0","1","TCBS","Active","Snap Lock","Screw Mount","1.000"" (25.40mm) 1""","1.402"" (35.60mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBSS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_CBSS-xx-01.jpg,RPC2172-ND,CBSS-12-01,Essentra Components,BRD SPT REST MNT SNAP LCK 17.3MM,1960,0,"0.97000","0","1","CBSS","Active","Resting Mount","Snap Lock","0.681"" (17.30mm)","1.012"" (25.70mm)","0.156"" (3.96mm) 5/32""","-","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Stackable, Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LCBSB-3-01A-RT.jpg,RPC1749-ND,LCBSB-3-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/16"",4327,0,"0.98000","0","1","LCBSB","Active","Snap Lock","Adhesive","0.188"" (4.78mm) 3/16""","0.591"" (15.00mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCBS-6-19.jpg,RPC2129-ND,TCBS-6-19,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/8"",1765,0,"0.98000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.776"" (19.70mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26804.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CBSB-3-01A-RT.JPG,RP838-ND,CBSB-3-01A-RT,Essentra Components,BRD SPT SNAP FIT ADHESVE 3/16"",1183,0,"0.98000","0","1","CBSB","Active","Snap Fit","Adhesive","0.188"" (4.78mm) 3/16""","0.591"" (15.00mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1445-ND,TCBS-8-19,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/2"",3784,0,"1.00000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.500"" (12.70mm) 1/2""","0.902"" (22.90mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-TM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16562.jpg,RPC1534-ND,LCBS-TM-6-19,Essentra Components,BRD SPT SNAP LOCK THR STUD 3/8"",1554,0,"1.03000","0","1","LCBS-TM","Active","Snap Lock","Threaded Stud","0.375"" (9.53mm) 3/8""","1.075"" (27.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9739,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_908x.jpg,36-9080-ND,9080,Keystone Electronics,BRD SPT SNAP LOCK ADHESIVE 3/16"",2162,2400,"1.04000","0","1","-","Active","Snap Lock","Adhesive","0.188"" (4.78mm) 3/16""","0.587"" (14.90mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9742,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_908x.jpg,36-9083-ND,9083,Keystone Electronics,BRD SPT SNAP LOCK ADHESVE 1/2"",2727,3000,"1.05000","0","1","-","Active","Snap Lock","Adhesive","0.500"" (12.70mm) 1/2""","0.900"" (22.86mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26804.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/CBSB-12-01A-RT.JPG,RPC1918-ND,CBSB-12-01A-RT,Essentra Components,BRD SPT SNAP FIT ADHESIVE 3/4"",1591,0,"1.08000","0","1","CBSB","Active","Snap Fit","Adhesive","0.750"" (19.05mm) 3/4""","1.154"" (29.30mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSBM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_247162.jpg,RPC1340-ND,LCBSBM-7-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 7/16"",1088,0,"1.09000","0","1","LCBSBM","Active","Snap Lock","Adhesive","0.438"" (11.13mm) 7/16""","0.780"" (19.81mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26804.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/CBSB-14-01A-RT.JPG,RPC1919-ND,CBSB-14-01A-RT,Essentra Components,BRD SPT SNAP FIT ADHESIVE 7/8"",1436,0,"1.10000","0","1","CBSB","Active","Snap Fit","Adhesive","0.875"" (22.23mm) 7/8""","1.276"" (32.40mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1796-ND,TCBS-12-19,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/4"",3999,0,"1.11000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.750"" (19.05mm) 3/4""","1.154"" (29.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBS1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLCBSHD-35M-19.jpg,RPC1492-ND,DLCBSHD-35M-19,Essentra Components,BRD SPT SNAP LOCK NYLON 35MM,8014,0,"1.19000","0","1","DLCBS","Active","Snap Lock","Snap Lock","1.378"" (35.00mm)","2.071"" (52.60mm)","0.250"" (6.35mm) 1/4""","0.031"" ~ 0.087"" (0.79mm ~ 2.20mm)","0.250"" (6.35mm) 1/4""","0.031"" ~ 0.087"" (0.79mm ~ 2.20mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CRLCBSR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22652.jpg,RPC2174-ND,CRLCBSR-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",7020,0,"1.22000","0","1","CRLCBSR","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.752"" (19.10mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.236"" (6.00mm)","0.031"" ~ 0.047"" (0.80mm ~ 1.20mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PSB-10M-01A2-RT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PSB-14M-01A2-RT.jpg,RPC2049-ND,PSB-14M-01A2-RT,Essentra Components,BRD SPT REST MNT ADHESIVE 14MM,2298,0,"1.30000","0","1","PSB","Active","Resting Mount","Adhesive","0.551"" (14.00mm)","0.551"" (14.00mm)","-","-","-","-","-","Nylon"
https://cdn.harwin.com/pdfs/R6405-R6436.pdf,//media.digikey.com/Photos/Harwin/MFG_R6405-00.jpg,952-3467-ND,R6405-00,Harwin Inc.,BRD SPT SNAP LOCK NYLON 4.80MM,4034,0,"0.19000","0","1","-","Active","Snap Lock","Snap Lock","0.189"" (4.80mm)","0.843"" (21.40mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.189"" (4.80mm)","0.106"" (2.70mm)","-","Nylon"
https://cdn.harwin.com/pdfs/R6405-R6436.pdf,//media.digikey.com/Photos/Harwin/MFG_R6419-00.jpg,952-3470-ND,R6419-00,Harwin Inc.,BRD SPT SNAP LOCK NYLON 19.10MM,2622,0,"0.27000","0","1","-","Active","Snap Lock","Snap Lock","0.752"" (19.10mm)","1.406"" (35.70mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.189"" (4.80mm)","0.106"" (2.70mm)","-","Nylon"
https://cdn.harwin.com/pdfs/R6505-R6535.pdf,//media.digikey.com/Photos/Harwin/R6513-00.JPG,952-2366-ND,R6513-00,Harwin Inc.,BRD SPT SNAP LCK SCRW MNT 12.8MM,2113,0,"0.27000","0","1","-","Active","Snap Lock","Screw Mount","0.504"" (12.80mm)","-","0.157"" (3.99mm)","0.063"" (1.60mm)","0.142"" (3.60mm)","-","-","Nylon"
https://cdn.harwin.com/pdfs/R6706-R6718.pdf,//media.digikey.com/Photos/Harwin/MFG_R6714-00.jpg,952-3476-ND,R6714-00,Harwin Inc.,BRD SPT SNAP LOCK NYLON 14MM,2621,0,"0.30000","0","1","-","Active","Snap Lock","Snap Lock","0.551"" (14.00mm)","1.055"" (26.80mm)","0.157"" (3.99mm)","0.020"" ~ 0.071"" (0.50mm ~ 1.80mm)","0.217"" (5.50mm)","-","Locking, Reverse Mounting","Nylon"
https://katalog.we-online.de/em/datasheet/709670090.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SNSN.jpg,732-10376-ND,709670090,Wurth Electronics Inc.,BOARD SUPRT SNAP LOCK NYLON 8MM,2373,0,"0.31000","0","1","WA-SNSN","Active","Snap Lock","Snap Lock","0.354"" (9.00mm)","0.654"" (16.60mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","0.098"" (2.50mm)","0.063"" (1.60mm)","-","Nylon"
https://cdn.harwin.com/pdfs/R6505-R6535.pdf,//media.digikey.com/Photos/Harwin/MFG_R6519-00.jpg,952-3473-ND,R6519-00,Harwin Inc.,BRD SPT SNAP LCK SCRW MNT 19.1MM,2354,0,"0.32000","0","1","-","Active","Snap Lock","Screw Mount","0.752"" (19.10mm)","-","0.157"" (3.99mm)","0.063"" (1.60mm)","0.142"" (3.60mm)","-","-","Nylon"
