Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products","Size / Dimension","Color","Material"
-,-,281-8855-ND,1164690000,Weidmüller,CH20M22 S PPSC LGY,150,0,"4.81000","0","1","Omnimate","Active","Panel, Side","-","CH20M Housing System","4.154"" L x 0.886"" W x 0.899"" H (105.50mm x 22.50mm x 22.83mm)","Gray","Plastic, Polyamide"
-,-,281-8686-ND,2418660000,Weidmüller,CH20M22 S PPSC BL,140,0,"4.81000","0","1","Omnimate","Active","Panel, Side","-","CH20M Housing System","4.154"" L x 0.886"" W x 0.899"" H (105.50mm x 22.50mm x 22.83mm)","Blue","Plastic, Polyamide"
-,-,281-8833-ND,1073370000,Weidmüller,CH20M22 S PPSC GGY,140,0,"4.81000","0","1","Omnimate","Active","Panel, Side","-","CH20M Housing System","4.154"" L x 0.886"" W x 0.899"" H (105.50mm x 22.50mm x 22.83mm)","Gray","Plastic, Polyamide"
-,-,281-8830-ND,1070620000,Weidmüller,CH20M22 S PSCSC BL,140,0,"4.81000","0","1","Omnimate","Active","Panel, Side","-","CH20M Housing System","4.154"" L x 0.886"" W x 0.899"" H (105.50mm x 22.50mm x 22.83mm)","Blue","Plastic, Polyamide"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-5810000055.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810000055.JPG,116-1099-ND,5810000055,Cinch Connectivity Solutions,MODICE ME BLANK,270,0,"5.70000","0","1","ModICE® ME","Active","Faceplate","IP67/69K","ModICE™ Series","-","Black","Polymer, Glass Filled"
-,-,281-6456-2-ND,1155880000,Weidmüller,SR-SMD4.50/05/90LFM3.2AUBK,600,0,"9.38183","0","300","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
-,-,281-6456-1-ND,1155880000,Weidmüller,SR-SMD4.50/05/90LFM3.2AUBK,600,0,"14.08000","0","1","*","Active","-","-","-","-","-","-"
http://www.hammondmfg.com/pdf/1554U.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554JPL.jpg,HM3493-ND,1554UPL,Hammond Manufacturing,PANEL INNER STEEL 7.5X4.2"",107,117,"9.42000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","7.498"" L x 4.197"" W (190.45mm x 106.60mm)","Unpainted","Metal, Steel"
-,-,281-6455-2-ND,1155850000,Weidmüller,SR-SMD 4.50/05/90 AU BK RL,600,0,"9.78723","0","300","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
-,-,281-6455-1-ND,1155850000,Weidmüller,SR-SMD 4.50/05/90 AU BK RL,600,0,"14.08000","0","1","*","Active","-","-","-","-","-","-"
-,-,281-6455-6-ND,1155850000,Weidmüller,SR-SMD 4.50/05/90 AU BK RL,600,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-"
-,-,281-6457-2-ND,1155900000,Weidmüller,SR-SMD 4.50/05/90LF 1.5AU BKRL,600,0,"9.78723","0","300","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
-,-,281-6457-1-ND,1155900000,Weidmüller,SR-SMD 4.50/05/90LF 1.5AU BKRL,600,0,"14.08000","0","1","*","Active","-","-","-","-","-","-"
-,-,281-6457-6-ND,1155900000,Weidmüller,SR-SMD 4.50/05/90LF 1.5AU BKRL,600,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2907583.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2907583.JPG,277-2823-ND,2907583,Phoenix Contact,DRAWN SECTION PNL MNT BASE,39,127,"63.62000","0","1","UM","Active","Panel, Bottom","-","UM Series","39.370"" L x 2.835"" W (1000.00mm x 72.00mm)","Green","Plastic, PVC"
http://www.budind.com/pdf/hb1558.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PBC-1558-C.jpg,377-1181-ND,PBC-1558-C,Bud Industries,COVER ABS FOR PB-1558-BF,271,60,"0.74000","0","1","Style C","Active","Cover, Lid","-","Potting Boxes","2.000"" L x 1.500"" W x 0.163"" H (50.80mm x 38.10mm x 4.14mm)","Black","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2707929.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2707929.JPG,277-2829-ND,2707929,Phoenix Contact,TERMINAL POINTS FILLER PLUG,453,8410,"0.90000","0","1","ME","Active","Filler Plug","-","22.5mm Wide Housing","0.886"" W (22.50mm)","Gray","Plastic, Polyamide"
http://www.budind.com/pdf/hb1558.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PBC-1576-C.jpg,377-1185-ND,PBC-1576-C,Bud Industries,COVER ABS FOR PB-1576-TF,204,15,"1.09000","0","1","Style A","Active","Cover, Lid","-","Potting Boxes","3.000"" L x 3.000"" W x 0.075"" H (76.20mm x 76.20mm x 1.91mm)","Black","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959353.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2959353.jpg,277-2816-ND,2959353,Phoenix Contact,SIDE ELEMENT 5 MM WIDE,315,1280,"1.70000","0","1","UM","Active","Panel, Side","-","UM Series","2.835"" W (72.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959340.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2959340.jpg,277-2818-ND,2959340,Phoenix Contact,SIDE ELEMENT 5 MM WIDE,259,1410,"1.70000","0","1","UM","Active","Panel, Side","-","UM Series","2.835"" W (72.00mm)","Green","Plastic, Polyamide"
-,//media.digikey.com/Photos/BUD%20Industries%20Photos/PIX-11772.JPG,377-2147-ND,PIX-11772,Bud Industries,STEEL INTERNAL PANEL - PIP SERIE,40,86,"4.80000","0","1","PIP","Active","Panel, Inner","-","PIP Series","5.827"" L x 5.827"" W x 0.063"" H (148.00mm x 148.00mm x 1.60mm)","Natural","Metal, Steel"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1589.jpg,377-1046-ND,BPA-1589,Bud Industries,CHASS BOT PLATE ALUM 5 X 7 NAT,72,307,"4.90000","0","1","-","Active","Plate","-","Chassis","6.812"" L x 4.812"" W x 0.156"" H (173.05mm x 122.22mm x 3.96mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/BPA-1590x.JPG,377-1047-ND,BPA-1590,Bud Industries,CHASS BOT PLATE ALUM 5 X 9.5 NAT,25,31,"5.00000","0","1","-","Active","Plate","-","Chassis","9.375"" L x 4.875"" W x 0.078"" H (238.13mm x 123.83mm x 1.98mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1593.jpg,377-1050-ND,BPA-1593,Bud Industries,CHASS BOT PLATE ALUM 7 X 9 NAT,31,32,"6.10000","0","1","-","Active","Plate","-","Chassis","8.812"" L x 6.812"" W x 0.156"" H (223.82mm x 173.02mm x 3.96mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1595.jpg,377-1052-ND,BPA-1595,Bud Industries,CHASS BOT PLATE ALUM 7 X 12 NAT,86,197,"6.90000","0","1","-","Active","Plate","-","Chassis","11.812"" L x 6.812"" W x 0.156"" H (300.02mm x 173.02mm x 3.96mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1513.jpg,377-1036-ND,BPA-1513,Bud Industries,CHASS BOT PLATE ALUM 6 X 8 NAT,64,118,"7.10000","0","1","-","Active","Plate","-","Chassis","7.812"" L x 5.812"" W x 0.156"" H (198.42mm x 147.62mm x 3.96mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1523.jpg,377-1040-ND,BPA-1523,Bud Industries,CHASS BOT PLATE ALUM 10 X 12 NAT,44,412,"10.70000","0","1","-","Active","Plate","-","Chassis","11.812"" L x 9.812"" W x 0.156"" H (300.02mm x 249.22mm x 3.96mm)","Natural","Metal, Aluminum"
https://www.hammfg.com/files/parts/pdf/1554VGY.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1554VPL.JPG,HM1521-ND,1554VPL,Hammond Manufacturing,PANEL INNER STEEL 9.1X5.7"",26,538,"10.85000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","9.100"" L x 5.700"" W x 0.051"" H (231.14mm x 144.78mm x 1.30mm)","Unpainted","Metal, Steel"
http://www.hammondmfg.com/pdf/1441-22.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM1490-ND,1431-22BK3,Hammond Manufacturing,COVER FOR CHASSIS 12X8"" BLK,66,30,"11.02000","0","1","1431","Active","Cover, Lid","-","1441 Series","12.000"" L x 8.000"" W x 0.032"" H (304.80mm x 203.20mm x 0.81mm)","Black","Metal, Steel"
http://www.hammondmfg.com/pdf/1444-22.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1434-22.jpg,HM283-ND,1434-22,Hammond Manufacturing,COVER FOR PART #1444-22/1444-24,46,413,"11.21000","0","1","1434","Active","Cover, Lid","-","1444 Series","8.000"" L x 12.000"" W x 0.051"" H (203.20mm x 304.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1597.jpg,377-1053-ND,BPA-1597,Bud Industries,CHASS BOT PLATE ALUM 10 X 17 NAT,37,111,"11.30000","0","1","-","Active","Plate","-","Chassis","16.812"" L x 9.812"" W x 0.156"" H (427.02mm x 249.22mm x 3.96mm)","Natural","Metal, Aluminum"
https://hoffman.nvent.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/HoffmanProductAttachments/SpecSheets/Spec-00310.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/MFG_PanlForJnctnBox.jpg,1441-1027-ND,A10P8,"Hoffman Enclosures, Inc.",PANEL J BOX 8.75X6.88,42,0,"11.47000","0","1","-","Active","Panel, Inner","-","Junction Boxes","8.750"" L x 6.880"" W (222.25mm x 174.75mm)","White","Metal, Steel"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/BPA-1527.JPG,377-1958-ND,BPA-1527,Bud Industries,PLATE ALUMINUM BOTTOM 12"" X 12"",32,0,"11.60000","0","1","-","Active","Plate","-","Chassis","11.812"" L x 11.812"" W x 0.156"" H (300.02mm x 300.02mm x 3.96mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb91435.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PNX-91435.jpg,377-1955-ND,PNX-91435,Bud Industries,PANEL ALUM 10.02X6.87X0.06"",87,0,"12.30000","0","1","PN","Active","Panel, Inner","-","PN Series","10.020"" L x 6.870"" W x 0.062"" H (254.51mm x 174.50mm x 1.57mm)","Natural","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1444-30.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1434-30.jpg,HM286-ND,1434-30,Hammond Manufacturing,COVER FOR PART #1444-30/32/33,59,236,"12.62000","0","1","1434","Active","Cover, Lid","-","1444 Series","10.000"" L x 17.000"" W x 0.051"" H (254.00mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
//media.digikey.com/PDF/Data%20Sheets/BUD%20Industries%20PDFs/Steel-Internal_Panels_NBF_Series_Overview.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-32926.jpg,377-2827-ND,NBX-32916,Bud Industries,PANEL METAL 10.51X6.69X.06"" NBX,37,29,"14.40000","0","1","NBF","Active","Panel, Inner","-","NBF Series","10.510"" L x 6.690"" W x 0.060"" H (266.95mm x 169.93mm x 1.52mm)","Natural","Metal, Steel"
http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=845,//media.digikey.com/Photos/Schroff/30848319.JPG,1439-1288-ND,30848319,Schroff,FRNT PNL 6U 8HP TYP 2 EXTRCT HDL,84,0,"15.26000","0","1","-","Active","Panel, Front","-","Plug-in Units","1.587"" W x 10.305"" H (40.30mm x 261.75mm)","Natural","Metal, Aluminum"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1528.jpg,377-1042-ND,BPA-1528,Bud Industries,CHASS BOT PLATE ALUM 12 X 17 NAT,34,174,"15.30000","0","1","-","Active","Plate","-","Chassis","16.812"" L x 11.812"" W x 0.156"" H (427.02mm x 300.02mm x 3.96mm)","Natural","Metal, Aluminum"
https://hoffman.nvent.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/HoffmanProductAttachments/SpecSheets/Spec-00310.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/MFG_PanlForJnctnBox.jpg,1441-1066-ND,A12P10,"Hoffman Enclosures, Inc.",PANEL J BOX 10.75X8.88,58,0,"15.50000","0","1","-","Active","Panel, Inner","-","Junction Boxes","10.750"" L x 8.880"" W (273.05mm x 225.55mm)","White","Metal, Steel"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1598.jpg,377-1054-ND,BPA-1598,Bud Industries,CHASS BOT PLATE ALUM 13 X 17 NAT,41,40,"15.80000","0","1","-","Active","Plate","-","Chassis","16.812"" L x 12.812"" W x 0.156"" H (427.02mm x 325.42mm x 3.96mm)","Natural","Metal, Aluminum"
https://hoffman.nvent.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/HoffmanProductAttachments/SpecSheets/Spec-00310.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/MFG_PanlForJnctnBox.jpg,1441-1089-ND,A14P12,"Hoffman Enclosures, Inc.",PANEL J BOX 12.75X10.88,67,0,"19.04000","0","1","-","Active","Panel, Inner","-","Junction Boxes","12.750"" L x 10.880"" W (324.00mm x 276.35mm)","White","Metal, Steel"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1530.jpg,377-1044-ND,BPA-1530,Bud Industries,CHASS BOT PLATE ALUM 15 X 17 NAT,11,0,"20.30000","0","1","-","Active","Plate","-","Chassis","16.812"" L x 14.812"" W x 0.156"" H (427.02mm x 375.22mm x 3.96mm)","Natural","Metal, Aluminum"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-5810130090-95.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810130095.JPG,116-1148-ND,5810130095,Cinch Connectivity Solutions,ENCL. MODICE MINIME W/ VENT,35,0,"21.74000","0","1","ModICE® Mini-ME","Active","Enclosure","IP67/69K, Vented","ModICE™ Series","-","Black","Polymer, Glass Filled"
-,//media.digikey.com/Photos/Schroff/20817452.jpg,1439-1061-ND,20817452,Schroff,FRONT PANEL KIT 6U 8HP VME,33,0,"21.92000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","1.587"" W x 10.305"" H (40.30mm x 261.75mm)","Gray, Green","Metal, Aluminum"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-581016003x.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810160032.JPG,116-1135-ND,5810160032,Cinch Connectivity Solutions,MODICE LARGE ENCL WITH 1 HS,19,0,"24.48000","0","1","ModICE® LE","Active","Enclosure","IP67/69K, 1 Heat Sink","ModICE™ Series","7.450"" L x 6.800"" W x 2.210"" H (189.23mm x 172.72mm x 56.13mm)","Black","Polymer, Glass Filled"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1531.jpg,377-1045-ND,BPA-1531,Bud Industries,CHASS BOT PLATE ALUM 17 X 17 NAT,26,171,"24.70000","0","1","-","Active","Plate","-","Chassis","16.812"" L x 16.812"" W x 0.156"" H (427.02mm x 427.02mm x 3.96mm)","Natural","Metal, Aluminum"
//media.digikey.com/PDF/Data%20Sheets/BUD%20Industries%20PDFs/Steel-Internal_Panels_NBF_Series_Overview.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-32926.jpg,377-1953-ND,NBX-32926,Bud Industries,PANEL METAL 14.25X10.43X.06"" NBX,67,327,"27.90000","0","1","NBF","Active","Panel, Inner","-","NBF Series","14.250"" L x 10.430"" W x 0.060"" H (361.95mm x 264.92mm x 1.52mm)","Natural","Metal, Steel"
https://hoffman.nvent.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/HoffmanProductAttachments/SpecSheets/Spec-00310.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/MFG_PanlForJnctnBox.jpg,1441-1067-ND,A12P10AL,"Hoffman Enclosures, Inc.",PANEL J BOX 10.75X8.88,17,0,"37.84000","0","1","-","Active","Panel, Inner","-","Junction Boxes","10.750"" L x 8.880"" W (273.05mm x 225.55mm)","-","Aluminum"
