Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Features","Color","Material","For Use With/Related Products","Ventilation"
http://www.hammondmfg.com/pdf/9R3pg49-51.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM5268-ND,C2T1936VBK1,Hammond Manufacturing,PANEL TOP 28.3X20X0.07"" BLACK,5,36,"72.80000","0","1","C2","Active","Panel, Top","28.250"" L x 20.000"" W x 0.070"" H (717.55mm x 508.00mm x 1.78mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/C2BPCE1923.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5223-ND,C2BPCE1923LG1,Hammond Manufacturing,RACK CABLE ENTRY BOTTOM,3,5,"72.80000","0","1","C2","Active","Panel, Bottom","17.690"" L x 11.540"" W x 0.310"" H (449.33mm x 293.12mm x 7.87mm)","Cable Entry Systems","Gray","Metal, Steel","C2 Series","Vented"
http://www.hammondmfg.com/pdf/DNDMS19.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNDMS19BK1.jpg,HM754-ND,DNDMS19BK1,Hammond Manufacturing,SHELF FIXED 19.5X17.3X3.4"" BLACK,4,120,"75.00000","0","1","DNDM","Active","Shelf, Fixed","19.500"" L x 17.250"" W x 3.440"" H (495.30mm x 438.15mm x 87.38mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RCHD1914.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCHD1914BK1.jpg,HM5656-ND,RCHD1914BK1,Hammond Manufacturing,DOOR STEEL 18.9X13.9X0.5"" BLACK,1,5,"92.25000","0","1","RCHV","Active","Door, Front or Rear","18.880"" L x 13.880"" W x 0.500"" H (479.55mm x 352.55mm x 12.70mm)","Locks","Black","Metal, Steel","RCHS, RCHV Series","Non-Vented"
-,-,HM5641-ND,RAKS19DBK1,Hammond Manufacturing,RACK KEYBOARD DRAWER,1,0,"99.02000","0","1","RAK","Active","Shelf, Keyboard, Sliding","16.000"" L x 18.900"" W x 3.220"" H (406.40mm x 480.06mm x 81.79mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/9R3pg10.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1459FBK1.jpg,HM3229-ND,1459JQBK1,Hammond Manufacturing,PANEL SIDE 35X16X.05"" BLACK 1/PR,1,8,"100.50000","0","1","1459","Active","Panel, Side","35.200"" L x 16.140"" W x 0.051"" H (894.08mm x 409.96mm x 1.30mm)","-","Black","Metal, Steel","1459J","Non-Vented"
http://www.hammondmfg.com/pdf/RSDF19042.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBRS19014BK2.jpg,HM709-ND,RSDF19042BK1,Hammond Manufacturing,DOOR STEEL 41.8X18.8X0.53"" BLACK,1,6,"137.25000","0","1","REFK","Active","Door, Front or Rear","41.750"" L x 18.840"" W x 0.530"" H (1060.45mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1904224","Non-Vented"
https://www.hammfg.com/files/parts/pdf/RMS193BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMS193BK1.jpg,HM5777-ND,RMS193BK1,Hammond Manufacturing,RACK SHELF,1,12,"196.00000","0","1","RMS","Active","Shelf, Sliding","18.750"" L x 17.500"" W x 4.880"" H (476.25mm x 444.50mm x 123.95mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RSKS19005.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RSKS19005BK1.jpg,HM2277-ND,RSKS19005BK1,Hammond Manufacturing,DRAWER KEYBRD 18X19X2.7"" BLK,1,12,"196.70000","0","1","RS","Active","Shelf, Keyboard, Sliding, Swivel","18.120"" L x 18.900"" W x 2.710"" H (460.25mm x 480.06mm x 68.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RDRW1900512.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDRW1900522BK1.jpg,HM5688-ND,RDRW1900512BK1,Hammond Manufacturing,DRAWER 12.1X17.4X5.3"" BLACK,1,34,"205.80000","0","1","RDRW","Active","Drawer, Enclosed, Locking, Pull Out","12.070"" L x 17.360"" W x 5.250"" H (306.58mm x 440.94mm x 133.35mm)","Handles, Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/DNRR_Series(Accessories).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RRCM44UD.jpg,HM2275-ND,RRCM44UD,Hammond Manufacturing,WIRE MANAGER 79X6X5"" BLACK,1,50,"238.00000","0","1","RR","Active","Wire Manager","78.750"" L x 6.000"" W x 5.000"" H (2000.25mm x 152.40mm x 127.00mm)","Door","Black","Metal, Steel","DNRR_HD Series","Non-Vented"
http://www.hammondmfg.com/pdf/CDF1978S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2203-ND,CDF1978SBK1,Hammond Manufacturing,DOOR STEEL 78.5X19.33"" BLACK,1,22,"248.50000","0","1","C2","Active","Door, Front or Rear","78.500"" L x 19.330"" W (1993.90mm x 490.98mm)","Locks","Black","Metal, Steel","C2 Series","Non-Vented"
-,-,298-18966-ND,FCE1UAWH,Panduit Corp,"RACK MOUNT FIBER ENCLOSURE, OPEN",0,0,"290.45000","0","1","Opticom®","Active","-","-","-","-","-","Opticom® FCEU, FRM","-"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Drawers,Slides-Panel_Mount.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDRW1900712BK1.jpg,HM5691-ND,RDRW1901222BK1,Hammond Manufacturing,DRAWER 22.1X17.4X12.3"" BLACK,0,4,"294.00000","0","1","RDRW","Active","Drawer, Enclosed, Locking, Pull Out","22.070"" L x 17.360"" W x 12.250"" H (560.58mm x 440.94mm x 311.15mm)","Handles, Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/CDF1978L.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2202-ND,CDF1978LLG1,Hammond Manufacturing,DOOR STEEL 78.5X19.33"" GRAY,1,21,"298.90000","0","1","C2","Active","Door, Front or Rear","78.500"" L x 19.330"" W (1993.90mm x 490.98mm)","Locks","Gray","Metal, Steel","C2 Series","Vented"
https://www.hammfg.com/files/parts/pdf/C4DF3077VBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM2185-ND,C4DF3077VBK1,Hammond Manufacturing,44U PERF DOOR FOR C4,1,20,"310.10000","0","1","C4","Active","Door, Front or Rear","76.810"" L x 26.380"" W x 0.680"" H (1950.97mm x 670.05mm x 17.27mm)","-","Black","Metal, Steel","30"" Panel Width Racks","Vented"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/d2/d21/d21s/d21spw/media/D-RKSP170--WW-ENG-Net-VerseCabinets-Web.pdf,-,298-18922-ND,D21SPW,Panduit Corp,"42RU X 1000MM DEPTH SIDE PANELS,",0,0,"339.54000","0","1","*","Active","Panel, Side","-","-","White","Metal, Steel","-","Non-Vented"
-,-,298-18968-ND,FCE2UWH,Panduit Corp,"RACK MOUNT FIBER ENCLOSURE 2 RU,",0,0,"346.65000","0","1","Opticom®","Active","Drawer, Enclosed, Locking, Pull Out","-","-","Black","-","-","Non-Vented"
http://www.hammondmfg.com/pdf/CDF1970V.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2201-ND,CDF1970VBK1,Hammond Manufacturing,DOOR STEEL 69.75X19.33"" BLACK,1,46,"361.90000","0","1","C2","Active","Door, Front or Rear","69.750"" L x 19.330"" W (1771.65mm x 490.98mm)","Locks","Black","Metal, Steel","C2 Series","Vented"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/d2/d21/d21s/d21spw/media/D-RKSP170--WW-ENG-Net-VerseCabinets-Web.pdf,-,298-18923-ND,D22SPW,Panduit Corp,"42RU X 1200MM DEPTH SIDE PANELS,",0,0,"398.01000","0","1","*","Active","Panel, Side","-","-","White","Metal, Steel","-","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C4BD3077VBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM2184-ND,C4BD3077VBK1,Hammond Manufacturing,44U PERF BARN DOOR FOR C4,1,11,"418.60000","0","1","C4","Active","Door, Front or Rear","76.810"" L x 26.700"" W x 0.750"" H (1950.97mm x 678.18mm x 19.05mm)","-","Black","Metal, Steel","30"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/CDF1978VP.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2205-ND,CDF1978VPLG1,Hammond Manufacturing,DOOR STEEL 78.5X19.33"" GRAY,1,17,"479.50000","0","1","C2","Active","Door, Front or Rear","78.500"" L x 19.330"" W (1993.90mm x 490.98mm)","Locks","Gray","Metal, Steel","C2 Series","Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC4B-ND,WMBC4B,HellermannTyton,REPLACEMENT REAR COVER,0,0,"4.08500","0","10","-","Active","Cover","17.000"" L x 4.000"" W x 0.308"" H (431.80mm x 101.60mm x 7.82mm)","-","Black","Plastic, Non Specified","WMB32","Non-Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012035CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC15B-ND,WMBC15B,HellermannTyton,REPLACEMENT REAR COVER,0,0,"4.56000","0","10","-","Active","Cover","17.000"" L x 1.500"" W x 0.308"" H (431.80mm x 38.10mm x 7.82mm)","-","Black","Plastic, Non Specified","WMBN2, WMBP2","Non-Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC2B-ND,WMBC2B,HellermannTyton,REPLACEMENT REAR COVER,0,0,"4.56000","0","10","-","Active","Cover","17.000"" L x 2.000"" W x 0.308"" H (431.80mm x 50.80mm x 7.82mm)","-","Black","Plastic, Non Specified","WMB2","Non-Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC3B-ND,WMBC3B,HellermannTyton,REPLACEMENT REAR COVER,0,0,"4.80000","0","10","-","Active","Cover","17.000"" L x 3.000"" W x 0.308"" H (431.80mm x 76.20mm x 7.82mm)","-","Black","Plastic, Non Specified","WMB2B","Non-Vented"
-,-,XMESVC-ND,XMESVC,Belden Inc.,SIDE VENT COVER XME,0,0,"5.71000","0","1","-","Active","Cover","-","-","-","-","-","Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC15F-ND,WMBC15F,HellermannTyton,REPLACEMENT FRONT COVER,0,0,"5.98700","0","10","-","Active","Cover","19.380"" L x 1.500"" W x 0.308"" H (492.25mm x 38.10mm x 7.82mm)","-","Black","Plastic, Non Specified","WMBN1, WMBN2","Non-Vented"
-,-,XMEFVC-ND,XMEFVC,Belden Inc.,VENT COVER FRONT,0,0,"5.99000","0","1","-","Active","Cover","-","-","-","-","-","Non-Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_VWMC18.jpg,VWMC18-ND,VWMC18,HellermannTyton,REPLACE COVER 35"" VERT MNGR,0,0,"7.70000","0","10","-","Active","Cover","17.500"" L x 4.000"" W x 0.313"" H (444.50mm x 101.60mm x 7.95mm)","-","Black","Plastic, Non Specified","Cable Management","Non-Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_WMBCxx.jpg,WMBC2F-ND,WMBC2F,HellermannTyton,REPLACEMENT FRONT COVER,0,0,"8.04000","0","1","-","Active","Cover","19.380"" L x 3.000"" W x 0.308"" H (492.25mm x 76.20mm x 7.82mm)","-","Black","Plastic, Non Specified","WMB1, WMB2, WMB2B","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19001.pdf,-,PBPS19001GY2-ND,PBPS19001GY2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.07"" GRAY,0,451,"9.00000","0","1","PBPS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.072"" H (482.60mm x 43.69mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19001.pdf,-,PBPS19001LG2-ND,PBPS19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.07"" GRAY,0,444,"9.00000","0","1","PBPS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.072"" H (482.60mm x 43.69mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=888,//media.digikey.com/Photos/Schroff/61000012.JPG,1439-1354-ND,61000012,Schroff,PCB SHLD 233.35X160MM UL94 V-0 B,0,0,"9.64400","0","10","europacPRO","Active","PCB Cover","9.187"" L x 6.299"" W x 0.094"" H (233.35mm x 160.00mm x 2.40mm)","-","Black","Plastic, PBT","PC Board","Non-Vented"
https://catalog.belden.com/techdata/EN/9910_techdata.pdf,-,9910-0100PL-01-ND,9910-0100PL-01,Belden Inc.,1U BLANKING PANEL BLACK,0,0,"10.55000","0","1","-","Active","Panel, Inner","-","-","Black","-","19"" Panel Width Racks","Non-Vented"
https://catalog.belden.com/techdata/EN/9910_techdata.pdf,-,9910-0100PL-02-ND,9910-0100PL-02,Belden Inc.,1U BLANKING PANEL WHITE,0,0,"10.55000","0","1","-","Active","Panel, Inner","-","-","White","-","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPA19001.pdf,-,PBPA19001GY2-ND,PBPA19001GY2,Hammond Manufacturing,PANEL FRONT 19X1.72X0.13"" GRAY,0,259,"10.80000","0","1","PBPA","Active","Panel, Front","19.000"" L x 1.720"" W x 0.125"" H (482.60mm x 43.69mm x 3.18mm)","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19003.pdf,-,PBPS19003GY2-ND,PBPS19003GY2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.07"" GRAY,0,201,"10.80000","0","1","PBPS","Active","Panel, Front","19.000"" L x 3.470"" W x 0.072"" H (482.60mm x 88.14mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPA19001.pdf,-,PBPA19001LG2-ND,PBPA19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.72X0.13"" GRAY,0,266,"10.80000","0","1","PBPA","Active","Panel, Front","19.000"" L x 1.720"" W x 0.125"" H (482.60mm x 43.69mm x 3.18mm)","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19003.pdf,-,PBPS19003LG2-ND,PBPS19003LG2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.07"" GRAY,0,81,"10.80000","0","1","PBPS","Active","Panel, Front","19.000"" L x 3.470"" W x 0.072"" H (482.60mm x 88.14mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PPFS19001.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/PPFS19001LG2.JPG,PPFS19001LG2-ND,PPFS19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.06"" GRAY,0,36,"10.80000","0","1","PPF","Active","Panel, Front","19.000"" L x 1.720"" W x 0.060"" H (482.60mm x 43.69mm x 1.52mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Vented"
-,-,M6044-3-5-ND,M6044-3-5,Vector Electronics,PANEL FRONT CCM13-1,0,0,"11.29000","0","1","CM Module","Active","Panel, Front","-","-","Natural","Metal, Aluminum","-","-"
-,-,M6044-3-1-ND,M6044-3-1,Vector Electronics,PANEL FRONT CM45-65-1,0,0,"11.29000","0","1","CM Module","Active","Panel, Front","-","-","Natural","Metal, Aluminum","-","-"
-,-,M6044-3-2-ND,M6044-3-2,Vector Electronics,PANEL FRONT CM45-65-2,0,0,"11.29000","0","1","CM Module","Active","Panel, Front","-","-","Natural","Metal, Aluminum","-","-"
https://www.hammfg.com/files/parts/pdf/18G0909.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_18G0909.jpg,18G0909-ND,18G0909,Hammond Manufacturing,GALVANIZED PANEL FOR 12X12 ENCL,0,20,"11.54000","0","1","18P","Active","Panel, Inner","9.000"" L x 9.000"" W (228.60mm x 228.60mm)","-","Unpainted","Metal, Steel","1418, 1422, 1447 Series","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19001.pdf,-,PBFS19001GY2-ND,PBFS19001GY2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.5"" GRAY,0,191,"11.70000","0","1","PBFS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.500"" H (482.60mm x 43.69mm x 12.70mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19001.pdf,-,PBFS19001LG2-ND,PBFS19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.5"" GRAY,0,130,"11.70000","0","1","PBFS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.500"" H (482.60mm x 43.69mm x 12.70mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://catalog.belden.com/techdata/EN/9910_techdata.pdf,-,9910-0100-01-ND,9910-0100-01,Belden Inc.,PANEL FILLER BLANK EIA (8005),0,0,"12.37000","0","1","-","Active","Panel, Inner","-","-","Black","-","19"" Panel Width Racks","Non-Vented"
https://www.belden.com/hubfs/resources/technical/other/accessories-blanking-panels-part-numbers.pdf,-,9911-0200-01-ND,9911-0200-01,Belden Inc.,PANEL FILLER BLANK EIA (8006),0,0,"12.37000","0","1","-","Active","Panel, Inner","-","-","Black","-","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/AP1612.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,AP1612-ND,AP1612,Hammond Manufacturing,STEEL INNER PANEL,0,0,"12.65000","0","1","AP","Active","Panel, Inner","13.000"" L x 10.500"" W (330.20mm x 266.70mm)","-","White","Metal, Steel","N1A Series","Non-Vented"
http://www.budind.com/pdf/hb1101.pdf,-,PA-1101-BT-ND,PA-1101-BT,Bud Industries,PANEL ALUMINUM 19"" BLK TEXTURED,0,0,"13.00000","0","1","PA","Active","Panel, Front","19.000"" L x 1.750"" W x 0.125"" H (482.60mm x 44.45mm x 3.18mm)","-","Black","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
http://www.budind.com/pdf/hb1101.pdf,-,PA-1101-WH-ND,PA-1101-WH,Bud Industries,PANEL ALUMINUM 19"" WHITE TEXTURE,0,0,"13.00000","0","1","PA","Active","Panel, Front","19.000"" L x 1.750"" W x 0.125"" H (482.60mm x 44.45mm x 3.18mm)","-","White","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/AP1612PP.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,AP1612PP-ND,AP1612PP,Hammond Manufacturing,STEEL INNER PANEL,0,0,"13.05000","0","1","APPP","Active","Panel, Inner","13.000"" L x 10.500"" W (330.20mm x 266.70mm)","-","Gray","Metal, Steel","N1A Series","Vented"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012037DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_VWMC42.jpg,VWMC42-ND,VWMC42,HellermannTyton,REPLACE COVER 83"" VERT MNGRS,0,0,"13.20000","0","1","-","Active","Cover","42.000"" L x 4.000"" W x 0.313"" H (1066.80mm x 101.60mm x 7.95mm)","-","Black","Plastic, Non Specified","Cable Management","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Industrial%20PC/modular.png,-,3659410-ND,3659410,Wakefield-Vette,RP COVER DRIVES 3 1/2"",0,0,"13.64000","0","1","ATX","Active","Cover","-","-","Natural","Metal, Steel","AT, ATX Series","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RMCP_Series(Replacement_Panels).pdf,-,RMCP1CG-ND,RMCP1CG,Hammond Manufacturing,PANEL FRONT 16.7X1.73X0.5"" BE/GY,0,11,"13.99000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 1.730"" W x 0.500"" H (424.69mm x 43.94mm x 12.70mm)","-","Beige, Gray","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19005.pdf,-,PBPS19005GY2-ND,PBPS19005GY2,Hammond Manufacturing,PANEL FRONT 19X5.22X0.07"" GRAY,0,63,"14.40000","0","1","PBPS","Active","Panel, Front","19.000"" L x 5.220"" W x 0.072"" H (482.60mm x 132.59mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19005.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/PBPS19005LG2.JPG,PBPS19005LG2-ND,PBPS19005LG2,Hammond Manufacturing,PANEL FRONT 19X5.22X0.07"" GRAY,0,97,"14.40000","0","1","PBPS","Active","Panel, Front","19.000"" L x 5.220"" W x 0.072"" H (482.60mm x 132.59mm x 1.83mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PPFS19003.pdf,-,PPFS19003LG2-ND,PPFS19003LG2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.06"" GRAY,0,39,"14.40000","0","1","PPF","Active","Panel, Front","19.000"" L x 3.470"" W x 0.060"" H (482.60mm x 88.14mm x 1.52mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/PVSS19001.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PVSS19001LG2.jpg,PVSS19001LG2-ND,PVSS19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.07"" GRAY,0,29,"14.40000","0","1","PVS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.070"" H (482.60mm x 43.69mm x 1.78mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Industrial%20PC/Industrial%20PC%20Accessories%20Unused%20Slot%20Cover.pdf,-,3659030-ND,3659030,Wakefield-Vette,RP UNUSED SLOT COVER IPC 5PCS,0,0,"14.60000","0","1","ATX","Active","Cover","-","-","Natural","Metal, Steel","AT, ATX Series","Non-Vented"
https://www.belden.com/hubfs/resources/technical/other/accessories-blanking-panels-part-numbers.pdf,-,9911-0201-02-ND,9911-0201-02,Belden Inc.,PANEL FILLER,0,0,"15.17000","0","1","-","Active","Panel, Inner","-","-","White","-","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19003.pdf,-,PBFS19003GY2-ND,PBFS19003GY2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.5"" GRAY,0,42,"15.30000","0","1","PBFS","Active","Panel, Front","19.000"" L x 3.470"" W x 0.500"" H (482.60mm x 88.14mm x 12.70mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19003.pdf,-,PBFS19003LG2-ND,PBFS19003LG2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.5"" GRAY,0,106,"15.30000","0","1","PBFS","Active","Panel, Front","19.000"" L x 3.470"" W x 0.500"" H (482.60mm x 88.14mm x 12.70mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Industrial%20PC/Industrial%20PC%20Accessories%20Cover%20for%20Drives.pdf,-,3659110-ND,3659110,Wakefield-Vette,RP COVER DRIVES 5 1/4"",0,0,"15.71000","0","1","ATX","Active","Cover","-","-","Natural","Metal, Steel","AT, ATX Series","Non-Vented"
https://www.hammfg.com/files/parts/pdf/PBPA19003.pdf,-,PBPA19003GY2-ND,PBPA19003GY2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.13"" GRAY,0,109,"16.20000","0","1","PBPA","Active","Panel, Front","19.000"" L x 3.470"" W x 0.125"" H (482.60mm x 88.14mm x 3.18mm)","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/PBPA19003.pdf,-,PBPA19003LG2-ND,PBPA19003LG2,Hammond Manufacturing,PANEL FRONT 19X3.5X0.13"" GRAY,0,271,"16.20000","0","1","PBPA","Active","Panel, Front","19.000"" L x 3.470"" W x 0.125"" H (482.60mm x 88.14mm x 3.18mm)","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PPFS19005.pdf,-,PPFS19005LG2-ND,PPFS19005LG2,Hammond Manufacturing,PANEL FRONT 19X5.22X0.06"" GRAY,0,80,"16.20000","0","1","PPF","Active","Panel, Front","19.000"" L x 5.220"" W x 0.060"" H (482.60mm x 132.59mm x 1.52mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/PVSA19001.pdf,-,PVSA19001LG2-ND,PVSA19001LG2,Hammond Manufacturing,PANEL FRONT 19X1.7X0.12"" GRAY,0,101,"16.20000","0","1","PVS","Active","Panel, Front","19.000"" L x 1.720"" W x 0.120"" H (482.60mm x 43.69mm x 3.05mm)","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Vented"
https://www.hammfg.com/files/parts/pdf/AP1616.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,AP1616-ND,AP1616,Hammond Manufacturing,STEEL INNER PANEL,0,7,"16.34000","0","1","AP","Active","Panel, Inner","13.000"" L x 14.500"" W (330.20mm x 368.30mm)","-","White","Metal, Steel","N1A Series","Non-Vented"
