Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
http://advdownload.advantech.com/productfile/PIS/BB-850-13106/Product%20-%20Datasheet/MediaChassis-2_3817ds20171129111948.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-1310x.jpg,BB-850-13106-ND,BB-850-13106,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,0,"360.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://advdownload.advantech.com/productfile/PIS/ADAM-4024/Product%20-%20Datasheet/ADAM-402420160804092923.pdf,-,ADAM-4022T-AE-ND,ADAM-4022T-AE,"B&B SmartWorx, Inc.",DUAL LOOP PID CONTROLLER,0,0,"361.00000","0","1","ADAM-4000","Active","Analog I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151EI/Product%20-%20Datasheet/DS_ADAM-6151EI_EN20150810103636.pdf,-,ADAM-6156EI-AE-ND,ADAM-6156EI-AE,"B&B SmartWorx, Inc.",16-CH ISOLATED DO ETHERNET/IP MO,0,1,"362.00000","0","1","ADAM-6100","Active","Ethernet Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151PN/Product%20-%20Datasheet/ADAM-6151PN_DS20140421160550.pdf,-,ADAM-6156PN-AE-ND,ADAM-6156PN-AE,"B&B SmartWorx, Inc.",16-CH ISOLATED DO PROFINET MODUL,0,0,"362.00000","0","1","ADAM-6100","Active","Profinet Modules","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6217/Product%20-%20Datasheet/ADAM-621720160804093007.pdf,-,ADAM-6217-B-ND,ADAM-6217-B,"B&B SmartWorx, Inc.",MODBUS TCP 8-CH ISO ANLG INPUT,0,0,"362.00000","0","1","ADAM-6200","Active","Analog Input Modbus TCP Module","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_terminations_datasheet.pdf,-,SE-485-PP-ND,SE-485-PP,Littelfuse Inc.,PORT-POWERED SERIAL CONVERTER,0,0,"364.29000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
https://assets.tripplite.com/product-pdfs/en/b160201hsi.pdf,-,B160-201-HSI-ND,B160-201-HSI,Tripp Lite,2-PORT HDMI AUDIO/VIDEO WITH RS-,0,0,"365.42000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6150EI/Product%20-%20Datasheet/DS_ADAM-6150EI_EN20150810103423.pdf,-,ADAM-6150EI-AE-ND,ADAM-6150EI-AE,"B&B SmartWorx, Inc.",15-CH ISOLATED DI/O ETHERNET/IP,0,0,"368.00000","0","1","ADAM-6100","Active","Ethernet Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151PN/Product%20-%20Datasheet/ADAM-6151PN_DS20140421160550.pdf,-,ADAM-6150PN-AE-ND,ADAM-6150PN-AE,"B&B SmartWorx, Inc.",15-CH ISOLATED DI/O PROFINET MOD,0,0,"368.00000","0","1","ADAM-6100","Active","Profinet Modules","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151EI/Product%20-%20Datasheet/DS_ADAM-6151EI_EN20150810103636.pdf,-,ADAM-6151EI-AE-ND,ADAM-6151EI-AE,"B&B SmartWorx, Inc.",16-CH ISOLATED DI ETHERNET/IP MO,0,0,"368.00000","0","1","ADAM-6100","Active","Ethernet Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151PN/Product%20-%20Datasheet/ADAM-6151PN_DS20140421160550.pdf,-,ADAM-6151PN-AE-ND,ADAM-6151PN-AE,"B&B SmartWorx, Inc.",16-CH ISOLATED DI PROFINET MODUL,0,0,"368.00000","0","1","ADAM-6100","Active","Profinet Modules","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/ADAM-6015_17_18_7-27-16.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-6015.JPG,1165-1298-ND,ADAM-6015-BE,"B&B SmartWorx, Inc.",MODULE RTD INPUT 7-CH 2W,1,0,"375.00000","0","1","ADAM-6000","Obsolete","RTD Input Module","-"
https://assets.tripplite.com/product-pdfs/en/b1194x4.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B119-4X4.jpg,B119-4X4-ND,B119-4X4,Tripp Lite,HDMI MATRIX SWITCH 4X4 1920X1080,0,0,"381.78000","0","1","-","Active","HDMI Matrix Switch","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-4015/Product%20-%20Datasheet/ADAM-401520160804092914.pdf,-,ADAM-4015-CE-ND,ADAM-4015-CE,"B&B SmartWorx, Inc.",RTD INPUT MODULE 6 CHANNEL,0,2,"384.00000","0","1","-","Active","RTD Input Module","-"
http://www.redlion.net/files/138/3400,-,VT-MODEM-4WW-ND,VT-MODEM-4WW,Red Lion Controls,"LEASED-LINE MDM,WW USE",0,0,"384.64000","0","1","Sixnet® Networking","Active","Modem","Telephone Line"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/product%20manuals/content/littelfuse_protectionrelays_se_485_din_manual.pdf,-,SE-485-PP-CBL03-ND,SE-485-PP-CBL03,Littelfuse Inc.,PORT-POWERED SERIAL CONVERTER,0,0,"385.80000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2402619.pdf,-,2402619-ND,2402619,Phoenix Contact,SOFTWARE PACKAGE,0,0,"395.00000","0","1","-","Active","Software","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2402620.pdf,-,2402620-ND,2402620,Phoenix Contact,SOFTWARE PACKAGE,0,0,"395.00000","0","1","-","Active","Software","-"
http://downloadt.advantech.com/ProductFile/PIS/EKI-6332GN/Product%20-%20Datasheet/EKI-6332GN20161005134422.pdf,-,EKI-6332GN-AE-ND,EKI-6332GN-AE,"B&B SmartWorx, Inc.",IEEE 802.11 B/G/N WIRELESS ACCES,0,2,"395.00000","0","1","-","Active","Wireless AP/Client","-"
http://downloadt.advantech.com/ProductFile/PIS/EKI-6332GN/Product%20-%20Datasheet/EKI-6332GN20161005134422.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/EKI-6332GN-EU-AE.jpg,EKI-6332GN-EU-AE-ND,EKI-6332GN-EU-AE,"B&B SmartWorx, Inc.",IEEE 802.11 B/G/N WIRELESS ACCES,0,0,"395.00000","0","1","-","Active","Wireless AP/Client","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151PN/Product%20-%20Datasheet/ADAM-6151PN_DS20140421160550.pdf,-,ADAM-6160EI-AE-ND,ADAM-6160EI-AE,"B&B SmartWorx, Inc.",6-CH RELAY ETHERNET/IP MODULE,0,0,"395.00000","0","1","ADAM-6100","Active","Ethernet Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6151PN/Product%20-%20Datasheet/ADAM-6151PN_DS20140421160550.pdf,-,ADAM-6160PN-AE-ND,ADAM-6160PN-AE,"B&B SmartWorx, Inc.",6-CH RELAY PROFINET MODULE,0,0,"395.00000","0","1","ADAM-6100","Active","Profinet Modules","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Optical_Fiber_Converter-2Mbaud.pdf,-,2732635-ND,2732635,Phoenix Contact,INTERBUS FIBER OPTIC CONVERTER,0,0,"395.25000","0","1","-","Active","Fiber Optic Converter","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Optical_Fiber_Converter-2Mbaud.pdf,-,2731458-ND,2731458,Phoenix Contact,INTERBUS FIBER OPTIC CONVERTER,0,0,"395.25000","0","1","-","Active","Fiber Optic Converter","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6217/Product%20-%20Datasheet/ADAM-621720160804093007.pdf,-,ADAM-6224-AE-ND,ADAM-6224-AE,"B&B SmartWorx, Inc.",4-CH ISOLATED ANALOG OUTPUT MODB,0,0,"397.00000","0","1","ADAM-6200","Active","Ethernet I/O Module","-"
-,-,POEXRX4-ND,POEXRX4,Panduit Corp,POE EXTENDER 4 PORT RECEIVER BOX,0,0,"398.46000","0","1","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2400573.pdf,-,2400573-ND,2400573,Phoenix Contact,SOFTWARE PACKAGE,0,5,"399.00000","0","1","-","Active","Software","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2400574.pdf,-,2400574-ND,2400574,Phoenix Contact,SOFTWARE PACKAGE,0,0,"399.00000","0","1","-","Active","Software","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-2017PZ/Product%20-%20Datasheet/ADAM-2017PZ20160920112831.pdf,-,ADAM-2017PZ-AE-ND,ADAM-2017PZ-AE,"B&B SmartWorx, Inc.",WIRELESS 6-CH ANALOG INPUT NODE,0,0,"400.00000","0","1","ADAM-2000","Active","Wireless I/O","-"
https://assets.tripplite.com/product-pdfs/en/b160101dpsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-101-DPSI.jpg,B160-101-DPSI-ND,B160-101-DPSI,Tripp Lite,DISPLAYPORT AUDIO/VIDEO WITH RS-,0,0,"403.60000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2708067.pdf,-,2708067-ND,2708067,Phoenix Contact,FIBER OPTIC CONVERTER,0,0,"407.00000","0","1","-","Active","Fiber Optic Converter","-"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDRI-PH-MC/Product%20-%20Datasheet/FOSTCDRI-PH-mc-mt-sc_3017ds20170801225349.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDR-SERIES.jpg,BB-FOSTCDRI-PH-MC-ND,BB-FOSTCDRI-PH-MC,"B&B SmartWorx, Inc.",HEAVY INDUSTRIAL 232/422/485 TO,0,9,"412.00000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDRI-PH-MC/Product%20-%20Datasheet/FOSTCDRI-PH-mc-mt-sc_3017ds20170801225349.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDR-SERIES.jpg,BB-FOSTCDRI-PH-MT-ND,BB-FOSTCDRI-PH-MT,"B&B SmartWorx, Inc.",HEAVY INDUSTRIAL 232/422/485 TO,0,0,"412.00000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
http://www.redlion.net/files/138/5244,-,100-POE4-MDR-ND,100-POE4-MDR,Red Lion Controls,100-POE4 WITH MDR,0,0,"413.95000","0","1","-","Active","PoE Injector","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-10949-2AC/Product%20-%20Datasheet/iMediaChassis-3_3517ds20171129111750.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-109xy-AC%5EDC.jpg,BB-850-10949-2AC-ND,BB-850-10949-2AC,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,1,"420.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7P4JV/ZXTxRM-0712m-pdf.pdf,//media.digikey.com/Photos/B&B%20Electronics/ZXT24-RM.jpg,1165-1072-ND,BB-ZXT24-RM,"B&B SmartWorx, Inc.",ZLINX 2.4GHZ WIRELESS RADIO MODM,0,2,"421.27000","0","1","Zlinx™","Active","Radio Modem","-"
-,-,BB-00-00401-ND,BB-00-00401,"B&B SmartWorx, Inc.",USB 2.0 RANGER 2311 NA,0,0,"425.70000","0","1","-","Active","USB Extender","USB Devices"
http://www.redlion.net/files/138/6347,-,SER-485-FXC-ND,SER-485-FXC,Red Lion Controls,RS232/485 TO MM CONVERTER,0,0,"437.58000","0","1","-","Active","Converter","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZZ9D-NA-LR/Product%20-%20Datasheet/ZlinxStandardWirelessIO_1818ds20180511024653.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ZZ-R%20SERIES.jpg,BB-ZZ24D-NA-SR-ND,BB-ZZ24D-NA-SR,"B&B SmartWorx, Inc.","ZLINX IO, 2.4GHZ, 2AI 2AO 2DI 2D",0,8,"441.87000","0","1","Zlinx™","Active","Wireless I/O","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-6311GN_5-May-2015.pdf,-,EKI-6311GN-EU-AE-ND,EKI-6311GN-EU-AE,"B&B SmartWorx, Inc.",IEEE 802.11 B/G/N WIRELESS ACCES,0,0,"444.38000","0","1","-","Active","Wireless AP/Client","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSI-MOS-RS422-FO....pdf,-,2708342-ND,2708342,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,0,4,"445.00000","0","1","-","Active","Fiber Optic Converter","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2316373.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2316373.jpg,2316373-ND,2316373,Phoenix Contact,PROFIBUS DP REPEATER MODULE,0,17,"447.00000","0","1","-","Active","Repeater","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-10949-2AC/Product%20-%20Datasheet/iMediaChassis-3_3517ds20171129111750.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-109xy-AC%5EDC.jpg,BB-850-10949-DC-ND,BB-850-10949-DC,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,0,"450.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://www.redlion.net/files/138/4019,-,SLX-3ES-3STL-ND,SLX-3ES-3STL,Red Lion Controls,2PRT CONVRT W/1 ST SM FBR,0,0,"455.87000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://www.redlion.net/files/138/4019,-,SLX-3ES-3SCL-ND,SLX-3ES-3SCL,Red Lion Controls,2PRT CONVRT W/1 SC SM FBR,0,0,"460.62000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://www.redlion.net/files/138/3400,-,VT-MODEM-3WW-ND,VT-MODEM-3WW,Red Lion Controls,"33600BAUD,RS232/485PORT",0,0,"464.42000","0","1","Sixnet® Networking","Active","Modem","Telephone Line"
http://www.redlion.net/files/138/3400,-,VT-MODEM-5WW-ND,VT-MODEM-5WW,Red Lion Controls,"56K ADVD MDM,WW USE",0,0,"464.42000","0","1","Sixnet® Networking","Active","Modem","Telephone Line"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/8615690000.pdf,-,8615690000-ND,8615690000,Weidmüller,INTERFACE CONVERTER,0,0,"464.67400","0","20","WAVESERIES","Active","Converter","-"
http://downloadt.advantech.com/ProductFile/PIS/EKI-6331AN/Product%20-%20Datasheet/EKI-6331AN20160804092837.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-6331AN-BE.jpg,EKI-6331AN-BE-ND,EKI-6331AN-BE,"B&B SmartWorx, Inc.",IEEE 802.11 B/G/N WIRELESS ACCES,0,0,"465.00000","0","1","-","Active","Wireless AP/Client","-"
http://downloadt.advantech.com/ProductFile/PIS/EKI-6331AN/Product%20-%20Datasheet/EKI-6331AN20160804092837.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/EKI-6331AN-EU-BE.jpg,EKI-6331AN-EU-BE-ND,EKI-6331AN-EU-BE,"B&B SmartWorx, Inc.",IEEE 802.11 B/G/N WIRELESS ACCES,0,0,"465.00000","0","1","-","Active","Wireless AP/Client","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2701565,-,2701565-ND,2701565,Phoenix Contact,PSD-S WIN SL/UL,0,0,"468.00000","0","1","-","Active","Wireless I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/850-13086.jpg,1165-1110-ND,BB-850-13086,"B&B SmartWorx, Inc.",NETWORKING HARDWARE,0,12,"470.00000","0","1","-","Active","Converter","Ethernet"
http://advdownload.advantech.com/productfile/PIS/BB-00-00347/Product%20-%20Datasheet/usb-2-0-ranger-2304-datasheet20171129112341.pdf,-,BB-00-00347-ND,BB-00-00347,"B&B SmartWorx, Inc.","RANGER 2304, 4-PORT USB 2.0 100M",0,0,"470.25000","0","1","Ranger® 2304","Active","USB Extender","USB Devices"
http://advdownload.advantech.com/productfile/PIS/BB-00-00347/Product%20-%20Datasheet/usb-2-0-ranger-2304-datasheet20171129112341.pdf,-,BB-00-00348-ND,BB-00-00348,"B&B SmartWorx, Inc.",4-PORT USB 2.0 100M CAT5E EXTEND,0,0,"470.25000","0","1","Ranger® 2304","Active","USB Extender","USB Devices"
http://advdownload.advantech.com/productfile/PIS/BB-00-00347/Product%20-%20Datasheet/usb-2-0-ranger-2304-datasheet20171129112341.pdf,-,BB-00-00349-ND,BB-00-00349,"B&B SmartWorx, Inc.",4-PORT USB 2.0 100M CAT5E EXTEND,0,0,"470.25000","0","1","Ranger® 2304","Active","USB Extender","USB Devices"
http://advdownload.advantech.com/productfile/PIS/ADAM-6022/Product%20-%20Datasheet/ADAM-602220160804092955.pdf,-,ADAM-6022-A1E-ND,ADAM-6022-A1E,"B&B SmartWorx, Inc.",ETHERNET DUAL LOOP PID CONTRLR,0,0,"479.00000","0","1","ADAM-6000","Active","Ethernet I/O Module","-"
-,-,E2-32DI24-M-ND,E2-32DI24-M,Red Lion Controls,ETRAK2 32 24V DI E2BASE2,0,0,"482.78000","0","1","-","Active","-","-"
-,-,E2-32DO24-M-ND,E2-32DO24-M,Red Lion Controls,ETRAK2 32 24V DO E2BASE2,0,0,"482.78000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-32105/Product%20-%20Datasheet/MediaChassis-1_3817ds20171129111945.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-32105.jpg,BB-850-32105-ND,BB-850-32105,"B&B SmartWorx, Inc.",IE-MEDIACHASSIS/1-DC (IE = -35C,0,13,"500.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313449,-,2313449-ND,2313449,Phoenix Contact,PSI-SC-DNET CAN,0,0,"501.00000","0","1","-","Active","Coupler","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/product%20manuals/content/littelfuse_protectionrelays_se_485_din_manual.pdf,-,SE-485-DIN-ND,SE-485-DIN,Littelfuse Inc.,RS-485 TO RS-232 CONV INDUSTRIAL,0,0,"506.38000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
-,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_SLX-5ES-2ST.jpg,SLX-5ES-3SCL-ND,SLX-5ES-3SCL,Red Lion Controls,LX5 P UNMA 1SCSM 60+KM WT,0,0,"508.10000","0","1","-","Active","-","-"
-,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_SLX-5ES-2ST.jpg,SLX-5ES-3STL-ND,SLX-5ES-3STL,Red Lion Controls,LX5 P UNMA 1STSM 60+KM WT,0,0,"508.10000","0","1","-","Active","-","-"
http://www.redlion.net/files/138/3400,-,VT-MODEM-2WW-ND,VT-MODEM-2WW,Red Lion Controls,"33600BAUD,10-30VDC,FA,WWM",0,0,"510.00000","0","1","Sixnet® Networking","Active","Modem","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/8615700000.pdf,-,8615700000-ND,8615700000,Weidmüller,INTERFACE CONVERTER,0,0,"510.49000","0","1","WAVESERIES","Active","Converter","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-10949-2AC/Product%20-%20Datasheet/iMediaChassis-3_3517ds20171129111750.pdf,-,BB-850-10949-ACDC-ND,BB-850-10949-ACDC,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,1,"520.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDRI-PH-MC/Product%20-%20Datasheet/FOSTCDRI-PH-mc-mt-sc_3017ds20170801225349.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDR-SERIES.jpg,BB-FOSTCDRI-PH-SC-ND,BB-FOSTCDRI-PH-SC,"B&B SmartWorx, Inc.",HEAVY INDUSTRIAL 232/422/485 TO,0,0,"520.15000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Repeater_for_RS-485.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2313096.jpg,277-3215-ND,2313096,Phoenix Contact,MOD REPEATER 4-WAY DIN RAIL,0,0,"522.00000","0","1","-","Active","Modular Repeater","-"
http://www.redlion.net/files/138/4241,-,ET-GT-232-1-ND,ET-GT-232-1,Red Lion Controls,"ETRAK GATE,ENET-RS232 CON",0,0,"532.84000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://www.redlion.net/files/138/4241,-,ET-GT-485-1-ND,ET-GT-485-1,Red Lion Controls,"ETRAK GATE,ENET-RS485 CON",0,0,"532.84000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
-,-,E2-8AO20M-M-ND,E2-8AO20M-M,Red Lion Controls,ETRAK2 I/O MODULE W/8 4-3,0,0,"536.42000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6117EI/Product%20-%20Datasheet/ADAM-6117EI_DS20140421173545.pdf,-,ADAM-6117EI-AE-ND,ADAM-6117EI-AE,"B&B SmartWorx, Inc.",8-CH ISOLATED ANALOG INPUT ETHER,0,1,"545.00000","0","1","ADAM-6100","Active","Ethernet Module","-"
