Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Mating Cycles","Shielding"
https://cdn.harwin.com/pdfs/M701-330442.pdf,//media.digikey.com/Photos/Harwin/M701-330442.JPG,952-1767-ND,M701-330442,Harwin Inc.,CONN RCPT USB2.0 TYPEB 4POS VERT,3121,0,"0.81000","0","1","Bulk","-","Active","USB - B","4","Receptacle","USB 2.0","Through Hole","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","1.5A","30VAC/DC","1500","Unshielded"
https://www.molex.com/pdm_docs/sd/480372200_sd.pdf,//media.digikey.com/Photos/Molex/0480372200.jpg,WM3983TR-ND,0480372200,Molex,CONN PLUG USB2.0 TYPEA 4P SMD RA,12600,0,"0.81600","0","450","Tape & Reel (TR)","48037","Active","USB - A","4","Plug","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","1.5A","150VAC","-","Shielded"
https://www.molex.com/pdm_docs/sd/480372200_sd.pdf,//media.digikey.com/Photos/Molex/0480372200.jpg,WM3983CT-ND,0480372200,Molex,CONN PLUG USB2.0 TYPEA 4P SMD RA,12897,0,"1.30000","0","1","Cut Tape (CT)","48037","Active","USB - A","4","Plug","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","1.5A","150VAC","-","Shielded"
https://www.molex.com/pdm_docs/sd/480372200_sd.pdf,//media.digikey.com/Photos/Molex/0480372200.jpg,WM3983DKR-ND,0480372200,Molex,CONN PLUG USB2.0 TYPEA 4P SMD RA,12897,0,"Digi-Reel","0","1","Digi-Reel®","48037","Active","USB - A","4","Plug","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","1.5A","150VAC","-","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb343k33hr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB343K33HR%20.JPG,GSB343K33HRTR-ND,GSB343K33HR,Amphenol ICC (Commercial Products),CONN RCPT USB3.0 MICRO B SMD R/A,3600,0,"0.81865","0","1200","Tape & Reel (TR)","GSB3","Active","USB - micro B","10","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Solder Retention","-","-20°C ~ 60°C","1","0.25A, 1.8A","30VAC","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb343k33hr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB343K33HR%20.JPG,GSB343K33HRCT-ND,GSB343K33HR,Amphenol ICC (Commercial Products),CONN RCPT USB3.0 MICRO B SMD R/A,4335,0,"1.62000","0","1","Cut Tape (CT)","GSB3","Active","USB - micro B","10","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Solder Retention","-","-20°C ~ 60°C","1","0.25A, 1.8A","30VAC","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX20-B-5S-UNIT(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX20-B-5S-UNIT(12).jpg,H125237-ND,ZX20-B-5S-UNIT(30),Hirose Electric Co Ltd,CONN PLG USB2.0 MICRO B VERT,9706,0,"0.84000","0","1","Bag","ZX","Active","USB - micro B","5","Plug","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","-"
https://katalog.we-online.de/em/datasheet/629105136821.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/629105136821.JPG,732-3155-2-ND,629105136821,Wurth Electronics Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,4200,0,"0.85100","0","1400","Tape & Reel (TR)","WR-COM","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A, 1.8A","30V","10000","Shielded"
https://katalog.we-online.de/em/datasheet/629105136821.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/629105136821.JPG,732-3155-1-ND,629105136821,Wurth Electronics Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,4584,0,"1.21000","0","1","Cut Tape (CT)","WR-COM","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A, 1.8A","30V","10000","Shielded"
https://katalog.we-online.de/em/datasheet/629105136821.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/629105136821.JPG,732-3155-6-ND,629105136821,Wurth Electronics Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,4584,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A, 1.8A","30V","10000","Shielded"
https://katalog.we-online.de/em/datasheet/65100516121.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/65100516121.jpg,732-2109-2-ND,65100516121,Wurth Electronics Inc.,CONN RCPT USB2.0 MINI B SMD R/A,3000,0,"0.85100","0","500","Tape & Reel (TR)","WR-COM","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A","30V","1500","Shielded"
https://katalog.we-online.de/em/datasheet/65100516121.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/65100516121.jpg,732-2109-1-ND,65100516121,Wurth Electronics Inc.,CONN RCPT USB2.0 MINI B SMD R/A,3540,0,"1.32000","0","1","Cut Tape (CT)","WR-COM","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A","30V","1500","Shielded"
https://katalog.we-online.de/em/datasheet/65100516121.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/65100516121.jpg,732-2109-6-ND,65100516121,Wurth Electronics Inc.,CONN RCPT USB2.0 MINI B SMD R/A,3540,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A","30V","1500","Shielded"
https://www.mill-max.com/assets/pdfs/149.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/897-10-010-00-300002.JPG,ED1127TR-ND,897-10-010-00-300002,Mill-Max Manufacturing Corp.,CONN RCPT USB3.0 MICRO B SMD,107100,0,"0.85680","0","900","Tape & Reel (TR)","897","Active","USB - micro B","10","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount","Vertical","Solder","Board Guide, Solder Retention","-","-","1","1.5A","30VAC","10000","Shielded"
https://www.mill-max.com/assets/pdfs/149.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/897-10-010-00-300002.JPG,ED1127CT-ND,897-10-010-00-300002,Mill-Max Manufacturing Corp.,CONN RCPT USB3.0 MICRO B SMD,111964,0,"1.50000","0","1","Cut Tape (CT)","897","Active","USB - micro B","10","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount","Vertical","Solder","Board Guide, Solder Retention","-","-","1","1.5A","30VAC","10000","Shielded"
https://www.mill-max.com/assets/pdfs/149.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/897-10-010-00-300002.JPG,ED1127DKR-ND,897-10-010-00-300002,Mill-Max Manufacturing Corp.,CONN RCPT USB3.0 MICRO B SMD,111964,0,"Digi-Reel","0","1","Digi-Reel®","897","Active","USB - micro B","10","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount","Vertical","Solder","Board Guide, Solder Retention","-","-","1","1.5A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/548190572_sd.pdf,//media.digikey.com/photos/Molex/54819-0572.jpg,WM17116TR-ND,0548190572,Molex,CONN RCPT USB2.0 MINI B SMD R/A,15200,43200,"0.86479","0","800","Tape & Reel (TR)","54819","Active","USB - mini B","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/548190572_sd.pdf,//media.digikey.com/photos/Molex/54819-0572.jpg,WM17116CT-ND,0548190572,Molex,CONN RCPT USB2.0 MINI B SMD R/A,15998,43200,"1.51000","0","1","Cut Tape (CT)","54819","Active","USB - mini B","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/548190572_sd.pdf,//media.digikey.com/photos/Molex/54819-0572.jpg,WM17116DKR-ND,0548190572,Molex,CONN RCPT USB2.0 MINI B SMD R/A,15998,43200,"Digi-Reel","0","1","Digi-Reel®","54819","Active","USB - mini B","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30V","5000","Shielded"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_5777_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/AU-Y1007-2-R.JPG,AE11188-ND,AU-Y1007-2,Assmann WSW Components,CONN RCPT USB2.0 TYPEB 4POS R/A,33341,0,"0.88000","0","1","Tray","-","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","1.5A","-","1500","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/87583.pdf,//media.digikey.com/Photos/FCI%20Photos/87583-2010BLF.JPG,609-4413-ND,87583-2010BLF,Amphenol ICC (FCI),CONN RCPT USB2.0 TYPEA 4P SMD RA,15752,0,"0.88000","0","1","Tube","87583","Active","USB - A","4","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","3A","-","1500","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734035&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_1734035-4.jpg,A121554TR-ND,1734035-4,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MINI B SMD R/A,25900,0,"0.88646","0","700","Tape & Reel (TR)","-","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 85°C","1","1A","30VAC","5000","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734035&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_1734035-4.jpg,A121554CT-ND,1734035-4,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MINI B SMD R/A,26521,0,"1.46000","0","1","Cut Tape (CT)","-","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 85°C","1","1A","30VAC","5000","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734035&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_1734035-4.jpg,A121554DKR-ND,1734035-4,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MINI B SMD R/A,26521,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 85°C","1","1A","30VAC","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/73725.pdf,//media.digikey.com/photos/FCI%20Photos/73725-0110BLF.JPG,609-1041-ND,73725-0110BLF,Amphenol ICC (FCI),CONN RCPT USB2.0 TYPEA 4POS R/A,141324,0,"0.89000","0","1","Tube","73725","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","2.5A","-","1500","Shielded"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_1413B_CO.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/A-USB-A-E-R.jpg,AE11178-ND,A-USB A-E,Assmann WSW Components,CONN RCPT USB2.0 TYPEA 4POS R/A,2454,0,"0.90000","0","1","Tray","-","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","1.5A","-","1500","-"
http://www.keyelco.com/product-pdf.cfm?p=2859,//media.digikey.com/Photos/Keystone%20Elect%20Photos/932.JPG,36-931-ND,931,Keystone Electronics,CONN PLUG USB2.0 TYPEA 4P SMD RA,15116,11572,"0.92000","0","1","Bulk","-","Active","USB - A","4","Plug","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","1A","30VAC","1500","Unshielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb4164x5xhr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB416445CHR.jpg,GSB416445CHRTR-ND,GSB416445CHR,Amphenol ICC (Commercial Products),CONN PLUG USB3.1 TYPEA 9P SMD RA,3250,0,"0.92468","0","650","Tape & Reel (TR)","GSB4","Active","USB - A","9","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-","1","-","-","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb4164x5xhr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB416445CHR.jpg,GSB416445CHRCT-ND,GSB416445CHR,Amphenol ICC (Commercial Products),CONN PLUG USB3.1 TYPEA 9P SMD RA,6067,0,"1.54000","0","1","Cut Tape (CT)","GSB4","Active","USB - A","9","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-","1","-","-","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb4164x5xhr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB416445CHR.jpg,GSB416445CHRDKR-ND,GSB416445CHR,Amphenol ICC (Commercial Products),CONN PLUG USB3.1 TYPEA 9P SMD RA,6067,0,"Digi-Reel","0","1","Digi-Reel®","GSB4","Active","USB - A","9","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-","1","-","-","5000","Shielded"
http://files.edac.net/690-004-260-013.pdf,//media.digikey.com/photos/EDAC%20Photos/690-004-260-013.jpg,151-1114-ND,690-004-260-013,EDAC Inc.,CONN RCPT USB2.0 TYPEA 4POS VERT,5133,0,"0.93000","0","1","Tray","690","Active","USB - A","4","Receptacle","USB 2.0","Through Hole","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","-","-","1500","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981568&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1981568-1.JPG,A97800TR-ND,1981568-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO B SMD R/A,18000,0,"0.94043","0","1000","Tape & Reel (TR)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981568&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1981568-1.JPG,A97800CT-ND,1981568-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO B SMD R/A,18768,0,"1.86000","0","1","Cut Tape (CT)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981568&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1981568-1.JPG,A97800DKR-ND,1981568-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO B SMD R/A,18768,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981584&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1981584-1.JPG,A97799TR-ND,1981584-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO AB SMD RA,3000,0,"0.94097","0","1000","Tape & Reel (TR)","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981584&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1981584-1.JPG,A97799CT-ND,1981584-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO AB SMD RA,3716,0,"1.86000","0","1","Cut Tape (CT)","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981584&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1981584-1.JPG,A97799DKR-ND,1981584-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MICRO AB SMD RA,3716,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/?topics_id=66505&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07P024MJ1R1500.JPG,670-2850-2-ND,DX07P024MJ1R1500,JAE Electronics,CONN PLUG USB3.1 TYPEC BRD EDGE,16500,0,"0.95700","0","1500","Tape & Reel (TR)","DX07","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Reversible","Solder","Cover","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
https://www.jae.com/direct/topics/topics_file_download/?topics_id=66505&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07P024MJ1R1500.JPG,670-2850-1-ND,DX07P024MJ1R1500,JAE Electronics,CONN PLUG USB3.1 TYPEC BRD EDGE,16765,0,"1.96000","0","1","Cut Tape (CT)","DX07","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Reversible","Solder","Cover","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
https://www.jae.com/direct/topics/topics_file_download/?topics_id=66505&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07P024MJ1R1500.JPG,670-2850-6-ND,DX07P024MJ1R1500,JAE Electronics,CONN PLUG USB3.1 TYPEC BRD EDGE,16765,0,"Digi-Reel","0","1","Digi-Reel®","DX07","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Reversible","Solder","Cover","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
http://cnctech.us/pdfs/2001-1-2-21-00-BK.pdf,//media.digikey.com/Photos/CnC%20Tech/2001-1-2-21-00-BK.JPG,1175-1704-2-ND,2001-1-2-21-00-BK,CNC Tech,CONN RCPT MINI HDMI 19POS SMD RA,5000,0,"0.96000","0","1000","Tape & Reel (TR)","-","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A","40V","5000","-"
http://cnctech.us/pdfs/2001-1-2-21-00-BK.pdf,//media.digikey.com/Photos/CnC%20Tech/2001-1-2-21-00-BK.JPG,1175-1704-1-ND,2001-1-2-21-00-BK,CNC Tech,CONN RCPT MINI HDMI 19POS SMD RA,6281,0,"1.90000","0","1","Cut Tape (CT)","-","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A","40V","5000","-"
http://cnctech.us/pdfs/2001-1-2-21-00-BK.pdf,//media.digikey.com/Photos/CnC%20Tech/2001-1-2-21-00-BK.JPG,1175-1704-6-ND,2001-1-2-21-00-BK,CNC Tech,CONN RCPT MINI HDMI 19POS SMD RA,6281,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A","40V","5000","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/61729.pdf,//media.digikey.com/photos/FCI%20Photos/61729-0010BLF.jpg,609-1039-ND,61729-0010BLF,Amphenol ICC (FCI),CONN RCPT USB2.0 TYPEB 4POS R/A,29480,0,"0.97000","0","1","Tube","61729","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","1A","-","1500","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/61729.pdf,//media.digikey.com/photos/FCI%20Photos/61729-1011BLF.JPG,609-3657-ND,61729-1011BLF,Amphenol ICC (FCI),CONN RCPT USB2.0 TYPEB 4POS R/A,9169,0,"0.97000","0","1","Tube","61729","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","1A","-","1500","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=64360&ext_no=09&_lang=en,//media.digikey.com/photos/JAE%20Elect%20Photos/DX4R005J91R1500.jpg,670-2182-2-ND,DX4R005J91R1500,JAE Electronics,CONN RCPT USB2.0 MICRO B SMD R/A,1500,0,"0.97237","0","1500","Tape & Reel (TR)","DX4","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","0.5A, 1.8A","30V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=64360&ext_no=09&_lang=en,//media.digikey.com/photos/JAE%20Elect%20Photos/DX4R005J91R1500.jpg,670-2182-1-ND,DX4R005J91R1500,JAE Electronics,CONN RCPT USB2.0 MICRO B SMD R/A,2460,0,"1.99000","0","1","Cut Tape (CT)","DX4","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","0.5A, 1.8A","30V","10000","Unshielded"
