Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Kit Type","Main Purpose","Interconnect System","Suggested Programming Environment","Utilized IC / Part","Included MCU/MPU Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-15125_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-15125.jpg,1568-1984-ND,KIT-15125,SparkFun Electronics,QWIIC STARTER KIT FOR ONION OMEG,5,0,"150.00000","0","1","-","Active","Starter Kit","IoT Kit","SparkFun’s Qwiic","Python","AMG8833, BME280, CCS811, MT7688AN, VL53L1X","Omega2"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0558_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0558.jpg,1910-1004-ND,PIS-0558,Pi Supply,JUSTBOOM AMP ZERO KIT,18,0,"153.99000","0","1","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-15012_Web.pdf,-,1568-1949-ND,SEN-15012,SparkFun Electronics,POCKETLAB VOYAGER,21,0,"168.75000","0","1","-","Active","Physical Science","Sensor Kit","-","-","-","PocketLab Voyager"
//media.digikey.com/pdf/Data%20Sheets/Bantam%20Tools%20PDFs/Heat_Sink_Experiment_Kit_Web.pdf,//media.digikey.com/Photos/Bantam%20Tools/MFG_KT1016.jpg,1932-1049-ND,KT1016,Bantam Tools,HEAT SINK EXPERIMENT KIT,11,0,"283.96000","0","1","*","Active","Physical Science","Thermal Transfer","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/29040_Web.pdf,//media.digikey.com/Photos/Trenz-Electronic-GmbH/MFG_29040.jpg,1686-1138-ND,29040,Trenz Electronic GmbH,SDR KIT STEMLAB 125-14 BOARD,2,0,"418.20000","0","1","Red Pitaya","Active","Starter Kit","SDR Kit","-","-","-","STEMLab 125-14"
http://i-fiberoptics.com/pdf/if-527_man.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/MFG_IF-527.jpg,FB182-ND,IF 527A,Industrial Fiberoptics,FIBER OPTIC COMM/NETWORK MODULE,2,0,"2274.30000","0","1","-","Active","Fiber Optic","Communication and Networking","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PPKIT4003_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PPKIT4003.jpg,1778-1154-ND,PPKIT4003,Pimoroni Ltd,BREADBOARD POWER PLATE USB KIT,35,0,"2.58000","0","1","-","Obsolete","Components","Power","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3975_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3975.jpg,1528-2724-ND,3975,Adafruit Industries LLC,NEOPXL8 FRIEND - 8 X STRANDS NEO,26,0,"5.95000","0","1","-","Active","Starter Kit","LED Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3036_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3036.jpg,1528-2686-ND,3036,Adafruit Industries LLC,RGB MATRIX FEATHERWING KIT M0 M4,42,0,"7.50000","0","1","-","Active","Components","LED Kit","Feather","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/715_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_715.jpg,1528-2192-ND,715,Adafruit Industries LLC,I2C CONTROLLED + KEYPAD SHIELD K,41,0,"14.95000","0","1","-","Active","Starter Kit","Shield Kit","Arduino R3 Shield","-","-","-"
http://www.globalspecialties.com/media/k2/attachments/GSK-715_manual.pdf,-,GSK-715-ND,GSK-715,Global Specialties,FM RADIO KIT,6,0,"18.10000","0","1","-","Obsolete","RF","Radio Kit","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/tv-b-gone-kit.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_73.jpg,1528-1655-ND,73,Adafruit Industries LLC,TV-B-GONE KIT UNIVERSAL V1.2,24,0,"19.50000","0","1","-","Active","Project Kit","Remote Control Infra Red","-","-","ATtiny85","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4028_Web.pdf,-,1528-2754-ND,4028,Adafruit Industries LLC,CIRCUITPYTHON STARTER KIT WITH A,20,0,"24.95000","0","1","-","Active","Starter Kit","Breadboard Kit","-","Python","ATSAMD51","Adafruit ItsyBitsy M4"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060906_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060906.jpg,1597-1630-ND,110060906,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR PARTICLE M,2,0,"29.58000","0","1","-","Active","Starter Kit","Inventor Kit","Grove","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3674_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3674.jpg,1528-2484-ND,3674,Adafruit Industries LLC,LOVE TO CODE CHIBI CHIP WITH CAB,25,0,"29.95000","0","1","Chibitronics ","Active","Starter Kit","LED Kit","-","Chibitronics’ LTC, Microsoft MakeCode","-","Chibi Chip"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3937_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3937.jpg,1528-2703-ND,3937,Adafruit Industries LLC,MORSE CODE FOR GBOARD HARDWARE I,17,0,"32.50000","0","1","-","Active","Starter Kit","Communication Kit","-","Arduino IDE, Circuit Python, Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/MBIT0002_Web.pdf,//media.digikey.com/photos/Pimoroni%20Photos/MFG_MBIT0002.jpg,1778-1041-ND,MBIT0002,Pimoroni Ltd,MICRO:BIT PROTOTYPING KIT,45,0,"37.63000","0","1","-","Obsolete","RJ11 ITU","MCU","micro:bit","Microsoft MakeCode, Python","nRF51822, MMA8652, MAG3110, KL26Z","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4011_Web.pdf,-,1528-2746-ND,4011,Adafruit Industries LLC,CIRCUIT PLAYGROUND SNOW GLOBE KI,30,0,"39.95000","0","1","-","Active","Project Kit","Lighting Kit","micro:bit","Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
https://cdn-shop.adafruit.com/product-files/2648/MintySynth+2.0+assembly+manual+(1).pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2648.jpg,1528-2338-ND,2648,Adafruit Industries LLC,MINTYSYNTH KIT - 2.0,10,0,"43.69000","0","1","-","Active","Project Kit","Synth Kit","-","Arduino IDE","ATmega328P","MintySynth"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3345_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3345.jpg,1528-2569-ND,3345,Adafruit Industries LLC,METRO STARTER PACK,17,0,"44.95000","0","1","Metro","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE, AVRdude","ATmega328P","Adafruit Metro"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114991071_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114991071.jpg,1597-1574-ND,114991071,"Seeed Technology Co., Ltd",TETRIS MICROCARD,26,0,"55.08000","0","1","Tetris®","Active","Project Kit","Game Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060762_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060762.jpg,1597-1542-ND,110060762,"Seeed Technology Co., Ltd",GROVE INVENTOR KIT FOR MICRO:BIT,54,0,"61.10000","0","1","Grove","Active","Starter Kit","Inventor Kit","micro:bit, Grove","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/adabox005.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_3644.jpg,1528-2482-ND,3644,Adafruit Industries LLC,ADABOX005-BREAK FOR PI,23,0,"69.95000","0","1","AdaBox","Active","Starter Kit","Game Kit","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero"
https://cdn-learn.adafruit.com/downloads/pdf/adabox006.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3697.jpg,1528-2578-ND,3697,Adafruit Industries LLC,ABABOX006 CIRCUITPYTHON,13,0,"69.95000","0","1","AdaBox","Active","Starter Kit","MCU","-","Arduino IDE, Circuit Python, Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3778_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3778_View-1.jpg,1528-2622-ND,3778,Adafruit Industries LLC,ADABOX 007 - SPY,13,0,"69.95000","0","1","AdaBox","Active","Starter Kit","MCU","-","Arduino IDE, Circuit Python, Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4018_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_4018.jpg,1528-2820-ND,4018,Adafruit Industries LLC,ADABOX010 - RAINBOW TRELLIS,16,0,"79.95000","0","1","AdaBox","Active","Starter Kit","MCU","-","Arduino IDE, Circuit Python","ATSAMD51","NeoTrellis M4"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3956_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3956_View-1.jpg,1528-2730-ND,3956,Adafruit Industries LLC,ADABOX009,14,0,"79.95000","0","1","AdaBox","Active","Starter Kit","MCU","Feather","Arduino IDE, Circuit Python","ATSAMD21G18","Adafruit HalloWing"
https://cdn-learn.adafruit.com/downloads/pdf/adabox008.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3906_View-1.jpg,1528-2742-ND,3906,Adafruit Industries LLC,ADABOX008 - OCTO CRICKIT #MAKERO,13,0,"79.95000","0","1","AdaBox","Active","Project Kit","Motor Control","micro:bit","Microsoft MakeCode, Python","ATSAMD21","Circuit Playground Express"
https://cdn-learn.adafruit.com/downloads/pdf/adabox004.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3370.jpg,1528-2357-ND,3370,Adafruit Industries LLC,ADABOX004 MAKING THINGS DANCE,3,0,"79.95000","0","1","AdaBox","Active","Starter Kit","MCU","Feather","Arduino IDE, NodeMCU Lua","ESP8266","Adafruit Feather HUZZAH"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3588_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3588.jpg,1528-2574-ND,3588,Adafruit Industries LLC,METROX CLASSIC KIT - EXPERIMENTA,25,0,"84.95000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Adafruit Metro"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM222_Web.pdf,//media.digikey.com/photos/Pimoroni%20Photos/PIM222.jpg,1778-1075-ND,PIM222,Pimoroni Ltd,RASPBERRY PI 3 STARTER KIT,19,0,"92.49000","0","1","-","Obsolete","Starter Kit","MCU","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1406_OnionPI_Pack_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1406.jpg,1406AD-ND,1406,Adafruit Industries LLC,ONION PI PACK,3,0,"93.69000","0","1","-","Active","Starter Kit","Inventor Kit","Raspberry Pi HAT (40 pin)","-","BCM2835","Raspberry Pi Model B+"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060742_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060742.jpg,1597-1561-ND,110060742,"Seeed Technology Co., Ltd",GROVE KIT WIN10 IOT CORE & AZURE,20,0,"100.47000","0","1","Microsoft Azure","Active","Starter Kit","IoT Kit","Raspberry Pi HAT (40 pin), Grove","Windows 10 IoT","-","-"
//media.digikey.com/pdf/Data%20Sheets/Onion%20PDFs/Omega2_Starter_Kit_Web.pdf,-,2070-OM-K-STR-ND,OM-K-STR,Onion Corporation,OMEGA2 STARTER KIT,3,0,"125.00000","0","1","-","Active","Starter Kit","Sensor Kit","-","Python","-","Omega2+"
//media.digikey.com/pdf/Data%20Sheets/Onion%20PDFs/Omega2_Arduino_Dock_Starter_Kit_Web.pdf,-,2070-OM-K-ARD-ND,OM-K-ARD,Onion Corporation,OMEGA2 ARDUINO STARTER KIT,3,0,"150.00000","0","1","-","Active","Starter Kit","MCU","-","Arduino IDE","-","Omega2+"
