Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Positions","Pitch","Outer Dimension","Inner Dimension","Thermal Center Pad","Material"
http://www.chipquik.com/datasheets/FPC040P090-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P090-S.JPG,FPC040P090-S-ND,FPC040P090-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","90","0.016"" (0.40mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.646"" L x 0.157"" W (41.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC050P010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC050P010-S.JPG,FPC050P010-S-ND,FPC050P010-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.504"" L x 0.157"" W (12.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC080P030-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC080P030-S.JPG,FPC080P030-S-ND,FPC080P030-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","30","0.031"" (0.80mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.248"" L x 0.157"" W (31.70mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC080P040-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC080P040-S.JPG,FPC080P040-S-ND,FPC080P040-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","40","0.031"" (0.80mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.563"" L x 0.157"" W (39.70mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC100P010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC100P010-S.JPG,FPC100P010-S-ND,FPC100P010-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","10","0.039"" (1.00mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.774"" L x 0.157"" W (19.65mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC100P020-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC100P020-S.JPG,FPC100P020-S-ND,FPC100P020-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","20","0.039"" (1.00mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","1.167"" L x 0.157"" W (29.65mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC100P030-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC100P030-S.JPG,FPC100P030-S-ND,FPC100P030-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","30","0.039"" (1.00mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.561"" L x 0.157"" W (39.65mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC100P040-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC100P040-S.JPG,FPC100P040-S-ND,FPC100P040-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","40","0.039"" (1.00mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.955"" L x 0.157"" W (49.65mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC125P010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC125P010-S.JPG,FPC125P010-S-ND,FPC125P010-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","10","0.049"" (1.25mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.872"" L x 0.157"" W (22.15mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC125P020-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC125P020-S.JPG,FPC125P020-S-ND,FPC125P020-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","20","0.049"" (1.25mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.364"" L x 0.157"" W (34.65mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC125P030-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC125P030-S.JPG,FPC125P030-S-ND,FPC125P030-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","30","0.049"" (1.25mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.856"" L x 0.157"" W (47.15mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0111-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0111-S.JPG,IPC0111-S-ND,IPC0111-S,Chip Quik Inc.,HSOP-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","HSOP","44","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.630"" L x 0.433"" W (16.00mm x 11.00mm)","0.630"" L x 0.270"" W (16.00mm x 6.85mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0132-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0132-S.JPG,IPC0132-S-ND,IPC0132-S,Chip Quik Inc.,HSOP-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","HSOP","44","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.630"" L x 0.433"" W (16.00mm x 11.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0147-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0147-S.JPG,IPC0147-S-ND,IPC0147-S,Chip Quik Inc.,HSOP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","HSOP","48","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.630"" L x 0.346"" W (16.00mm x 8.80mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0109-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0109-S.JPG,IPC0109-S-ND,IPC0109-S,Chip Quik Inc.,LGA-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","LGA","28","0.024"" (0.60mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.295"" L x 0.173"" W (7.50mm x 4.40mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0135-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0135-S.JPG,PA0135-S-ND,PA0135-S,Chip Quik Inc.,LLP-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.236"" L x 0.063"" W (6.00mm x 1.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0136-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0136-S.JPG,PA0136-S-ND,PA0136-S,Chip Quik Inc.,LLP-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","12","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.236"" L x 0.063"" W (6.00mm x 1.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0137-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0137-S.JPG,PA0137-S-ND,PA0137-S,Chip Quik Inc.,LLP-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.276"" L x 0.063"" W (7.00mm x 1.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0138-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0138-S.JPG,PA0138-S-ND,PA0138-S,Chip Quik Inc.,LLP-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0139-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0139-S.JPG,PA0139-S-ND,PA0139-S,Chip Quik Inc.,LLP-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","20","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.098"" W (3.00mm x 2.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0141-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0141-S.JPG,PA0141-S-ND,PA0141-S,Chip Quik Inc.,LLP-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","28","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0142-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0142-S.JPG,PA0142-S-ND,PA0142-S,Chip Quik Inc.,LLP-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","32","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0143-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0143-S.JPG,PA0143-S-ND,PA0143-S,Chip Quik Inc.,LLP-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","36","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0144-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0144-S.JPG,PA0144-S-ND,PA0144-S,Chip Quik Inc.,LLP-40 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","40","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0145-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0145-S.JPG,PA0145-S-ND,PA0145-S,Chip Quik Inc.,LLP-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","44","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0146-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0146-S.JPG,PA0146-S-ND,PA0146-S,Chip Quik Inc.,LLP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","48","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0147-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0147-S.JPG,PA0147-S-ND,PA0147-S,Chip Quik Inc.,LLP-54 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","54","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.217"" W (10.00mm x 5.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0148-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0148-S.JPG,PA0148-S-ND,PA0148-S,Chip Quik Inc.,LLP-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","56","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0132-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0132-S.JPG,PA0132-S-ND,PA0132-S,Chip Quik Inc.,LLP-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.079"" L x 0.079"" W (2.00mm x 2.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0133-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0133-S.JPG,PA0133-S-ND,PA0133-S,Chip Quik Inc.,LLP-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","6","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.098"" L x 0.087"" W (2.50mm x 2.20mm)","0.197"" L x 0.030"" W (5.00mm x 0.75mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0149-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0149-S.JPG,PA0149-S-ND,PA0149-S,Chip Quik Inc.,LLP-60 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","60","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0150-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0150-S.JPG,PA0150-S-ND,PA0150-S,Chip Quik Inc.,LLP-64 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","64","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0151-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0151-S.JPG,PA0151-S-ND,PA0151-S,Chip Quik Inc.,LLP-68 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","68","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0134-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0134-S.JPG,PA0134-S-ND,PA0134-S,Chip Quik Inc.,LLP-8 BODY STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.236"" L x 0.063"" W (6.00mm x 1.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0235-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0235-S.JPG,PA0235-S-ND,PA0235-S,Chip Quik Inc.,LQFP-40 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LQFP","40","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0225-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0225-S.JPG,PA0225-S-ND,PA0225-S,Chip Quik Inc.,LSOP-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LSOP","10","0.063"" (1.60mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0157-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0157-S.JPG,PA0157-S-ND,PA0157-S,Chip Quik Inc.,MICROSMD-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.098"" L x 0.089"" W (2.50mm x 2.25mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0159-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0159-S.JPG,PA0159-S-ND,PA0159-S,Chip Quik Inc.,MICROSMD-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.094"" L x 0.083"" W (2.40mm x 2.10mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0152-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0152-S.JPG,PA0152-S-ND,PA0152-S,Chip Quik Inc.,MICROSMD-4 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","4","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.033"" L x 0.033"" W (0.85mm x 0.85mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0153-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0153-S.JPG,PA0153-S-ND,PA0153-S,Chip Quik Inc.,MICROSMD-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","5","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.055"" L x 0.042"" W (1.39mm x 1.06mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0154-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0154-S.JPG,PA0154-S-ND,PA0154-S,Chip Quik Inc.,MICROSMD-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.063"" L x 0.037"" W (1.61mm x 0.95mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0155-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0155-S.JPG,PA0155-S-ND,PA0155-S,Chip Quik Inc.,MICROSMD-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.054"" L x 0.054"" W (1.36mm x 1.36mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0169-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0169-S.JPG,PA0169-S-ND,PA0169-S,Chip Quik Inc.,MINI SOIC-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","Mini SOIC","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0171-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0171-S.JPG,PA0171-S-ND,PA0171-S,Chip Quik Inc.,MINI SOIC-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","Mini SOIC","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.315"" L x 0.067"" W (8.00mm x 1.70mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0048-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0048-S.JPG,PA0048-S-ND,PA0048-S,Chip Quik Inc.,MLP/DFN-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","DFN","5","0.037"" (0.95mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.197"" L x 0.039"" W (5.00mm x 1.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0051-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0051-S.JPG,PA0051-S-ND,PA0051-S,Chip Quik Inc.,MLP/MLF-11 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.197"" L x 0.039"" W (5.00mm x 1.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0052-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0052-S.JPG,PA0052-S-ND,PA0052-S,Chip Quik Inc.,MLP/MLF-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.276"" L x 0.087"" W (7.00mm x 2.20mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0055-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0055-S.JPG,PA0055-S-ND,PA0055-S,Chip Quik Inc.,MLP/MLF-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","28","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0056-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0056-S.JPG,PA0056-S-ND,PA0056-S,Chip Quik Inc.,MLP/MLF-40 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","40","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0050-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0050-S.JPG,PA0050-S-ND,PA0050-S,Chip Quik Inc.,MLP/MLF-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.197"" L x 0.039"" W (5.00mm x 1.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0242-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0242-S.JPG,PA0242-S-ND,PA0242-S,Chip Quik Inc.,PLCC-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","PLCC/JLCC","16","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.291"" L x 0.291"" W (7.40mm x 7.40mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0148-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0148-S.JPG,IPC0148-S-ND,IPC0148-S,Chip Quik Inc.,PLCC-4 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PLCC/JLCC","4","0.059"" (1.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.126"" L x 0.110"" W (3.20mm x 2.80mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0172-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0172-S.JPG,PA0172-S-ND,PA0172-S,Chip Quik Inc.,POS-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","POS","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.098"" W (3.00mm x 2.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0050-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0050-S.JPG,IPC0050-S-ND,IPC0050-S,Chip Quik Inc.,POWERSOIC-10/PSOP-10/HSOP-10 STE,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSOIC","10","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.370"" L x 0.295"" W (9.40mm x 7.50mm)","0.413"" L x 0.291"" W (10.50mm x 7.40mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0114-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0114-S.JPG,IPC0114-S-ND,IPC0114-S,Chip Quik Inc.,POWERSSO-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSSO","28","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.407"" L x 0.295"" W (10.35mm x 7.50mm)","0.272"" L x 0.177"" W (6.90mm x 4.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0141-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0141-S.JPG,IPC0141-S-ND,IPC0141-S,Chip Quik Inc.,POWERSSO-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSSO","36","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.407"" L x 0.295"" W (10.35mm x 7.50mm)","0.217"" L x 0.185"" W (5.50mm x 4.70mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0092-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0092-S.JPG,IPC0092-S-ND,IPC0092-S,Chip Quik Inc.,POWERSSOP-30 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSSOP","30","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.433"" L x 0.240"" W (11.00mm x 6.10mm)","0.162"" L x 0.154"" W (4.11mm x 3.91mm)","Stainless Steel"
