Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Abrasive Material","Abrasive Grade","Abrasive Grit","Micron Size","Color","Width","Length","Diameter","Applications"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,-,3M159962-ND,61500103272,3M,EXL UNITIZED WHEEL 3"" 3S FIN,40,0,"9.40000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%203in%20gray.jpg,3M160216-ND,61500146438,3M,EXL UNITIZED WHEEL 3"" 3S FIN,40,0,"9.40000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80835.jpg,3M160626-ND,80835,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,30,0,"9.56000","0","1","-","Active","-","Diamond","-","-","40µ","Yellow","0.50"" (12.70mm)","1.75"" (44.45mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80836.jpg,3M160627-ND,80836,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,30,0,"9.56000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80841.jpg,3M160629-ND,80841,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,29,0,"9.75000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%20120.jpg,3M160185-ND,61500139375,3M,RADIAL BRISTLE DISC 3"" 1=1PC,80,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/radial%20bristle%20discs%20grade%2050.jpg,3M160184-ND,61500139367,3M,RADIAL BRISTLE DISC 3"" 50,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M160186-ND,61500139383,3M,RADIAL BRISTLE DISC 3"" 120,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/radial%20bristle%20discs%20grade%2050.jpg,3M160187-ND,61500139391,3M,RADIAL BRISTLE DISC 3X3/8"" 50,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%2080.jpg,3M160188-ND,61500139409,3M,RADIAL BRISTLE DISC 3X3/8"" 80,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%20120.jpg,3M160189-ND,61500139417,3M,RADIAL BRISTLE DISC 3X3/8"" 120,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500187903.jpg,3M160295-ND,61500187903,3M,RADIAL BRISTLE DISC 3X3/8"" 360,40,0,"9.80000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/926868O/3mtm-industrial-products-for-metalworking-catalog.pdf,-,3M160701-ND,83488,3M,GREEN CORPS CUT-OFF WHEEL,50,0,"9.82000","0","1","-","Active","Cut-Off Wheel","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80831.jpg,3M160622-ND,80831,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,30,0,"9.82000","0","1","-","Active","-","Diamond","-","-","40µ","Yellow","0.75"" (19.05mm)","1.50"" (38.10mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80832.jpg,3M160623-ND,80832,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,30,0,"9.82000","0","1","-","Active","-","Diamond","-","-","20µ","White","0.75"" (19.05mm)","1.50"" (38.10mm)","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%203in%20gray.jpg,3M159883-ND,61500070398,3M,EXL UNITIZED WHEEL 3"" 6S FIN,40,0,"9.87000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500074804.jpg,3M159909-ND,61500074804,3M,EXL UNITIZED WHEEL 3"" 6A MED,40,0,"9.88000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Flexible_Diamond_Hand_File.pdf,//media.digikey.com/Photos/3M%20Photos/80842.jpg,3M160630-ND,80842,3M,FLEXIBLE DIAMOND HAND FILE 1=1PC,29,0,"9.89000","0","1","-","Active","-","Diamond","-","-","-","Red","0.25"" (6.35mm)","2.50"" (63.50mm)","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159830-ND,61500047628,3M,SURFACE LS BELT 1/2X24"" A MED,40,0,"9.90000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
-,-,3M158251-ND,07461,3M,SCOTCH-BRITE ROLOC COATING REMOV,30,0,"10.01000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159933-ND,61500083854,3M,SURFACE BELT 3/4X18"" A MED,30,0,"10.08000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%203in%20bwn.jpg,3M159914-ND,61500078722,3M,EXL UNITIZED WHEEL 3"" 8A MED,40,0,"10.17000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2in%20bristle%20disc.jpg,3M160155-ND,61500132156,3M,BRISTLE DISC 2X5/8 TAPERED 50,40,0,"10.21000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500132172.jpg,3M160156-ND,61500132172,3M,BRISTLE DISC 2X5/8 TAPERED 80,40,0,"10.21000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615001%20Disc.jpg,3M160157-ND,61500132180,3M,BRISTLE DISC 2X5/8 TAPERED 120,30,0,"10.21000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
-,-,3M158257-ND,07528,3M,SCOTCH-BRITEROLOCBRSTLDISC 1=1PC,40,0,"10.22000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/245184O/3mtm-diamond-lapping-film-600x-series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_.5MIC-3M661XU-DISC-5%5E%5E.jpg,3M157750-ND,.5MIC 3M661XU DISC 5"",3M,LAPPING FILM DIAMOND 5"",100,0,"10.32000","0","1","661XU","Active","Lapping Film","Diamond","-","-","0.5µ","White","-","-","5.00"" (127.00mm)","Fiber Optic Connector Polishing"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%207-8in.jpg,3M160179-ND,61500137809,3M,HI STRNGTH DISC 8X1/2"" A MED,100,0,"10.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M160044-ND,61500122405,3M,CUT&POLISH UNITIZED WHEEL 7A MED,30,0,"10.48000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M160063-ND,61500122793,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,30,0,"10.48000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500190550.jpg,3M160321-ND,61500190550,3M,BRSTLEBRSH REPLACEDISC T-S 1=1PC,70,0,"10.51000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-FBFPF1-V--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FPF1-V.jpg,298-16241-ND,FPF1-V,Panduit Corp,POLISHING FILM DIAMOND 4"",50,0,"10.60000","0","1","-","Active","Polishing Film","Diamond","-","-","-","-","-","-","4.00"" (101.60mm)","Fiber Optic Connector Polishing"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/61500023967.JPG,3M159789-ND,61500023967,3M,CUT&POLISH UNITIZED WHEEL 7A MED,40,0,"10.86000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159800-ND,61500028107,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,40,0,"10.86000","0","1","Scotch-Brite™","Active","Unitized Wheel","Aluminum Oxide","Fine","-","-","Tan","0.12"" (3.05mm)","-","3.00"" (76.20mm)","Deburring, Finishing, Polishing"
