Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Design","Impedance @ Frequency","Material","Inner Dimension","Outer Dimension","Ratings","Mounting Type","Length"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19315,//media.digikey.com/Photos/Fair-Right/2675625102.JPG,1934-1350-ND,2631540002,Fair-Rite Products Corp.,FERRITE CORE 300OHM SOLID 6.35MM,33567,0,"1.09000","0","1","-","Active","Round","Solid","300Ohm @ 100MHz","31","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","1.125"" (28.58mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19369,//media.digikey.com/Photos/Fair-Right/2675625102.JPG,1934-1462-ND,2643540002,Fair-Rite Products Corp.,FERRITE CORE 250OHM SOLID 6.35MM,30828,0,"1.12000","0","1","-","Active","Round","Solid","250Ohm @ 100MHz","43","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0735-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0735-000.jpg,240-2080-ND,28B0735-000,Laird-Signal Integrity Products,FERRITE CORE 250 OHM SOLID,41774,0,"1.13000","0","1","28","Active","Round","Solid","250Ohm @ 100MHz","28","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","1.125"" (28.58mm)"
https://katalog.we-online.de/pbs/datasheet/7427005.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7427005.JPG,732-1557-ND,7427005,Wurth Electronics Inc.,FERRITE CORE 217 OHM SOLID 9MM,2241,0,"1.16000","0","1","WE-AFB","Active","Round","Solid","217Ohm @ 100MHz","4W620","0.354"" Dia (9.00mm)","0.630"" Dia (16.00mm)","-","Free Hanging","1.102"" (28.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0392-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0392-0A2.jpg,240-2070-ND,28A0392-0A2,Laird-Signal Integrity Products,FERRITE CORE 170 OHM HINGED,97346,0,"1.17000","0","1","28","Active","Round","Hinged (Snap On)","170Ohm @ 100MHz","28","0.192"" Dia (4.88mm)","0.540"" W x 0.540"" H (13.72mm x 13.72mm)","-","Free Hanging","1.203"" (30.56mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0392-0A0.pdf,//media.digikey.com/photos/Steward%20Photos/28A0392-0A0.jpg,240-2068-ND,28A0392-0A0,Laird-Signal Integrity Products,FERRITE CORE 170 OHM HINGED,16271,0,"1.17000","0","1","28","Active","Round","Hinged (Snap On)","170Ohm @ 100MHz","28","0.192"" Dia (4.88mm)","0.540"" W x 0.540"" H (13.72mm x 13.72mm)","-","Free Hanging","1.203"" (30.56mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19321,//media.digikey.com/Photos/Fair-Right/2675625102.JPG,1934-1268-ND,2631625102,Fair-Rite Products Corp.,FERRITE CORE 260OHM SOLID 7.93MM,12071,0,"1.26000","0","1","-","Active","Round","Solid","260Ohm @ 100MHz","31","0.312"" Dia (7.93mm)","0.625"" Dia (15.88mm)","-","Free Hanging","1.125"" (28.58mm)"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/LFB250150-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB250150-000.jpg,240-2285-ND,LFB250150-000,Laird-Signal Integrity Products,FERRITE CORE 26 OHM SOLID 15MM,6571,0,"1.26000","0","1","LF","Active","Round","Solid","26Ohm @ 5MHz","LF","0.591"" Dia (15.00mm)","0.984"" Dia (25.00mm)","-","Free Hanging","0.512"" (13.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ZCAT1325-0530A-BK.jpg,445-2039-ND,ZCAT1325-0530A-BK,TDK Corporation,FERRITE CORE 100 OHM HINGED 5MM,29672,0,"1.27000","0","1","ZCAT","Active","Round","Hinged (Snap On)","100Ohm @ 100MHz ~ 500MHz","30","0.197"" Dia (5.00mm)","0.440"" W x 0.504"" H (11.20mm x 12.80mm)","-","Free Hanging","0.984"" (25.00mm)"
https://katalog.we-online.de/pbs/datasheet/74270045.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WURTH%20ELECTRONICS_7427004.JPG,732-1550-ND,74270045,Wurth Electronics Inc.,FERRITE CORE 211 OHM SOLID 7.2MM,2134,0,"1.27000","0","1","WE-AFB","Active","Round","Solid","211Ohm @ 100MHz","4W620","0.283"" Dia (7.20mm)","0.559"" Dia (14.20mm)","-","Free Hanging","0.984"" (25.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19390,//media.digikey.com/Photos/Fair-Right/2675625102.JPG,1934-1352-ND,2643625102,Fair-Rite Products Corp.,FERRITE CORE 213OHM SOLID 7.93MM,6454,0,"1.31000","0","1","-","Active","Round","Solid","213Ohm @ 100MHz","43","0.312"" Dia (7.93mm)","0.625"" Dia (15.88mm)","-","Free Hanging","1.125"" (28.58mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19402,//media.digikey.com/Photos/Fair-Right/2643665702.JPG,1934-1372-ND,2643665702,Fair-Rite Products Corp.,FERRITE CORE 200OHM SOLID 9.53MM,14982,0,"1.37000","0","1","-","Active","Round","Solid","200Ohm @ 100MHz","43","0.375"" Dia (9.53mm)","0.687"" Dia (17.45mm)","-","Free Hanging","1.125"" (28.58mm)"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/LFB159079-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB159079-000.jpg,240-2281-ND,LFB159079-000,Laird-Signal Integrity Products,FERRITE CORE 100 OHM SOLID,70823,0,"1.42000","0","1","LF","Active","Round","Solid","100Ohm @ 5MHz","LF","0.310"" Dia (7.87mm)","0.625"" Dia (15.88mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2736-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A2736-0A2.jpg,240-2124-ND,28A2736-0A2,Laird-Signal Integrity Products,FERRITE CORE 220 OHM HINGED 9MM,22642,0,"1.44000","0","1","28","Active","Round","Hinged (Snap On)","220Ohm @ 100MHz","28","0.354"" Dia (9.00mm)","0.709"" W x 0.776"" H (18.00mm x 19.70mm)","-","Free Hanging","1.382"" (35.10mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0434-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0434-0A2.jpg,240-2344-ND,28A0434-0A2,Laird-Signal Integrity Products,FERRITE CORE 277 OHM HINGED,109498,0,"1.45000","0","1","28","Active","Round","Hinged (Snap On)","277Ohm @ 100MHz","28","0.214"" Dia (5.44mm)","0.579"" Dia (14.71mm)","-","Free Hanging","1.694"" (43.03mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19330,//media.digikey.com/Photos/Fair-Right/2631626402.JPG,1934-1235-ND,2631626402,Fair-Rite Products Corp.,FERRITE 225OHM SOLID 10.16MM,16341,0,"1.47000","0","1","-","Active","Round","Solid","225Ohm @ 100MHz","31","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2307-0A2.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/28A2307-0A2.jpg,240-2601-ND,28A2307-0A2,Laird-Signal Integrity Products,FERRITE CORE 183 OHM HINGED 7MM,6406,0,"1.49000","0","1","28","Active","Round","Hinged (Snap On)","183Ohm @ 100MHz","28","0.276"" Dia (7.00mm)","0.650"" Dia (16.50mm)","-","Free Hanging","1.201"" (30.50mm)"
https://katalog.we-online.de/pbs/datasheet/74270034.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/74270034.JPG,732-1551-ND,74270034,Wurth Electronics Inc.,FERRITE CORE 160 OHM SOLID 7.3MM,2172,0,"1.49000","0","1","WE-AFB","Active","Round","Solid","160Ohm @ 100MHz","3W800","0.287"" Dia (7.30mm)","0.476"" Dia (12.10mm)","-","Free Hanging","0.610"" (15.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19567,//media.digikey.com/Photos/Fair-Right/0431173951.JPG,1934-1429-ND,0431173951,Fair-Rite Products Corp.,FERRITE 180OHM HINGED 5.11MM,27776,0,"1.50000","0","1","-","Active","Round","Hinged (Snap On)","180Ohm @ 100MHz","31","0.201"" Dia (5.11mm)","0.504"" W x 0.220"" H (12.80mm x 5.59mm)","-","Free Hanging","0.984"" (24.99mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19564,//media.digikey.com/Photos/Fair-Right/0431178181.JPG,1934-1222-ND,0431178181,Fair-Rite Products Corp.,FERRITE 160OHM HINGED 4.29MM,8125,0,"1.50000","0","1","-","Active","Round","Hinged (Snap On)","160Ohm @ 100MHz","31","0.169"" Dia (4.29mm)","0.465"" W x 0.221"" H (11.81mm x 5.61mm)","-","Free Hanging","0.913"" (23.19mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19408,//media.digikey.com/Photos/Fair-Right/2631626402.JPG,1934-1351-ND,2643626402,Fair-Rite Products Corp.,FERRITE 196OHM SOLID 10.16MM,10600,0,"1.51000","0","1","-","Active","Round","Solid","196Ohm @ 100MHz","43","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2025-0A0.pdf,//media.digikey.com/photos/Steward%20Photos/28A2025-0A0.jpg,240-2074-ND,28A2025-0A0,Laird-Signal Integrity Products,FERRITE CORE 320 OHM HINGED,34452,0,"1.53000","0","1","28","Active","Round","Hinged (Snap On)","320Ohm @ 100MHz","28","0.278"" W x 0.134"" H (7.05mm x 3.40mm)","0.715"" W x 0.744"" H (18.15mm x 18.90mm)","-","Free Hanging","1.280"" (32.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2025-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A2025-0A2.jpg,240-2075-ND,28A2025-0A2,Laird-Signal Integrity Products,FERRITE CORE 320 OHM HINGED,21627,0,"1.53000","0","1","28","Active","Round","Hinged (Snap On)","320Ohm @ 100MHz","28","0.278"" W x 0.134"" H (7.05mm x 3.40mm)","0.715"" W x 0.744"" H (18.15mm x 18.90mm)","-","Free Hanging","1.280"" (32.50mm)"
http://assets.lairdtech.com/home/brandworld/files/HFA100049-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/HFA100049-0A2.jpg,240-2129-ND,HFA100049-0A2,Laird-Signal Integrity Products,FERRITE CORE 133 OHM HINGED,8536,0,"1.53000","0","1","HF","Active","Round","Hinged (Snap On)","133Ohm @ 300MHz","HF","0.192"" Dia (4.88mm)","0.540"" Dia (13.72mm)","-","Free Hanging","1.203"" (30.56mm)"
http://assets.lairdtech.com/home/brandworld/files/28B1225-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B1225-000.jpg,240-2315-ND,28B1225-000,Laird-Signal Integrity Products,FERRITE CORE 140 OHM SOLID,4059,0,"1.53000","0","1","28","Active","Round","Solid","140Ohm @ 100MHz","28","0.750"" Dia (19.05mm)","1.225"" Dia (31.12mm)","-","Free Hanging","0.627"" (15.93mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19681,//media.digikey.com/Photos/Fair-Right/0461178181.JPG,1934-1285-ND,0461178181,Fair-Rite Products Corp.,FERRITE 115OHM HINGED 4.29MM,15499,0,"1.60000","0","1","-","Active","Round","Hinged (Snap On)","115Ohm @ 100MHz","61","0.169"" Dia (4.29mm)","0.465"" W x 0.221"" H (11.81mm x 5.61mm)","-","Free Hanging","0.913"" (23.19mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2026-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A2026-0A2.jpg,240-2122-ND,28A2026-0A2,Laird-Signal Integrity Products,FERRITE CORE 270 OHM HINGED,12056,0,"1.64000","0","1","28","Active","Round","Hinged (Snap On)","270Ohm @ 100MHz","28","0.266"" Dia (6.76mm)","0.827"" Dia (21.00mm)","-","Free Hanging","1.642"" (41.70mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0350-0B2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0350-0B2.jpg,240-2233-ND,28A0350-0B2,Laird-Signal Integrity Products,FERRITE CORE 240 OHM HINGED,67484,0,"1.65000","0","1","28","Active","Round","Hinged (Snap On)","240Ohm @ 100MHz","28","0.138"" Dia (3.50mm)","0.512"" W x 0.460"" H (13.00mm x 11.70mm)","-","Free Hanging","1.004"" (25.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0640-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0640-0A2.jpg,240-2066-ND,28A0640-0A2,Laird-Signal Integrity Products,FERRITE CORE 240 OHM HINGED,18527,0,"1.72000","0","1","28","Active","Round","Hinged (Snap On)","240Ohm @ 100MHz","28","0.357"" Dia (9.07mm)","0.849"" W x 0.790"" H (21.57mm x 20.07mm)","-","Free Hanging","1.636"" (41.55mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0640-0A0.pdf,//media.digikey.com/photos/Steward%20Photos/28A0640-0A0.jpg,240-2065-ND,28A0640-0A0,Laird-Signal Integrity Products,FERRITE CORE 240 OHM HINGED,5600,0,"1.72000","0","1","28","Active","Round","Hinged (Snap On)","240Ohm @ 100MHz","28","0.357"" Dia (9.07mm)","0.849"" W x 0.790"" H (21.57mm x 20.07mm)","-","Free Hanging","1.636"" (41.55mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB310190-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB310190-000.jpg,240-2139-ND,LFB310190-000,Laird-Signal Integrity Products,FERRITE CORE 22 OHM SOLID 19MM,51484,0,"1.73000","0","1","LF","Active","Round","Solid","22Ohm @ 5MHz","LF","0.748"" Dia (19.00mm)","1.220"" Dia (31.00mm)","-","Free Hanging","0.512"" (13.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/LFB290190-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB290190-000.jpg,240-2286-ND,LFB290190-000,Laird-Signal Integrity Products,FERRITE CORE 22 OHM SOLID,10380,0,"1.76000","0","1","LF","Active","Round","Solid","22Ohm @ 5MHz","LF","0.750"" Dia (19.05mm)","1.141"" Dia (28.98mm)","-","Free Hanging","0.599"" (15.21mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19603,//media.digikey.com/Photos/Fair-Right/0444164951.JPG,1934-1275-ND,0444164951,Fair-Rite Products Corp.,FERRITE 245OHM HINGED 5.11MM,3497,0,"1.77000","0","1","-","Active","Round","Hinged (Snap On)","245Ohm @ 100MHz","44","0.201"" Dia (5.11mm)","0.680"" W x 0.331"" H (17.27mm x 8.41mm)","-","Free Hanging","1.420"" (36.07mm)"
https://katalog.we-online.de/pbs/datasheet/7427224.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7427224.jpg,732-2397-ND,7427224,Wurth Electronics Inc.,FERRITE CORE 115 OHM SOLID,2815,0,"1.78000","0","1","WE-FLAT","Active","Flat","Solid","115Ohm @ 100MHz","4W620","0.906"" W x 0.059"" H (23.00mm x 1.50mm)","1.102"" W x 0.303"" H (28.00mm x 7.70mm)","-","Free Hanging","0.575"" (14.60mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19528,//media.digikey.com/Photos/Fair-Right/2675625102.JPG,1934-1163-ND,2661540002,Fair-Rite Products Corp.,FERRITE CORE 205OHM SOLID 6.35MM,9897,0,"1.79000","0","1","-","Active","Round","Solid","205Ohm @ 100MHz","61","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","1.125"" (28.58mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19570,//media.digikey.com/Photos/Fair-Right/MFG_0431164951.jpg,1934-1358-ND,0431164951,Fair-Rite Products Corp.,FERRITE 280OHM HINGED 5.11MM,37567,0,"1.83000","0","1","-","Active","Round","Hinged (Snap On)","280Ohm @ 100MHz","31","0.201"" Dia (5.11mm)","0.680"" W x 0.331"" H (17.27mm x 8.41mm)","-","Free Hanging","1.420"" (36.07mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19393,-,1934-1357-ND,2643625202,Fair-Rite Products Corp.,FERRITE CORE 384OHM SOLID 7.93MM,5161,0,"1.91000","0","1","-","Active","Round","Solid","384Ohm @ 100MHz","43","0.312"" Dia (7.93mm)","0.625"" Dia (15.88mm)","-","Free Hanging","2.000"" (50.80mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19606,//media.digikey.com/Photos/Fair-Right/MFG_0443164251.jpg,1934-1359-ND,0443164251,Fair-Rite Products Corp.,FERRITE CORE 275OHM SPLIT 6.60MM,18718,0,"1.98000","0","1","-","Active","Round","Clamp","275Ohm @ 100MHz","43","0.260"" Dia (6.60mm)","0.705"" W x 0.362"" H (17.91mm x 9.20mm)","-","Free Hanging","1.270"" (32.26mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2029-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A2029-0A2.jpg,240-2077-ND,28A2029-0A2,Laird-Signal Integrity Products,FERRITE CORE 250 OHM HINGED,86292,0,"2.00000","0","1","28","Active","Round","Hinged (Snap On)","250Ohm @ 100MHz","28","0.400"" Dia (10.16mm)","0.877"" W x 0.860"" H (22.28mm x 21.84mm)","-","Free Hanging","1.290"" (32.77mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2029-0A0.pdf,//media.digikey.com/photos/Steward%20Photos/28A2029-0A0.jpg,240-2076-ND,28A2029-0A0,Laird-Signal Integrity Products,FERRITE CORE 250 OHM HINGED,20006,0,"2.00000","0","1","28","Active","Round","Hinged (Snap On)","250Ohm @ 100MHz","28","0.394"" W x 0.170"" H (10.00mm x 4.30mm)","0.877"" W x 0.860"" H (22.28mm x 21.84mm)","-","Free Hanging","1.290"" (32.77mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2913-0A2.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/28A2913-0A2.jpg,240-2605-ND,28A2913-0A2,Laird-Signal Integrity Products,FERRITE CORE 177 OHM HINGED,4904,0,"2.03000","0","1","28","Active","Round","Hinged (Snap On)","177Ohm @ 100MHz","28","0.514"" Dia (13.06mm)","0.925"" Dia (23.50mm)","-","Free Hanging","1.427"" (36.25mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ZCAT2017-0930.jpg,445-2044-ND,ZCAT2017-0930,TDK Corporation,FERRITE CORE 50 OHM HINGED 9MM,21563,0,"2.04000","0","1","ZCAT","Active","Round","Hinged (Snap On)","50Ohm @ 100MHz ~ 500MHz","30","0.354"" Dia (9.00mm)","0.787"" Dia (20.00mm)","-","Chassis Mount","0.827"" (21.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/ZCAT2235-1030A-BK.jpg,445-2043-ND,ZCAT1730-0730A-BK,TDK Corporation,FERRITE CORE 80 OHM HINGED 7MM,3835,0,"2.04000","0","1","ZCAT","Active","Round","Hinged (Snap On)","80Ohm @ 100MHz ~ 500MHz","30","0.276"" Dia (7.00mm)","0.591"" W x 0.650"" H (15.00mm x 16.50mm)","-","Free Hanging","1.181"" (30.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28S2022-0P0.pdf,//media.digikey.com/photos/Steward%20Photos/28S2022-0P0%20.jpg,240-2103-ND,28S2022-0P0,Laird-Signal Integrity Products,FERRITE CORE 250 OHM CLIP,3313,0,"2.04000","0","1","28","Active","Flat","Clip Together (Order Qty 2=1 Assembly)","250Ohm @ 100MHz","28","1.355"" W x 0.033"" H (34.42mm x 0.84mm)","1.775"" W x 0.250"" H (45.09mm x 6.35mm)","-","Chassis Mount","1.125"" (28.58mm)"
https://product.tdk.com/info/en/catalog/datasheets/clamp-filter_commercial_zcat_en.pdf,//media.digikey.com/photos/TDK%20Photos/ZCAT2235-1030A.jpg,445-2042-ND,ZCAT1730-0730A,TDK Corporation,FERRITE CORE 80 OHM HINGED 7MM,3233,0,"2.04000","0","1","ZCAT","Active","Round","Hinged (Snap On)","80Ohm @ 100MHz ~ 500MHz","30","0.276"" Dia (7.00mm)","0.591"" W x 0.650"" H (15.00mm x 16.50mm)","-","Free Hanging","1.181"" (30.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19609,//media.digikey.com/Photos/Fair-Right/0444164281.JPG,1934-1360-ND,0444164281,Fair-Rite Products Corp.,FERRITE 260OHM HINGED 6.60MM,4836,0,"2.06000","0","1","-","Active","Round","Hinged (Snap On)","260Ohm @ 100MHz","44","0.260"" Dia (6.60mm)","0.788"" W x 0.385"" H (20.02mm x 9.78mm)","-","Free Hanging","1.550"" (39.37mm)"
http://assets.lairdtech.com/home/brandworld/files/28A2738-0A2.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28A2738-0A2.jpg,240-2603-ND,28A2738-0A2,Laird-Signal Integrity Products,FERRITE CORE 233 OHM HINGED 9MM,2842,0,"2.07000","0","1","28","Active","Round","Hinged (Snap On)","233Ohm @ 100MHz","28","0.354"" Dia (9.00mm)","0.776"" Dia (19.70mm)","-","Free Hanging","1.382"" (35.10mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19684,//media.digikey.com/Photos/Fair-Right/0461164951.JPG,1934-1213-ND,0461164951,Fair-Rite Products Corp.,FERRITE 215OHM HINGED 5.11MM,3006,0,"2.08000","0","1","-","Active","Round","Hinged (Snap On)","215Ohm @ 100MHz","61","0.201"" Dia (5.11mm)","0.680"" W x 0.331"" H (17.27mm x 8.41mm)","-","Free Hanging","1.420"" (36.07mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB150070-200.pdf,//media.digikey.com/photos/Steward%20Photos/HFB150070-200.jpg,240-2150-ND,HFB150070-200,Laird-Signal Integrity Products,FERRITE CORE 242 OHM SOLID,2252,0,"2.08000","0","1","HF","Active","Round","Solid","242Ohm @ 300MHz","HF","0.275"" Dia (6.99mm)","0.591"" Dia (14.99mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0592-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0592-0A2.jpg,240-2245-ND,28A0592-0A2,Laird-Signal Integrity Products,FERRITE CORE 511 OHM HINGED,43281,0,"2.11000","0","1","28","Active","Round","Hinged (Snap On)","511Ohm @ 100MHz","28","0.198"" Dia (5.04mm)","0.738"" Dia (18.75mm)","-","Free Hanging","2.102"" (53.39mm)"
http://assets.lairdtech.com/home/brandworld/files/28B1020-100.pdf,//media.digikey.com/photos/Steward%20Photos/28B1020-100.jpg,240-2081-ND,28B1020-100,Laird-Signal Integrity Products,FERRITE CORE 276 OHM SOLID,14865,0,"2.14000","0","1","28","Active","Round","Solid","276Ohm @ 100MHz","28","0.505"" Dia (12.83mm)","1.020"" Dia (25.91mm)","-","Free Hanging","1.125"" (28.58mm)"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/LFB143064-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB143064-000.jpg,240-2279-ND,LFB143064-000,Laird-Signal Integrity Products,FERRITE CORE 120 OHM SOLID,12881,0,"2.15000","0","1","LF","Active","Round","Solid","120Ohm @ 5MHz","LF","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB143064-300.pdf,//media.digikey.com/photos/Steward%20Photos/HFB143064-300.jpg,240-2148-ND,HFB143064-300,Laird-Signal Integrity Products,FERRITE CORE 270 OHM SOLID,5173,0,"2.15000","0","1","HF","Active","Round","Solid","270Ohm @ 300MHz","HF","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","1.125"" (28.58mm)"
http://assets.lairdtech.com/home/brandworld/files/28A0593-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A0593-0A2.jpg,240-2246-ND,28A0593-0A2,Laird-Signal Integrity Products,FERRITE CORE 407 OHM HINGED,91087,0,"2.16000","0","1","28","Active","Round","Hinged (Snap On)","407Ohm @ 100MHz","28","0.258"" Dia (6.55mm)","0.738"" Dia (18.75mm)","-","Free Hanging","2.083"" (52.91mm)"
