Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Wire Gauge","Conductor Strand","Shielding","Jacket Color","Ribbon Thickness","Ribbon Width","Jacket (Insulation) Material","Voltage","Operating Temperature","Ratings","Features"
https://b2b.harting.com/files/download/PRD/PDF_TS/0918009700X_BL01_R29778_100194186DRW002A.pdf,//media.digikey.com/Photos/Harting/0918010700x.jpg,1195-4452-ND,09180107001,HARTING,CBL RIBN 10COND 0.050 GRAY 100',78,0,"54.81000","0","1","-","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 28 AWG","Unshielded","Gray","0.037"" (0.93mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/photos/CnC%20Tech/304-28-15-MC-0xx0F.JPG,CN245MC-100-ND,304-28-15-MC-0100F,CNC Tech,FLT RBN CBL MULTI 15 COND 100',11,0,"61.62000","0","1","-","Active","Flat Cable","15","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD09R-100-ND,HF365/09SF,3M,CBL RIBN 9COND 0.050 GRAY 100',10,0,"68.35000","0","1","HF365","Active","Flat Cable","9","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.450"" (11.43mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-26-GR-0xxxF.jpg,CN221GR-100-ND,302-28-26-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 26 COND 100',14,0,"73.47000","0","1","-","Active","Flat Cable","26","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-20-GR-0xxxF.jpg,CN214GR-100-ND,300-30-20-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 20 COND 100',22,0,"74.66000","0","1","-","Active","Flat Cable","20","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-37-GR-0xx0F.JPG,CN251GR-100-ND,302-28-37-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 37 COND 100',17,0,"75.37000","0","1","-","Active","Flat Cable","37","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/76875O/3mtm-twisted-pair-flat-cable-3782-series-ts0999.pdf,//media.digikey.com/Photos/3M%20Photos/3782-5P-270A-100FT.jpg,3M156260-100-ND,3782-5P-270A 100FT,3M,CBL RIBN 10COND TWIST-PAIR 100',8,0,"77.95000","0","1","3782","Active","Flat Twisted Pair","10 (5 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","-","Zippable"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Photos/CnC%20Tech/304-28-25-MC-0xx0F.JPG,CN249MC-100-ND,304-28-25-MC-0100F,CNC Tech,FLT RBN CBL MULTI 25 COND 100',6,0,"78.21000","0","1","-","Active","Flat Cable","25","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-10-GR-0xxxF.jpg,CN211GR-250-ND,300-30-10-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 10 COND 250',23,0,"81.51000","0","1","-","Active","Flat Cable","10","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.250"" (6.35mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-10-MC-0xxxF.jpg,CN223MC-250-ND,304-28-10-MC-0250F,CNC Tech,FLAT RBN CBL MULTI 10 COND 250',9,0,"83.60000","0","1","-","Active","Flat Cable","10","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22026O/3mtm-round-conductor-flat-cable-156-18-awg-stranded-ts0057.pdf,//media.digikey.com/Photos/3M%20Photos/813203%20100.JPG,MG03F-100-ND,8132/03 100,3M,CBL RIBN 3COND 0.156 GRAY 100',8,0,"85.27000","0","1","8132","Active","Flat Cable","3","0.156"" (3.96mm)","100.0' (30.48m)","18 AWG","19 Strands / 30 AWG","Unshielded","Gray","0.077"" (1.96mm)","-","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL E42769","Zippable"
http://multimedia.3m.com/mws/media/22264O/3mtm-round-cond-flat-cable-1-0-mm-3625-series-ts0452.pdf,//media.digikey.com/photos/3M%20Photos/3625^24%20100MSF.JPG,3M156162-ND,3625/24 30M,3M,CBL RIBN 24COND 0.039 GRAY 30M,10,0,"85.98000","0","1","3625","Active","Flat Cable","24","0.039"" (1.00mm)","98.4' (30.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.945"" (24.00mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E09.jpg,MC09G-300-ND,3365/09 300SF,3M,CBL RIBN 9COND 0.050 GRAY 300',14,0,"88.06000","0","1","3365","Active","Flat Cable","9","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7306_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-15-G.jpg,AE15G-300-ND,AWG28-15/G/300,Assmann WSW Components,CBL RIBN 15COND 0.050 GRY 300',29,0,"89.77000","0","1","AWG","Active","Flat Cable","15","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD15R-100-ND,HF365/15SF,3M,CBL RIBN 15COND 0.050 GRAY 100',34,0,"93.07000","0","1","HF365","Active","Flat Cable","15","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.750"" (19.05mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/703407O/3mtm-round-conductor-flat-cable-hf625-series-ts2338.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4407%5ESCS-D.jpg,HF08S-100-ND,HF625/08-100M,3M,CBL RIBN 8COND 0.039 GRAY 100M,68,0,"104.45000","0","1","HF625","Active","Flat Cable","8","0.039"" (1.00mm)","328.1' (100.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.315"" (8.00mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
https://catalog.belden.com/techdata/EN/9L28010_techdata.pdf,//media.digikey.com/Photos/Belden/9L28016-008H100.jpg,BEL1434-100-ND,9L28016 008H100,Belden Inc.,CBL RIBN 16COND .050 GRAY 100',4,0,"105.88000","0","1","9L280XX","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","-","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-40-GR-0xxxF.jpg,CN222GR-100-ND,302-28-40-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 40 COND 100',17,0,"113.05000","0","1","-","Active","Flat Cable","40","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-20-GR-0xxxF.jpg,CN220GR-250-ND,302-28-20-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 20 COND 250',10,0,"124.56000","0","1","-","Active","Flat Cable","20","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-16-GR-0xxxF.jpg,CN213GR-250-ND,300-30-16-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 16 COND 250',9,0,"131.67000","0","1","-","Active","Flat Cable","16","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.400"" (10.16mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
https://catalog.belden.com/techdata/EN/9L28020_techdata.pdf,//media.digikey.com/Photos/Belden/9L28020-008H100.jpg,BEL1435-100-ND,9L28020 008H100,Belden Inc.,CBL RIBN 20COND .050 GRAY 100',13,0,"133.05000","0","1","9L280XX","Active","Flat Cable","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7310_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-14-F.jpg,AE14M-300-ND,AWG28-14/F/300,Assmann WSW Components,CBL RIBN 14COND 0.050 MULTI 300',15,0,"145.42000","0","1","AWG","Active","Flat Cable","14","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 0.0050""","Unshielded","Multiple","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^14%20100SF.JPG,MB14A-100-ND,3759/14 100SF,3M,CBL RIBN 14COND 0.050 BLACK 100',11,0,"149.19000","0","1","3759","Active","Flat Cable, Round Jacket","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","0.650"" (16.51mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7311_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-14%5EF-1%5E300-R.jpg,AE14B-300-ND,AWG28-14/F-1/300,Assmann WSW Components,CBL RIBN 14COND 0.039 MULTI 300',14,0,"150.43000","0","1","AWG","Active","Flat Cable","14","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.035"" (0.89mm)","0.551"" (14.00mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^16%20100SF.JPG,MB16A-100-ND,3759/16 100SF,3M,CBL RIBN 16COND 0.050 BLACK 100',4,0,"155.79000","0","1","3759","Active","Flat Cable, Round Jacket","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7310_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-15-F.jpg,AE15M-300-ND,AWG28-15/F/300,Assmann WSW Components,CBL RIBN 15COND 0.050 MULTI 300',5,0,"155.81000","0","1","AWG","Active","Flat Cable","15","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 0.0050""","Unshielded","Multiple","0.035"" (0.89mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Photos/CnC%20Tech/304-28-37-MC-0xx0F.JPG,CN253MC-100-ND,304-28-37-MC-0100F,CNC Tech,FLT RBN CBL MULTI 37 COND 100',10,0,"156.42000","0","1","-","Active","Flat Cable","37","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/76875O/3mtm-twisted-pair-flat-cable-3782-series-ts0999.pdf,//media.digikey.com/Photos/3M%20Photos/3782-12P-270A-100FT.jpg,3M156259-100-ND,3782-12P-270A 100FT,3M,CBL RIBN 24COND TWIST-PAIR 100',11,0,"160.76000","0","1","3782","Active","Flat Twisted Pair","24 (12 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.035"" (0.89mm)","1.200"" (30.48mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","-","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7311_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-16%5EF-1%5E300-R.jpg,AE16B-300-ND,AWG28-16/F-1/300,Assmann WSW Components,CBL RIBN 16COND 0.039 MULTI 300',5,0,"161.14000","0","1","AWG","Active","Flat Cable","16","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.035"" (0.89mm)","0.630"" (16.00mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-40-MC-0xxxF.jpg,CN228MC-100-ND,304-28-40-MC-0100F,CNC Tech,FLAT RBN CBL MULTI 40 COND 100',5,0,"161.16000","0","1","-","Active","Flat Cable","40","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/671953O/3mtm-twisted-pair-flat-cable-hf100-series-ts2344.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HF100%20Series.jpg,HF14B-100-ND,HF100/14TP,3M,CBL RIBN 14COND TWIST-PAIR 100',6,0,"163.91000","0","1","HF100","Active","Flat Twisted Pair","14 (7 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue, White","0.070"" (1.78mm)","0.700"" (17.78mm)","Polyolefin (PO)","150V","-40°C ~ 105°C","UL Style 21008","-"
http://multimedia.3m.com/mws/media/22029O/3mtm-jacketed-flat-cable-050-3603-series-ts0060.pdf,//media.digikey.com/Photos/3M%20Photos/3603%5E16%20100.JPG,MB16J-100-ND,3603/16 100,3M,CBL RIBN 16COND 0.050 GRAY 100',16,0,"168.61000","0","1","3603","Active","Flat Cable, Flat Jacket","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.100"" (2.54mm)","0.882"" (22.40mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 2912","-"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^24%20100SF.JPG,MB24A-100-ND,3759/24 100SF,3M,CBL RIBN 24COND 0.050 BLACK 100',2,0,"173.75000","0","1","3759","Active","Flat Cable, Round Jacket","24","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","1.150"" (29.21mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7307_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-26%5EG-1%5E300-R.jpg,AE26A-300-ND,AWG28-26/G-1/300,Assmann WSW Components,CBL RIBN 26COND 0.039 GRAY 300',6,0,"174.52000","0","1","AWG","Active","Flat Cable","26","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.024"" (26.01mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^36%20(100SF).jpg,MC36F-100-ND,1700/36 100SF,3M,CBL RIBN 36COND TWIST-PAIR 100',5,0,"185.68000","0","1","1700","Active","Flat Twisted Pair","36 (18 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","1.800"" (45.72mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD36R-100-ND,HF365/36SF,3M,CBL RIBN 36COND 0.050 GRAY 100',2,0,"190.43000","0","1","HF365","Active","Flat Cable","36","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.800"" (45.72mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-50-GR-xx0F.JPG,CN255GR-100-ND,302-28-50-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 50 COND 100',7,0,"191.73000","0","1","-","Active","Flat Cable","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","2.500"" (63.50mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22054O/3mtm-rnd-shld-jckt-flat-cable-mass-term-3659-series-ts0083.pdf,//media.digikey.com/photos/3M%20Photos/3659^24(SF).jpg,MC24R-100-ND,3659/24 100SF,3M,CBL RIBN 24COND 0.050 BLACK 100',5,0,"197.90000","0","1","3659","Active","Flat Cable, Round Jacket","24","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","-","1.150"" (29.21mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20267","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7311_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-20%5EF-1%5E300-R.jpg,AE20B-300-ND,AWG28-20/F-1/300,Assmann WSW Components,CBL RIBN 20COND 0.039 MULTI 300',9,0,"201.41000","0","1","AWG","Active","Flat Cable","20","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.035"" (0.89mm)","0.787"" (20.00mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7310_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-25-F.jpg,AE25M-300-ND,AWG28-25/F/300,Assmann WSW Components,CBL RIBN 25COND 0.050 MULTI 300',13,0,"223.30000","0","1","AWG","Active","Flat Cable","25","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 0.0050""","Unshielded","Multiple","0.035"" (0.89mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/photos/Molex/F2807S-6-050-55.JPG,MTF1000-100-ND,1000570030,Molex - Temp Flex,CBL RIBN 6COND 0.050 BLUE 100',4,0,"227.84000","0","1","Temp-Flex 100057","Active","Flat Cable","6","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","0.300"" (7.62mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7307_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-34%5EG-1%5E300-R.jpg,AE34A-300-ND,AWG28-34/G-1/300,Assmann WSW Components,CBL RIBN 34COND 0.039 GRAY 300',7,0,"228.22000","0","1","AWG","Active","Flat Cable","34","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.339"" (34.00mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/703407O/3mtm-round-conductor-flat-cable-hf625-series-ts2338.pdf,//media.digikey.com/Photos/3M%20Photos/HF625%5E20-100M.JPG,HF20S-100-ND,HF625/20-100M,3M,CBL RIBN 20COND 0.039 GRAY 100M,2,0,"229.23000","0","1","HF625","Active","Flat Cable","20","0.039"" (1.00mm)","328.1' (100.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.787"" (20.00mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E37.jpg,MC37G-300-ND,3365/37 300SF,3M,CBL RIBN 37COND 0.050 GRAY 300',4,0,"229.49000","0","1","3365","Active","Flat Cable","37","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7310_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-26-F.jpg,AE26M-300-ND,AWG28-26/F/300,Assmann WSW Components,CBL RIBN 26COND 0.050 MULTI 300',15,0,"232.24000","0","1","AWG","Active","Flat Cable","26","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 0.0050""","Unshielded","Multiple","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7310_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-24-F.jpg,AE24M-300-ND,AWG28-24/F/300,Assmann WSW Components,CBL RIBN 24COND 0.050 MULTI 300',9,0,"233.63000","0","1","AWG","Active","Flat Cable","24","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 0.0050""","Unshielded","Multiple","0.035"" (0.89mm)","1.200"" (30.48mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/671953O/3mtm-twisted-pair-flat-cable-hf100-series-ts2344.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HF100%20Series.jpg,HF20B-100-ND,HF100/20TP,3M,CBL RIBN 20COND TWIST-PAIR 100',18,0,"234.17000","0","1","HF100","Active","Flat Twisted Pair","20 (10 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue, White","0.070"" (1.78mm)","1.000"" (25.40mm)","Polyolefin (PO)","150V","-40°C ~ 105°C","UL Style 21008","-"
http://multimedia.3m.com/mws/media/22097O/3mtm-shielded-jktd-flat-cable-050-3517-series-ts0069.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3517%20Series.jpg,MB09H-100-ND,3517/9 100SF,3M,CBL RIBN 9COND 0.050 GRAY 100',6,0,"241.30000","0","1","3517","Active","Flat Cable, Flat Jacket","9","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","0.110"" (2.79mm)","0.580"" (14.73mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 2912","-"
