Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Wire Gauge","Conductor Strand","Conductor Material","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Length","Jacket Color","Ratings","Features","Voltage","Operating Temperature","Usage","Jacket (Insulation) Thickness"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1821&DocType=Customer+Drawing&DocLang=English,-,A132394-DS-ND,55A1821-22-9/96-9CS2275,"TE Connectivity Aerospace, Defense and Marine",CABLE 22AWG SHIELDED FEET,831,0,"3.71000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.135"" (3.43mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1823&DocType=Customer+Drawing&DocLang=English,-,A141310-DS-ND,EF4719-000,"TE Connectivity Aerospace, Defense and Marine",55A1823-24-9/96-9CS2275 FEET,2135,0,"3.72000","0","1","-","Active","Multi-Conductor","2","24 AWG","19/36","Copper, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.123"" (3.12mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=44A112X&DocType=Customer+Drawing&DocLang=Englis,-,A141500-DS-ND,44A1121-14-2/6-9-MX,"TE Connectivity Aerospace, Defense and Marine",44A1121-14-2/6-9 FEET,1347,0,"3.73000","0","1","-","Active","Multi-Conductor","2","14 AWG","19/27","Copper, Tinned","Polyvinylidene Fluoride (PVDF)","0.218"" (5.54mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0090"" (0.229mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC2224&DocType=Customer+Drawing&DocLang=English,-,55PC2224-24-2/6-9CS2502-DS-ND,55PC2224-24-2/6-9CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,2100,0,"3.76000","0","1","-","Active","Multi-Conductor","2","24 AWG","19/36","Copper Alloy, Silver Coated","Ethylene Tetrafluoroethylene (ETFE)","0.101"" (2.57mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0075"" (0.191mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A6262&DocType=Customer+Drawing&DocLang=English,-,55A6262-22-9/96-9CS2275-DS-ND,55A6262-22-9/96-9CS2275,TE Connectivity Raychem Cable Protection,55A CABLE/SINGLE WALL FEET,2075,0,"3.78000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper Alloy, Silver Coated","Ethylene Tetrafluoroethylene (ETFE)","0.119"" (3.02mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0100"" (0.254mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1131&DocType=Customer+Drawing&DocLang=English,-,A132393-DS-ND,55A1131-22-MST3-9CS2275,"TE Connectivity Aerospace, Defense and Marine",CABLE 3COND 22AWG WHITE SHLD FT,1401,0,"3.79000","0","1","-","Active","Multi-Conductor","3","22 AWG","19/34","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.126"" (3.20mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A6160&DocType=Customer+Drawing&DocLang=English,-,A132396-DS-ND,55A6160-20-2/6-9-9,"TE Connectivity Aerospace, Defense and Marine",55A CABLE/DUAL 10/ SM FEET,1898,0,"3.80000","0","1","-","Active","Multi-Conductor","2","20 AWG","19/32","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.172"" (4.37mm)","Double Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1131&DocType=Customer+Drawing&DocLang=English,-,55A1131-20-MST3-9CS2275-DS-ND,55A1131-20-MST3-9CS2275,TE Connectivity Raychem Cable Protection,CABLE 3COND 20AWG WHITE SHLD FT,1756,0,"3.91000","0","1","-","Active","Multi-Conductor","3","20 AWG","-","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.143"" (3.63mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1122&DocType=Customer+Drawing&DocLang=English,-,A132392-DS-ND,55A1122-22-9/96-9CS2275,"TE Connectivity Aerospace, Defense and Marine",MULTI-PR 2COND 22AWG WH SHLD FT,1075,0,"3.91000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper, Silver Coated","Ethylene Tetrafluoroethylene (ETFE)","0.119"" (3.02mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A0121&DocType=Customer+Drawing&DocLang=English,-,55A0121-12-9/96CS2275-DS-ND,55A0121-12-9/96CS2275,TE Connectivity Raychem Cable Protection,CABLE/SINGLE WALL 1000',1000,0,"4.13000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","12 AWG","37/28","Copper, Tinned","-","0.206"" (5.23mm)","-","Digi-Spool™, Continuous Spool","-","-","-","600V","150°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1826&DocType=Customer+Drawing&DocLang=English,-,A141307-DS-ND,EK1188-000,"TE Connectivity Aerospace, Defense and Marine",55A1826-22-9/96-9 FEET,1645,0,"4.14000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper Alloy, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.135"" (3.43mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1826&DocType=Customer+Drawing&DocLang=English,-,55A1826-24-9/96-9CS2275-DS-ND,55A1826-24-9/96-9CS2275,TE Connectivity Raychem Cable Protection,55A CABLE/DUAL 10/ SM FEET,2095,0,"4.16000","0","1","-","Active","Multi-Conductor","2","24 AWG","19/36","Copper Alloy, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.123"" (3.12mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1836&DocType=Customer+Drawing&DocLang=English,-,55A6051-24-9/96-9CS2275-DS-ND,55A6051-24-9/96-9CS2275,TE Connectivity Raychem Cable Protection,55A CABLE/DUAL 10/ SM FEET,2067,0,"4.28000","0","1","-","Active","Multi-Conductor","2","24 AWG","19/36","Copper Alloy, Silver Coated","Ethylene Tetrafluoroethylene (ETFE)","0.123"" (3.12mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0100"" (0.254mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=44AM114X&DocType=Customer+Drawing&DocLang=English,-,A132108-DS-ND,44AM1141-20-MST4-9CS2275,"TE Connectivity Aerospace, Defense and Marine",44AM1141-20-MST4-9CS2275 FEET,2174,0,"4.44000","0","1","-","Active","Multi-Conductor","4","20 AWG","19/32","Copper, Tinned","Polyvinylidene Fluoride (PVDF)","0.166"" (4.22mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0050"" (0.127mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC0234&DocType=Customer+Drawing&DocLang=English,-,55PC0234-24-2/4/6CS2502-DS-ND,55PC0234-24-2/4/6CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,1840,0,"4.59000","0","1","-","Active","Multi-Conductor","3 (1 Triad Twisted)","24 AWG","19/36","Copper Alloy, Silver Coated","-","0.085"" (2.16mm)","-","Digi-Spool™, Continuous Spool","-","-","-","600V","200°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC1241&DocType=Customer+Drawing&DocLang=English,-,55PC1241-20-CML4-9CS2502-DS-ND,55PC1241-20-CML4-9CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,1811,0,"4.65000","0","1","-","Active","Multi-Conductor","4","20 AWG","19/32","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.173"" (4.39mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0085"" (0.216mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1823&DocType=Customer+Drawing&DocLang=English,-,55A1823-20-9/96-9CS2275-DS-ND,55A1823-20-9/96-9CS2275,TE Connectivity Raychem Cable Protection,MULTI-PR 2COND 20AWG WH SHLD FT,1875,0,"4.81000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","20 AWG","-","Copper, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.151"" (3.84mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1841&DocType=Customer+Drawing&DocLang=English,-,A132395-DS-ND,55A1841-24-0/2/5/9-3,"TE Connectivity Aerospace, Defense and Marine",CBLE 4COND 24AWG ORANGE SHLD FT,5962,0,"4.82000","0","1","-","Active","Multi-Conductor","4","24 AWG","19/36","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.142"" (3.61mm)","Braid","Digi-Spool™, Continuous Spool","Orange","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC6003&DocType=Customer+Drawing&DocLang=English,-,55PC6003-20-2/6-9CS2502-DS-ND,55PC6003-20-2/6-9CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,2100,0,"4.96000","0","1","-","Active","Multi-Conductor","2","20 AWG","19/32","Copper Alloy, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.147"" (3.73mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0070"" (0.178mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1836&DocType=Customer+Drawing&DocLang=English,-,55A1836-24-MST3-9CS2275-DS-ND,55A1836-24-MST3-9CS2275,TE Connectivity Raychem Cable Protection,55A CABLE/DUAL 10/ SM FEET,2199,0,"5.36000","0","1","-","Active","Multi-Conductor","3","24 AWG","19/36","Copper Alloy, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.130"" (3.30mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","200°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1121&DocType=Customer+Drawing&DocLang=English,-,A132391-DS-ND,55A1121-26-0/9-9,"TE Connectivity Aerospace, Defense and Marine",MULTI-PAIR 2COND 26AWG WHT FEET,5683,0,"5.37000","0","1","-","Active","Multi-Conductor","2","26 AWG","19/38","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.097"" (2.46mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC6003&DocType=Customer+Drawing&DocLang=English,-,55PC6003-18-2/6-9CS2502-DS-ND,55PC6003-18-2/6-9CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,775,0,"5.51000","0","1","-","Active","Multi-Conductor","2","18 AWG","19/30","Copper Alloy, Nickel Coated","Ethylene Tetrafluoroethylene (ETFE)","0.168"" (4.27mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0075"" (0.191mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1121&DocType=Customer+Drawing&DocLang=English,-,A141508-DS-ND,55A1121-12-9/96-9CS2275,"TE Connectivity Aerospace, Defense and Marine",55A1121-12-9/96-9CS2275 FEET,489,0,"6.07000","0","1","-","Active","Multi-Conductor","2","12 AWG","37/28","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.243"" (6.17mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0090"" (0.229mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A6262&DocType=Customer+Drawing&DocLang=English,-,55AC8113-22-9/96-9-9CS2275-DS-ND,55AC8113-22-9/96-9-9CS2275,TE Connectivity Raychem Cable Protection,55A CABLE/DUAL 10/ SM FEET,2100,0,"6.13000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.162"" (4.11mm)","Double Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=44AM112X&DocType=Customer+Drawing&DocLang=English,-,A144834-DS-ND,44AM1121-12-9/96-9CS2275,"TE Connectivity Aerospace, Defense and Marine",44AM1121-12-9/96-9CS2275,1100,0,"7.04000","0","1","-","Active","Multi-Conductor","2","12 AWG","37/28","Copper, Tinned","Polyvinylidene Fluoride (PVDF)","0.251"" (6.38mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","150°C","-","0.0070"" (0.178mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1831&DocType=Customer+Drawing&DocLang=English,-,55A1831-16-MST3-9CS2275-DS-ND,55A1831-16-MST3-9CS2275,TE Connectivity Raychem Cable Protection,CABLE 16AWG SHIELDED FEET,963,0,"7.65000","0","1","-","Active","Multi-Conductor","3","16 AWG","-","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.201"" (5.11mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,-,281-7875-ND,8944310000,Weidmüller,CABLE CAT5 8COND 24AWG GRN 3.28',109,0,"9.63000","0","1","-","Active","Multi-Pair, Cat5","8 (4 Pair Twisted)","24 AWG","Solid","Copper, Bare","Polyurethane (PU)","0.264"" (6.71mm)","Foil, Braid","3.28' (1.00m)","Green","-","-","700V","-40°C ~ 80°C","-","-"
https://www.belden.com/hubfs/resources/technical/technical-data/english/5300UG.pdf,-,BEL7285-500-ND,5300UG 009U500,Belden Inc.,CBL 2COND 18AWG PP FRPVC,981,0,"78.67000","0","1","-","Active","Multi-Conductor","2","18 AWG","7/26","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.148"" (3.76mm)","-","500.0' (152.4m)","White","-","-","300V","-20°C ~ 75°C","-","0.0150"" (0.381mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/5474C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/60x4C-SL00x.jpg,5474CSL005-ND,5474C SL005,Alpha Wire,MULTI-PAIR 8COND 24AWG SHLD 100',41,17,"141.44000","0","1","-","Active","Multi-Pair","8 (4 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.243"" (6.17mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=124,//media.digikey.com/Photos/General%20Cable%20Photos/E1032S.xx.10.jpg,CE1022G-1000-ND,E1022S.30.10,General Cable/Carol Brand,CABLE 2COND 20AWG GRAY 1000',26,17000,"179.74000","0","1","-","Active","Multi-Conductor","2","20 AWG","7/28","Copper, Annealed Bare","Poly-Vinyl Chloride (PVC), Riser","0.134"" (3.40mm)","-","1000.0' (304.8m)","Gray","ASTM B-3","Rip Cord","300V","-20°C ~ 75°C","Alarm, Security, Sound","0.0080"" (0.203mm)"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3564/30-01252.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-01252.jpg,T1411-153-ND,30-01252,Tensility International Corp,CABLE LSZH 2CON 20AWG 153M,28,0,"183.58000","0","1","-","Active","Multi-Conductor","2","20 AWG","21/0.0067""","Copper, Bare","Polyethylene (XLPE), Irradiated; Low Smoke Zero Halogen (LSZH)","0.142"" (3.61mm)","-","502.0' (153.0m)","Black","UL Style 4384","-","300V","105°C","-","0.0157"" (0.400mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/LSZH-Communication-and-Control-Cable/5476L?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/6036C-SL00x.jpg,5476LSL005-ND,5476L SL005,Alpha Wire,MULTI-PAIR 12COND 24AWG 100',33,9,"190.48000","0","1","-","Active","Multi-Pair","12 (6 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Low Smoke Zero Halogen (LSZH)","0.299"" (7.60mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 75°C","-","0.0250"" (0.635mm)"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3566/30-01254.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-01254.jpg,T1413-153-ND,30-01254,Tensility International Corp,CABLE LSZH 2CON 24AWG 153M,29,0,"192.51000","0","1","-","Active","Multi-Conductor","2","24 AWG","11/0.0063""","Copper, Bare","Polyethylene (XLPE), Irradiated; Low Smoke Zero Halogen (LSZH)","0.110"" (2.79mm)","-","502.0' (153.0m)","Black","UL Style 4384","-","300V","105°C","-","0.0146"" (0.370mm)"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=127,//media.digikey.com/Photos/General%20Cable%20Photos/E2203S.41.86.jpg,CE2203W-1000-ND,E2203S.41.02,General Cable/Carol Brand,CABLE 3COND 18AWG WHT SHLD 1000',26,87000,"216.65000","0","1","-","Active","Multi-Conductor","3","18 AWG","7/26","Copper, Bare","Poly-Vinyl Chloride (PVC), Plenum","0.169"" (4.29mm)","Foil","1000.0' (304.8m)","White","-","Drain Wire","300V","0°C ~ 75°C","Alarm, Security, Sound","0.0150"" (0.381mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M38910?device=pdf,-,M38910SL005-ND,M38910 SL005,Alpha Wire,CABLE 10COND 24AWG SLATE 100',46,0,"221.09000","0","1","-","Active","Multi-Conductor","10","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.243"" (6.17mm)","-","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3565/30-01253.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-01253.jpg,T1412-153-ND,30-01253,Tensility International Corp,CABLE LSZH 2CON 22AWG 153M,27,0,"223.95000","0","1","-","Active","Multi-Conductor","2","22 AWG","17/0.0063""","Copper, Bare","Polyethylene (XLPE), Irradiated; Low Smoke Zero Halogen (LSZH)","0.126"" (3.20mm)","-","502.0' (153.0m)","Black","UL Style 4384","-","300V","105°C","-","0.0157"" (0.400mm)"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3562/30-01248.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-01248.jpg,T1410-153-ND,30-01248,Tensility International Corp,CABLE LSZH 2CON 18AWG 153M,28,0,"249.78000","0","1","-","Active","Multi-Conductor","2","18 AWG","41/0.0063""","Copper, Bare","Polyethylene (XLPE), Irradiated; Low Smoke Zero Halogen (LSZH)","0.173"" (4.39mm)","-","502.0' (153.0m)","Black","UL Style 4384","-","300V","105°C","-","0.0189"" (0.480mm)"
https://docs.wixstatic.com/ugd/8176a5_e5bc303e76ee41928288d57a38999a37.pdf,//media.digikey.com/Photos/IO-Audio-Technologies/MFG_IO-A12416-500SP.jpg,1937-1047-ND,IO-A12416-500SP,IO Audio Technologies,2CORE MICROPHONE CABLE SHIELD,46,0,"255.75000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","-","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.236"" (5.99mm)","Spiral","500.0' (152.4m)","Black","-","-","-","-","-","-"
https://docs.wixstatic.com/ugd/8176a5_1c5e1f385f644b2794c5f09efe477bd6.pdf,//media.digikey.com/Photos/IO-Audio-Technologies/MFG_IO-A12326-500SP.jpg,1937-1046-ND,IO-A12326-500SP,IO Audio Technologies,2CORE MICROPHONE CABLE SHIELD,48,0,"297.00000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","23 AWG","-","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.236"" (5.99mm)","Braid","500.0' (152.4m)","Black","-","-","-","-","-","-"
http://www.tensility.com/pdffiles/30-00657.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00657.JPG,T1380-153-ND,30-00657,Tensility International Corp,CBL 2CON 26AWG SHLD WHT 153M BIO,33,0,"315.55000","0","1","-","Active","Multi-Conductor","2","26 AWG","26/40","Copper, Tinned","Thermoplastic Polyurethane (TPU)","0.122"" (3.10mm)","Spiral","502.0' (153.0m)","White","ISO 10993","Biological Compatibility","150V","-40°C ~ 70°C","-","0.0197"" (0.500mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25152?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25152-BK005.jpg,25152BK005-100-ND,25152 BK005,Alpha Wire,CABLE 2COND 20AWG BLK SHLD 100',26,0,"330.75000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","2","20 AWG","7/28","Copper, Tinned","Polyurethane (PU)","0.236"" (5.99mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3563/30-01251.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-01251.jpg,T1409-153-ND,30-01251,Tensility International Corp,CABLE LSZH 2CON 16AWG 153M,27,0,"335.18000","0","1","-","Active","Multi-Conductor","2","16 AWG","26/0.0098""","Copper, Bare","Polyethylene (XLPE), Irradiated; Low Smoke Zero Halogen (LSZH)","0.197"" (5.00mm)","-","502.0' (153.0m)","Black","UL Style 4384","-","300V","105°C","-","0.0193"" (0.490mm)"
http://www.tensility.com/pdffiles/30-00496.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00496.JPG,T1377-153-ND,30-00496,Tensility International Corp,CBL 3CON 26AWG SHLD BLK 153M BIO,29,0,"337.96000","0","1","-","Active","Multi-Conductor","3","26 AWG","26/40","Copper, Tinned","Thermoplastic Polyurethane (TPU)","0.126"" (3.20mm)","Spiral","502.0' (153.0m)","Black","ISO 10993","Biological Compatibility","150V","-40°C ~ 70°C","-","0.0197"" (0.500mm)"
