Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Maximum AC Volts","Maximum DC Volts","Varistor Voltage (Min)","Varistor Voltage (Typ)","Varistor Voltage (Max)","Current - Surge","Energy","Number of Circuits","Capacitance @ Frequency","Operating Temperature","Features","Mounting Type","Package / Case"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0003+ERZVF2M201+7+WW,//media.digikey.com/Renders/Micro%20Commercial%20Renders/33V%20SMC.jpg,P7341CT-ND,ERZ-VF2M201,Panasonic Electronic Components,VARISTOR 200V 600A 2SMD JLEAD,3426,0,"1.59000","0","1","Cut Tape (CT)","ZNR®","Active","130V","170V","185V","200V","225V","600A","16J","1","-","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0003+ERZVF2M201+7+WW,//media.digikey.com/Renders/Micro%20Commercial%20Renders/33V%20SMC.jpg,P7341DKR-ND,ERZ-VF2M201,Panasonic Electronic Components,VARISTOR 200V 600A 2SMD JLEAD,3426,0,"Digi-Reel","0","1","Digi-Reel®","ZNR®","Active","130V","170V","185V","200V","225V","600A","16J","1","-","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0003+ERZVF2M470+7+WW,//media.digikey.com/Renders/Micro%20Commercial%20Renders/33V%20SMC.jpg,P7349TR-ND,ERZ-VF2M470,Panasonic Electronic Components,VARISTOR 47V 125A 2SMD JLEAD,2000,0,"0.61866","0","2000","Tape & Reel (TR)","ZNR®","Active","30V","38V","42V","47V","52V","125A","1.8J","1","-","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0003+ERZVF2M470+7+WW,//media.digikey.com/Renders/Micro%20Commercial%20Renders/33V%20SMC.jpg,P7349CT-ND,ERZ-VF2M470,Panasonic Electronic Components,VARISTOR 47V 125A 2SMD JLEAD,4539,0,"1.59000","0","1","Cut Tape (CT)","ZNR®","Active","30V","38V","42V","47V","52V","125A","1.8J","1","-","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0003+ERZVF2M470+7+WW,//media.digikey.com/Renders/Micro%20Commercial%20Renders/33V%20SMC.jpg,P7349DKR-ND,ERZ-VF2M470,Panasonic Electronic Components,VARISTOR 47V 125A 2SMD JLEAD,4539,0,"Digi-Reel","0","1","Digi-Reel®","ZNR®","Active","30V","38V","42V","47V","52V","125A","1.8J","1","-","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://en.tdk.eu/inf/70/db/var/SIOV_Leaded_AdvanceD_MP_14mm.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2014MM%20SERIES.jpg,495-4292-ND,B72214P2301K101,EPCOS (TDK),VARISTOR 470V 6KA DISC 14MM,24005,0,"0.66000","0","1","Bulk","AdvanceD-MP, S14","Active","300V","385V","423V","470V","517V","6kA","140J","1","485pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV14D471+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V14%20SERIES.jpg,P7222-ND,ERZ-V14D471,Panasonic Electronic Components,VARISTOR 470V 6KA DISC 14MM,40714,0,"0.70000","0","1","Bulk","ZNR®","Active","300V","385V","423V","470V","517V","6kA","175J","1","400pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV14D511+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V14%20SERIES.jpg,P7223-ND,ERZ-V14D511,Panasonic Electronic Components,VARISTOR 510V 6KA DISC 14MM,35451,0,"0.70000","0","1","Bulk","ZNR®","Active","320V","410V","459V","510V","561V","6kA","190J","1","350pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV14D431+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V14%20SERIES.jpg,P7267-ND,ERZ-V14D431,Panasonic Electronic Components,VARISTOR 430V 6KA DISC 14MM,9293,0,"0.70000","0","1","Bulk","ZNR®","Active","275V","350V","387V","430V","473V","6kA","155J","1","450pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D102+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7261-ND,ERZ-V10D102,Panasonic Electronic Components,VARISTOR 1KV 3.5KA DISC 10MM,29444,0,"0.71000","0","1","Bulk","ZNR®","Active","625V","825V","900V","1kV","1.1kV","3.5kA","140J","1","110pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7485-2-ND,B72540T0600K062,EPCOS (TDK),VARISTOR 100V 2220,5000,0,"0.71760","0","1000","Tape & Reel (TR)","-","Active","60V","85V","90V","100V","110V","-","6.8J","1","800pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7485-1-ND,B72540T0600K062,EPCOS (TDK),VARISTOR 100V 2220,5668,0,"1.72000","0","1","Cut Tape (CT)","-","Active","60V","85V","90V","100V","110V","-","6.8J","1","800pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7485-6-ND,B72540T0600K062,EPCOS (TDK),VARISTOR 100V 2220,5668,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","60V","85V","90V","100V","110V","-","6.8J","1","800pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
http://datasheets.avx.com/mguard.pdf,//media.digikey.com/photos/AVX%20Photos/MG064%20SERIES%200612.jpg,478-2543-2-ND,MG064S18A400DP,AVX Corporation,VARISTOR 25.5V 15A 0612,4000,0,"0.72150","0","1000","Tape & Reel (TR)","-","Active","14V","18V","22.95V","25.5V","28.05V","15A","0.05J","4","120pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0612 (1632 Metric)"
http://datasheets.avx.com/mguard.pdf,//media.digikey.com/photos/AVX%20Photos/MG064%20SERIES%200612.jpg,478-2543-1-ND,MG064S18A400DP,AVX Corporation,VARISTOR 25.5V 15A 0612,4511,0,"1.73000","0","1","Cut Tape (CT)","-","Active","14V","18V","22.95V","25.5V","28.05V","15A","0.05J","4","120pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0612 (1632 Metric)"
http://datasheets.avx.com/mguard.pdf,//media.digikey.com/photos/AVX%20Photos/MG064%20SERIES%200612.jpg,478-2543-6-ND,MG064S18A400DP,AVX Corporation,VARISTOR 25.5V 15A 0612,4511,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","14V","18V","22.95V","25.5V","28.05V","15A","0.05J","4","120pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0612 (1632 Metric)"
http://datasheets.avx.com/GlassMLV.pdf,//media.digikey.com/photos/AVX%20Photos/VC15MA0340KBA.JPG,478-2534-2-ND,VC15MA0340KBA,AVX Corporation,VARISTOR 47V 1.2KA 2220,65000,0,"0.76125","0","1250","Tape & Reel (TR)","-","Active","30V","34V","42.3V","47V","51.7V","1.2kA","12J","1","4000pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2220 (5750 Metric)"
http://datasheets.avx.com/GlassMLV.pdf,//media.digikey.com/photos/AVX%20Photos/VC15PA0160KBA.JPG,478-2534-1-ND,VC15MA0340KBA,AVX Corporation,VARISTOR 47V 1.2KA 2220,67001,0,"1.68000","0","1","Cut Tape (CT)","-","Active","30V","34V","42.3V","47V","51.7V","1.2kA","12J","1","4000pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2220 (5750 Metric)"
http://datasheets.avx.com/GlassMLV.pdf,//media.digikey.com/photos/AVX%20Photos/VC15PA0160KBA.JPG,478-2534-6-ND,VC15MA0340KBA,AVX Corporation,VARISTOR 47V 1.2KA 2220,67001,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","30V","34V","42.3V","47V","51.7V","1.2kA","12J","1","4000pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2220 (5750 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_za_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/V82ZA12P.JPG,F3073-ND,V82ZA12P,Littelfuse Inc.,VARISTOR 82V 4.5KA DISC 14MM,1174,0,"0.78000","0","1","Bulk","ZA","Active","50V","68V","73.8V","82V","90.2V","4.5kA","15J","1","3380pF @ 1MHz","-55°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7482-2-ND,B72540E0400K062,EPCOS (TDK),VARISTOR 68V 1KA 2220,5000,0,"0.79794","0","1000","Tape & Reel (TR)","Automotive, AEC-Q200","Active","40V","56V","61.2V","68V","74.8V","1kA","9.0J","1","2000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7482-1-ND,B72540E0400K062,EPCOS (TDK),VARISTOR 68V 1KA 2220,6171,0,"1.76000","0","1","Cut Tape (CT)","Automotive, AEC-Q200","Active","40V","56V","61.2V","68V","74.8V","1kA","9.0J","1","2000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7482-6-ND,B72540E0400K062,EPCOS (TDK),VARISTOR 68V 1KA 2220,6171,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200","Active","40V","56V","61.2V","68V","74.8V","1kA","9.0J","1","2000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AWA0000/AWA0000C18.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ERZ-E14A511.jpg,P15591-ND,ERZ-E14A511,Panasonic Electronic Components,VARISTOR 510V 10KA DISC 16.5MM,2806,0,"0.91000","0","1","Bulk","ZNR®","Active","320V","410V","459V","510V","561V","10kA","382J","1","700pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 16.5mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_za_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/ZA-ZU_series-20mm.JPG,F3079-ND,V24ZA50P,Littelfuse Inc.,VARISTOR 23V 2KA DISC 20MM,7003,0,"0.95000","0","1","Bulk","ZA","Active","14V","18V","20.7V","23V","25.3V","2kA","100J","1","18000pF @ 1MHz","-55°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_la_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/LA-ZA_series-20mm.JPG,F3032-ND,V150LA20AP,Littelfuse Inc.,VARISTOR 240V 6.5KA DISC 20MM,6182,0,"0.95000","0","1","Bulk","LA","Active","150V","200V","216V","240V","264V","6.5kA","80J","1","1600pF @ 1MHz","-55°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ultramov_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/V20E140P.JPG,F3446-ND,V20E320P,Littelfuse Inc.,VARISTOR 510V 10KA DISC 20MM,149008,0,"0.99000","0","1","Bulk","UltraMOV™","Active","320V","420V","459V","510V","561V","10kA","273J","1","750pF @ 1MHz","-55°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2020MM%20SERIES.jpg,495-2406-ND,B72220S0301K101,EPCOS (TDK),VARISTOR 470V 8KA DISC 20MM,30915,0,"0.99000","0","1","Bulk","StandarD","Active","300V","385V","423V","470V","517V","8kA","173J","1","780pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 20mm"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2020MM%20SERIES.jpg,495-1417-ND,B72220S0271K101,EPCOS (TDK),VARISTOR 430V 8KA DISC 20MM,27325,0,"0.99000","0","1","Bulk","StandarD","Active","275V","350V","387V","430V","473V","8kA","151J","1","850pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 20mm"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2020MM%20SERIES.jpg,495-4659-ND,B72220S0350K101,EPCOS (TDK),VARISTOR 56V 2KA DISC 20MM,10500,0,"0.99000","0","1","Bulk","StandarD","Active","35V","45V","50.4V","56V","61.6V","2kA","33J","1","8000pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 20mm"
https://en.tdk.eu/inf/70/db/var/SIOV_Leaded_AdvanceD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2020MM%20SERIES.jpg,495-1449-ND,B72220S2301K101,EPCOS (TDK),VARISTOR 470V 10KA DISC 20MM,37007,0,"1.04000","0","1","Bulk","AdvanceD Thermofuse","Active","300V","385V","423V","470V","517V","10kA","250J","1","850pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 20mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3552TR-ND,V320SM7,Littelfuse Inc.,VARISTOR 513.5V 1.2KA 2SMD,2400,0,"1.08150","0","600","Tape & Reel (TR)","SM7","Active","320V","420V","462V","513.5V","565V","1.2kA","25J","1","65pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3552CT-ND,V320SM7,Littelfuse Inc.,VARISTOR 513.5V 1.2KA 2SMD,3550,0,"1.97000","0","1","Cut Tape (CT)","SM7","Active","320V","420V","462V","513.5V","565V","1.2kA","25J","1","65pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3552DKR-ND,V320SM7,Littelfuse Inc.,VARISTOR 513.5V 1.2KA 2SMD,3550,0,"Digi-Reel","0","1","Digi-Reel®","SM7","Active","320V","420V","462V","513.5V","565V","1.2kA","25J","1","65pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2020MM%20SERIES.jpg,495-6504-ND,B72220S0441K101,EPCOS (TDK),VARISTOR 715V 8KA DISC 20MM,44098,0,"1.11000","0","1","Bulk","StandarD","Active","440V","585V","643.5V","715V","786.5V","8kA","185J","1","530pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 20mm"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7256-2-ND,B72540T6500K062,EPCOS (TDK),VARISTOR 82V 4.5KA 2220,2400,0,"1.32108","0","600","Tape & Reel (TR)","-","Active","50V","65V","73.8V","82V","90.2V","4.5kA","15J","1","3000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7256-1-ND,B72540T6500K062,EPCOS (TDK),VARISTOR 82V 4.5KA 2220,2901,0,"2.41000","0","1","Cut Tape (CT)","-","Active","50V","65V","73.8V","82V","90.2V","4.5kA","15J","1","3000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Surge_protection_series.pdf,//media.digikey.com/Photos/Epcos%20Photos/B72540_2220-(Metric-5750).jpg,495-7256-6-ND,B72540T6500K062,EPCOS (TDK),VARISTOR 82V 4.5KA 2220,2901,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50V","65V","73.8V","82V","90.2V","4.5kA","15J","1","3000pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount","2220 (5750 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_tmov_itmov_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TMOV20RP320EL2T7.jpg,F5593TR-ND,TMOV20RP320EL2T7,Littelfuse Inc.,VARISTOR 510V 10KA DISC 20MM,36300,0,"1.39800","0","300","Tape & Reel (TR)","TMOV®","Active","320V","420V","459V","510V","561V","10kA","270J","1","750pF @ 1MHz","-55°C ~ 85°C (TA)","Thermally Protected","Through Hole","Disc 20mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_tmov_itmov_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TMOV20RP320EL2T7.jpg,F5593CT-ND,TMOV20RP320EL2T7,Littelfuse Inc.,VARISTOR 510V 10KA DISC 20MM,36568,0,"2.23000","0","1","Cut Tape (CT)","TMOV®","Active","320V","420V","459V","510V","561V","10kA","270J","1","750pF @ 1MHz","-55°C ~ 85°C (TA)","Thermally Protected","Through Hole","Disc 20mm"
https://en.tdk.eu/inf/70/db/var/SIOV_Leaded_AdvanceD_MP_14mm.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%2014MM%20SERIES.jpg,495-4298-ND,B72214P2511K101,EPCOS (TDK),VARISTOR 820V 6KA DISC 14MM,26799,0,"1.41000","0","1","Bulk","AdvanceD-MP, S14","Active","510V","670V","738V","820V","902V","6kA","200J","1","300pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D820+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7228-ND,ERZ-V20D820,Panasonic Electronic Components,VARISTOR 82V 10KA DISC 20MM,36198,0,"1.43000","0","1","Bulk","ZNR®","Active","50V","65V","74V","82V","90V","10kA","56J","1","7500pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D271+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7232-ND,ERZ-V20D271,Panasonic Electronic Components,VARISTOR 270V 10KA DISC 20MM,16444,0,"1.43000","0","1","Bulk","ZNR®","Active","175V","225V","247V","270V","303V","10kA","190J","1","1300pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D680+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7321-ND,ERZ-V20D680,Panasonic Electronic Components,VARISTOR 68V 3KA DISC 20MM,15189,0,"1.43000","0","1","Bulk","ZNR®","Active","40V","56V","61V","68V","75V","3kA","49J","1","11500pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D241+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7231-ND,ERZ-V20D241,Panasonic Electronic Components,VARISTOR 240V 10KA DISC 20MM,9799,0,"1.43000","0","1","Bulk","ZNR®","Active","150V","200V","216V","240V","264V","10kA","168J","1","1500pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D221+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7230-ND,ERZ-V20D221,Panasonic Electronic Components,VARISTOR 220V 10KA DISC 20MM,8733,0,"1.43000","0","1","Bulk","ZNR®","Active","140V","180V","198V","220V","242V","10kA","155J","1","1600pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D470+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7319-ND,ERZ-V20D470,Panasonic Electronic Components,VARISTOR 47V 3KA DISC 20MM,6892,0,"1.43000","0","1","Bulk","ZNR®","Active","30V","38V","42V","47V","52V","3kA","34J","1","13500pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3557TR-ND,V510SM7,Littelfuse Inc.,VARISTOR 822.5V 1.2KA 2SMD,1200,0,"1.49625","0","600","Tape & Reel (TR)","SM7","Active","510V","675V","735V","822.5V","910V","1.2kA","40J","1","45pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3557CT-ND,V510SM7,Littelfuse Inc.,VARISTOR 822.5V 1.2KA 2SMD,1610,0,"2.73000","0","1","Cut Tape (CT)","SM7","Active","510V","675V","735V","822.5V","910V","1.2kA","40J","1","45pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_sm7_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-SM7-Series.jpg,F3557DKR-ND,V510SM7,Littelfuse Inc.,VARISTOR 822.5V 1.2KA 2SMD,1610,0,"Digi-Reel","0","1","Digi-Reel®","SM7","Active","510V","675V","735V","822.5V","910V","1.2kA","40J","1","45pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_tmov_itmov_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TMOV14RP320E.jpg,F4020-ND,TMOV14RP320E,Littelfuse Inc.,VARISTOR 510V 6KA DISC 14MM,3669,0,"1.84000","0","1","Bulk","TMOV®","Active","320V","420V","459V","510V","561V","6kA","136J","1","380pF @ 1MHz","-55°C ~ 85°C (TA)","Thermally Protected","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D391+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7276-ND,ERZ-V20D391,Panasonic Electronic Components,VARISTOR 390V 10KA DISC 20MM,35338,0,"1.87000","0","1","Bulk","ZNR®","Active","250V","320V","351V","390V","429V","10kA","275J","1","1100pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D431+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7277-ND,ERZ-V20D431,Panasonic Electronic Components,VARISTOR 430V 10KA DISC 20MM,23750,0,"1.87000","0","1","Bulk","ZNR®","Active","275V","350V","387V","430V","473V","10kA","303J","1","1000pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D471+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7234-ND,ERZ-V20D471,Panasonic Electronic Components,VARISTOR 470V 10KA DISC 20MM,18416,0,"1.87000","0","1","Bulk","ZNR®","Active","300V","385V","423V","470V","517V","10kA","350J","1","900pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV20D511+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V20%20SERIES.jpg,P7235-ND,ERZ-V20D511,Panasonic Electronic Components,VARISTOR 510V 10KA DISC 20MM,13663,0,"1.87000","0","1","Bulk","ZNR®","Active","320V","410V","459V","510V","561V","10kA","382J","1","800pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 20mm"
