Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Disconnect Type","Number of Positions","Number of Levels","Terminal - Width","Termination Style","Current - IEC","Voltage - IEC","Current - UL","Voltage - UL","Wire Gauge or Range - AWG","Wire Gauge or Range - mm²","Features","Color","Fuse Type"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1989940000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1989940000.jpg,281-3272-ND,1989940000,Weidmüller,"TEST-DISCONNECT TERMINAL, PUSH I",189,200,"6.60000","0","1","A","Active","Disconnect","Switch, Knife","3","1","5.1mm","Push In","20A","500V","5A","600V","12-28 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0590160000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_0590160000.jpg,281-4186-ND,0590160000,Weidmüller,CONN TERM BLK FEED THRU 12-26AWG,380,200,"6.64000","0","1","SAK","Active","Feed Through","-","4","2","6.0mm","Screw","32A","500V","27A","300V","12-26 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,-,281-5981-ND,1933770000,Weidmüller,CONN TERM BLK GROUND 12-30AWG,150,50,"6.64000","0","1","Z","Active","Ground, Earth","-","3","1","5.1mm","Push In, Spring","-","-","-","-","12-30 AWG","0.5-4mm²","-","Green, Yellow","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CTT2.5UJ.jpg,1920-1269-ND,CTT2.5UJ,Altech Corporation,CONN TERM BLK FEED THRU 12-24AWG,1398,1750,"6.70000","0","1","-","Active","Feed Through","-","4","2","10.0mm","Screw","10A","1000V","-","-","14-22 AWG","0.2-2.5mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1028900000.jpg,281-4254-ND,1028900000,Weidmüller,CONN TERM BLK FEED THRU 4-18 AWG,140,1650,"6.74000","0","1","W","Active","Feed Through","-","2","1","11.9mm","Screw","76A","600V","85A","1000V","4-18 AWG","1.5-16mm²","-","Beige","-"
-,-,2080-1212.2-ND,1212.2,"Conta-Clip, Inc.","8MM,GROUND TERMINAL, 35MM DIN",200,0,"6.80000","0","1","SL","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","-","-","-","10-22 AWG","0.2-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1790990000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1790990000.jpg,281-3657-ND,1790990000,Weidmüller,CONN TERM BLK FEED THRU 14-30AWG,193,4500,"6.85000","0","1","Z","Active","Feed Through","-","4","2","5.1mm","Push In, Spring","24A","800V","20A","600V","14-30 AWG","0.5-2.5mm²","-","Beige","-"
http://www.altechcorp.com/DINblocks/ScrewClampTechnology/sct-PDFS/TerminalBlocks_2016(pages)%2010-12.pdf,//media.digikey.com/Photos/Altech-Corporation/CDLG4(I.S).jpg,1920-2027-ND,CDLG4(I.S),Altech Corporation,DIN TERM BLOCK DBL LEVEL 24-10 A,164,0,"6.86000","0","1","-","Active","Ground, Earth","-","4","2; Connected","6.0mm","Screw","-","500V","-","150V","10-24 AWG","0.2-4mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3047453,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3047453.jpg,277-16883-ND,3047453,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,276,0,"6.89000","0","1","CLIPLINE UTME","Active","Disconnect","Switch, Lever","2","1","6.2mm","Screw","28A","500V","25A","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
-,"//media.digikey.com/Photos/Conta-Clip,%20Inc/3590.2.JPG",2080-3590.2-ND,3590.2,"Conta-Clip, Inc.",ZIK 3LVL 2.5,150,0,"6.89000","0","1","ZIK","Active","Feed Through","-","6","3","5.1mm","Push In, Spring","24A","500V","15A","300V","12-20 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1896170000.pdf,//media.digikey.com/photos/Weidmuller/1896170000.JPG,281-2575-ND,1896170000,Weidmüller,CONN TERM BLK GROUND 10-26AWG,150,300,"6.92000","0","1","P","Active","Ground, Earth","-","2","1","5.1mm","Push In, Spring","-","-","-","-","10-26 AWG","0.5-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0443720000.pdf,-,281-5382-ND,0443720000,Weidmüller,CONN TERM BLK FEED THRU 6-14 AWG,200,300,"6.98000","0","1","SAK","Active","Feed Through","-","2","1","10.0mm","Screw","57A","800V","60A","600V","6-14 AWG","1.5-16mm²","-","Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1989800000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1989800000.jpg,281-3281-ND,1989800000,Weidmüller,"TEST-DISCONNECT TERMINAL, PUSH I",149,150,"6.99000","0","1","A","Active","Disconnect","Switch, Knife","2","1","5.1mm","Push In","20A","400V","5A","600V","12-28 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1031480000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1031480000.jpg,281-4257-ND,1031480000,Weidmüller,CONN TERM BLK FEED THRU 14-26AWG,199,200,"7.02000","0","1","W","Active","Feed Through","-","4","1","5.1mm","Screw","17.5A","800V","25A","300V","14-26 AWG","0.5-2.5mm²","-","Blue","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10334-ND,XW5G-S6.0-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 6MM 1:1 1TIER,160,300,"7.08000","0","1","XW5","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","1000V","-","600V","8-24 AWG","0.2-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data Sheets/Weidmuller PDFs/Component Carriers & Housings.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1023200000.jpg,281-4240-ND,1023200000,Weidmüller,CONN TERM BLK FEED THRU 12-26AWG,165,500,"7.12000","0","1","W","Active","Feed Through","-","4","2","5.1mm","Screw","10A","400V","-","300V","12-26 AWG","0.5-4mm²","-","Beige","-"
-,-,2080-1261.2-ND,1261.2,"Conta-Clip, Inc.","5MM,FEEDTHRU(3)LVLTB;35/32DIN",150,0,"7.13000","0","1","IK","Active","Feed Through","-","6","3","5.0mm","Screw","24A","250V","20A","300V","12-22 AWG","0.2-4mm²","-","Beige","-"
-,-,2080-1056.2-ND,1056.2,"Conta-Clip, Inc.","6MM,GROUND TERMINAL; 35MM DIN",300,0,"7.16000","0","1","SL","Active","Ground, Earth","-","2","1","6.0mm","Screw","-","-","-","-","12-22 AWG","0.2-4mm²","-","Green, Yellow","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_1934830000.jpg,281-4889-ND,1934830000,Weidmüller,WTD 6/1 EN,150,400,"7.18000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2080-3589.2-ND,3589.2,"Conta-Clip, Inc.","8MM, GRNDTERM2SPRNGCLMPS;35MM",200,0,"7.55000","0","1","ZSL","Active","Ground, Earth","-","2","1","8.1mm","Push In, Spring","-","-","-","-","8-22 AWG","0.5-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1924510000.pdf,//media.digikey.com/Photos/Weidmuller/1924510000.jpg,281-3773-ND,1924510000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,120,300,"7.78000","0","1","Z","Active","Feed Through","-","6","2","5.1mm","Push In, Spring","24A","800V","20A","300V","12-30 AWG","0.5-4mm²","-","Beige","-"
-,-,2080-1213.2-ND,1213.2,"Conta-Clip, Inc.","10MM,GROUND TERMINAL; 35MM DIN",160,0,"7.89000","0","1","SL","Active","Ground, Earth","-","2","1","10.0mm","Screw","-","-","-","-","6-20 AWG","0.2-10mm²","-","Green, Yellow","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10332-ND,XW5G-S4.0-1.2-1,Omron Automation and Safety,GROUNDTB SCREW 4MM 1:2 1TIER,200,200,"7.94000","0","1","XW5","Active","Ground, Earth","-","3","1","6.0mm","Screw","-","500V","-","300V","10-26 AWG","0.14-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/photos/Weidmuller/MFG_1042700000.jpg,281-3625-ND,1042700000,Weidmüller,CONN TERM BLK GROUND 10-26AWG,200,200,"8.36000","0","1","W","Active","Ground, Earth","-","2","1","6.1mm","Screw","-","-","-","-","10-26 AWG","0.5-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1247290000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1247290000.jpg,281-3606-ND,1247290000,Weidmüller,CONN TERM BLK DISCONN 12-30AWG,102,3950,"8.40000","0","1","W","Active","Disconnect, Feed Through","Component, Removable Plug","4","2","5.1mm","Screw","24A","690V","20A","300V","12-30 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1186740000.pdf,//media.digikey.com/photos/Weidmuller/1186740000.JPG,281-3600-ND,1186740000,Weidmüller,CONN TERM BLK FEED THRU 6-18 AWG,204,1100,"8.43000","0","1","W","Active","Feed Through","-","4","2","9.9mm","Screw","57A","800V","64A","600V","6-18 AWG","1.5-16mm²","-","Beige","-"
-,-,2080-1102.2-ND,1102.2,"Conta-Clip, Inc.",FUSEHOLDER.25X1.25IN35X32MMDIN,146,0,"8.71000","0","1","SIK","Active","Disconnect","Fuse, Lever","2","1","10.0mm","Screw","10A","500V","16A","600V","12-22 AWG","0.2-10mm²","-","Beige","6.3mm x 25mm, 6.3mm x 32mm"
-,-,2080-2190.2-ND,2190.2,"Conta-Clip, Inc.",FUSEHOLDER;5X20MM;35/32MMDIN,200,0,"8.95000","0","1","STK","Active","Disconnect","Fuse, Lever","2","1","8.0mm","Screw","6.3A","400V","16A","600V","12-22 AWG","0.2-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/7917030000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_7917030000.jpg,281-4958-ND,7917030000,Weidmüller,CONN TERM BLK FEED THRU 12-26AWG,116,1900,"9.34000","0","1","W","Active","Feed Through, Isolated","-","7","4; 1 Grounded","6.2mm","Screw","-","-","10A","300V","12-26 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/7910210000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_7910210000.jpg,281-4954-ND,7910210000,Weidmüller,CONN TERM BLK DISCONN 10-22AWG,150,3400,"9.41000","0","1","W","Active","Disconnect","-","2","1","6.1mm","Screw","32A","400V","22A","300V","10-22 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1547680000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1547680000.jpg,281-3286-ND,1547680000,Weidmüller,"PE TERMINAL, PUSH IN, 2.5 MM, G",185,3000,"9.62000","0","1","A","Active","Ground, Earth","-","4","2; Connected","5.1mm","Push In","-","800V","-","600V","12-28 AWG","0.5-2.5mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1020500000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1020500000.jpg,281-3574-ND,1020500000,Weidmüller,CONN TERM BLK FEED THRU 2-12 AWG,135,27960,"9.76000","0","1","W","Active","Feed Through","-","2","1","16.0mm","Screw","125A","1000V","150A","1000V","2-12 AWG","2.5-35mm²","-","Beige","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10326-ND,XW5G-S10-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 10MM 1:1 1TIER,180,0,"9.81000","0","1","XW5","Active","Ground, Earth","-","2","1","10.0mm","Screw","-","1000V","-","600V","6-20 AWG","0.5-16mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1905130000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1905130000.jpg,281-3620-ND,1905130000,Weidmüller,CONN TERM BLK GROUND 10-30AWG,135,50,"10.12000","0","1","W","Active","Ground, Earth","-","4","1","6.1mm","Screw","8A","-","-","-","10-30 AWG","0.5-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1208920000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1208920000.jpg,281-3338-ND,1208920000,Weidmüller,ZVLD 2.5,229,397,"10.67000","0","1","Z","Active","Feed Through","-","8","4","5.1mm","Push In, Spring","20A","250V","-","-","16-26 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1782320000.jpg,281-4762-ND,1782320000,Weidmüller,CONN TERM BLK FEED THRU 12-26AWG,125,825,"10.67000","0","1","Z","Active","Feed Through","-","6","3; Connected","5.1mm","Push In, Spring","20A","400V","15A","300V","12-26 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1016700000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1016700000.JPG,281-3831-ND,1016700000,Weidmüller,CONN TERM BLK DISCONNECT 8-20AWG,685,1150,"11.28000","0","1","W","Active","Disconnect","Switch, Slide","2","1","7.9mm","Screw","41A","630V","45A","300V","8-20 AWG","0.5-10mm²","-","Beige","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10331-ND,XW5G-S4.0-1.1-2,Omron Automation and Safety,GROUNDTB SCREW 4MM 1:1 2TIER,200,300,"12.02000","0","1","XW5","Active","Ground, Earth","-","4","2","6.0mm","Screw","-","800V","-","300V","10-26 AWG","0.14-6mm²","-","Green, Yellow","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CTLG2.5.jpg,1920-1301-ND,CTLG2.5,Altech Corporation,CONN TERM BLK FEED THRU 12-24AWG,200,200,"12.89000","0","1","-","Active","Feed Through (3), Isolated","-","7","4; 1 Grounded","6.0mm","Screw","24A","440V","24A","300V","12-24 AWG","0.2-2.5mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3044671,//media.digikey.com/Photos/Phoenix%20Photos/3044671.jpg,277-17415-ND,3044671,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,145,21050,"13.77000","0","1","CLIPLINE UTT","Active","Disconnect","Switch, Knife","4","2","5.2mm","Screw","16A","400V","16A","300V","12-26 AWG","0.14-4mm²","-","Blue","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10329-ND,XW5G-S35-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 35MM 1:1 1TIER,200,0,"15.55000","0","1","XW5","Active","Ground, Earth","-","2","1","16.0mm","Screw","-","800V","-","600V","2-10 AWG","10-35mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3038765_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3038765.JPG,277-3399-ND,3038765,Phoenix Contact,CONN TERM BLK DISCONN 10-28AWG,992,2100,"18.12000","0","1","CLIPLINE ST","Active","Disconnect","Fuse, Lever","2","1","8.2mm","Push In, Spring","10A","24V","15A","300V","10-28 AWG","0.08-6mm²","LED","Black","6.3mm x 32mm"
"//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ASK1EN(LD),KDKS1EN(LD),KDKS1PE(LD)_Fuse_Term.pdf",//media.digikey.com/Photos/Weidmuller/9802720001.JPG,281-5205-ND,9802720001,Weidmüller,CONN TERM BLK DISCONN 12-26AWG,148,4925,"19.49000","0","1","SAK","Active","Disconnect, Feed Through","Fuse","4","2","8.0mm","Screw","-","500V","-","300V","12-26 AWG","0.5-4mm²","LED","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3101087,//media.digikey.com/Photos/Phoenix%20Photos/3101087.jpg,277-3561-ND,3101087,Phoenix Contact,CONN TERM BLK DL DISCON 12-24AWG,123,0,"28.33000","0","1","CLIPLINE UDMTK","Active","Dual Disconnect","Switch, Knife","4","2","6.2mm","Screw","10A","400V","-","-","12-24 AWG","0.2-4mm²","-","Gray","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10335-ND,XW5G-S70-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 70MM 1:1 1TIER,200,0,"36.63000","0","1","XW5","Active","Ground, Earth","-","2","1","24.0mm","Screw","-","800V","-","600V","2/0-6 AWG","10-70mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3001925.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3001925.JPG,277-3510-ND,3001925,Phoenix Contact,CONN TERM BLK DISCONNECT 8-26AWG,40,602,"22.86000","0","1","CLIPLINE UK","Active","Disconnect","Fuse, Removable Plug","2","1","8.2mm","Screw","30A","250V","30A","300V","8-26 AWG","0.2-10mm²","LED","Black","Blade, C"
-,//media.digikey.com/Photos/Phoenix%20Photos/3044077.jpg,277-12454-ND,3044077,Phoenix Contact,CONN TERM BLK FEED THRU 16-26AWG,188,2850,"1.23000","0","1","CLIPLINE UT","Active","Feed Through","-","2","1","5.2mm","Screw","24A","1000V","20A","600V","16-26 AWG","0.14mm²","-","Brown","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3045059.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3045059.JPG,277-3662-ND,3045059,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,757,2250,"1.25000","0","1","CLIPLINE UT","Active","Feed Through","-","2","1","5.2mm","Screw","24A","1000V","20A","600V","12-26 AWG","0.14-4mm²","-","Yellow","-"
