Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Number of Coils","Inductance - Connected In Parallel","Inductance - Connected In Series","Tolerance","Current Rating - Parallel","Current Rating - Series","Current Saturation - Parallel","Current Saturation - Series","DC Resistance (DCR) - Parallel","DC Resistance (DCR) - Series","Shielding","Ratings","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/VPH5-0053-R.jpg,513-1193-ND,VP5-0155-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 9.9UH SMD,1464,665,"9.96000","0","1","Bulk","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.827"" L x 1.122"" W (21.00mm x 28.50mm)","0.425"" (10.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/VPH5-0053-R.jpg,513-1772-ND,VPH5-0053-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 7.63UH SMD,717,0,"9.96000","0","1","Bulk","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.827"" L x 1.122"" W (21.00mm x 28.50mm)","0.425"" (10.80mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-102MTR-ND,SRF0703-102M,Bourns Inc.,INDUCT ARRAY 2 COIL 1MH SMD,30000,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","1mH","4mH","±20%","260mA","128mA","250mA","130mA","6.11Ohm Max","24.42Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-102MCT-ND,SRF0703-102M,Bourns Inc.,INDUCT ARRAY 2 COIL 1MH SMD,31415,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","1mH","4mH","±20%","260mA","128mA","250mA","130mA","6.11Ohm Max","24.42Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-102MDKR-ND,SRF0703-102M,Bourns Inc.,INDUCT ARRAY 2 COIL 1MH SMD,31415,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","1mH","4mH","±20%","260mA","128mA","250mA","130mA","6.11Ohm Max","24.42Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-470MTR-ND,SRF0703-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,18000,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","47µH","188µH","±20%","1.08A","542mA","1.14A","570mA","338mOhm Max","1.28Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-470MCT-ND,SRF0703-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,19474,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","47µH","188µH","±20%","1.08A","542mA","1.14A","570mA","338mOhm Max","1.28Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-470MDKR-ND,SRF0703-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,19474,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","47µH","188µH","±20%","1.08A","542mA","1.14A","570mA","338mOhm Max","1.28Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-101MTR-ND,SRF0703-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,12000,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","100µH","400µH","±20%","730mA","367mA","790mA","390mA","715mOhm Max","2.64Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-101MCT-ND,SRF0703-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,12952,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","100µH","400µH","±20%","730mA","367mA","790mA","390mA","715mOhm Max","2.64Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-101MDKR-ND,SRF0703-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,12952,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","100µH","400µH","±20%","730mA","367mA","790mA","390mA","715mOhm Max","2.64Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-220MTR-ND,SRF0703-220M,Bourns Inc.,INDUCT ARRAY 2 COIL 22UH SMD,9000,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","22µH","88µH","±20%","1.62A","811mA","1.67A","830mA","150mOhm Max","620mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-220MCT-ND,SRF0703-220M,Bourns Inc.,INDUCT ARRAY 2 COIL 22UH SMD,10436,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","22µH","88µH","±20%","1.62A","811mA","1.67A","830mA","150mOhm Max","620mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-220MDKR-ND,SRF0703-220M,Bourns Inc.,INDUCT ARRAY 2 COIL 22UH SMD,10436,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","22µH","88µH","±20%","1.62A","811mA","1.67A","830mA","150mOhm Max","620mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-4R7MTR-ND,SRF0703-4R7M,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,4500,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","4.7µH","18.8µH","±20%","3.09A","1.55A","3.78A","1.89A","40.6mOhm Max","242mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-4R7MCT-ND,SRF0703-4R7M,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,4890,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","4.7µH","18.8µH","±20%","3.09A","1.55A","3.78A","1.89A","40.6mOhm Max","242mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-4R7MDKR-ND,SRF0703-4R7M,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,4890,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","4.7µH","18.8µH","±20%","3.09A","1.55A","3.78A","1.89A","40.6mOhm Max","242mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-221MTR-ND,SRF0703-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,4500,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","220µH","880µH","±20%","520mA","260mA","530mA","270mA","1.48Ohm Max","5.5Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-221MCT-ND,SRF0703-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,4741,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","220µH","880µH","±20%","520mA","260mA","530mA","270mA","1.48Ohm Max","5.5Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-221MDKR-ND,SRF0703-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,4741,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","220µH","880µH","±20%","520mA","260mA","530mA","270mA","1.48Ohm Max","5.5Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-150MTR-ND,SRF0703-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,3000,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","15µH","60µH","±20%","1.83A","916mA","2.05A","1.03A","119mOhm Max","470mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-150MCT-ND,SRF0703-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,4075,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","15µH","60µH","±20%","1.83A","916mA","2.05A","1.03A","119mOhm Max","470mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-150MDKR-ND,SRF0703-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,4075,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","15µH","60µH","±20%","1.83A","916mA","2.05A","1.03A","119mOhm Max","470mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-100MTR-ND,SRF0703-100M,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1500,0,"0.40000","0","1500","Tape & Reel (TR)","SRF0703","Active","2","10µH","40µH","±20%","2.08A","1.04A","2.47A","1.24A","82.6mOhm Max","342mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-100MCT-ND,SRF0703-100M,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1551,0,"1.01000","0","1","Cut Tape (CT)","SRF0703","Active","2","10µH","40µH","±20%","2.08A","1.04A","2.47A","1.24A","82.6mOhm Max","342mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF0703.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF0703.jpg,SRF0703-100MDKR-ND,SRF0703-100M,Bourns Inc.,INDUCT ARRAY 2 COIL 10UH SMD,1551,0,"Digi-Reel","0","1","Digi-Reel®","SRF0703","Active","2","10µH","40µH","±20%","2.08A","1.04A","2.47A","1.24A","82.6mOhm Max","342mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.142"" (3.60mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-101MTR-ND,SRF1260-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,15200,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","100µH","400µH","±20%","1.78A","892mA","2.2A","1.1A","171mOhm Max","656mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-101MCT-ND,SRF1260-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,15602,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","100µH","400µH","±20%","1.78A","892mA","2.2A","1.1A","171mOhm Max","656mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-101MDKR-ND,SRF1260-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,15602,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","100µH","400µH","±20%","1.78A","892mA","2.2A","1.1A","171mOhm Max","656mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-470MTR-ND,SRF1260-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,3200,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","47µH","188µH","±20%","2.71A","1.35A","3.24A","1.62A","86mOhm Max","340mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-470MCT-ND,SRF1260-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,3367,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","47µH","188µH","±20%","2.71A","1.35A","3.24A","1.62A","86mOhm Max","340mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-470MDKR-ND,SRF1260-470M,Bourns Inc.,INDUCT ARRAY 2 COIL 47UH SMD,3367,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","47µH","188µH","±20%","2.71A","1.35A","3.24A","1.62A","86mOhm Max","340mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-150MTR-ND,SRF1260-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,2800,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","15µH","60µH","±20%","4.27A","2.13A","5.69A","2.85A","32.9mOhm Max","125mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-150MCT-ND,SRF1260-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,2817,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","15µH","60µH","±20%","4.27A","2.13A","5.69A","2.85A","32.9mOhm Max","125mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-150MDKR-ND,SRF1260-150M,Bourns Inc.,INDUCT ARRAY 2 COIL 15UH SMD,2817,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","15µH","60µH","±20%","4.27A","2.13A","5.69A","2.85A","32.9mOhm Max","125mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-220-R.JPG,513-1246-2-ND,DRQ73-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.65UH SMD,4050,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","22.65µH","90.6µH","±20%","1.62A","811mA","1.67A","830mA","107mOhm","429mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-220-R.JPG,513-1246-1-ND,DRQ73-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.65UH SMD,4593,0,"1.99000","0","1","Cut Tape (CT)","DRQ","Active","2","22.65µH","90.6µH","±20%","1.62A","811mA","1.67A","830mA","107mOhm","429mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-220-R.JPG,513-1246-6-ND,DRQ73-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22.65UH SMD,4593,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","22.65µH","90.6µH","±20%","1.62A","811mA","1.67A","830mA","107mOhm","429mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-221-R.JPG,513-1253-2-ND,DRQ73-221-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 223.3UH SMD,2700,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","223.3µH","893.2µH","±20%","520mA","260mA","530mA","270mA","1.05Ohm","4.2Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-221-R.JPG,513-1253-1-ND,DRQ73-221-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 223.3UH SMD,2861,0,"1.99000","0","1","Cut Tape (CT)","DRQ","Active","2","223.3µH","893.2µH","±20%","520mA","260mA","530mA","270mA","1.05Ohm","4.2Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-221-R.JPG,513-1253-6-ND,DRQ73-221-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 223.3UH SMD,2861,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","223.3µH","893.2µH","±20%","520mA","260mA","530mA","270mA","1.05Ohm","4.2Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/Photos/Cooper%20Industries%20Photos/DRQ73-100-R.JPG,513-1244-2-ND,DRQ73-100-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.3UH SMD,1350,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","10.3µH","41.2µH","±20%","2.08A","1.04A","2.47A","1.24A","65.6mOhm","262.3mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/Photos/Cooper%20Industries%20Photos/DRQ73-100-R.JPG,513-1244-1-ND,DRQ73-100-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.3UH SMD,1783,0,"1.99000","0","1","Cut Tape (CT)","DRQ","Active","2","10.3µH","41.2µH","±20%","2.08A","1.04A","2.47A","1.24A","65.6mOhm","262.3mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/Photos/Cooper%20Industries%20Photos/DRQ73-100-R.JPG,513-1244-6-ND,DRQ73-100-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.3UH SMD,1783,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","10.3µH","41.2µH","±20%","2.08A","1.04A","2.47A","1.24A","65.6mOhm","262.3mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/DRQ73-470-R.JPG,513-1248-2-ND,DRQ73-470-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 48.62UH SMD,1350,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","48.62µH","194.5µH","±20%","1.08A","542mA","1.14A","570mA","241mOhm","965mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
