Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Fuseholder Type","Fuse Type","For Use With/Related Products","Fuse Size","Number of Circuits","Voltage","Current Rating (Amps)","Mounting Type","Orientation","Termination Style","Contact Material","Contact Finish"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FMS__125V_.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.7501.JPG,486-1990-ND,0031.7501,Schurter Inc.,FUSE HOLDER RADIAL 125V 5A PCB,22245,16000,"1.38000","0","1","FMS","Active","Holder","Radial","MSF 125, MSU 125","Radial 0.1"" (2.54mm) pitch","1","125V","5A","PCB","Vertical","PC Pin","Brass","Silver"
"//media.digikey.com/PDF/Data%20Sheets/Tyco%20Electronics%20Corcom%20PDFs/FA,%20JA,%20LA,%20MA,%20PA%20-%20Accessories.pdf",//media.digikey.com/Photos/TE%20Connectivity/LA200.JPG,CCM1715-ND,LA200,TE Connectivity Corcom Filters,FUSE HOLDER CARTRIDGE CHASS MNT,630,0,"3.39000","0","1","L","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","-","-","Chassis Mount","-","-","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FEU.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_1681.jpg,486-1747-ND,0031.1681,Schurter Inc.,FUSE HLDR CART 250V 20A PNL MNT,2047,0,"3.43000","0","1","FEU","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FEU.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_1680.jpg,486-1059-ND,0031.1680,Schurter Inc.,FUSE HLDR CART 250V 20A PNL MNT,153,1400,"3.97000","0","1","FEU","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG3.pdf,//media.digikey.com/Photos/Schurter%20Photos/3101%5E0035.jpg,486-1158-ND,3101.0035,Schurter Inc.,FUSE HLDR CART 400V 16A PNL MNT,971,1300,"4.02000","0","1","FPG3","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","400V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG3.pdf,//media.digikey.com/Photos/Schurter%20Photos/3101.0031.jpg,486-2055-ND,3101.0031,Schurter Inc.,FUSE HLDR CART 500V 16A PNL MNT,595,0,"4.02000","0","1","FPG3","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","500V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG2.pdf,//media.digikey.com/photos/Schurter%20Photos/3101.0020.jpg,486-1155-ND,3101.0020,Schurter Inc.,FUSE HLDR CART 400V 16A PNL MNT,512,0,"4.02000","0","1","FPG2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","400V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG2.pdf,//media.digikey.com/Photos/Schurter%20Photos/3101.0025.jpg,486-1156-ND,3101.0025,Schurter Inc.,FUSE HLDR CART 400V 16A PNL MNT,235,0,"4.02000","0","1","FPG2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","400V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FEU.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.1706.jpg,486-1061-ND,0031.1706,Schurter Inc.,FUSE HLDR CART 250V 20A PNL MNT,414,0,"4.03000","0","1","FEU","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420828HXL.jpg,F4871-ND,03420828HXL,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,216,0,"4.43000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Nickel"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_155_100_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01500215Z.JPG,F3106-ND,01500215Z,Littelfuse Inc.,FUSE HOLDER CART 32V 20A IN LINE,138,0,"4.44000","0","1","150","Active","Holder","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","32V","20A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAC.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3821.JPG,486-1749-ND,0031.3821,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 16A PCB,648,0,"4.56000","0","1","FAC","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","PCB","Vertical","PC Pin","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FBS1.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_3911.jpg,486-1765-ND,0031.3911,Schurter Inc.,FUSE HLDR CART 250V 10A PNL MNT,340,0,"4.64000","0","1","FBS1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_344_348_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03480870Z.JPG,F023-ND,03480870Z,Littelfuse Inc.,FUSE HLDR CART 250V 15A PNL MNT,132,0,"5.19000","0","1","348","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","15A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-54M-R.jpg,283-3082-ND,BK/HTB-54M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,278,0,"5.23000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FBS1.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3903.jpg,486-1753-ND,0031.3903,Schurter Inc.,FUSE HLDR CART 250V 10A PNL MNT,1627,0,"5.24000","0","1","FBS1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2107_HHC_HHD.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HHC.jpg,283-3357-ND,BK/HHC-R,Eaton - Bussmann Electrical Division,FUSE HLDR BLADE 32V 16A IN LINE,490,0,"5.28000","0","1","HHC","Active","Holder","Blade","ATC, ATO","0.76"" L x 0.207"" W x 0.752"" H (19.3mm x 5.25mm x 19.1mm)","1","32V","16A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FBS2.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_3981.JPG,486-1729-ND,0031.3981,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 10A PCB,210,29800,"5.35000","0","1","FBS2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/ato/littelfuse-fuse-holder-ato155-ato04450715-mini153-il.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_015504.jpg,F7118-ND,01550430ZXA,Littelfuse Inc.,FUSE HLDR BLADE 32V 30A PNL MNT,111,0,"5.79000","0","1","155","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","32V","30A","Panel Mount","-","Wire Leads","Brass","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2118_HB_PCB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHBW-I-R.jpg,283-3355-ND,BK/HBW-I-R,Eaton - Electronics Division,FUSE HLDR CARTRIDGE 250V 16A PCB,1190,0,"6.24000","0","1","HB PCB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","16A","PCB","Vertical","PC Pin","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf,//media.digikey.com/Photos/Bulgin%20Photos/FX0330.jpg,708-1894-ND,FX0330,Bulgin,FUSE HOLDER CART 250V 6.3A PCB,170,0,"6.35000","0","1","Touchproof® PC1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FPG2.pdf,//media.digikey.com/Photos/Schurter%20Photos/3101.0120.jpg,486-2059-ND,3101.0120,Schurter Inc.,FUSE HLDR CART 400V 16A PNL MNT,490,1200,"6.65000","0","1","FPG2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","400V","16A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-10653-hhn.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/HHN.JPG,283-4779-ND,HHN,Eaton - Electronics Division,FUSE HOLDER,248,0,"6.73000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-32I-R.jpg,283-2870-ND,BK/HTB-32I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,293,2000,"8.23000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAP.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3601.jpg,486-1987-ND,0031.3601,Schurter Inc.,FUSE HOLDER CART 250V 6.3A PCB,663,0,"13.51000","0","1","FAP","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUS.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_31.9156.jpg,486-3336-ND,31.9156,Schurter Inc.,"FUS, SHOCK-SAFE FUSEHOLDER, IP67",149,0,"19.83000","0","1","FUS","Active","Holder","Cartridge","-","5mm x 20mm","1","600V","32A","Panel Mount","Vertical","Quick Connect - 0.250"" (6.3mm)","Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUS.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_31.9157.jpg,486-3337-ND,31.9157,Schurter Inc.,"FUS, SHOCK-SAFE FUSEHOLDER, IP67",106,0,"19.83000","0","1","FUS","Active","Holder","Cartridge","-","6.3mm x 32mm","1","600V","32A","Panel Mount","Vertical","Quick Connect - 0.250"" (6.3mm)","Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUP.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_2510.jpg,486-1163-ND,0031.2510,Schurter Inc.,FUSE HLDR CARTRIDGE 600V 30A PCB,190,0,"20.54000","0","1","FUP","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","600V","30A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUS.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_31.9158.jpg,486-3338-ND,31.9158,Schurter Inc.,"FUS, SHOCK-SAFE FUSEHOLDER, IP67",461,25,"20.75000","0","1","FUS","Active","Holder","Cartridge","-","5mm x 20mm","1","600V","32A","Panel Mount","Vertical","Quick Connect - 0.250"" (6.3mm)","Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FUS.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_31.9162.jpg,486-3342-ND,31.9162,Schurter Inc.,"FUS, SHOCK-SAFE FUSEHOLDER, IP67",108,0,"20.75000","0","1","FUS","Active","Holder","Cartridge","-","5mm x 20mm","1","600V","32A","Panel Mount","Vertical","Solder","Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FIN.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.1351.jpg,486-1740-ND,0031.1351,Schurter Inc.,FUSE HLDR CART 250V 10A PNL MNT,797,1400,"26.53000","0","1","FIN","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Solder Lug","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FIZ.pdf,//media.digikey.com/photos/Schurter%20Photos/0031.2201.jpg,486-1758-ND,0031.2201,Schurter Inc.,FUSE HLDR CART 600V 30A PNL MNT,849,100,"27.00000","0","1","FIZ","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","600V","30A","Panel Mount","-","Solder Lug","Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FIZ.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_2205.jpg,486-1752-ND,0031.2205,Schurter Inc.,FUSE HLDR CART 600V 30A PNL MNT,160,475,"27.00000","0","1","FIZ","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","600V","30A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper","Tin"
//media.digikey.com/pdf/Data%20Sheets/Bel%20Fuse%20PDFs/FC_Series.pdf,-,507-2346-ND,FC-101-22,Bel Fuse Inc.,FUSE CLIP CARTRIDGE 15A PCB,20437,0,"0.12000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3588-1.PDF,-,36-3588-1-ND,3588-1,Keystone Electronics,FUSE CLIP,25000,254700,"0.22000","0","1","MINI® 297","Active","Holder","Blade","MINI ATO","0.430"" L x 0.150"" W x 0.640"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","20A","PCB","Horizontal and Vertical","PC Pin","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3584.PDF,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3584.jpg,36-3584-ND,3584,Keystone Electronics,AUTO FUSE CLIP,10000,12300,"0.22000","0","1","3584","Active","Holder","Blade","ATO","0.185"" L x 0.150"" W x 0.250"" H (4.70mm x 3.81mm x 6.35mm)","1","-","-","PCB","Horizontal and Vertical","PC Pin","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14352,//media.digikey.com/photos/Keystone%20Elect%20Photos/3583.JPG,36-3583-ND,3583,Keystone Electronics,SM MINI AUTO BLADE FUSE CLIP,9890,11500,"0.27000","0","1","3583","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=371,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3515.jpg,36-3515-ND,3515,Keystone Electronics,FUSE CLIP CARTRIDGE 15A PCB,3930,33600,"0.27000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_clips/littelfuse_fuse_clip_rivet_eyelet_mount_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01010002Z.JPG,F11007-ND,01010001Z,Littelfuse Inc.,FUSE CLIP CART 250V 15A CHASSIS,3717,0,"0.29000","0","1","101","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","250V","15A","Chassis Mount","-","-","Spring Bronze","Nickel"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3500.PDF,//media.digikey.com/photos/Keystone%20Elect%20Photos/3513.JPG,36-3500-ND,3500,Keystone Electronics,FUSE CLIP FOR 1/4"" DIA. FUSE,24930,31800,"0.35000","0","1","3500","Active","Clip","Cartridge","1/4"" Dia","0.250"" Dia (6.35mm)","1","-","20A","PCB","Horizontal and Vertical","PC Pin","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14353,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3583KTR.jpg,36-3583KTR-ND,3583KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL WITH,4500,4500,"0.39630","0","1500","3583KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14353,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3583KTR.jpg,36-3583KCT-ND,3583KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL WITH,5964,5700,"0.75000","0","1","3583KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14353,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3583KTR.jpg,36-3583KDKR-ND,3583KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL WITH,5964,5700,"Digi-Reel","0","1","3583KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14199,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3563KTR.jpg,36-3563KTR-ND,3563KTR,Keystone Electronics,FUSE CLIP BLADE 500V 15A SMD REE,4500,3000,"0.46060","0","1500","3563KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14199,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3563KTR.jpg,36-3563KCT-ND,3563KTR,Keystone Electronics,FUSE CLIP BLADE 500V 15A SMD REE,5933,4170,"0.85000","0","1","3563KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14199,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3563KTR.jpg,36-3563KDKR-ND,3563KTR,Keystone Electronics,FUSE CLIP BLADE 500V 15A SMD REE,5933,4170,"Digi-Reel","0","1","3563KTR","Active","Clip","Blade","APM, ATM, 297, 997","-","1","-","15A","Surface Mount","Vertical","SMD (SMT) Tab","Brass","Tin Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14395,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3561KTR.jpg,36-3561KTR-ND,3561KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL,6000,0,"0.49010","0","600","-","Active","Clip","Cartridge","2AG, 5mm","2AG, 5mm","1","-","15A","Chassis Mount","Horizontal and Vertical","-","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14395,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3561KTR.jpg,36-3561KCT-ND,3561KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL,6425,0,"0.72000","0","1","-","Active","Clip","Cartridge","2AG, 5mm","2AG, 5mm","1","-","15A","Chassis Mount","Horizontal and Vertical","-","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=14395,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3561KTR.jpg,36-3561KDKR-ND,3561KTR,Keystone Electronics,FUSE CLIP ON TAPE AND REEL,6425,0,"Digi-Reel","0","1","-","Active","Clip","Cartridge","2AG, 5mm","2AG, 5mm","1","-","15A","Chassis Mount","Horizontal and Vertical","-","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3622KTR.PDF,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622KTR.jpg,36-3622KTR-ND,3622KTR,Keystone Electronics,2AG/5MM SMT FUSE CLIP ON,1400,33600,"0.49010","0","700","3622","Active","Clip","Cartridge","2AG, 5mm","5mm Dia","1","-","15A","Surface Mount","Horizontal","-","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3622KTR.PDF,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622KTR.jpg,36-3622KCT-ND,3622KTR,Keystone Electronics,2AG/5MM SMT FUSE CLIP ON,1820,33630,"0.73000","0","1","3622","Active","Clip","Cartridge","2AG, 5mm","5mm Dia","1","-","15A","Surface Mount","Horizontal","-","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3622KTR.PDF,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622KTR.jpg,36-3622KDKR-ND,3622KTR,Keystone Electronics,2AG/5MM SMT FUSE CLIP ON,1820,33630,"Digi-Reel","0","1","3622","Active","Clip","Cartridge","2AG, 5mm","5mm Dia","1","-","15A","Surface Mount","Horizontal","-","Brass","Tin"
https://www.littelfuse.com/data/en/Data_Sheets/Littelfuse_fuse-clips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/04450001N.jpg,F6083-ND,04450001N,Littelfuse Inc.,FUSE CLIP CARTRIDGE 250V 10A PCB,4960,0,"0.86000","0","1","445","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","250V","10A","PCB","Horizontal","PC Pin","Spring Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3588-10TR.PDF,-,36-3588-10TR-ND,3588-10TR,Keystone Electronics,FUSE HOLDER ON TAPE AND REEL,2000,1000,"0.86346","0","500","MINI® 297","Active","Holder","Blade","MINI ATO","0.430"" L x 0.150"" W x 0.640"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","20A","PCB","Vertical","PC Pin","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3588-10TR.PDF,-,36-3588-10CT-ND,3588-10TR,Keystone Electronics,FUSE HOLDER ON TAPE AND REEL,2000,1425,"1.42000","0","1","MINI® 297","Active","Holder","Blade","MINI ATO","0.430"" L x 0.150"" W x 0.640"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","20A","PCB","Vertical","PC Pin","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3588-10TR.PDF,-,36-3588-10DKR-ND,3588-10TR,Keystone Electronics,FUSE HOLDER ON TAPE AND REEL,2000,1425,"Digi-Reel","0","1","MINI® 297","Active","Holder","Blade","MINI ATO","0.430"" L x 0.150"" W x 0.640"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","20A","PCB","Vertical","PC Pin","Brass","Tin"
http://www.keystoneelectronics.net/ENG._DEPT/WEB_ORACLE/PDF/PDF%20CAT%20NO%20DRAWINGS/3000-3999/3588-15TR.PDF,-,36-3588-15TR-ND,3588-15TR,Keystone Electronics,FUSE HOLDER ON TAPE AND REEL,2000,1000,"0.86346","0","500","MINI® 297","Active","Holder","Blade","MINI ATO","0.430"" L x 0.150"" W x 0.640"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","20A","PCB","Vertical","PC Pin","Brass","Tin"
