Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Gender","Number of Positions or Pins (Grid)","Pitch","Height","Contact Finish","Contact Finish Thickness","Color","Material Flammability Rating","Dielectric Material","Voltage Rating","Current Rating (Amps)"
https://drawings-pdf.s3.amazonaws.com/11505.pdf,//media.digikey.com/Photos/Sullins%20Photos/NPN02SXLN-RC.JPG,S9642-ND,NPN02SXLN-RC,Sullins Connector Solutions,CONN JUMPER SHORTING 2MM GOLD,5012,0,"0.13000","0","1","Bulk","-","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.374"" (9.50mm)","Gold","Flash","-","UL94 V-2","Polyamide (PA66), Nylon 6/6","-","3A per Contact"
https://drawings-pdf.s3.amazonaws.com/10631.pdf,//media.digikey.com/photos/Sullins%20Photos/STN02SYBN-RC.jpg,S3405-ND,STN02SYBN-RC,Sullins Connector Solutions,CONN SHUNT 2MM OPEN TOP 2POS TIN,2438,0,"0.13000","0","1","Bulk","-","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.138"" (3.50mm)","Tin","-","-","UL94 V-0","Polybutylene Terephthalate (PBT)","250V","1A per Contact"
https://drawings-pdf.s3.amazonaws.com/11512.pdf,//media.digikey.com/Photos/Sullins%20Photos/SPC02SVGN-RC.jpg,S9338-ND,SPC02SVGN-RC,Sullins Connector Solutions,CONN JUMPER SHORTING .100"" GOLD,8864,0,"0.14000","0","1","Bulk","-","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.235"" (5.97mm)","Gold","Flash","-","UL94 V-0","Polybutylene Terephthalate (PBT)","-","3A per Contact"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=382811&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/2-382811-1.JPG,A31697-ND,2-382811-1,TE Connectivity AMP Connectors,SHUNT ECONOMY 2POS .100 TIN,27550,0,"0.15000","0","10","Strip","AMPMODU","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.250"" (6.35mm)","Tin","100.0µin (2.54µm)","Black","UL94 V-0","Polyester, Glass Filled","-","-"
http://adam-tech.com/downloader.php?p=HMSC-X.pdf,//media.digikey.com/Photos/Adam-Tech/HMSC-G.JPG,2057-HMSC-G-ND,HMSC-G,Adam Tech,SHUNT 1.27MM PITCH,1664,0,"0.15000","0","1","Bulk","MS","Active","Closed Top","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.118"" (3.00mm)","Gold","Flash","Black","UL94 V-0","Polyamide (PA66), Nylon 6/6, Glass Filled","250VAC","1A"
https://cdn.harwin.com/pdfs/M7580-M7583.pdf,//media.digikey.com/Photos/Harwin/M7582-46.JPG,952-2167-ND,M7582-46,Harwin Inc.,JUMPER SKT OPEN TOP BLACK,13740,0,"0.17000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Tin","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","1A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=382811&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-382811-0.JPG,2-382811-0-ND,2-382811-0,TE Connectivity AMP Connectors,CONN SHUNT 2POS 3AMP .100 5GOLD,11359,0,"0.18700","0","10","Strip","AMPMODU","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.250"" (6.35mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polyester, Glass Filled","-","-"
https://cdn.harwin.com/pdfs/M7580-M7583.pdf,//media.digikey.com/Photos/Harwin/M7581-05.JPG,952-2169-ND,M7581-05,Harwin Inc.,JUMPER SKT OPEN TOP RED,42698,0,"0.19000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","-","Red","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","1A"
https://cdn.harwin.com/pdfs/M7580-M7583.pdf,//media.digikey.com/Photos/Harwin/M7583-05.JPG,952-2882-ND,M7583-05,Harwin Inc.,JUMPER SKT OPEN TOP BLUE,16744,0,"0.19000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","-","Blue","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","1A"
https://cdn.harwin.com/pdfs/D3080.pdf,//media.digikey.com/Photos/Harwin/MFG_D3080-46.jpg,952-3485-ND,D3080-46,Harwin Inc.,CONN SHUNT 2POS OPEN 5.08MM TIN,15717,0,"0.19000","0","1","Bulk","-","Active","Non-Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.359"" (9.13mm)","Tin","100.0µin (2.54µm)","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=382811&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/382811-9.JPG,A26230-ND,382811-9,TE Connectivity AMP Connectors,CONN SHUNT 2POS OPEN TOP,192500,0,"0.19500","0","10","Strip","AMPMODU","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.250"" (6.35mm)","Gold","15.0µin (0.38µm)","Red","UL94 V-0","Polyester, Glass Filled","-","-"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/MFG_SNT-100-BK-G.jpg,SAM8860-ND,SNT-100-BK-T,Samtec Inc.,CONN SHUNT,41145,0,"0.21000","0","1","Bulk","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Tin","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
http://www.keyelco.com/product-pdf.cfm?p=14019,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5100.JPG,36-5100-ND,5100,Keystone Electronics,COMPACT SMT JMPR 6.9MM,10819,26200,"0.23000","0","1","Bulk","-","Active","Non-Insulated","Non-Gendered","2 (1 x 2)","0.300"" (7.62mm)","0.100"" (2.54mm)","Silver","-","-","-","-","-","20A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/68786.pdf,//media.digikey.com/photos/FCI%20Photos/68786-302LF.jpg,609-2218-ND,68786-302LF,Amphenol ICC (FCI),CONN SHUNT 2POS .100 LOPRO TIN,8778,0,"0.23000","0","1","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Tin","100.0µin (2.54µm)","White","UL94 V-0","Polyester","-","3A"
http://www.keyelco.com/product-pdf.cfm?p=14013,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5104.JPG,36-5104-ND,5104,Keystone Electronics,MINIATURE SMT JMPR 12.3MM,8204,23100,"0.23000","0","1","Bulk","-","Active","Non-Insulated","Non-Gendered","2 (1 x 2)","0.319"" (8.10mm)","0.071"" (1.80mm)","Silver","-","-","-","-","-","20A"
http://www.keyelco.com/product-pdf.cfm?p=14020,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5102.JPG,36-5102-ND,5102,Keystone Electronics,MICRO-MINI 6.9MM SMT JMPR,3519,0,"0.23000","0","1","Bulk","-","Active","Non-Insulated","Non-Gendered","2 (1 x 2)","0.114"" (2.90mm)","0.039"" (1.00mm)","Silver","-","-","-","-","-","20A"
https://cdn.harwin.com/pdfs/M7565-M7571.pdf,//media.digikey.com/Photos/Harwin/M7567-46.JPG,952-2165-ND,M7567-46,Harwin Inc.,JUMPER SKT BLACK,9308,0,"0.24000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","3A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/SNT-100-BK-T-H.jpg,SAM8972-ND,SNT-100-BK-T-H,Samtec Inc.,CONN SHUNT,3386,0,"0.24000","0","1","Bulk","SNT","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Tin","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=881545&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/881545-2.jpg,A26853-ND,4-881545-2,TE Connectivity AMP Connectors,SHUNT LP W HANDLE 2 POS SN,32378,0,"0.26000","0","1","Bulk","AMPMODU","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.429"" (10.90mm)","Tin","-","Black","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
http://www.keyelco.com/product-pdf.cfm?p=13950,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5025.jpg,36-5025-ND,5025,Keystone Electronics,.100 TEST POINT JUMPER,13697,11200,"0.26000","0","1","Bulk","-","Active","Non-Insulated","Male Pins","2 (1 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Silver","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/65474.pdf,//media.digikey.com/photos/FCI%20Photos/65474-002LF.jpg,609-2215-ND,65474-002LF,Amphenol ICC (FCI),CONN SHUNT 2POS .100,27561,0,"0.27000","0","1","Bulk","Mini-Jump™","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.385"" (9.78mm)","Gold or Gold, GXT™","-","Blue","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/63429.pdf,//media.digikey.com/photos/FCI%20Photos/63429-202LF.JPG,609-2997-ND,63429-202LF,Amphenol ICC (FCI),CONN SHUNT SINGLE .100 GOLD,3539,0,"0.27000","0","1","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","30.0µin (0.76µm)","White","UL94 V-0","Polyester, Glass Filled","-","3A"
http://www.keyelco.com/product-pdf.cfm?p=13951,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5026.jpg,36-5026-ND,5026,Keystone Electronics,.200 SPACING TEST POINT JUMPER,12175,1800,"0.28000","0","1","Bulk","-","Active","Non-Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.300"" (7.62mm)","Silver","-","-","-","-","-","-"
https://cdn.harwin.com/pdfs/M7565-M7571.pdf,//media.digikey.com/Photos/Harwin/M7567-05.jpg,952-2171-ND,M7567-05,Harwin Inc.,JUMPER SOCKET SHORTING,4293,0,"0.28000","0","1","Bulk","M20","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7565-M7571.pdf,//media.digikey.com/Photos/Harwin/M7571-05.JPG,952-2202-ND,M7571-05,Harwin Inc.,OPEN TOP JUMPER SOCKET MULTI-00E,2934,0,"0.28000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Blue","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7565-M7571.pdf,//media.digikey.com/Photos/Harwin/M7566-05.JPG,952-2201-ND,M7566-05,Harwin Inc.,OPEN TOP JUMPER SOCKET MULTI-00E,2722,0,"0.28000","0","1","Bulk","M75","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Red","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://katalog.we-online.de/em/datasheet/60900213421.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/60900213421.jpg,732-2678-ND,60900213421,Wurth Electronics Inc.,JUMPER W/TEST PNT 1X2PINS 2.54MM,12289,0,"0.30000","0","1","Bulk","WR-PHD","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.235"" (5.97mm)","Gold","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","250VAC","3A"
https://omronfs.omron.com/en_US/ecb/products/pdf/flat.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/XJ8A-0241.jpg,Z5648-ND,XJ8A-0211,Omron Electronics Inc-EMC Div,CONNECTOR,13784,5300,"0.31000","0","1","Bulk","XJ8","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.173"" (4.40mm)","Gold","5.90µin (0.150µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","300VAC","2A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/SNT-100-OR-G.JPG,SAM10726-ND,SNT-100-OR-G,Samtec Inc.,CONN SHUNT 2POS,4456,0,"0.31000","0","1","Tube","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","10.0µin (0.25µm)","Orange","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/880584-4.JPG,A122487-ND,880584-4,TE Connectivity AMP Connectors,CONN SHUNT 2POS .100 CLOSED TOP,26180,0,"0.33000","0","1","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Tin","-","Black","UL94 V-0","Thermoplastic","-","3A"
https://cdn.harwin.com/pdfs/M22-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M22-1910005.jpg,952-1307-ND,M22-1910005,Harwin Inc.,CONN JUMPER SHORTING GOLD BLUE,10926,0,"0.33000","0","1","Bulk","M22","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.138"" (3.50mm)","Gold","5.11µin (0.130µm)","Blue","UL94 V-0","Polyester, Glass Filled","250V","2A"
https://cdn.harwin.com/pdfs/M50-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-192xxx5.jpg,952-1727-ND,M50-1920005,Harwin Inc.,CONN SHUNT 1.27MM RED,5897,0,"0.33000","0","1","Bulk","Archer M50","Active","Closed Top","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.118"" (3.00mm)","Gold","1.00µin (0.025µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
https://cdn.harwin.com/pdfs/M22-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M22-1900046.jpg,952-1306-ND,M22-1900046,Harwin Inc.,CONN JUMPER SHORTING TIN BLACK,5504,0,"0.33000","0","1","Bulk","M22","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.138"" (3.50mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","2A"
https://cdn.harwin.com/pdfs/M22-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M22-190.jpg,952-1305-ND,M22-1900005,Harwin Inc.,CONN JUMPER SHORTING GOLD BLACK,4714,0,"0.33000","0","1","Bulk","M22","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.138"" (3.50mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester, Glass Filled","250V","2A"
https://cdn.harwin.com/pdfs/M50-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-193xxx5.jpg,952-1728-ND,M50-1930005,Harwin Inc.,CONN SHUNT 1.27MM BLUE,3798,0,"0.33000","0","1","Bulk","Archer M50","Active","Closed Top","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.118"" (3.00mm)","Gold","1.00µin (0.025µm)","Blue","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
https://cdn.harwin.com/pdfs/M22-19X.pdf,//media.digikey.com/Photos/Harwin/MFG_M22-1920005.jpg,952-1309-ND,M22-1920005,Harwin Inc.,CONN JUMPER SHORTING GOLD RED,3022,0,"0.33000","0","1","Bulk","M22","Active","Open Top","Female Sockets","2 (1 x 2)","0.079"" (2.00mm)","0.138"" (3.50mm)","Gold","5.11µin (0.130µm)","Red","UL94 V-0","Polyester, Glass Filled","250V","2A"
https://cdn.harwin.com/pdfs/M50-20X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-202xxx5.jpg,952-1729-ND,M50-2020005,Harwin Inc.,CONN SHUNT 1.27MM RED W/HANDLE,9840,0,"0.34000","0","1","Bulk","Archer M50","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.217"" (5.50mm)","Gold","1.00µin (0.025µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
https://cdn.harwin.com/pdfs/M50-20X.pdf,//media.digikey.com/Photos/Harwin/MFG_M50-203xxx5.jpg,952-1732-ND,M50-2030005,Harwin Inc.,CONN SHUNT 1.27MM BLUE W/HANDLE,7946,0,"0.34000","0","1","Bulk","Archer M50","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.050"" (1.27mm)","0.217"" (5.50mm)","Gold","1.00µin (0.025µm)","Blue","UL94 V-0","Polybutylene Terephthalate (PBT)","-","1A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/SNT-100-BL-G.JPG,SAM10725-ND,SNT-100-BL-G,Samtec Inc.,CONN SHUNT 2POS,27412,0,"0.36000","0","1","Bulk","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","10.0µin (0.25µm)","Blue","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-xj8.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/XJ8A-0241.jpg,Z5277-ND,XJ8A-0241,Omron Electronics Inc-EMC Div,CONN SOCKET JUMPER 2POS,13520,0,"0.36000","0","1","Bulk","XJ8","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.173"" (4.40mm)","Gold","5.90µin (0.150µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","300VAC","2A"
https://cdn.harwin.com/pdfs/D3080.pdf,//media.digikey.com/Photos/Harwin/D3080-05.JPG,952-1872-ND,D3080-05,Harwin Inc.,1MM UNINSULATED SHORTING PLUG,12188,0,"0.36000","0","1","Bulk","D308","Active","Non-Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.359"" (9.13mm)","Gold","Flash","-","-","-","-","-"
https://www.arieselec.com/products/data/16001-economy-miniature-jumper.pdf,//media.digikey.com/Photos/Aries/ME-100.JPG,A860AR-ND,ME-100,Aries Electronics,ME-100 ECON MINI-LINK MINI JMPR,791,0,"0.36000","0","1","Bulk","Mini-Link™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.235"" (5.97mm)","Gold","-","Black","UL94 V-0","Polyester Thermoplastic, Glass Filled","-","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,//media.digikey.com/Photos/Harwin/M7685-05.JPG,952-2022-ND,M7685-05,Harwin Inc.,CLOSED TOP JUMPER SOCKET,2615,0,"0.36000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Gold","5.11µin (0.130µm)","Red","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,//media.digikey.com/Photos/Harwin/M7687-05.JPG,952-2884-ND,M7687-05,Harwin Inc.,10MM JUMPER SKT W/HNDL BLUE,2484,0,"0.36000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Gold","5.11µin (0.130µm)","Blue","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,//media.digikey.com/Photos/Harwin/M7686-05.JPG,952-2023-ND,M7686-05,Harwin Inc.,CLOSED TOP JUMPER SOCKET,1098,0,"0.36000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester","250V","3A"
http://suddendocs.samtec.com/prints/snm-100-xx-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/SNM-100-BK-T.jpg,SAM10722-ND,SNM-100-BK-T,Samtec Inc.,CONN MICRO SHUNT,1698,0,"0.37000","0","1","Bulk","SNM","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.130"" (3.30mm)","Tin","-","Black","-","-","-","-"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/M7683-05.JPG,952-2572-ND,M7683-05,Harwin Inc.,14MM JUMPER SKT W/HNDL BLUE,2824,0,"0.41000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","5.11µin (0.130µm)","Blue","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/M7681-05.JPG,952-1855-ND,M7681-05,Harwin Inc.,14MM JUMPER SKT W/HNDL RED,2219,0,"0.41000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","5.11µin (0.130µm)","Red","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/M7682-05.JPG,952-2883-ND,M7682-05,Harwin Inc.,14MM JUMPER SKT W/HNDL BLACK,1248,0,"0.41000","0","1","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester","250V","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/71363.pdf,"//media.digikey.com/photos/FCI%20Photos/71363-102LF,%2071363-202LF.jpg",609-2462-ND,71363-102LF,Amphenol ICC (FCI),CONN SHUNT 2POS .100 HIBOX 15AU,21183,0,"0.42000","0","1","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.360"" (9.14mm)","Gold","15.0µin (0.38µm)","Black","UL94 V-0","Polyester Thermoplastic, Glass Filled","-","2.5A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/65474.pdf,//media.digikey.com/photos/FCI%20Photos/65474-010LF.jpg,609-2216-ND,65474-010LF,Amphenol ICC (FCI),CONN SHUNT 2POS .100 GOLD,14959,0,"0.42000","0","1","Bulk","Mini-Jump™","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.385"" (9.78mm)","Gold or Gold, GXT™","30.0µin (0.76µm)","Blue","UL94 V-0","Polyester","-","3A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/SNT-100-BK-H.JPG,SAM10723-ND,SNT-100-BK-H,Samtec Inc.,CONN SHUNT 2POS,10440,0,"0.42000","0","1","Tube","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/SNT-100-BK-H-H.JPG,SAM10724-ND,SNT-100-BK-H-H,Samtec Inc.,CONN SHUNT 2POS,3031,0,"0.42000","0","1","Tube","SNT","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.550"" (13.97mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://cdn.harwin.com/pdfs/D3082.pdf,//media.digikey.com/Photos/Harwin/D3082-05.JPG,952-1873-ND,D3082-05,Harwin Inc.,1MM UNINSULATED SHORTING PLUG,13038,0,"0.43000","0","1","Bulk","D308","Active","Non-Insulated","Male Pins","2 (1 x 2)","0.400"" (10.16mm)","0.359"" (9.13mm)","Gold","Flash","-","-","-","-","10A"
https://cdn.harwin.com/pdfs/D3081.pdf,//media.digikey.com/Photos/Harwin/D3081-05.jpg,952-2749-ND,D3081-05,Harwin Inc.,1MM SHORTING LINK GOLD,8970,0,"0.43000","0","1","Bulk","D308","Active","Non-Insulated","Male Pins","2 (1 x 2)","","0.359"" (9.13mm)","Gold","Flash","-","-","-","-","10A"
https://www.molex.com/pdm_docs/sd/015291025_sd.pdf,//media.digikey.com/Photos/Molex/15-38-1026.JPG,WM23944-ND,0015381026,Molex,CONN SHUNT CLOSED TOP .100 TIN,10490,0,"0.44000","0","1","Bulk","C-Grid 7859","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.347"" (8.81mm)","Tin","150.0µin (3.81µm)","Black","UL94 V-0","Polyester, Glass Filled","-","5A"
https://www.molex.com/pdm_docs/sd/015381024_sd.pdf,//media.digikey.com/Photos/Molex/15-38-1024.jpg,WM4592-ND,0015381024,Molex,CONN SHUNT OPEN TOP .100 TIN,2813,10000,"0.44000","0","1","Bulk","C-Grid 7859","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.347"" (8.81mm)","Tin","150.0µin (3.81µm)","Black","UL94 V-0","Polyester, Glass Filled","-","5A"
