Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Mounting Type","Termination","Flange Feature","Type","Features","Contact Finish","Contact Finish Thickness"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/5175887.pdf,//media.digikey.com/Photos/TE%20Connectivity/5175887-4.jpg,A115315-ND,5175887-4,TE Connectivity AMP Connectors,CONN RCPT 26POS PCB SOLDER,596,0,"10.81000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","-","Gold","11.8µin (0.30µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5917738&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5917738-7.jpg,5917738-7-ND,5917738-7,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,1133,0,"11.02000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock","Gold","3.94µin (0.10µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=553443&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/553443-3.jpg,A24389-ND,553443-3,TE Connectivity AMP Connectors,CONN RCPT 36POS VERT PRESS-FIT,204,0,"11.15000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Through Hole","Press-Fit","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5178238&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5178238-7.jpg,5178238-7-ND,5178238-7,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,686,0,"11.24000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Board Side (M2.6); Latchblocks","-","Board Lock","Gold","11.8µin (0.30µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175472&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-5175472-3.jpg,3-5175472-3-ND,3-5175472-3,TE Connectivity AMP Connectors,CONN BTB HD PLUG 30POS R/A SLDR,1500,0,"11.29000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","30","2","Through Hole, Right Angle","Solder","-","Board to Board, High Density","Board Lock","Gold","20.0µin (0.51µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX30AM-50P,//media.digikey.com/photos/Hirose%20Elect%20Photos/DX30AM-50P.jpg,H10052-ND,DX30AM-50P,Hirose Electric Co Ltd,CONN MINI HD PLUG 50POS STR IDC,224,0,"11.42000","0","1","DXM","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","-","Miniature High Density (HD)","-","Gold","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175472&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5-5175472-1.jpg,A115408-ND,5-5175472-1,TE Connectivity AMP Connectors,CONN BTB HD PLUG 20POS R/A SLDR,1188,0,"11.75000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","20","2","Through Hole, Right Angle","Solder","-","Board to Board, High Density","Board Lock","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175677&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-5175677-5.jpg,A113201-ND,2-5175677-5,TE Connectivity AMP Connectors,CONN PLUG 36POS STR IDC,505,0,"12.12000","0","1","CHAMP .050 II","Active","Center Strip Contacts","Plug","36","2","Free Hanging (In-Line)","IDC","-","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175677&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5175677-9.jpg,5175677-9-ND,5175677-9,TE Connectivity AMP Connectors,CONN PLUG 100POS STR IDC,141,0,"12.30000","0","1","CHAMP .050 II","Active","Center Strip Contacts","Plug","100","2","Free Hanging (In-Line)","IDC","-","-","-","Gold","11.8µin (0.30µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175472&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-5175472-5.JPG,3-5175472-5-ND,3-5175472-5,TE Connectivity AMP Connectors,CONN BTB HD PLUG 40POS R/A SLDR,945,0,"12.50000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","40","2","Through Hole, Right Angle","Solder","-","Board to Board, High Density","Board Lock","Gold","8.00µin (0.203µm)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/5175887.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-5175887-5.JPG,A115123-ND,2-5175887-5,TE Connectivity AMP Connectors,CONN RCPT 36POS PCB SOLDER,1544,0,"12.87000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=553597&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/553597-1.JPG,A24214-ND,553597-1,TE Connectivity AMP Connectors,CONN RCPT 14POS STR IDC,565,0,"13.18000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","14","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5917334&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5917334-5.JPG,A119567-ND,5917334-5,TE Connectivity AMP Connectors,CONN RCPT 36POS PCB SOLDER,431,0,"14.15000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","Board Lock","Gold","11.8µin (0.30µm)"
https://www.hirose.com/product/document?clcode=CL0230-0044-4-00&productname=DX-100-CV1&series=DX&documenttype=Catalog&lang=en&documentid=D49664_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DX20A-68S%2850%29_Front.JPG,H123213-ND,DX20A-68S(50),Hirose Electric Co Ltd,CONN RECEPT VERT 68PIN PCB,189,0,"14.89000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/749611.pdf,//media.digikey.com/Photos/TE%20Connectivity/5-749611-5.JPG,A33508-ND,5-749611-5,TE Connectivity AMP Connectors,CONN SCSI RCPT 50POS PNL MNT IDC,263,0,"16.32000","0","1","AMPLIMITE .050 III","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount","IDC","Housing/Shell (2-56); Latchblocks, Rails","SCSI","-","Gold","30.0µin (0.76µm)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/5175887.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-5175887-8.JPG,2-5175887-8-ND,2-5175887-8,TE Connectivity AMP Connectors,CONN RCPT 68POS PCB SOLDER,560,0,"16.41000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","-","Gold","30.0µin (0.76µm)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/5175887.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-5175887-7.JPG,2-5175887-7-ND,2-5175887-7,TE Connectivity AMP Connectors,CONN RCPT 50POS PCB SOLDER,323,0,"16.46000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552126&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5552126-1.jpg,A115449-ND,5552126-1,TE Connectivity AMP Connectors,CONN PLUG 50POS EDGE MNT SOLDER,293,0,"17.22000","0","1","CHAMP-LOK","Active","Center Strip Contacts","Plug","50","2","Board Edge, Straddle Mount","Solder","Housing/Shell (Unthreaded)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6339447&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6339447-9.jpg,6339447-9-ND,6339447-9,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,232,0,"17.70000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","-","Board Lock, Latch Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175677&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-5175677-8.jpg,2-5175677-8-ND,2-5175677-8,TE Connectivity AMP Connectors,CONN PLUG 68POS STR IDC,278,0,"17.77000","0","1","CHAMP .050 II","Active","Center Strip Contacts","Plug","68","2","Free Hanging (In-Line)","IDC","-","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5178238&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-5178238-0.JPG,3-5178238-0-ND,3-5178238-0,TE Connectivity AMP Connectors,CONN RCPT 80POS R/A SOLDER,269,0,"19.88000","0","1","CHAMP .050 II","Last Time Buy","Outer Shroud Contacts","Receptacle","80","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Latch Lock","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX30AM-100P,//media.digikey.com/photos/Hirose%20Elect%20Photos/DX30AM-100P.jpg,H10048-ND,DX30AM-100P,Hirose Electric Co Ltd,CONN MINI HD PLUG 100POS STR IDC,165,0,"19.89000","0","1","DXM","Active","Center Strip Contacts","Plug","100","2","Free Hanging (In-Line)","IDC","-","Miniature High Density (HD)","-","Gold","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/5175887.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-5175887-9.JPG,A115124-ND,2-5175887-9,TE Connectivity AMP Connectors,CONN RCPT 100POS PCB SOLDER,354,0,"20.20000","0","1","CHAMP .050 II","Active","Outer Shroud Contacts","Receptacle","100","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=554955&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/554955-1.JPG,A24318-ND,554955-1,TE Connectivity AMP Connectors,CONN RCPT 50POS STR IDC,399,0,"26.34000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (Unthreaded)","-","Shielded","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558693&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1-558693-1.JPG,A24365-ND,1-558693-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,218,0,"26.98000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6489232&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6489232-1.JPG,A114298-ND,6489232-1,TE Connectivity AMP Connectors,CONN STCK RCPT 68/68P R/A SOLDER,249,0,"34.80000","0","1","CHAMP .031","Active","Outer Shroud Contacts","Stacked, 2 Receptacles","68, 68","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX10G1M-26SE(50),//media.digikey.com/photos/Hirose%20Elect%20Photos/DX10G1M-26SE.jpg,H11336-ND,DX10G1M-26SE(50),Hirose Electric Co Ltd,CONN MINI HD RCPT 26P R/A SOLDER,56,0,"4.18000","0","1","DXM","Active","Outer Shroud Contacts","Receptacle","26","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","Miniature High Density (HD)","Board Lock","Gold","-"
https://www.norcomp.net/rohspdfs/SCSI-050Ribbon/11Y/111/111-YYY-203L001.pdf,//media.digikey.com/photos/Norcomp%20Photos/111-024-203L001.jpg,1024FA-ND,111-024-203L001,NorComp Inc.,CONN SCSI RCPT 24P STR SLDR CUP,59,0,"4.75000","0","1","111","Active","Outer Shroud Contacts","Receptacle","24","2","Free Hanging (In-Line)","Solder Cup","Housing/Shell (Unthreaded)","SCSI","Bail Lock","Gold","Flash"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FI40B-2015S(50),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FI40B-2015S(50).jpg,H12164-ND,FI40B-2015S(50),Hirose Electric Co Ltd,CONN RCPT 15POS STR SLDR EYELET,66,0,"7.20000","0","1","FI","Active","Outer Shroud Contacts","Receptacle","15","2","Free Hanging (In-Line)","Solder Eyelet(s)","-","-","-","Gold","-"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/photos/3M%20Photos/10268-55H3PC.JPG,3M1828-ND,10268-55H3PC,3M,CONN RCPT 68POS R/A SOLDER,43,0,"8.28000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40); Latchblocks","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/343883O/3mtm-shrunk-delta-ribbon-sdr-connectors-ts2126.pdf,//media.digikey.com/photos/3M%20Photos/12214-1150-00FR.JPG,MSDV14-ND,12214-1150-00FR,3M,CONN RCPT 14POS PCB SOLDER,66,0,"9.55000","0","1","122, Shrunk D Ribbon (SDR)","Active","Outer Shroud Contacts","Receptacle","14","2","Panel Mount, Through Hole","Solder","Mating Side (M2)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22427O/3mtm-mdr-050-surface-mount-ra-receptacle-shielded-ts0755.pdf,//media.digikey.com/photos/3M%20Photos/10220-1210PE.JPG,3M1813-ND,10220-1210PE,3M,CONN RCPT 20POS R/A SOLDER,93,0,"9.72000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Surface Mount, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","20.0µin (0.51µm)"
http://multimedia.3m.com/mws/media/22367O/3mtm-mdr-050-solder-plug-connector-shielded-ts0669.pdf,//media.digikey.com/photos/3M%20Photos/10140-3000PE.JPG,3M1771-ND,10140-3000PE,3M,CONN PLUG 40POS STR SLDR CUP,66,0,"10.36000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","40","2","Free Hanging (In-Line)","Solder Cup","-","-","Shielded","Gold","20.0µin (0.51µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX40M-20P,//media.digikey.com/photos/Hirose%20Elect%20Photos/DX40M-20P.jpg,H10063-ND,DX40M-20P,Hirose Electric Co Ltd,CONN MIN HD PLG 20P STR SLD EYEL,40,0,"10.72000","0","1","DXM","Active","Center Strip Contacts","Plug","20","2","Free Hanging (In-Line)","Solder Eyelet(s)","-","Miniature High Density (HD)","-","Gold","-"
http://multimedia.3m.com/mws/media/22259O/3mtm-mini-d-ribbonmdr-050idc-wm-panelmount-shielded-ts0425.pdf,//media.digikey.com/photos/3M%20Photos/10236-0210EC.jpg,MRB36A-ND,10236-0210EC,3M,CONN RCPT 36POS STR IDC,81,0,"11.76000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Free Hanging (In-Line)","IDC","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/495334O/3mtm-mini-d-ribbon-mdr-connectors-ts2242.pdf,//media.digikey.com/photos/3M%20Photos/10250-1S10PE.JPG,3M6473-ND,10250-1S10PE,3M,CONN RCPT 50POS R/A SOLDER,90,0,"12.13000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","50","2","Surface Mount, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10268-5242PC.jpg,N10268-5242PC-ND,N10268-5242PC,3M,CONN RCPT 68POS R/A SOLDER,94,0,"12.50000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40); Latchblocks","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22353O/3mtm-mdr-050-bm-thru-hole-ra-plug-shielded-ts0620.pdf,//media.digikey.com/photos/3M%20Photos/10120-52B2PC.JPG,3M1806-ND,10120-52B2PC,3M,CONN PLUG 20POS R/A SOLDER,68,0,"15.29000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","20","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22353O/3mtm-mdr-050-bm-thru-hole-ra-plug-shielded-ts0620.pdf,//media.digikey.com/photos/3M%20Photos/10150-52B2PC.JPG,3M1809-ND,10150-52B2PC,3M,CONN PLUG 50POS R/A SOLDER,49,0,"16.38000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","50","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22353O/3mtm-mdr-050-bm-thru-hole-ra-plug-shielded-ts0620.pdf,//media.digikey.com/photos/3M%20Photos/10136-52B2PC.JPG,3M1808-ND,10136-52B2PC,3M,CONN PLUG 36POS R/A SOLDER,76,0,"16.46000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX40M-100P,//media.digikey.com/photos/Hirose%20Elect%20Photos/DX40M-100P.jpg,H10062-ND,DX40M-100P,Hirose Electric Co Ltd,CONN MINHD PLG 100P STR SLD EYEL,86,0,"24.79000","0","1","DXM","Active","Center Strip Contacts","Plug","100","2","Free Hanging (In-Line)","Solder Eyelet(s)","-","Miniature High Density (HD)","-","Gold","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/858_Series.pdf,//media.digikey.com/Photos/Amphenol%20Photos/858F026B21200D1.jpg,858F026B21200D1TR-ND,858F026B21200D1,Amphenol ICC (Commercial Products),CONN RCPT 26POS R/A SOLDER,450,0,"1.49100","0","150","858, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Through Hole, Right Angle","Solder","Housing/Shell (M2.5)","-","Shielded","Gold","30.0µin (0.76µm)"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/858_Series.pdf,//media.digikey.com/Photos/Amphenol%20Photos/858F026B21200D1.jpg,858F026B21200D1CT-ND,858F026B21200D1,Amphenol ICC (Commercial Products),CONN RCPT 26POS R/A SOLDER,529,0,"2.11000","0","1","858, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Through Hole, Right Angle","Solder","Housing/Shell (M2.5)","-","Shielded","Gold","30.0µin (0.76µm)"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/858_Series.pdf,//media.digikey.com/Photos/Amphenol%20Photos/858F026B21200D1.jpg,858F026B21200D1DKR-ND,858F026B21200D1,Amphenol ICC (Commercial Products),CONN RCPT 26POS R/A SOLDER,529,0,"Digi-Reel","0","1","858, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Through Hole, Right Angle","Solder","Housing/Shell (M2.5)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2C-20P-1.27DSA(71),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2-20T%20SERIES.JPG,H10538-ND,FX2C-20P-1.27DSA(71),Hirose Electric Co Ltd,CONN HEADER VERT 20POS 1.27MM,40,0,"2.90000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2B-20PA-1.27DS(71),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2-20R%20SERIES.JPG,H10492-ND,FX2B-20PA-1.27DS(71),Hirose Electric Co Ltd,CONN HEADER R/A 20POS 1.27MM,79,0,"3.40000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DH60-17P,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH60-17P.JPG,H12032-ND,DH60-17P,Hirose Electric Co Ltd,CONN SCSI RCPT 17POS R/A SOLDER,92,0,"3.55000","0","1","DH","Active","Outer Shroud Contacts","Receptacle","17","2","Surface Mount, Right Angle","Solder","Housing/Shell (M2.6)","SCSI","Board Guide, Shielded","Gold","-"
