Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Terminal Type","Number of Positions","Pitch","Number of Rows","Row Spacing","Board Size","Material - Board","Features","Material Flammability Rating"
http://www.keyelco.com/product-pdf.cfm?p=3524,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15272-ND,15272,Keystone Electronics,TURRET BOARD 50POS 0.375"" FORK,0,0,"48.83000","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","50","0.375"" (9.53mm)","2","1.000"" (25.40mm)","13.125"" L x 1.500"" W x 0.093"" H (333.38mm x 38.10mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3528,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15276-ND,15276,Keystone Electronics,TURRET BOARD 50POS 0.375"" FORK,0,0,"48.83000","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","50","0.375"" (9.53mm)","2","1.187"" (30.10mm)","13.125"" L x 1.500"" W x 0.093"" H (333.38mm x 38.10mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3503,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15244-ND,15244,Keystone Electronics,TURRET BOARD 50POS 0.375"" DUAL,0,0,"49.33020","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","50","0.375"" (9.53mm)","2","2.000"" (50.80mm)","13.125"" L x 2.500"" W x 0.093"" H (333.38mm x 63.50mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3524,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15273-ND,15273,Keystone Electronics,TURRET BOARD 50POS 0.375"" FORK,0,0,"49.44000","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","50","0.375"" (9.53mm)","2","1.500"" (38.10mm)","13.125"" L x 2.000"" W x 0.093"" H (333.38mm x 50.80mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3503,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15243-ND,15243,Keystone Electronics,TURRET BOARD 50POS 0.375"" DUAL,0,0,"49.81010","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","50","0.375"" (9.53mm)","2","1.500"" (38.10mm)","13.125"" L x 2.000"" W x 0.093"" H (333.38mm x 50.80mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=5251,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-4E4-ND,MS272494E4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"50.05000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","2.000"" (50.80mm)","10.500"" L x 2.500"" W x 0.125"" H (266.70mm x 63.50mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3524,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15274-ND,15274,Keystone Electronics,TURRET BOARD 50POS 0.375"" FORK,0,0,"50.42010","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","50","0.375"" (9.53mm)","2","2.000"" (50.80mm)","13.125"" L x 2.500"" W x 0.093"" H (333.38mm x 63.50mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=5245,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-4B3-ND,MS272494B3,Keystone Electronics,TURRET BOARD 30POS 0.375"" SINGLE,0,0,"50.65020","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","30","0.375"" (9.53mm)","2","2.000"" (50.80mm)","7.875"" L x 2.000"" W x 0.125"" H (200.03mm x 50.80mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3524,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15275-ND,15275,Keystone Electronics,TURRET BOARD 50POS 0.375"" FORK,0,0,"51.24000","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","50","0.375"" (9.53mm)","2","2.500"" (63.50mm)","13.125"" L x 3.000"" W x 0.093"" H (333.38mm x 76.20mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=5261,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-5E4-ND,MS272495E4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"52.61010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","2.500"" (63.50mm)","10.500"" L x 3.000"" W x 0.125"" H (266.70mm x 76.20mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5255,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-5B3-ND,MS272495B3,Keystone Electronics,TURRET BOARD 30POS 0.375"" SINGLE,0,0,"54.88030","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","30","0.375"" (9.53mm)","2","2.500"" (63.50mm)","7.875"" L x 3.000"" W x 0.125"" H (200.03mm x 76.20mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5226,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-2B4-ND,MS272492B4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"55.42030","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","1.000"" (25.40mm)","10.500"" L x 1.500"" W x 0.125"" H (266.70mm x 38.10mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5232,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-2E5-ND,MS272492E5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"56.72010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.000"" (25.40mm)","13.125"" L x 1.500"" W x 0.125"" H (333.38mm x 38.10mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5242,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-3E5-ND,MS272493E5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"61.06030","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.500"" (38.10mm)","13.125"" L x 2.000"" W x 0.125"" H (333.38mm x 50.80mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5236,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-3B4-ND,MS272493B4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"61.13030","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","1.500"" (38.10mm)","10.500"" L x 2.000"" W x 0.125"" H (266.70mm x 50.80mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5252,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-4E5-ND,MS272494E5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"62.51000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","2.000"" (50.80mm)","13.125"" L x 2.500"" W x 0.125"" H (333.38mm x 63.50mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5262,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-5E5-ND,MS272495E5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"65.31000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","2.500"" (63.50mm)","13.125"" L x 3.000"" W x 0.125"" H (333.38mm x 76.20mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5246,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-4B4-ND,MS272494B4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"66.66020","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","2.000"" (50.80mm)","10.500"" L x 2.500"" W x 0.125"" H (266.70mm x 63.50mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5227,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-2B5-ND,MS272492B5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"69.56010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.000"" (25.40mm)","13.125"" L x 1.500"" W x 0.125"" H (333.38mm x 38.10mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5256,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-5B4-ND,MS272495B4,Keystone Electronics,TURRET BOARD 40POS 0.375"" SINGLE,0,0,"72.57000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","40","0.375"" (9.53mm)","2","2.500"" (63.50mm)","10.500"" L x 3.000"" W x 0.125"" H (266.70mm x 76.20mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5237,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-3B5-ND,MS272493B5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"76.62030","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.500"" (38.10mm)","13.125"" L x 2.000"" W x 0.125"" H (333.38mm x 50.80mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5247,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-4B5-ND,MS272494B5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"83.35010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","2.000"" (50.80mm)","13.125"" L x 2.500"" W x 0.125"" H (333.38mm x 63.50mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5257,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-5B5-ND,MS272495B5,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"90.18010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","2.500"" (63.50mm)","13.125"" L x 3.000"" W x 0.125"" H (333.38mm x 76.20mm x 3.18mm)","Glass Epoxy","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447381&DocType=Customer+Drawing&DocLang=English,-,447381-1-ND,447381-1,"TE Connectivity Aerospace, Defense and Marine",TERMINAL BOARD ASSY,0,0,"155.61000","0","500","*","Active","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/520845.pdf,-,520845-1-ND,520845-1,TE Connectivity AMP Connectors,TERM STRIP 9POS IDC,0,0,"Obsolete","0","1296","Mag-Mate","Obsolete","Terminal Strip","IDC","9","-","1","-","-","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3446,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15045-ND,15045,Keystone Electronics,TURRET BOARD 50POS 0.375"" DUAL,0,0,"Obsolete","0","100","-","Obsolete","Turret Board, Scored","Turret, Dual End, Double Turret","50","0.375"" (9.53mm)","2","2.500"" (63.50mm)","13.125"" L x 3.000"" W x 0.093"" H (333.38mm x 76.20mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3624,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15110-ND,15110,Keystone Electronics,TURRET BOARD 66POS 0.375"" SINGLE,0,0,"Obsolete","0","100","-","Obsolete","Turret Board","Turret, Single End, Double Turret","66","0.375"" (9.53mm)","2","0.750"" (19.05mm)","13.125"" L x 1.188"" W x 0.093"" H (333.38mm x 30.20mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3503,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15245-ND,15245,Keystone Electronics,TURRET BOARD 50POS 0.375"" DUAL,0,0,"Obsolete","0","100","-","Obsolete","Turret Board, Scored","Turret, Dual End, Double Turret","50","0.375"" (9.53mm)","2","2.500"" (63.50mm)","13.125"" L x 3.000"" W x 0.093"" H (333.38mm x 76.20mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,51CIN-ND,51,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,52CIN-ND,52,Cinch Connectivity Solutions,TERM LUG STRIP 3POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","3 (2 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,53CIN-ND,53,Cinch Connectivity Solutions,TERM LUG STRIP 5POS 1.5"" SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","5 (3 + 2 Ground)","1.500"" (38.10mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,54CIN-ND,54,Cinch Connectivity Solutions,TERM LUG STRIP 6POS 1.875"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","6 (4 + 2 Ground)","1.875"" (47.63mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,55CIN-ND,55,Cinch Connectivity Solutions,TERM LUG STRIP 7POS 2.25"" SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","2.250"" (57.15mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,56CIN-ND,56,Cinch Connectivity Solutions,TERM LUG STRIP 8POS 2.625"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","2.625"" (66.68mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,51A-ND,51A,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,51C-ND,51C,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,52A-ND,52A,Cinch Connectivity Solutions,TERM LUG STRIP 3POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","3 (2 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,53A-ND,53A,Cinch Connectivity Solutions,TERM LUG STRIP 5POS 1.5"" SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","5 (3 + 2 Ground)","1.500"" (38.10mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,53E-ND,53E,Cinch Connectivity Solutions,TERM LUG STRIP 4POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","4 (3 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,54A-ND,54A,Cinch Connectivity Solutions,TERM LUG STRIP 6POS 1.875"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","6 (4 + 2 Ground)","1.875"" (47.63mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,54B-ND,54B,Cinch Connectivity Solutions,TERM LUG STRIP 5POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","5 (4 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,54C-ND,54C,Cinch Connectivity Solutions,TERM LUG STRIP 5POS SINGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","5 (4 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,56A-ND,56A,Cinch Connectivity Solutions,TERM LUG STRIP 8POS 2.625"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","2.625"" (66.68mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,56B-ND,56B,Cinch Connectivity Solutions,TERM LUG STRIP 8POS 1.875"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","1.875"" (47.63mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
https://belfuse.com/resources/Cinch%20Connectors%20Catalog.pdf,-,56C-ND,56C,Cinch Connectivity Solutions,TERM LUG STRIP 8POS 1.875"" SNGLE,0,0,"Obsolete","0","1000","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","1.875"" (47.63mm)","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,51B-ND,51B,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,51F-ND,51F,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,51L-ND,51L,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,51R-ND,51R,Cinch Connectivity Solutions,TERM LUG STRIP 2POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","2 (1 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,52B-ND,52B,Cinch Connectivity Solutions,TERM LUG STRIP 3POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","3 (2 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,52C-ND,52C,Cinch Connectivity Solutions,TERM LUG STRIP 3POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","3 (2 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Cinch%20PDFs/Barrier_Block_Accessories.pdf,-,52R-ND,52R,Cinch Connectivity Solutions,TERM LUG STRIP 3POS SINGLE,0,0,"Obsolete","0","1","-","Obsolete","Terminal Lug Strip","Terminal Lug, Single End","3 (2 + 1 Ground)","-","1","-","0.375"" W x 0.625"" H (9.53mm x 1.59mm)","XPC","Standard Strip","UL94 HB"
