Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Size","Cable Diameter","Legend","Color","Material"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15253-ND,PCA13-C,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,12,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","C","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA07-2.jpg,298-15220-ND,PCA07-2,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,10,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","2","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA07-5-x10.jpg,298-15223-ND,PCA07-5,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,10,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","5","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA13-9.jpg,298-15250-ND,PCA13-9,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,10,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","9","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15252-ND,PCA13-B,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,10,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","B","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-A.jpg,298-15237-ND,PCA11-A,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,9,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","A","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15241-ND,PCA13-0,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,9,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","0","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15218-ND,PCA07-0,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","0","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA07-3-x10.jpg,298-15221-ND,PCA07-3,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","3","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15222-ND,PCA07-4,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","4","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCA07-8.JPG,298-15224-ND,PCA07-8,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","8","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA13-9.jpg,298-15236-ND,PCA11-9,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","9","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15240-ND,PCA13-0-9,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","0-9","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15251-ND,PCA13-A,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,8,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","A","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,-,298-20032-ND,PCA11-S,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,6,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","S","White","Acetal"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_STD-0-9X.JPG,3M157550-ND,STD-0-9X,3M,DISPENSER WIRE MARKER FILLED,78,0,"53.77000","0","1","10 Rolls","ScotchCode™ STD","Active","Wire Marker, Tape with Dispenser","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","0-9","White","Polyester"
http://multimedia.3m.com/mws/media/68670O/3m-scotchcode-wire-marking-and-identification-system-brochure.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_STD-CX.jpg,3M162298-ND,STD-CX,3M,SDR W/M COLOR FILLED DISPENSER,15,0,"53.77000","0","1","10 Rolls","ScotchCode™ STD","Active","Wire Marker, Tape with Dispenser","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","Blank","Multiple","Polyester"
https://www.panduit.com/content/dam/panduit/en/products/assets/c/c2/c25/c252/c252x030fjc/media/C10413.pdf,-,298-18149-ND,C061X030FJC,Panduit Corp,WIRE MARKER ADH,10,0,"68.20000","0","1","-","*","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCMCP-1-25--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCMCP-1-25.jpg,298-15332-ND,PCMCP-1-25,Panduit Corp,MARKER WIRE CARD NUMBERS 1-25,8,0,"71.09000","0","1","36 per Card (Full Length); 25 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Cards","-","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","1-25","White","Vinyl Cloth"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1852390000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1852390000.jpg,281-3535-ND,1852390000,Weidmüller,CONDUCTOR MARKER SFX 10/23,6,18,"83.18000","0","1","32 per Card; 5 Cards per Pkg","SFX","Active","Wire Marker, Cable Tie","0.39"" W x 0.91"" L (10.0mm x 23.0mm)","0.276"" ~ 1.575"" (7.00mm ~ 40.00mm)","Blank","White","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1852360000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1852360000.jpg,281-3532-ND,1852360000,Weidmüller,CONDUCTOR MARKER SFX 10/23 NE,10,38,"84.99000","0","1","32 per Card; 5 Cards per Pkg","SFX","Active","Wire Marker, Cable Tie","0.39"" W x 0.91"" L (10.0mm x 23.0mm)","0.276"" ~ 1.575"" (7.00mm ~ 40.00mm)","Blank","Yellow","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1852490000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1852490000.jpg,281-3538-ND,1852490000,Weidmüller,CONDUCTOR MARKER SFX 9/24,8,63,"92.61000","0","1","32 per Card; 5 Cards per Pkg","SFX","Active","Wire Marker, Cable Tie","0.59"" W x 0.94"" L (15.0mm x 24.0mm)","0.276"" ~ 1.575"" (7.00mm ~ 40.00mm)","Blank","White","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1852460000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1852460000.jpg,281-3559-ND,1852460000,Weidmüller,CONDUCTOR MARKER SFX 9/24,10,0,"94.41000","0","1","32 per Card; 5 Cards per Pkg","SFX","Active","Wire Marker, Cable Tie","0.35"" W x 0.94"" L (9.0mm x 24.0mm)","0.276"" ~ 1.575"" (7.00mm ~ 40.00mm)","Blank","Yellow","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Marking%20Systems.pdf,//media.digikey.com/photos/Weidmuller/1748820000.JPG,281-3541-ND,1748820000,Weidmüller,CONDUCTOR MARKER TMX 18 HF/HB,5,13,"250.33000","0","1","500 per Pkg","TM/HF","Active","Wire Marker Carrier, Cable Tie","-","0.394"" ~ 12.480"" (10.00mm ~ 317.00mm)","Blank","Transparent","Low Density Polyethylene (LDPE)"
http://www.panduit.com/heiler/PartDrawings/C-IDM200X050Y6T--ENG.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_Mx00XxxxY6(C,T).jpg",298-18463-ND,M200X050Y6T,Panduit Corp,MARKER PLATE THERMAL TRANS,6,0,"259.30000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","2.00"" W x 0.50"" L (50.8mm x 12.7mm)","-","Blank","Yellow","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C-IDM300X050Y6T--ENG.pdf,-,298-18467-ND,M300X050Y7T,Panduit Corp,MARKER PLATE THERMAL TRANS,3,0,"259.30000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","3.00"" W x 0.50"" L (76.2mm x 12.7mm)","-","Blank","White","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C-IDM200X050Y6T--ENG.pdf,-,298-18464-ND,M200X050Y7T,Panduit Corp,MARKER PLATE THERMAL TRANS,2,0,"259.30000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","2.00"" W x 0.50"" L (50.8mm x 12.7mm)","-","Blank","White","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C-IDM300X100Y6T--ENG.pdf,-,298-18469-ND,M300X100Y7T,Panduit Corp,MARKER PLATE THERMAL TRANS,4,0,"287.07000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","3.00"" W x 1.00"" L (76.2mm x 25.4mm)","-","Blank","White","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C-IDM300X100Y6T--ENG.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_Mx00XxxxY6(C,T).jpg",298-18468-ND,M300X100Y6T,Panduit Corp,MARKER PLATE THERMAL TRANS,3,0,"287.07000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","3.00"" W x 1.00"" L (76.2mm x 25.4mm)","-","Blank","Yellow","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C-IDM200X100Y6T--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_M200X100Y7T.jpg,298-12004-ND,M200X100Y7T,Panduit Corp,MARKER PLATE THERMAL TRANS,1,0,"287.07000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","2.00"" W x 1.00"" L (50.8mm x 25.4mm)","-","Blank","White","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C10837.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/M200X080UPT.JPG,298-12003-ND,M200X080UPT,Panduit Corp,MARKER PLATE FLAME RETARDANT,8,0,"292.83000","0","1","500 per Roll","-","Active","Wire Marker, Cable Tie","2.00"" W x 0.80"" L (50.8mm x 20.3mm)","-","Blank","White","Polyester, Polyurethane"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0830407,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0830407.jpg,277-16400-ND,0830407,Phoenix Contact,WMTB HF (40X12)R,2,0,"690.96000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10837.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_M200X080UPT-B.JPG,298-12002-ND,M200X080UPT-B,Panduit Corp,MARKER PLATE FLAME RETARDANT,5,0,"995.61000","0","1","2000 per Roll","-","Active","Wire Marker, Cable Tie","2.00"" W x 0.80"" L (50.8mm x 20.3mm)","-","Blank","White","Polyester, Polyurethane"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0816278.pdf,//media.digikey.com/photos/Phoenix%20Photos/0816278.JPG,277-5681-ND,0816278,Phoenix Contact,CABLE TIE CABLE MARKERS 4000PCS,2,3,"1058.94000","0","1","4000 per Pkg","-","Active","-","-","-","-","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-026&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/EC0705-000.JPG,A105364TR-ND,EC0705-000,TE Connectivity Raychem Cable Protection,MARKER ZTYPE STRT L LEGEND WH,0,0,"0.01643","0","1000","1000 per Reel","Z","Active","Wire Marker, Push On","0.18"" L (4.5mm)","0.114"" ~ 0.185"" (2.90mm ~ 4.70mm)","L","White","Poly-Vinyl Chloride (PVC)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-026&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/EC0705-000.JPG,A105364CT-ND,EC0705-000,TE Connectivity Raychem Cable Protection,MARKER ZTYPE STRT L LEGEND WH,765,0,"0.10000","0","1","Cut Tape (CT)","Z","Active","Wire Marker, Push On","0.18"" L (4.5mm)","0.114"" ~ 0.185"" (2.90mm ~ 4.70mm)","L","White","Poly-Vinyl Chloride (PVC)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-026&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/EC1126-000.JPG,A105385TR-ND,EC1126-000,TE Connectivity Raychem Cable Protection,MARKER ZTYPE STRT 1 LEGEND WH,0,0,"0.01643","0","1000","1000 per Reel","Z","Active","Wire Marker, Push On","0.18"" L (4.5mm)","0.150"" ~ 0.248"" (3.80mm ~ 6.30mm)","1","White","Poly-Vinyl Chloride (PVC)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-026&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/EC1126-000.JPG,A105385CT-ND,EC1126-000,TE Connectivity Raychem Cable Protection,MARKER ZTYPE STRT 1 LEGEND WH,393,0,"0.10000","0","1","Cut Tape (CT)","Z","Active","Wire Marker, Push On","0.18"" L (4.5mm)","0.150"" ~ 0.248"" (3.80mm ~ 6.30mm)","1","White","Poly-Vinyl Chloride (PVC)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0825544:3,//media.digikey.com/Photos/Phoenix%20Photos/0825544;3.jpg,277-12624-ND,0825544:3,Phoenix Contact,CONDUCTOR MARKING COLLAR YELLOW,350,0,"0.10000","0","1","200 per Pkg","CLIPLINE SD","Obsolete","Wire Marker, Slip-On","-","0.051"" ~ 0.118"" (1.30mm ~ 3.00mm)","3","Yellow","Poly-Vinyl Chloride (PVC)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=411-121005&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/EC7638-000.JPG,A117809-ND,EC7638-000,TE Connectivity Raychem Cable Protection,CBL MARKR TIE ON 10.4MMX90MM YL,427,0,"1.66000","0","1","1000 per Reel","HLX","Active","Wire Marker, Cable Tie","0.41"" W x 3.54"" L (10.4mm x 90.0mm)","-","Blank","Yellow","Polyolefin (PO), Irradiated, Halogen Free"
"http://www.panduit.com/ccurl/382/183/SA-IDCB33_2012_LO-TO_WEB_6-21-13,0.pdf",//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCLCP300-0-9.JPG,PCLCP300-0-9-ND,PCLCP300-0-9,Panduit Corp,CARD MARKER 3"" 0-9 BLK/YLW 25OC,10,0,"148.82000","0","1","25 per Pkg","-","Active","Wire Marker, Cards","1.50"" W x 3.50"" L (38.1mm x 88.9mm)","-","0-9","Yellow","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/photos/3M%20Photos/SDR-YL.jpg,SDR-YL-ND,SDR-YL,3M,SCOTCH CODE REFILL YELLOW,16,0,"4.93000","0","1","1 Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","Blank","Yellow","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-0-9.jpg,3M12152-ND,SDR-0-9,3M,SCOTCH CODE REFILL 1=1 BOX #0-9,5,0,"37.46000","0","1","10 Rolls","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","0-9","White","Polyester"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PMD-0-9.jpg,298-1283-ND,PMD-0-9,Panduit Corp,DISP W/LEG 0-9 BLK 10ROLLS(8'EA),3,0,"52.64000","0","1","10 Rolls","PAN-CODE™","Active","Wire Marker, Tape with Dispenser","0.08"" (2.0mm)","Cut to Desired Diameter","0-9","Black","Polyester"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1631910000.pdf,//media.digikey.com/photos/Weidmuller/1631910000.JPG,281-3526-ND,1631910000,Weidmüller,MARKER CABLE 8X30MM 50/PK,3,87,"53.74000","0","1","50 per Pkg","WKM","Active","Wire Marker Carrier, Cable Tie","0.31"" W x 1.18"" L (8.0mm x 30.0mm)","0.276"" ~ 4.528"" (7.00mm ~ 115.00mm)","Blank","Transparent","Polypropylene (PP)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800420_0002.pdf,//media.digikey.com/Photos/Phoenix%20Photos/08004200002.JPG,277-10758-ND,0800420:0002,Phoenix Contact,CONDUCT MARK COLLAR PRINT HORIZ,100,0,"0.17000","0","1","100 per Pkg","PMH","Active","Wire Marker, Slip-On","-","0.055"" ~ 0.098"" (1.40mm ~ 2.50mm)","2","Yellow","Ethylene Vinyl Acetate Copolymer (EVA)"
-,//media.digikey.com/Photos/Phoenix%20Photos/0800501;0002.JPG,277-9728-ND,0800501:0002,Phoenix Contact,CONDUCT MARK COLLAR PRINT HORIZ,97,0,"0.17000","0","1","100 per Pkg","PMH","Active","Wire Marker, Slip-On","-","0.118"" ~ 0.236"" (3.00mm ~ 6.00mm)","2","Yellow","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/0800501;0001.JPG,277-9727-ND,0800501:0001,Phoenix Contact,CONDUCT MARK COLLAR PRINT HORIZ,4,0,"0.17000","0","1","100 per Pkg","PMH","Active","Wire Marker, Slip-On","-","0.118"" ~ 0.236"" (3.00mm ~ 6.00mm)","1","Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0828770,//media.digikey.com/Photos/Phoenix%20Photos/0828770.JPG,277-12632-ND,0828770,Phoenix Contact,TERMINAL MARKER WHITE,20,380,"5.28000","0","1","14 per Row; 42 per Card","US-WMT","Active","Wire Marker, Cable Tie","1.18"" W x 0.17"" L (30.0mm x 4.2mm)","0.059"" ~ 0.551"" (1.50mm ~ 14.00mm)","Blank","White","PVC"
-,//media.digikey.com/Photos/Phoenix%20Photos/0828769.JPG,277-12250-ND,0828769,Phoenix Contact,CABLE MARKER CARD WHITE UNLABEL,10,1730,"5.28000","0","1","14 per Row; 56 per Card","US-WMT","Active","Wire Marker, Cable Tie","0.91"" W x 0.17"" L (23.0mm x 4.3mm)","0.059"" ~ 1.378"" (1.50mm ~ 35.00mm)","Blank","White","PVC"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801462.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0801462.jpg,277-10808-ND,0801462,Phoenix Contact,TERM BLOCK MARKER,8,20,"5.97000","0","1","-","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0828768,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0828768.jpg,277-12631-ND,0828768,Phoenix Contact,TERMINAL MARKER WHITE,0,0,"6.03000","0","1","14 per Row; 70 per Card","US-WMT","Active","Wire Marker, Cable Tie","0.71"" W x 0.17"" L (18.0mm x 4.2mm)","0.024"" ~ 0.866"" (0.60mm ~ 22.00mm)","Blank","White","PVC"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0828376.jpg,277-12247-ND,0828376,Phoenix Contact,CONDUCTOR MARKING,20,0,"8.39000","0","1","10 per Card","CLIPLINE UniCard","Active","Wire Marker, Cable Tie","1.73"" W x 0.59"" L (44.0mm x 15.0mm)","0.276"" (7.00mm)","Blank","White","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0828773.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0828773.JPG,277-7356-ND,0828773,Phoenix Contact,CABLE MARKER 44 X 15 WHITE,21,620,"8.58000","0","1","6 per Row; 12 per Card","US-WMTB","Active","Wire Marker, Cable Tie","0.59"" W x 2.36"" L (15.0mm x 60.0mm)","0.512"" (13.00mm)","Blank","White","PVC"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0828772,//media.digikey.com/Photos/Phoenix%20Photos/0828772.jpg,277-12633-ND,0828772,Phoenix Contact,TERMINAL MARKER WHITE,8,0,"8.58000","0","1","6 per Row; 24 per Card","US-WMTB","Active","Wire Marker, Cable Tie","0.63"" W x 1.14"" L (16.0mm x 29.0mm)","0.512"" (13.00mm)","Blank","White","PVC"
-,//media.digikey.com/Photos/Phoenix%20Photos/0828767.JPG,277-12249-ND,0828767,Phoenix Contact,CABLE MARKER CARD WHITE UNLABEL,20,2370,"8.75000","0","1","14 per Row; 84 per Card","US-WMT","Active","Wire Marker, Cable Tie","0.59"" W x 0.17"" L (15.0mm x 4.2mm)","0.024"" ~ 1.969"" (0.60mm ~ 50.00mm)","Blank","White","PVC"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801505.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0801505.JPG,277-10813-ND,0801505,Phoenix Contact,TERM BLOCK MARKER,10,220,"8.99000","0","1","-","*","Active","-","-","-","-","-","-"
