Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Bushing, Grommet Type","For Use With/Related Products","Panel Thickness","Panel Cutout Dimensions","Diameter - Inside","Features","Material","Color","Material Flammability Rating"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/GRD2087061PA.jpg,RPC6098-ND,GRD2087061PA,Essentra Components,DIAPHRAGM GROMMET - ONE SIDED CU,1999,0,"1.41000","0","1","GRD","Active","Grommet","Cable, Wires","0.060"" (1.52mm)","Circular - 0.875"" (22.22mm)","0.740"" (18.80mm)","-","Poly-Vinyl Chloride (PVC)","Black","UL94 HB"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/GR3091A.JPG,RPC4018-ND,GR3027A,Essentra Components,GROMMET 0.250"" RUBBER BLACK,4920,0,"1.42000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 0.469"" (11.91mm)","0.250"" (6.35mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GRS20500x1A.jpg,RPC6133-ND,GRS2050031A,Essentra Components,"GROMMET SLEEVE,BLACK,PVC,.500 IN",3972,0,"1.43000","0","1","GRS","Active","Grommet, Sleeved","Cable, Wires","0.031"" (0.79mm)","Circular - 0.500"" (12.70mm)","0.381"" (9.68mm)","-","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4048-ND,GR3132A,Essentra Components,GROMMET 0.500"" RUBBER BLACK,1974,0,"1.46000","0","1","GR","Active","Grommet","Cable, Wires","0.188"" (4.78mm)","Circular - 0.813"" (20.65mm)","0.500"" (12.70mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/HG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HG-12.jpg,RPC4119-ND,HG-12,Essentra Components,GROMMET 0.734"" ELASTOMER BLACK,2768,0,"1.49000","0","1","HG","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 0.976"" (24.79mm)","0.734"" (18.64mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/RxLx-C.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_R4L1-C.jpg,RPC3176-ND,R4L1-C,Essentra Components,GROMMET SPLIT 0.250"" NYLON WHITE,1656,0,"1.49000","0","1","-","Active","Grommet, Split","Cable, Wires","0.040"" ~ 0.075"" (1.02mm ~ 1.90mm)","-","0.250"" (6.35mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","White","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4039-ND,GR3115A,Essentra Components,GROMMET 0.688"" RUBBER BLACK,1128,0,"1.51000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 1.000"" (25.40mm)","0.688"" (17.48mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,-,RPC6077-ND,GR6734715A,Essentra Components,IP67 SEALING GROMMET GRAY .276,1428,0,"1.56000","0","1","GR67","Active","Grommet","Cable, Wires","0.039"" ~ 0.157"" (0.99mm ~ 3.99mm)","Circular - 0.784"" (19.91mm)","-","IP67 - Dust Tight, Waterproof","Ethylene Propylene Terpolymer Rubber (EPDM)","Gray","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4107-ND,GRO100061A,Essentra Components,GROMMET 0.750"" PVC BLACK,3932,0,"1.58000","0","1","GRO","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 1.000"" (25.40mm)","0.750"" (19.05mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4108-ND,GRO100062A,Essentra Components,GROMMET 0.875"" PVC BLACK,3118,0,"1.58000","0","1","GRO","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 1.000"" (25.40mm)","0.875"" (22.22mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_DG-10187.jpg,RPC3844-ND,DG-10134,Essentra Components,GROMMET 0.610"" PVC BLACK,2006,0,"1.58000","0","1","DG","Active","Grommet","Cable, Wires","0.090"" (2.29mm)","Circular - 0.750"" (19.05mm)","0.610"" (15.49mm)","-","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4037-ND,GR3113A,Essentra Components,GROMMET 0.563"" RUBBER BLACK,1412,0,"1.58000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 0.813"" (20.65mm)","0.563"" (14.30mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4038-ND,GR3114A,Essentra Components,GROMMET 0.625"" RUBBER BLACK,1345,0,"1.58000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 0.875"" (22.22mm)","0.625"" (15.88mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/RGS2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_40055.jpg,RPC3192-ND,RGS2-51409,Essentra Components,GROMMET SLEEVE 0.344"" PVC BLACK,4572,0,"1.62000","0","1","RGS2","Active","Grommet, Sleeved","Cable, Wires","0.031"" (0.79mm)","Circular - 0.500"" (12.70mm)","0.344"" (8.74mm)","-","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4072-ND,GR3218A,Essentra Components,GROMMET 0.500"" RUBBER BLACK,2912,0,"1.64000","0","1","GR","Active","Grommet","Cable, Wires","0.156"" (3.96mm)","Circular - 0.750"" (19.05mm)","0.500"" (12.70mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4051-ND,GR3136A,Essentra Components,GROMMET 0.688"" RUBBER BLACK,1455,0,"1.64000","0","1","GR","Active","Grommet","Cable, Wires","0.188"" (4.78mm)","Circular - 1.000"" (25.40mm)","0.688"" (17.48mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/LTG.pdf,//media.digikey.com/photos/Richco%20Photos/LTG-43021.jpg,RP744-ND,LTG-43021,Essentra Components,GROMMET RUBBER GRAY,1517,0,"1.76000","0","1","LTG","Active","Grommet","Cable, Wires","0.040"" ~ 0.160"" (1.02mm ~ 4.06mm)","Circular - 1.140"" (28.96mm)","-","IP67 - Dust Tight, Waterproof","Ethylene Propylene Terpolymer Rubber (EPDM)","Gray","-"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_DG-10187.jpg,RPC3050-ND,DG-19430,Essentra Components,GROMMET 0.980"" PVC BLACK,1257,0,"1.76000","0","1","DG","Active","Grommet","Cable, Wires","0.090"" (2.29mm)","Circular - 1.260"" (32.00mm)","0.980"" (24.89mm)","-","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4026-ND,GR3062A,Essentra Components,GROMMET 1.000"" RUBBER BLACK,1915,0,"1.80000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 1.250"" (31.75mm)","1.000"" (25.40mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.panduit.com/heiler/PartDrawings/GB0239FB_GE-69_02.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_GE-Mil-Series.jpg,298-13453-ND,GE85-C69,Panduit Corp,GROMMET EDGE FLAME RETARDANT,497,0,"1.90000","0","1","GE","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.052"" ~ 0.085"" (1.32mm ~ 2.16mm)","Edging - 1.062' L (0.32m)","-","Flame Retardant","Polyamide (PA66), Nylon 6/6","Natural","UL94 V-0"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4110-ND,GRO125121A,Essentra Components,GROMMET 1.000"" PVC BLACK,2053,0,"1.96000","0","1","GRO","Active","Grommet","Cable, Wires","0.125"" (3.18mm)","Circular - 1.250"" (31.75mm)","1.000"" (25.40mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4044-ND,GR3121A,Essentra Components,GROMMET 1.500"" RUBBER BLACK,1154,0,"2.16000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 1.750"" (44.45mm)","1.500"" (38.10mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,-,2080-28561.6-ND,28561.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE BLIND,499,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","-","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/28520.4,-,2080-28520.4-ND,28520.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE BLIND,496,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","-","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28670.4-ND,28670.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 16MM,330,0,"2.16000","0","1","-","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.591"" ~ 0.630"" (15.00mm ~ 16.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28671.6-ND,28671.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 16MM,330,0,"2.16000","0","1","-","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.591"" ~ 0.669"" (15.00mm ~ 17.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/28521.4,-,2080-28521.4-ND,28521.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 2MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.079"" (2.01mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28529.4-ND,28529.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 10MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.354"" ~ 0.394"" (9.00mm ~ 10.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28530.4-ND,28530.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 11MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.394"" ~ 0.433"" (10.00mm ~ 11.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28531.4-ND,28531.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 12MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.433"" ~ 0.472"" (11.00mm ~ 12.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28532.4-ND,28532.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 13MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.472"" ~ 0.512"" (12.00mm ~ 13.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28533.4-ND,28533.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 14MM,200,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.512"" ~ 0.551"" (13.00mm ~ 14.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28528.4-ND,28528.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 9MM,199,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.315"" ~ 0.354"" (8.00mm ~ 9.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/28522.4,"//media.digikey.com/Photos/Conta-Clip,%20Inc/MFG_28522.jpg",2080-28522.4-ND,28522.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 3MM,197,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.118"" (3.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28526.4-ND,28526.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 7MM,197,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.236"" ~ 0.276"" (6.00mm ~ 7.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/28523.4,"//media.digikey.com/Photos/Conta-Clip,%20Inc/MFG_28523.jpg",2080-28523.4-ND,28523.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 4MM,195,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.157"" (4.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28525.4-ND,28525.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 6MM,195,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.197"" ~ 0.236"" (5.00mm ~ 6.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28527.4-ND,28527.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 8MM,194,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.276"" ~ 0.315"" (7.00mm ~ 8.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/28524.4,"//media.digikey.com/Photos/Conta-Clip,%20Inc/MFG_28524.jpg",2080-28524.4-ND,28524.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 5MM,192,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.197"" (5.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28559.4-ND,28559.4,"Conta-Clip, Inc.",KDS SEALING SLEEVE AS INTER,160,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","1 ASI Cable Opening","-","Square - 0.799"" (20.30mm)","-","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28562.6-ND,28562.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 2MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.059"" ~ 0.079"" (1.50mm ~ 2.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28564.6-ND,28564.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 4MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.118"" ~ 0.157"" (3.00mm ~ 4.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28566.6-ND,28566.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 6MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.197"" ~ 0.236"" (5.00mm ~ 6.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28567.6-ND,28567.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 7MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.236"" ~ 0.276"" (6.00mm ~ 7.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28569.6-ND,28569.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 9MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.315"" ~ 0.354"" (8.00mm ~ 9.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28570.6-ND,28570.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 10MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.354"" ~ 0.394"" (9.00mm ~ 10.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28571.6-ND,28571.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 11MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.394"" ~ 0.433"" (10.00mm ~ 11.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28572.6-ND,28572.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 12MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.433"" ~ 0.472"" (11.00mm ~ 12.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28573.6-ND,28573.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 13MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.472"" ~ 0.512"" (12.00mm ~ 13.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28574.6-ND,28574.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 14MM,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.512"" ~ 0.551"" (13.00mm ~ 14.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28599.6-ND,28599.6,"Conta-Clip, Inc.",KDS SEALING SLEEVE AS INTER,150,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","1 ASI Cable Opening","-","Square - 0.799"" (20.30mm)","-","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28563.6-ND,28563.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 3MM,149,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.079"" ~ 0.118"" (2.00mm ~ 3.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28565.6-ND,28565.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 5MM,149,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.157"" ~ 0.197"" (4.00mm ~ 5.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,-,2080-28568.6-ND,28568.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 8MM,149,0,"2.16000","0","1","KDSClick","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.276"" ~ 0.315"" (7.00mm ~ 8.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4113-ND,GRO175061A,Essentra Components,GROMMET 1.500"" PVC BLACK,10439,0,"2.36000","0","1","GRO","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 1.750"" (44.45mm)","1.500"" (38.10mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4114-ND,GRO175121A,Essentra Components,GROMMET 1.500"" PVC BLACK,1578,0,"2.36000","0","1","GRO","Active","Grommet","Cable, Wires","0.125"" (3.18mm)","Circular - 1.750"" (44.45mm)","1.500"" (38.10mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4084-ND,GR3383A,Essentra Components,GROMMET 1.375"" RUBBER BLACK,1680,0,"2.44000","0","1","GR","Active","Grommet","Cable, Wires","0.125"" (3.18mm)","Circular - 1.625"" (41.28mm)","1.375"" (34.93mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,-,2080-28608.4-ND,28608.4,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 15MM,150,0,"2.70000","0","1","-","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.551"" ~ 0.591"" (14.00mm ~ 15.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,-,2080-28609.6-ND,28609.6,"Conta-Clip, Inc.",KDS SMALL SEALING SLEEVE 15MM,150,0,"2.70000","0","1","-","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.799"" (20.30mm)","0.551"" ~ 0.591"" (14.00mm ~ 15.00mm)","IP66 - Dust Tight, Water Resistant","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
http://www.panduit.com/heiler/PartDrawings/GE_R3%20-%20Mil%20Spec.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_GE-Mil-Series.jpg,298-13448-ND,GE255-L,Panduit Corp,GROMMET EDGE SLOT NATURAL,837,0,"2.77000","0","1","GE","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.192"" ~ 0.255"" (4.88mm ~ 6.48mm)","Edging - 1.062' L (0.32m)","-","-","Polyamide (PA66), Nylon 6/6","Natural","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4033-ND,GR3101A,Essentra Components,GROMMET 0.563"" RUBBER BLACK,1355,0,"2.84000","0","1","GR","Active","Grommet","Cable, Wires","0.375"" (9.52mm)","Circular - 0.875"" (22.22mm)","0.563"" (14.30mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
