Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Number of Mixers","Gain","Noise Figure","Secondary Attributes","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
http://www.linear.com/docs/41239,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5544IUF#PBF-ND,LTC5544IUF#PBF,Linear Technology/Analog Devices,IC MIXER 4GHZ-6GHZ 16QFN,46,4732,"16.48000","0","1","Tube","-","Active","WiMax, WLAN","4GHz ~ 6GHz","1","7.4dB","11.3dB","-","194mA","3.1V ~ 3.5V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc686.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3015-ND,HMC686LP4E,Analog Devices Inc.,IC MMIC MIXER BICMOS 24-QFN,58,122,"17.50000","0","1","Strip","-","Active","LTE, WiMax","700MHz ~ 1.5GHz","1","-","7.5dB","Down Converter","105mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc689.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1529-ND,HMC689LP4E,Analog Devices Inc.,IC MMIC MIXER BICMOS 24-QFN,85,0,"21.19000","0","1","Strip","-","Active","LTE, WiMax","2GHz ~ 2.7GHz","1","-","7.5dB","Up/Down Converter","152mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc404.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC404.jpg,1127-3588-ND,HMC404,Analog Devices Inc.,IC MIXER SUB-HARMONIC DIE,75,1375,"23.04760","0","25","Bulk","-","Active","General Purpose","26GHz ~ 33GHz","2","-","11dB","-","28mA","4V","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc339.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC339.jpg,1127-3521-ND,HMC339,Analog Devices Inc.,IC MIXER SUB-HARMONIC DIE,50,0,"33.30580","0","50","Tray","-","Active","General Purpose","33GHz ~ 42GHz","1","-","10dB","-","28mA","3V ~ 4V","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-mdb172.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-MDB172.jpg,1127-3538-ND,HMC-MDB172,Analog Devices Inc.,IC MMIC IQ MIXER DIE,100,50,"46.47620","0","50","Bulk","-","Active","VSAT","19GHz ~ 33GHz","2","-","-","Up Converter","-","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc338.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-1678-ND,HMC338LC3B,Analog Devices Inc.,IC MIXER SUB-HARMONIC 12SMD,55,0,"55.51000","0","1","Strip","-","Active","General Purpose","24GHz ~ 34GHz","1","-","-","-","29mA","3V ~ 4V","12-VFQFN Exposed Pad","12-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc329alc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,HMC329ALC3B-ND,HMC329ALC3B,Analog Devices Inc.,IC MIXER MIXER 24-32GHZ 12SMD,30,1757,"58.76000","0","1","Strip","-","Active","-","25GHz ~ 40GHz","1","-","9.5dB","-","-","-","12-CLCC Exposed Pad","12-CLCC (2.9x2.9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1106.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC1106.jpg,1127-3206-ND,HMC1106,Analog Devices Inc.,IC MMIC MIXER 15-36GHZ DIE,25,350,"81.98520","0","25","Bulk","-","Active","VSAT","15GHz ~ 36GHz","1","-","-","-","-","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1093.pdf,-,1127-2527-ND,HMC1093-SX,Analog Devices Inc.,IC MMIC IQ MIXER DIE,4,180,"129.82000","0","2","Tray","-","Active","-","37GHz ~ 46.5GHz","1","-","-","-","160mA","3V","Module","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c041.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMC-C041.jpg,1127-1642-ND,HMC-C041,Analog Devices Inc.,IC MIXER 3.5GHZ SMA CONNECTORS,4,8,"2085.42000","0","1","Bulk","-","Active","General Purpose","6GHz ~ 10GHz","2","-","-","SMA Connectors","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c049.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMC-C049.jpg,1127-1643-ND,HMC-C049,Analog Devices Inc.,MODULE MMIC MIXER DBL BAL GAAS,3,0,"2134.05000","0","1","Bulk","-","Active","General Purpose","7GHz ~ 14GHz","1","-","7dB","SMA Connectors","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c051.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMC-C051.jpg,1127-1645-ND,HMC-C051,Analog Devices Inc.,MODULE MMIC BROADBAND MIXER,4,0,"2188.62000","0","1","Bulk","-","Active","General Purpose","11GHz ~ 20GHz","1","-","6dB ~ 7.5dB","SMA Connectors","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c014.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-C014.JPG,1127-3534-ND,HMC-C014,Analog Devices Inc.,DBL-BAL MIX MODULE 16 - 32 GHZ,22,0,"2208.79000","0","1","Bulk","-","Active","Radar","16GHz ~ 32GHz","1","-","8dB","-","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c035.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-C035.JPG,1127-3535-ND,HMC-C035,Analog Devices Inc.,DBL-BAL MIX MODULE 23 - 37 GHZ,4,1,"2247.93000","0","1","Bulk","-","Active","Radar","23GHz ~ 37GHz","1","-","9dB","-","-","-","Module, SMA Connectors","Module"
https://datasheets.maximintegrated.com/en/ds/MAX9986A.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9986AETP+-ND,MAX9986AETP+,Maxim Integrated,IC MIXER 815MHZ-1GHZ DWN 20TQFN,48,0,"14.50000","0","1","Tube","MAX9986A","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","815MHz ~ 1GHz","1","8.2dB","10dB","Down Converter","250mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2029.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2029ETP+-ND,MAX2029ETP+,Maxim Integrated,IC MXR 815MHZ-1GHZ UP/DWN 20TQFN,49,300,"14.72000","0","1","Tube","-","Active","Cellular, CDMA2000, EDGE, GSM, W-CDMA","815MHz ~ 1GHz","1","-","6.7dB","Up/Down Converter","100mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9996.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9996ETP+-ND,MAX9996ETP+,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,51,1500,"15.29000","0","1","Tube","MAX9996","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.3dB","9.7dB","Down Converter","240mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9986.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9986ETP+-ND,MAX9986ETP+,Maxim Integrated,IC MIXER 815MHZ-1GHZ DWN 20TQFN,45,5820,"15.29000","0","1","Tube","MAX9986E","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","815MHz ~ 1GHz","1","10dB","9.3dB","Down Converter","265mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
http://www.linear.com/docs/39877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5569IUF#PBF-ND,LTC5569IUF#PBF,Linear Technology/Analog Devices,IC MIXER 300MHZ-4GHZ DWN 16QFN,66,1638,"16.48000","0","1","Tube","-","Active","General Purpose","300MHz ~ 4GHz","2","2dB","11.7dB","Down Converter","180mA","3.3V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/56633,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1693;UH;32.jpg,LTC5566IUH#PBF-ND,LTC5566IUH#PBF,Linear Technology/Analog Devices,IC MIXER 300MHZ-4GHZ DWN QFN32,71,73,"18.32000","0","1","Tube","-","Active","-","300MHz ~ 6GHz","2","12dB","22dB","-","450mA","3.3V","32-WFQFN Exposed Pad","32-QFN (5x5)"
http://www.linear.com/docs/39692,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LTC5593IUH#PBF-ND,LTC5593IUH#PBF,Linear Technology/Analog Devices,IC MIXR 2.3-4.5GHZ DWNCONV 24QFN,66,3066,"19.28000","0","1","Tube","-","Active","LTE, WiMax","2.3GHz ~ 4.5GHz","2","7dB","12dB","Down Converter","396mA","3.1V ~ 5.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc688.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3016-ND,HMC688LP4E,Analog Devices Inc.,IC MMIC MIXER BICMOS 24-QFN,28,0,"19.75000","0","1","Strip","-","Active","LTE, WiMax","2GHz ~ 2.7GHz","1","-","8dB","Up/Down Converter","140mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX9993.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9993ETP+-ND,MAX9993ETP+,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,60,0,"20.27000","0","1","Tube","MAX9993","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.5dB","9.5dB","Down Converter","230mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9995.pdf,//media.digikey.com/renders/Maxim%20Renders/36-TQFN_21-0141I.jpg,MAX9995ETX+-ND,MAX9995ETX+,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 36TQFN,27,8850,"20.28000","0","1","Tube","MAX9995","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","2","6.1dB","9.9dB","Down Converter","380mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-TQFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1063.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1670-ND,HMC1063LP3E,Analog Devices Inc.,IC MMIC IQ MIXER GAAS 16SMD,26,0,"20.87000","0","1","Strip","-","Active","General Purpose","24GHz ~ 28GHz","2","-","-","Up Converter","-","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX19999.pdf,//media.digikey.com/renders/Maxim%20Renders/36-TQFN_21-0141I.jpg,MAX19999ETX+-ND,MAX19999ETX+,Maxim Integrated,IC MIXER 3-4GHZ DWNCONV 36TQFN,100,0,"20.94000","0","1","Tube","-","Active","LTE, WiMAX, WLL","3GHz ~ 4GHz","1","8.3dB","10.5dB","Down Converter","279mA, 420mA","3V ~ 3.6V, 4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-TQFN (6x6)"
https://datasheets.maximintegrated.com/en/ds/MAX9981.pdf,//media.digikey.com/renders/Maxim%20Renders/36-TQFN_21-0141I.jpg,MAX9981ETX+-ND,MAX9981ETX+,Maxim Integrated,IC MIXER 825-915MHZ 36TQFN,91,0,"24.97000","0","1","Tube","MAX9981","Active","Cellular, EDGE, GSM","825MHz ~ 915MHz","2","2.7dB","10.8dB","-","325mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-TQFN (6x6)"
https://datasheets.maximintegrated.com/en/ds/MAX19994A.pdf,//media.digikey.com/renders/Maxim%20Renders/36-TQFN_21-0141I.jpg,MAX19994AETX+-ND,MAX19994AETX+,Maxim Integrated,IC MIXER 1.2-2GHZ DWNCONV 36TQFN,100,0,"31.54000","0","1","Tube","-","Active","GSM, EDGE, CDMA","1.2GHz ~ 2GHz","2","8.4dB","9.8dB","Down Converter","330mA","3.3V, 5V","36-WFQFN Exposed Pad","36-TQFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc337.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC337.jpg,1127-3587-ND,HMC337,Analog Devices Inc.,IC MIXER SUB-HARMONIC DIE,50,850,"34.30760","0","50","Tray","-","Active","General Purpose","17GHz ~ 25GHz","1","-","9dB","-","28mA","3V ~ 4V","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc967.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1627-ND,HMC967LP4E,Analog Devices Inc.,IC MMIC IQ DOWNCONVERTER 24-QFN,27,0,"35.77000","0","1","Strip","-","Active","General Purpose","21GHz ~ 24GHz","1","15dB","2.5dB","Down Converter","170mA","3.5V","24-VFQFN Exposed Pad","24-SMT (4x4)"
http://cdn.macom.com/datasheets/CSM4T.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/CSM4T.jpg,1465-1005-ND,CSM4T,M/A-Com Technology Solutions,MIXER COMMERCIAL,12,0,"62.00000","0","1","Bulk","-","Active","General Purpose","3.4GHz","1","-","-","Down Converter","-","-","3-SMD, No Lead","3-SMD"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1057.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC1057-SX.jpg,1127-2521-ND,HMC1057-SX,Analog Devices Inc.,IC MMIC IQ MIXER DIE,2,4,"133.88500","0","2","Tray","-","Active","Radar","71GHz ~ 86GHz","2","-","-","Up/Down Converter","-","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6658.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-48-5;CP;48.jpg,ADRF6658BCPZ-ND,ADRF6658BCPZ,Analog Devices Inc.,IC MIXER DUAL,37,274,"21.43000","0","1","Tray","-","Active","Cellular","690MHz ~ 3.8GHz","2","26.5dB","-","-","440mA","3.3V","48-WFQFN Exposed Pad, CSP","48-LFCSP-WQ (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC1190alp6ne.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/40-QFN.jpg,1127-3733-ND,HMC1190ALP6NE,Analog Devices Inc.,IC DOWNCONVERTER 40-QFN,29,622,"31.87000","0","1","Strip","-","Active","LTE, WiMax","700MHz ~ 3.8GHz","2","12dB","9dB","Down Converter","150mA","3.3V, 5V","40-VQFN Exposed Pad","40-QFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc951a.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-3;CP;24.jpg,1127-3759-ND,HMC951ALP4E,Analog Devices Inc.,DOWN-CONVERTER,56,154,"32.63000","0","1","Strip","-","Active","General Purpose","5.6GHz ~ 8.6GHz","2","-","2dB","Down Converter","155mA","5V","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc329aCHIPS.pdf,-,HMC329A-SX-ND,HMC329A-SX,Analog Devices Inc.,MIXERS,6,74,"33.56000","0","2","-","-","Active","General Purpose","22GHz ~ 38GHz","1","-","14dB","Up/Down Converter","-","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc129Alc4.pdf,-,1127-3657-ND,HMC129ALC4,Analog Devices Inc.,IC MMIC MIXER DBL-BAL 24SMD,25,336,"49.95000","0","1","Strip","-","Active","VSAT","4GHz ~ 8GHz","1","-","7dB","-","-","-","24-LCC Exposed Pad","24-LCC (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc553alc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3754-ND,HMC553ALC3B,Analog Devices Inc.,IC MMIC MIXER DBL-BAL 12SMD,14,570,"51.51000","0","1","Strip","-","Active","-","7GHz ~ 14GHz","1","-","8dB","-","-","-","12-CLCC Exposed Pad","12-CLCC (2.9x2.9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc260alc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3752-ND,HMC260ALC3B,Analog Devices Inc.,IC MIXER FUNDAMENTAL 12SMD,31,69,"64.16000","0","1","Strip","*","Active","-","-","-","-","-","-","-","-","12-CLCC Exposed Pad","12-CLCC (2.9x2.9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc815b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/1127;E-32-1;E;32.jpg,1127-3747-ND,HMC815BLC5,Analog Devices Inc.,"MIXER, UPCONVERTER",37,78,"66.72000","0","1","Bulk","-","Active","General Purpose","21GHz ~ 27GHz","2","12dB","-","Up Converter","270mA","5.5V","32-CLCC","32-LCC (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc265.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMCxxxLM3TR.JPG,1127-3735-ND,HMC265LM3,Analog Devices Inc.,IC MIXER SUB-HARMONIC CERAMIC,7,54,"90.32000","0","1","Strip","-","Active","General Purpose","20GHz ~ 31GHz","1","4dB","13dB","Down Converter","50mA","3V ~ 4V","6-TQFN Exposed Pad","6-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc264lm3.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMCxxxLM3TR.JPG,1127-3734-ND,HMC264LM3,Analog Devices Inc.,IC MIXER SUB-HARMONIC CERAMIC,10,0,"165.03000","0","1","Strip","-","Active","General Purpose","20GHz ~ 30GHz","1","-","9dB","-","28mA","3V ~ 4V","6-TQFN Exposed Pad","6-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC773ACHIPS.pdf,-,HMC773A-SX-ND,HMC773A-SX,Analog Devices Inc.,"FUNDAMENTAL MIXER SMT, 6 - 26 GH",14,84,"170.73000","0","2","Tray","-","Active","General Purpose","6GHz ~ 26GHz","1","-","10dB","Up/Down Converter","-","-","Die","Die"
https://nardamiteq.com/docs/MITEQ-DB0418_W1.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DB0418LW1.jpg,1949-1043-ND,DB0418LW1,L3 Narda-MITEQ,BROADBAND DOUBLE BALANCED,12,0,"919.10000","0","1","-","DB0418","Active","General Purpose","2GHz ~ 18GHz","2","-","10.5dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-DM0208.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DM0208LW2.jpg,1949-1045-ND,DM0208LW2,L3 Narda-MITEQ,HIGH ISOLATION DOUBLE BALANCED,20,0,"1244.10000","0","1","-","DM","Active","General Purpose","2GHz ~ 8GHz","2","-","8.5dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-DM041.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DM0416LW2.jpg,1949-1046-ND,DM0416LW2,L3 Narda-MITEQ,HIGH ISOLATION DOUBLE BALANCED,25,0,"1276.60000","0","1","-","DM0416","Active","General Purpose","4GHz ~ 16GHz","2","-","9dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-DB0218.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DB0218LW2.jpg,1949-1042-ND,DB0218LW2,L3 Narda-MITEQ,BROADBAND DOUBLE BALANCED,10,0,"1404.16000","0","1","-","-","Active","General Purpose","2GHz ~ 18GHz","2","-","9dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-DM0104.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DM0104LA1.jpg,1949-1049-ND,DM0104LA1,L3 Narda-MITEQ,HIGH ISOLATION DOUBLE BALANCED,23,0,"1436.16000","0","1","-","DM0104L","Active","General Purpose","1GHz ~ 4GHz","2","-","7.5dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/outlines/118190.PDF,-,1949-1047-ND,DM0520LW1,L3 Narda-MITEQ,HIGH ISOLATION DOUBLE BALANCED,20,0,"1959.68000","0","1","-","-","Active","General Purpose","5GHz ~ 20GHz","2","-","9dB","-","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-TB0218.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/TB0218LW2.jpg,1949-1052-ND,TB0218LW2,L3 Narda-MITEQ,BROADBAND TRIPLE BALANCED,18,0,"1959.68000","0","1","-","TB0218L","Active","General Purpose","2GHz ~ 18GHz","3","-","10dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c009.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-C009.JPG,1127-3716-ND,HMC-C009,Analog Devices Inc.,I/Q MIX MODULE 4 - 8.5 GHZ,2,0,"2061.69000","0","1","Bulk","-","Active","Radar","4GHz ~ 8.5GHz","2","-","-","-","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/DM0052LA2.PDF,-,1949-1048-ND,DM0052LA2,L3 Narda-MITEQ,HIGH ISOLATION DOUBLE BALANCED,15,0,"2187.52000","0","1","-","-","Active","General Purpose","500MHz ~ 2GHz","2","-","8.5dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-c046.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-C046.JPG,1127-3721-ND,HMC-C046,Analog Devices Inc.,I/Q MIX MODULE 20 - 31 GHZ,2,0,"2192.18000","0","1","Bulk","-","Active","VSAT","20GHz ~ 31GHz","2","-","-","-","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-SBE0440LW1.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/DB0418LW1.jpg,1949-1051-ND,SBE0440LW1,L3 Narda-MITEQ,BROADBAND EVEN HARMONIC 1/2 LO,3,0,"2572.80000","0","1","-","SBE","Active","General Purpose","4GHz ~ 40GHz","2","-","-","Up Converter","-","-","Module, SMA Connectors","Module"
https://nardamiteq.com/docs/MITEQ-DB0440.PDF,-,1949-1044-ND,DB0440LW1,L3 Narda-MITEQ,BROADBAND DOUBLE BALANCED,14,0,"2613.76000","0","1","-","DB0440","Active","General Purpose","4GHz ~ 40GHz","2","-","9.5dB","Up/Down Converter","-","-","Module, SMA Connectors","Module"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2661EUT+TTR-ND,MAX2661EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,0,0,"Active","0","2500","Tape & Reel (TR)","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","8.2dB","11.9dB","Up Converter","8.3mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2661EUT+TCT-ND,MAX2661EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,588,0,"1.81000","0","1","Cut Tape (CT)","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","8.2dB","11.9dB","Up Converter","8.3mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2661EUT+TDKR-ND,MAX2661EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,588,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","8.2dB","11.9dB","Up Converter","8.3mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc400.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-3108-ND,HMC400MS8E,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,58,0,"6.09000","0","1","Strip","-","Obsolete","General Purpose","1.7GHz ~ 2.2GHz","1","-","9dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc387.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1359-ND,HMC387MS8E,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,52,0,"7.10000","0","1","Strip","-","Obsolete","General Purpose","450MHz ~ 500MHz","1","-","9.5dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc399.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1366-ND,HMC399MS8E,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,38,0,"7.27000","0","1","Strip","-","Obsolete","General Purpose","700MHz ~ 1GHz","1","-","9dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.idt.com/document/dst/f1192-datasheet-revo,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NLG24;NLG;24.jpg",800-3584-ND,F1192NLGI,"IDT, Integrated Device Technology Inc",RF DUAL WIDEBAND GAIN-SETTABLE D,53,0,"11.81000","0","1","Tray","-","Active","-","400MHz ~ 3.8GHz","2","5.4dB","11.9dB","-","265mA","3.3V","24-VFQFN Exposed Pad","24-QFN (4x4)"
