Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","RF Type","Input Range","Accuracy","Voltage - Supply","Current - Supply","Package / Case","Supplier Device Package"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX4003EUA-ND,MAX4003EUA,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8UMAX,0,0,"Active","0","0","Tube","-","Active","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.linear.com/docs/2112,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LTC5508ESC6#TRMCT-ND,LTC5508ESC6#TRM,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ SC70-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","300MHz ~ 7GHz","General Purpose","-32dBm ~ 12dBm","-","2.7V ~ 6V","550µA","6-VSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARM-ND,AD8313ARM,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,0,0,"Obsolete","0","50","Tube","-","Obsolete","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARM-ND,AD8314ARM,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,0,0,"Obsolete","0","100","Tube","-","Obsolete","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8362.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16.jpg,AD8362ARU-ND,AD8362ARU,Analog Devices Inc.,IC RF DETECT 50HZ-3.8GHZ 16TSSOP,0,0,"Obsolete","0","96","Tube","-","Obsolete","50Hz ~ 3.8GHz","Cellular, GSM, CDMA, TDMA, TETRA","-52dBm ~ 8dBm","±0.5dB","4.5V ~ 5.5V","20mA","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARM-ND,AD8361ARM,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,0,0,"Obsolete","0","100","Tube","-","Obsolete","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARU-ND,AD8302ARU,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,0,0,"Obsolete","0","32","Tube","-","Obsolete","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARU-REEL7-ND,AD8302ARU-REEL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCS5000-D.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/488;318G-02;SN,DT;6.jpg",NCS5000SNT1OSTR-ND,NCS5000SNT1,ON Semiconductor,IC RF DETECT 100MHZ-2GHZ 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2GHz","Cellular, GSM, DCS, PCS","-","-","2.7V ~ 5.5V","300µA","SOT-23-6","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCS5000-D.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/488;318G-02;SN,DT;6.jpg",NCS5000SNT1OSCT-ND,NCS5000SNT1,ON Semiconductor,IC RF DETECT 100MHZ-2GHZ 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","100MHz ~ 2GHz","Cellular, GSM, DCS, PCS","-","-","2.7V ~ 5.5V","300µA","SOT-23-6","6-TSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARM-REEL7TR-ND,AD8313ARM-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARM-REEL7TR-ND,AD8314ARM-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/SOT-23-6%20PKG.jpg,AD8361ART-REEL7CT-ND,AD8361ART-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ SOT23,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/SOT-23-6%20PKG.jpg,AD8361ART-REEL7DKR-ND,AD8361ART-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ SOT23,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","SOT-23-6","SOT-23-6"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STPAC01F2.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/8-FlipChip_499AG.jpg,497-4388-2-ND,STPAC01F2,STMicroelectronics,IC RF DETECT 800MHZ-1.9GHZ 8FLP,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","800MHz ~ 1.9GHz","AMPS, CDMA, DCS, GSM, TDMA","-","-","2.2V ~ 3.2V","500µA","8-WFBGA, FCBGA","8-FlipChip (1.57x1.57)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STPAC01F2.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/8-FlipChip_499AG.jpg,497-4388-1-ND,STPAC01F2,STMicroelectronics,IC RF DETECT 800MHZ-1.9GHZ 8FLP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","800MHz ~ 1.9GHz","AMPS, CDMA, DCS, GSM, TDMA","-","-","2.2V ~ 3.2V","500µA","8-WFBGA, FCBGA","8-FlipChip (1.57x1.57)"
-,//media.digikey.com/Renders/On%20Semi%20Renders/8-FlipChip_499AG.jpg,497-4389-2-ND,STPAC02F1,STMicroelectronics,IC RF DETECT 800MHZ-2.5GHZ 8FLP,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","800MHz ~ 2.5GHz","AMPS, CDMA, DCS, GSM, TDMA","-","-","2.3V ~ 3.3V","1.6mA","8-WFBGA, FCBGA","8-FlipChip (1.57x1.57)"
-,//media.digikey.com/Renders/On%20Semi%20Renders/8-FlipChip_499AG.jpg,497-4389-1-ND,STPAC02F1,STMicroelectronics,IC RF DETECT 800MHZ-2.5GHZ 8FLP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","800MHz ~ 2.5GHz","AMPS, CDMA, DCS, GSM, TDMA","-","-","2.3V ~ 3.3V","1.6mA","8-WFBGA, FCBGA","8-FlipChip (1.57x1.57)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCS5000-D.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/488;318G-02;SN,DT;6.jpg",NCS5000SNT1GOS-ND,NCS5000SNT1G,ON Semiconductor,IC RF DETECT 100MHZ-2GHZ 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2GHz","Cellular, GSM, DCS, PCS","-","-","2.7V ~ 5.5V","300µA","SOT-23-6","6-TSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-R2TR-ND,AD8318ACPZ-R2,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,0,1500,"Discontinued at Digi-Key","0","250","Tape & Reel (TR)","-","Discontinued at Digi-Key","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-R2CT-ND,AD8318ACPZ-R2,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,0,1500,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-R2DKR-ND,AD8318ACPZ-R2,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,0,1500,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8319.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-8-1;CP;8.jpg,AD8319ACPZ-R2-ND,AD8319ACPZ-R2,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 8LFCSP,0,750,"Discontinued at Digi-Key","0","250","Tape & Reel (TR)","-","Discontinued at Digi-Key","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","3V ~ 5.5V","22mA","8-VFDFN Exposed Pad, CSP","8-LFCSP-VD (3x2)"
https://datasheets.maximintegrated.com/en/ds/MAX2016.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2016ETI+D-ND,MAX2016ETI+D,Maxim Integrated,IC RF DETECT 2.5GHZ 28TQFN,0,0,"Active","0","0","Tube","MAX2016","Active","2.5GHz","-","-70dBm ~ 10dBm","-","2.7V ~ 5.25V","43mA","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2016.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2016ETI+TD-ND,MAX2016ETI+TD,Maxim Integrated,IC RF DETECT 2.5GHZ 28TQFN,0,0,"Active","0","0","Tape & Reel (TR)","MAX2016","Active","2.5GHz","-","-70dBm ~ 10dBm","-","2.7V ~ 5.25V","43mA","28-WFQFN Exposed Pad","28-TQFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/LMV227.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV227SD/NOPBTR-ND,LMV227SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/LMV227.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV227SD/NOPBCT-ND,LMV227SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/LMV227.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV227SD/NOPBDKR-ND,LMV227SD/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/renders/Maxim%20Renders/8-TDFN_21-0137I.jpg,MAX4003ETA+T-ND,MAX4003ETA+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8DFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-WDFN Exposed Pad","8-TDFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9930EUA+-ND,MAX9930EUA+,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,0,"Active","0","0","Tube","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9933EUA+-ND,MAX9933EUA+,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,0,"Active","0","0","Tube","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9932EUA+-ND,MAX9932EUA+,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,0,"Active","0","0","Tube","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-30dBm ~ 15dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9930EUA+T-ND,MAX9930EUA+T,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,5000,"Active","0","0","Tape & Reel (TR)","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9931EUA+T-ND,MAX9931EUA+T,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-35dBm ~ 10dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9932EUA+T-ND,MAX9932EUA+T,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,0,2500,"Active","0","0","Tape & Reel (TR)","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-30dBm ~ 15dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX2205-MAX2208.pdf,-,MAX2205EBS+T10-ND,MAX2205EBS+T10,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Obsolete","0","10000","Tape & Reel (TR)","-","Obsolete","800MHz ~ 2GHz","Cellular, CDMA","6dBm ~ 31dBm","±0.3dB","2.7V ~ 5V","2mA","4-WFBGA, CSPBGA","4-UCSP (1.05x1.05)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/LMV227.pdf,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV227SDX/NOPB-ND,LMV227SDX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Obsolete","0","4500","Tape & Reel (TR)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-30dBm ~ 0dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV228SDX/NOPB-ND,LMV228SDX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 6WSON,0,0,"Obsolete","0","4500","Tape & Reel (TR)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV228URX/NOPB-ND,LMV228URX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv232,//media.digikey.com/Renders/National%20Semi%20Renders/TLA08AAA.jpg,LMV232TLX/NOPB-ND,LMV232TLX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-2GHZ 8DSBGA,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","50MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-11dBm ~ 13dBm","±1dB","2.5V ~ 3.3V","13mA","8-WFBGA, DSBGA","8-DSBGA (1.56x1.56)"
https://datasheets.maximintegrated.com/en/ds/MAX4000-MAX4002.pdf,//media.digikey.com/renders/Maxim%20Renders/9-UCSP_21-0093L.jpg,MAX4002EBL+T-ND,MAX4002EBL+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8CSP,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2.5GHz","Cellular, CDMA, GSM","-30dBm ~ 15dBm","-","2.7V ~ 5.5V","5.9mA","8-UFBGA, WLCSP","8-UCSP (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV226URX/NOPB-ND,LMV226URX/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
https://datasheets.maximintegrated.com/en/ds/MAX2205-MAX2208.pdf,//media.digikey.com/renders/Maxim%20Renders/4-UCSP_21-0117G.jpg,MAX2208EBS+TTR-ND,MAX2208EBS+T,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","800MHz ~ 2GHz","Cellular, CDMA","-10dBm ~ 15dBm","±0.3dB","2.7V ~ 5V","2mA","4-WFBGA, CSPBGA","4-UCSP (1.05x1.05)"
https://datasheets.maximintegrated.com/en/ds/MAX2205-MAX2208.pdf,//media.digikey.com/renders/Maxim%20Renders/4-UCSP_21-0117G.jpg,MAX2208EBS+TCT-ND,MAX2208EBS+T,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","800MHz ~ 2GHz","Cellular, CDMA","-10dBm ~ 15dBm","±0.3dB","2.7V ~ 5V","2mA","4-WFBGA, CSPBGA","4-UCSP (1.05x1.05)"
https://datasheets.maximintegrated.com/en/ds/MAX2205-MAX2208.pdf,//media.digikey.com/renders/Maxim%20Renders/4-UCSP_21-0117G.jpg,MAX2208EBS+TDKR-ND,MAX2208EBS+T,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","800MHz ~ 2GHz","Cellular, CDMA","-10dBm ~ 15dBm","±0.3dB","2.7V ~ 5V","2mA","4-WFBGA, CSPBGA","4-UCSP (1.05x1.05)"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/renders/Maxim%20Renders/9-UCSP_21-0093L.jpg,MAX4003EBL+TTR-ND,MAX4003EBL+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8CSP,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-UFBGA, WLCSP","8-UCSP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/renders/Maxim%20Renders/9-UCSP_21-0093L.jpg,MAX4003EBL+TCT-ND,MAX4003EBL+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8CSP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-UFBGA, WLCSP","8-UCSP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX4003.pdf,//media.digikey.com/renders/Maxim%20Renders/9-UCSP_21-0093L.jpg,MAX4003EBL+TDKR-ND,MAX4003EBL+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8CSP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","100MHz ~ 2.5GHz","Cellular, TDMA, CDMA, GPRS, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5V","5.9mA","8-UFBGA, WLCSP","8-UCSP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2209.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2209EBS+T-ND,MAX2209EBS+T,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","800MHz ~ 2GHz","W-CDMA, HSPDA","-25dBm ~ 0dBm","±0.5dB","2.7V ~ 5V","3.6mA","4-WFBGA, CSPBGA","4-UCSP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX2209.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2209EBS+T10-ND,MAX2209EBS+T10,Maxim Integrated,IC RF DETECT 800MHZ-2GHZ 4UCSP,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","800MHz ~ 2GHz","W-CDMA, HSPDA","-25dBm ~ 0dBm","±0.5dB","2.7V ~ 5V","3.6mA","4-WFBGA, CSPBGA","4-UCSP (2x2)"
