Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","P1dB","Gain","Noise Figure","RF Type","Voltage - Supply","Current - Supply","Test Frequency","Package / Case","Supplier Device Package"
https://www.nxp.com/docs/en/data-sheet/BGU8009.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-12226-2-ND,"BGU8009,115",NXP USA Inc.,IC AMP GALIL 1.559-1.61GHZ 6XSON,15000,0,"0.26334","0","5000","Tape & Reel (TR)","-","Active","1.559GHz ~ 1.61GHz","-7dBm","18dB","0.65dB","Galileo, GLONASS, GPS","1.5V ~ 3.1V","4.4mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON (1.1x0.9)"
https://www.nxp.com/docs/en/data-sheet/BGU8009.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-12226-1-ND,"BGU8009,115",NXP USA Inc.,IC AMP GALIL 1.559-1.61GHZ 6XSON,17920,0,"0.73000","0","1","Cut Tape (CT)","-","Active","1.559GHz ~ 1.61GHz","-7dBm","18dB","0.65dB","Galileo, GLONASS, GPS","1.5V ~ 3.1V","4.4mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON (1.1x0.9)"
https://www.nxp.com/docs/en/data-sheet/BGU8009.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-12226-6-ND,"BGU8009,115",NXP USA Inc.,IC AMP GALIL 1.559-1.61GHZ 6XSON,17920,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.559GHz ~ 1.61GHz","-7dBm","18dB","0.65dB","Galileo, GLONASS, GPS","1.5V ~ 3.1V","4.4mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON (1.1x0.9)"
http://www.skyworksinc.com/uploads/documents/SKY65605_21_203118D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-QFN-SKY65605.jpg,863-1665-2-ND,SKY65605-21,Skyworks Solutions Inc.,IC AMP GPS 1.55GHZ-1.6GHZ 6QFN,6000,0,"0.32340","0","3000","Tape & Reel (TR)","-","Active","1.55GHz ~ 1.6GHz","-","19dB","0.75dB","GPS","1.8V ~ 2.8V","-","1.575GHz","6-UFDFN","6-QFN (0.7x1.1)"
http://www.skyworksinc.com/uploads/documents/SKY65605_21_203118D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-QFN-SKY65605.jpg,863-1665-1-ND,SKY65605-21,Skyworks Solutions Inc.,IC AMP GPS 1.55GHZ-1.6GHZ 6QFN,9214,0,"0.85000","0","1","Cut Tape (CT)","-","Active","1.55GHz ~ 1.6GHz","-","19dB","0.75dB","GPS","1.8V ~ 2.8V","-","1.575GHz","6-UFDFN","6-QFN (0.7x1.1)"
http://www.skyworksinc.com/uploads/documents/SKY65605_21_203118D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-QFN-SKY65605.jpg,863-1665-6-ND,SKY65605-21,Skyworks Solutions Inc.,IC AMP GPS 1.55GHZ-1.6GHZ 6QFN,12214,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.55GHz ~ 1.6GHz","-","19dB","0.75dB","GPS","1.8V ~ 2.8V","-","1.575GHz","6-UFDFN","6-QFN (0.7x1.1)"
https://www.infineon.com/dgdl/Infineon-BGA7L1N6-DS-v03_01-en.pdf?fileId=db3a304344e406b50144e46b396d02e6,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA7L1N6E6327XTSA1TR-ND,BGA7L1N6E6327XTSA1,Infineon Technologies,IC AMP LTE 728MHZ-960MHZ TSNP6-2,15000,0,"0.32525","0","15000","Tape & Reel (TR)","-","Active","728MHz ~ 960MHz","-10dBm","13.3dB","0.9dB","LTE","1.5V ~ 3.3V","4.4mA","-","6-XFDFN","TSNP-6-2"
https://www.infineon.com/dgdl/Infineon-BGA7L1N6-DS-v03_01-en.pdf?fileId=db3a304344e406b50144e46b396d02e6,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA7L1N6E6327XTSA1CT-ND,BGA7L1N6E6327XTSA1,Infineon Technologies,IC AMP LTE 728MHZ-960MHZ TSNP6-2,17667,0,"0.94000","0","1","Cut Tape (CT)","-","Active","728MHz ~ 960MHz","-10dBm","13.3dB","0.9dB","LTE","1.5V ~ 3.3V","4.4mA","-","6-XFDFN","TSNP-6-2"
https://www.infineon.com/dgdl/Infineon-BGA7L1N6-DS-v03_01-en.pdf?fileId=db3a304344e406b50144e46b396d02e6,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA7L1N6E6327XTSA1DKR-ND,BGA7L1N6E6327XTSA1,Infineon Technologies,IC AMP LTE 728MHZ-960MHZ TSNP6-2,17667,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","728MHz ~ 960MHz","-10dBm","13.3dB","0.9dB","LTE","1.5V ~ 3.3V","4.4mA","-","6-XFDFN","TSNP-6-2"
http://www.skyworksinc.com/uploads/documents/SKY65405_21_201446H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6DFN.jpg,863-1397-2-ND,SKY65405-21,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 6DFN,120000,0,"0.40740","0","3000","Tape & Reel (TR)","-","Active","2.4GHz","-","15dB","-","802.11b/g/n","2.8V ~ 5V","12mA","2.4GHz","6-XFDFN Exposed Pad","6-DFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY65405_21_201446H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6DFN.jpg,863-1397-1-ND,SKY65405-21,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 6DFN,122076,0,"1.07000","0","1","Cut Tape (CT)","-","Active","2.4GHz","-","15dB","-","802.11b/g/n","2.8V ~ 5V","12mA","2.4GHz","6-XFDFN Exposed Pad","6-DFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY65405_21_201446H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6DFN.jpg,863-1397-6-ND,SKY65405-21,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 6DFN,122076,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz","-","15dB","-","802.11b/g/n","2.8V ~ 5V","12mA","2.4GHz","6-XFDFN Exposed Pad","6-DFN (1.5x1.5)"
https://datasheets.maximintegrated.com/en/ds/MAX2657-MAX2658.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0217;EWT;6.jpg,MAX2658EWT+TTR-ND,MAX2658EWT+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 6WLP,2500,0,"0.57600","0","2500","Tape & Reel (TR)","-","Active","1575.42MHz","-","17.7dB","0.8dB","GPS","1.6V ~ 3.3V","7.7mA","1575.42MHz","6-WFBGA, WLBGA","6-WLP"
https://datasheets.maximintegrated.com/en/ds/MAX2657-MAX2658.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0217;EWT;6.jpg,MAX2658EWT+TCT-ND,MAX2658EWT+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 6WLP,2647,0,"1.30000","0","1","Cut Tape (CT)","-","Active","1575.42MHz","-","17.7dB","0.8dB","GPS","1.6V ~ 3.3V","7.7mA","1575.42MHz","6-WFBGA, WLBGA","6-WLP"
https://datasheets.maximintegrated.com/en/ds/MAX2657-MAX2658.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0217;EWT;6.jpg,MAX2658EWT+TDKR-ND,MAX2658EWT+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 6WLP,2647,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1575.42MHz","-","17.7dB","0.8dB","GPS","1.6V ~ 3.3V","7.7mA","1575.42MHz","6-WFBGA, WLBGA","6-WLP"
https://datasheets.maximintegrated.com/en/ds/MAX2692-MAX2695.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2695EWS+TTR-ND,MAX2695EWS+T,Maxim Integrated,IC RF AMP WIMAX 3.5GHZ 4WLP,2500,0,"0.61200","0","2500","Tape & Reel (TR)","-","Active","3.5GHz","14.5dBm","15.6dB","1.2dB","WiMax","1.6V ~ 3.6V","4mA","3.5GHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
https://datasheets.maximintegrated.com/en/ds/MAX2692-MAX2695.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2695EWS+TCT-ND,MAX2695EWS+T,Maxim Integrated,IC RF AMP WIMAX 3.5GHZ 4WLP,4869,0,"1.38000","0","1","Cut Tape (CT)","-","Active","3.5GHz","14.5dBm","15.6dB","1.2dB","WiMax","1.6V ~ 3.6V","4mA","3.5GHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
https://datasheets.maximintegrated.com/en/ds/MAX2692-MAX2695.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2695EWS+TDKR-ND,MAX2695EWS+T,Maxim Integrated,IC RF AMP WIMAX 3.5GHZ 4WLP,4869,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3.5GHz","14.5dBm","15.6dB","1.2dB","WiMax","1.6V ~ 3.6V","4mA","3.5GHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
http://www.skyworksinc.com/uploads/documents/202428A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1362-2-ND,SE2576L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,18000,0,"0.69660","0","3000","Tape & Reel (TR)","SiGe","Active","2.4GHz ~ 2.5GHz","32dBm","33dB","-","802.11b/g/n","4.5V ~ 5.5V","650mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/202428A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1362-1-ND,SE2576L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,20108,0,"1.68000","0","1","Cut Tape (CT)","SiGe","Active","2.4GHz ~ 2.5GHz","32dBm","33dB","-","802.11b/g/n","4.5V ~ 5.5V","650mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/202428A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1362-6-ND,SE2576L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,20108,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","2.4GHz ~ 2.5GHz","32dBm","33dB","-","802.11b/g/n","4.5V ~ 5.5V","650mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE5005L_202446B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1377-2-ND,SE5005L-R,Skyworks Solutions Inc.,IC AMP 802.11A 5.15-5.75GHZ QFN,3000,0,"0.75465","0","3000","Tape & Reel (TR)","SiGe","Active","5.15GHz ~ 5.75GHz","25dBm","34dB","-","802.11a","3V ~ 3.6V","195mA","5.15GHz ~ 5.75GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE5005L_202446B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1377-1-ND,SE5005L-R,Skyworks Solutions Inc.,IC AMP 802.11A 5.15-5.75GHZ QFN,4638,0,"1.82000","0","1","Cut Tape (CT)","SiGe","Active","5.15GHz ~ 5.75GHz","25dBm","34dB","-","802.11a","3V ~ 3.6V","195mA","5.15GHz ~ 5.75GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE5005L_202446B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1377-6-ND,SE5005L-R,Skyworks Solutions Inc.,IC AMP 802.11A 5.15-5.75GHZ QFN,4638,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","5.15GHz ~ 5.75GHz","25dBm","34dB","-","802.11a","3V ~ 3.6V","195mA","5.15GHz ~ 5.75GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE2604L_202437B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1370-2-ND,SE2604L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,6000,0,"0.79920","0","3000","Tape & Reel (TR)","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","802.11b/g/n","2.9V ~ 3.6V","450mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE2604L_202437B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1370-1-ND,SE2604L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,6046,0,"1.93000","0","1","Cut Tape (CT)","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","802.11b/g/n","2.9V ~ 3.6V","450mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SE2604L_202437B.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1370-6-ND,SE2604L-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 16QFN,6046,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","802.11b/g/n","2.9V ~ 3.6V","450mA","2.4GHz ~ 2.5GHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2630-MAX2633.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2633EUT+TTR-ND,MAX2633EUT+T,Maxim Integrated,IC AMP CELL 100MHZ-1GHZ SOT23-6,2500,0,"0.84000","0","2500","Tape & Reel (TR)","-","Active","100MHz ~ 1GHz","-11dBm","13.4dB","3.8dB","Cellular, VHF, GPS, ISM, PCS, Set Top Box, WLAN, WLL","2.7V ~ 5.5V","6.6mA","900MHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2630-MAX2633.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2633EUT+TCT-ND,MAX2633EUT+T,Maxim Integrated,IC AMP CELL 100MHZ-1GHZ SOT23-6,4535,0,"1.89000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 1GHz","-11dBm","13.4dB","3.8dB","Cellular, VHF, GPS, ISM, PCS, Set Top Box, WLAN, WLL","2.7V ~ 5.5V","6.6mA","900MHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2630-MAX2633.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2633EUT+TDKR-ND,MAX2633EUT+T,Maxim Integrated,IC AMP CELL 100MHZ-1GHZ SOT23-6,4535,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 1GHz","-11dBm","13.4dB","3.8dB","Cellular, VHF, GPS, ISM, PCS, Set Top Box, WLAN, WLL","2.7V ~ 5.5V","6.6mA","900MHz","SOT-23-6","SOT-23-6"
https://www.nxp.com/docs/en/data-sheet/BGA3018.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10190-2-ND,"BGA3018,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,6000,0,"0.95156","0","1000","Tape & Reel (TR)","-","Active","5MHz ~ 1GHz","18dBm","18dB","2.5dB","CATV","5V ~ 8V","75mA","1GHz","TO-243AA","SOT-89-3"
https://www.nxp.com/docs/en/data-sheet/BGA3018.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10190-1-ND,"BGA3018,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,6559,0,"2.14000","0","1","Cut Tape (CT)","-","Active","5MHz ~ 1GHz","18dBm","18dB","2.5dB","CATV","5V ~ 8V","75mA","1GHz","TO-243AA","SOT-89-3"
https://www.nxp.com/docs/en/data-sheet/BGA3018.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10190-6-ND,"BGA3018,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,6559,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5MHz ~ 1GHz","18dBm","18dB","2.5dB","CATV","5V ~ 8V","75mA","1GHz","TO-243AA","SOT-89-3"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2641EUT+TTR-ND,MAX2641EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,2500,27500,"1.23120","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 2.5GHz","-19dBm","13.5dB","1.5dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","2.45GHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2641EUT+TCT-ND,MAX2641EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,2619,27500,"2.77000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 2.5GHz","-19dBm","13.5dB","1.5dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","2.45GHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2641EUT+TDKR-ND,MAX2641EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,2619,27500,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 2.5GHz","-19dBm","13.5dB","1.5dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","2.45GHz","SOT-23-6","SOT-23-6"
http://cdn.macom.com/datasheets/MAAL-010200.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/TO-243AA.jpg,1465-1258-2-ND,MAAL-010200-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SOT89,3000,111000,"1.24200","0","3000","Tape & Reel (TR)","-","Active","70MHz ~ 3GHz","17.5dBm","11dB","1.4dB","General Purpose","3V, 5V","90mA","-","TO-243AA","SOT-89"
http://cdn.macom.com/datasheets/MAAL-010200.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/TO-243AA.jpg,1465-1258-1-ND,MAAL-010200-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SOT89,4877,113822,"2.99000","0","1","Cut Tape (CT)","-","Active","70MHz ~ 3GHz","17.5dBm","11dB","1.4dB","General Purpose","3V, 5V","90mA","-","TO-243AA","SOT-89"
http://cdn.macom.com/datasheets/MAAL-010200.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/TO-243AA.jpg,1465-1258-6-ND,MAAL-010200-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SOT89,4877,113822,"Digi-Reel","0","1","Digi-Reel®","-","Active","70MHz ~ 3GHz","17.5dBm","11dB","1.4dB","General Purpose","3V, 5V","90mA","-","TO-243AA","SOT-89"
https://datasheets.maximintegrated.com/en/ds/MAX2612-MAX2616.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX2613ETA+TTR-ND,MAX2613ETA+T,Maxim Integrated,IC RF AMP GP 40MHZ-4GHZ 8DFN,2500,0,"1.36800","0","2500","Tape & Reel (TR)","-","Active","40MHz ~ 4GHz","15.5dBm","18.6dB","2dB","General Purpose","3V ~ 5.25V","51.2mA","1GHz","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2612-MAX2616.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX2613ETA+TCT-ND,MAX2613ETA+T,Maxim Integrated,IC RF AMP GP 40MHZ-4GHZ 8DFN,3500,0,"3.08000","0","1","Cut Tape (CT)","-","Active","40MHz ~ 4GHz","15.5dBm","18.6dB","2dB","General Purpose","3V ~ 5.25V","51.2mA","1GHz","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2612-MAX2616.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX2613ETA+TDKR-ND,MAX2613ETA+T,Maxim Integrated,IC RF AMP GP 40MHZ-4GHZ 8DFN,3500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","40MHz ~ 4GHz","15.5dBm","18.6dB","2dB","General Purpose","3V ~ 5.25V","51.2mA","1GHz","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2640AUT+T-ND,MAX2640AUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,4820,0,"1.37000","0","1","Strip","-","Active","300MHz ~ 2.5GHz","-22dBm","15.1dB","0.9dB ~ 1.1dB","Cellular, GPS, PCS","2.7V ~ 5.5V","7.8mA","900MHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2687-MAX2694.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2694EWS+T-ND,MAX2694EWS+T,Maxim Integrated,IC AMP GALILEO 1575-1610MHZ 4WLP,2284,0,"1.51000","0","1","Strip","-","Active","1575MHz ~ 1610MHz","-2.25dBm","11.6dB","0.97dB","Galileo, GLONASS, GPS","1.6V ~ 3.6V","4.5mA","1575.42MHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
http://www.skyworksinc.com/uploads/documents/SKY67101_396LF_201266I.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,863-1271-2-ND,SKY67101-396LF,Skyworks Solutions Inc.,IC RF AMP CDMA 700MHZ-1GHZ 8DFN,3000,0,"1.67314","0","3000","Tape & Reel (TR)","-","Active","700MHz ~ 1GHz","2.2dBm","17.9dB","0.49dB","CDMA, GSM, WCDMA","4V","56mA","900MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67101_396LF_201266I.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,863-1271-1-ND,SKY67101-396LF,Skyworks Solutions Inc.,IC RF AMP CDMA 700MHZ-1GHZ 8DFN,3984,0,"3.70000","0","1","Cut Tape (CT)","-","Active","700MHz ~ 1GHz","2.2dBm","17.9dB","0.49dB","CDMA, GSM, WCDMA","4V","56mA","900MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67101_396LF_201266I.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,863-1271-6-ND,SKY67101-396LF,Skyworks Solutions Inc.,IC RF AMP CDMA 700MHZ-1GHZ 8DFN,3984,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","700MHz ~ 1GHz","2.2dBm","17.9dB","0.49dB","CDMA, GSM, WCDMA","4V","56mA","900MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
