Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Number of Turns","Adjustment Type","Size / Dimension","Termination","Mounting Type"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-505LF-ND,3352K-1-505LF,Bourns Inc.,POT 5.0M OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","5 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-101T-ND,3345P-1-101T,Bourns Inc.,THUMBWHEEL POT 100 1W TOP ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","100 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-201T-ND,3345P-1-201T,Bourns Inc.,THUMBWHEEL POT 200 1W TOP ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","200 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-500T-ND,3345P-1-500T,Bourns Inc.,THUMBWHEEL POT 50 1W TOP ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","50 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-101T-ND,3345W-1-101T,Bourns Inc.,THUMBWHEEL POT 100 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","100 Ohms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-102T-ND,3345W-1-102T,Bourns Inc.,THUMBWHEEL POT 1K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","1 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-202T-ND,3345W-1-202T,Bourns Inc.,THUMBWHEEL POT 2K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","2 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-203T-ND,3345W-1-203T,Bourns Inc.,THUMBWHEEL POT 20K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","20 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-253T-ND,3345W-1-253T,Bourns Inc.,THUMBWHEEL POT 25K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","25 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-501T-ND,3345W-1-501T,Bourns Inc.,THUMBWHEEL POT 500 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","500 Ohms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-502T-ND,3345W-1-502T,Bourns Inc.,THUMBWHEEL POT 5K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","5 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-503T-ND,3345W-1-503T,Bourns Inc.,THUMBWHEEL POT 50K 1W SIDE ADJ,0,0,"Active","0","0","Bulk","Trimpot® 3345 - Sealed","Active","50 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
