Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Metal Layer","Static Discharge Shielding","Closure System","Thickness","Length - Inside","Width - Inside","Tensile Strength","Color"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13420-ND,13420,Desco,BAG SHIELD METAL-IN 4X24,0,0,"0.26180","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","24"" (609.6mm)","4"" (101.6mm)","-","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100129-ND,100129,SCS,BAG STATIC SHLD MTL IN 9""X12"",0,0,"0.26250","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","9"" (228.6mm)","12"" (304.8mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10096-ND,10096,SCS,BAG STATIC SHLD MTL IN 6""X9"",0,0,"0.26270","0","2500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","9"" (228.6mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100425-ND,100425,SCS,BAG STATIC SHLD MTL IN 25""X4"",0,0,"0.26390","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","25"" (635mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,1502.520-ND,1502.520,SCS,BAG STATIC SHLD MTL OUT 20""X2.5"",0,0,"0.26460","0","3500","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","20"" (508mm)","2.5"" (63.5mm)","4900 psi","Silver"
http://documents.desco.com/PDF/13878.pdf,-,13873-ND,13873,Desco,BAG DISS CLEAR 8X10,0,0,"0.26530","0","100","Statfree®","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","10"" (254mm)","8"" (203.2mm)","5300 psi","Clear"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13457-ND,13457,Desco,BAG SHIELD METAL-IN 7X15,0,0,"0.26710","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","15"" (381mm)","7"" (177.8mm)","-","Silver"
http://documents.staticcontrol.com/PDF/Toner-Cartridge-Bags.pdf,-,5001418-ND,5001418,SCS,BAG TONER CARTRIDGE MTL IN 18X14,0,0,"0.26740","0","3000","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","18"" (457.2mm)","14"" (355.6mm)","6000 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13447-ND,13447,Desco,BAG SHIELD METAL-IN 6X18,0,0,"0.26840","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","18"" (457.2mm)","6"" (152.4mm)","-","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,1508.2511-ND,1508.2511,SCS,BAG STATIC SHLD MTL OUT 11X8.25"",0,0,"0.27050","0","3000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","11"" (279.4mm)","8.25"" (209.6mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1001112-ND,1001112,SCS,BAG STATIC SHLD MTL IN 12""X11"",0,0,"0.27330","0","2500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","11"" (279.4mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100148-ND,100148,SCS,BAG STATIC SHLD MTL IN 8""X14"",0,0,"0.27410","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","14"" (355.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,70037-ND,70037,SCS,BAG MOISTURE BAR DUAL LAYER 7X3"",0,0,"0.27880","0","3000","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","7"" (177.8mm)","3"" (76.2mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100910-ND,100910,SCS,BAG STATIC SHLD MTL IN 10""X9"",0,0,"0.28020","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","10"" (254mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100915-ND,100915,SCS,BAG STATIC SHLD MTL IN 15""X9"",0,0,"0.28170","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","15"" (381mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15038-ND,15038,SCS,BAG STATIC SHLD MTL OUT 8""X3"",0,0,"0.28260","0","4000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.desco.com/PDF/13760.pdf,-,13761-ND,13761,Desco,BAG EMI/RFI MVB 6MIL 5X8,0,0,"0.28280","0","100","Statshield®","Active","Moisture Barrier Bag","Dual Layer","<25nJ","User Defined - Clips, Heat Seal, Tape","6.5 mil (165.1 microns)","8"" (203.2mm)","5"" (127mm)","7930 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,700830-ND,700830,SCS,BAG MOIST BARR DUAL LAYER 30X8"",0,0,"0.28300","0","3500","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","30"" (762mm)","8"" (203.2mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,70056SCS-ND,70056,SCS,BAG MOISTURE BAR DUAL LAYER 6X5"",0,0,"0.28320","0","3000","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","6"" (152.4mm)","5"" (127mm)","7800 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,D302.66.7-ND,D302.66.7,SCS,BAG MOIST BARR MTL IN 6.7""X2.6"",0,0,"0.28370","0","2500","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","6.7"" (170.2mm)","2.6"" (66mm)","3800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,150Z58-ND,150Z58,SCS,BAG STAT SHLD MTLOUT 5""X10""1=1EA,0,0,"0.28610","0","3000","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","8"" (203.2mm)","5"" (127mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100520-ND,100520,SCS,BAG STATIC SHLD MTL IN 20""X5"",0,0,"0.28670","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","20"" (508mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100916-ND,100916,SCS,BAG STATIC SHLD MTL IN 16""X9"",0,0,"0.28690","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13425-ND,13425,Desco,BAG SHIELD METAL-IN 4X30,0,0,"0.28810","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","30"" (762mm)","4"" (101.6mm)","-","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,1006.516-ND,1006.516,SCS,STATIC SHIELD BAG 6.5""X16"" 1=1EA,0,0,"0.28840","0","1000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","6.5"" (165.1mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13205.pdf,-,13230-ND,13230,Desco,BAG SHLD METAL-OUT ZIP 5X8,0,0,"0.28907","0","3000","Statshield®","Active","Static Shielding Bag","Out","<25nJ","Zip Lock","3.0 mil (76.2 microns)","8"" (203.2mm)","5"" (127mm)","-","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100620-ND,100620,SCS,BAG STATIC SHLD MTL IN 20""X6"",0,0,"0.28960","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","20"" (508mm)","6"" (152.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100326-ND,100326,SCS,BAG STATIC SHLD MTL IN 26""X3"",0,0,"0.29050","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","26"" (660.4mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,-,150715-ND,150715,SCS,STATIC BAG MET-OUT 7""X15"" 1=1EA,0,0,"0.29620","0","3500","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","15"" (381mm)","7"" (177.8mm)","4900 psi","Silver"
-,-,5501018-ND,5501018,SCS,BAG TONER CARTRIDGE MTL IN 18X10,0,0,"0.29820","0","2500","550","Active","Toner Cartridge Bag","In","-","Zip Lock","1.9 mil (48.26 microns)","18"" (457.2mm)","10"" (254mm)","6000 psi","Silver"
-,-,30096-ND,30096,SCS,BAG STATIC SHLD MTL IN 6""X9"",0,0,"0.30450","0","2500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","6"" (152.4mm)","9"" (228.6mm)","4600 psi","Silver"
-,-,5001224-ND,5001224,SCS,BAG TONER CARTRIDGE MTL IN 24X12,0,0,"0.30460","0","2500","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","24"" (609.6mm)","12"" (304.8mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,150912-ND,150912,SCS,BAG STAT SHLD MTLOUT 9""X12""1=1EA,0,0,"0.30860","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","9"" (228.6mm)","4900 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,D346.259-ND,D346.259,SCS,BAG MOISTURE BARR MTL IN 9X6.25"",0,0,"0.31240","0","2500","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","9"" (228.6mm)","6.25"" (158.8mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,7004.58-ND,7004.58,SCS,BAG MOIST BARR DUAL LAYER 8X4.5"",0,0,"0.31550","0","3000","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","8"" (203.2mm)","4.5"" (114.3mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1501012.jpg,SCP478-ND,1501012,SCS,STATIC BAG MET-OUT 10""X12"" 1=1EA,0,0,"0.31860","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","10"" (254mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,30085SCS-ND,30085,SCS,BAG STATIC SHLD MTL IN 5""X8"",0,0,"0.32110","0","2500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","5"" (127mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,D3457-ND,D3457,SCS,BAG MOISTURE BARR MTL IN 7""X5"",0,0,"0.32190","0","2500","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","7"" (177.8mm)","5"" (127mm)","6000 psi","Silver"
