Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Voltage - Rated","Beam Angle","Operating Temperature"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7092-420-ND,MB7092-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7092-510-ND,MB7092-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7092-520-ND,MB7092-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7092-610-ND,MB7092-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7092-620-ND,MB7092-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7137-110-ND,MB7137-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7137-120-ND,MB7137-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7137-210-ND,MB7137-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7137-220-ND,MB7137-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7137-320-ND,MB7137-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7137-420-ND,MB7137-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7137-510-ND,MB7137-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7137-520-ND,MB7137-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7137-610-ND,MB7137-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7137-620-ND,MB7137-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7138-110-ND,MB7138-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7138-120-ND,MB7138-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7138-210-ND,MB7138-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7138-220-ND,MB7138-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7138-320-ND,MB7138-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7138-420-ND,MB7138-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7138-510-ND,MB7138-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7138-520-ND,MB7138-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7138-610-ND,MB7138-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7138-620-ND,MB7138-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7139-110-ND,MB7139-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7139-120-ND,MB7139-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7139-210-ND,MB7139-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7139-220-ND,MB7139-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7139-320-ND,MB7139-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7139-420-ND,MB7139-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7139-510-ND,MB7139-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7139-520-ND,MB7139-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7139-610-ND,MB7139-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7139-620-ND,MB7139-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"139.95000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7137-710-ND,MB7137-710,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7137-720-ND,MB7137-720,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7138-710-ND,MB7138-710,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7138-720-ND,MB7138-720,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7139-710-ND,MB7139-710,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7139-720-ND,MB7139-720,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"140.58000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
